date,junior_miners_return,bullion_return,weight_miners,weight_bullion,turnover,leverage,net_return
2009-11-12 14:30:00+00:00,-0.02358488412816051,-0.012682476359492378,0.9883474771554017,-0.9993831186954871,2.0,2.0,-0.012073042689303053
2009-11-13 14:30:00+00:00,0.023751965305167655,0.014139162667421212,1.002624475308026,-1.004299990962597,0.0,2.0,0.009174119583899949
2009-11-16 14:30:00+00:00,0.04207624692230705,0.017222520743937597,1.0196070128347952,-0.996952439795438,0.0,2.0,0.024719462645284462
2009-11-17 14:30:00+00:00,0.016226506623292725,0.0030458118395659817,1.0225138982834134,-0.9868271664661187,0.0,2.0,0.013337495481671457
2009-11-18 14:30:00+00:00,0.004455972786605145,0.0025006588929563645,1.0251041031436297,-0.9874011074745607,0.0,2.0,0.0019179410544070807
2009-11-19 14:30:00+00:00,-0.0048057142212459825,0.00044546148559287957,1.0258577575322256,-0.9933409278637206,0.0,2.0,-0.005536841451581543
2009-11-20 14:30:00+00:00,-0.0059437036579269575,0.005699014890974352,1.0320720476693237,-1.0110630590428211,0.0,2.0,-0.01192909416630158
2009-11-23 14:30:00+00:00,0.03139006438136205,0.011953235744097679,1.0434529842535778,-1.00294845224837,0.0,2.0,0.020140698005021915
2009-11-24 14:30:00+00:00,-0.013768090770276298,0.0038498769610777472,1.0483748585289472,-1.025680371942828,0.0,2.0,-0.01839821846181345
2009-11-25 14:30:00+00:00,0.03967669219183767,0.016473453624580747,1.0638752021749627,-1.0176158585102115,0.0,2.0,0.02452891360203657
2009-11-27 14:30:00+00:00,-0.04275626336085514,-0.013376823454362308,1.0521030370547704,-1.0372423354874882,0.0,2.0,-0.0320454955642602
2009-11-30 14:30:00+00:00,0.004798917893213517,0.00504086427395678,1.0575224185686238,-1.0428362145091594,0.0,2.0,-0.0003502766630028711
2009-12-01 14:30:00+00:00,0.05143269034243669,0.015046678251066092,1.0147346123184386,-0.9796185785366415,0.10035863307778325,2.0,0.036165197854196786
2009-12-02 14:30:00+00:00,0.024807953930269466,0.015334836376522443,1.0296317958183285,-0.9848118910629332,0.0,2.0,0.009980563979949857
2009-12-03 14:30:00+00:00,-0.027957615979411155,-0.004027549552814813,1.0264982514756331,-1.0059853958249843,0.0,2.0,-0.024990306576858
2009-12-04 14:30:00+00:00,-0.04805354451750987,-0.04170174452827147,0.9846013395358801,-0.9713641271000162,0.0,2.0,-0.007546168369199756
2009-12-07 14:30:00+00:00,-0.018054361306345523,-0.005626368260645553,0.9790451696071386,-0.9781073475612636,0.0,2.0,-0.012481730953082281
2009-12-08 14:30:00+00:00,-0.04390252701617969,-0.019096487052018274,0.95954731987904,-0.9834998739790107,0.0,2.0,-0.024474777631184948
2009-12-09 14:30:00+00:00,0.02354785939246562,-0.0009914431129086632,0.9596862027797478,-0.960059648796498,0.0,2.0,0.02339973462489697
2009-12-10 14:30:00+00:00,0.0023005493317471704,-0.00018040999392898716,0.9597725510878261,-0.9577694149784256,0.0,2.0,0.0022103748872678492
2009-12-11 14:30:00+00:00,-0.02333578536714387,-0.013535462950105548,0.9464651944732119,-0.9539673011336663,0.0,2.0,-0.009603828742911808
2009-12-14 14:30:00+00:00,0.030160564094253273,0.008415643720394606,0.9555681352640583,-0.9428121139703672,0.0,2.0,0.020347040313006944
2009-12-15 14:30:00+00:00,-0.01558929524038366,-0.0002721224589820048,0.9548129577294893,-0.9567253335078348,0.0,2.0,-0.014810708352757556
2009-12-16 14:30:00+00:00,0.016222547773570906,0.012521524951290885,0.9670732020728122,-0.9654810556658949,0.0,2.0,0.0033392037659058095
2009-12-17 14:30:00+00:00,-0.05625257840057096,-0.038085851236441925,0.9292126667667654,-0.9455403434606016,0.0,2.0,-0.01779982818163282
2009-12-18 14:30:00+00:00,0.009665784458673388,0.014999074578720295,0.9432607686268772,-0.9649053656269425,0.0,2.0,-0.005371295696152631
2009-12-21 14:30:00+00:00,-0.01635425522609235,-0.018357045030025332,0.925875428698899,-0.9451926694433697,0.0,2.0,0.002115848971007923
2009-12-22 14:30:00+00:00,0.006488315118885923,-0.007293116424064494,0.9201689239572675,-0.9265047372086349,0.0,2.0,0.012730136803019933
2009-12-23 14:30:00+00:00,0.04512498265829912,0.0035792115415484993,0.9264531304766254,-0.8957503006085367,0.0,2.0,0.03803581536692603
2009-12-24 14:30:00+00:00,0.007324633268596115,0.01698730649228164,0.9413355722481073,-0.9188699691728667,0.0,2.0,-0.00860109039634144
