date,junior_miners_return,bullion_return,weight_miners,weight_bullion,turnover,leverage,net_return
2009-11-12 14:30:00+00:00,-0.02358488412816051,-0.012682476359492378,1.4917561201311862,-1.50841269708161,3.0,3.0,-0.01818892911331966
2009-11-13 14:30:00+00:00,0.023751965305167655,0.014139162667421212,1.506445812035904,-1.508963278548033,0.0,3.0,0.01376912965516954
2009-11-16 14:30:00+00:00,0.04207624692230705,0.017222520743937597,1.513729382319462,-1.4800959407857148,0.0,3.0,0.03706211713534701
2009-11-17 14:30:00+00:00,0.016226506623292725,0.0030458118395659817,1.508544734477681,-1.4558950526845287,0.0,3.0,0.019719128647623416
2009-11-18 14:30:00+00:00,0.004455972786605145,0.0025006588929563645,1.5111172108098498,-1.4555388110357181,0.0,3.0,0.0027460199131848287
2009-11-19 14:30:00+00:00,-0.0048057142212459825,0.00044546148559287957,1.5163586540336118,-1.4682943140142055,0.0,3.0,-0.008245701411377985
2009-11-20 14:30:00+00:00,-0.0059437036579269575,0.005699014890974352,1.534531528521445,-1.5032944114010653,0.0,3.0,-0.017715935098926164
2009-11-23 14:30:00+00:00,0.03139006438136205,0.011953235744097679,1.536804678626111,-1.4771493273735652,0.0,3.0,0.029864493522939115
2009-11-24 14:30:00+00:00,-0.013768090770276298,0.0038498769610777472,1.5579936805096453,-1.5242673216639193,0.0,3.0,-0.02718102693535403
2009-11-25 14:30:00+00:00,0.03967669219183767,0.016473453624580747,1.5629635273556595,-1.4950028616689277,0.0,3.0,0.03637077120319753
2009-11-27 14:30:00+00:00,-0.04275626336085514,-0.013376823454362308,1.570192685936747,-1.5480140930736794,0.0,3.0,-0.04716340831503547
2009-11-30 14:30:00+00:00,0.004798917893213517,0.00504086427395678,1.5786805200934129,-1.5567568011672708,0.0,3.0,-0.0006034206213393293
2009-12-01 14:30:00+00:00,0.05143269034243669,0.015046678251066092,1.4960965364600347,-1.4443224313123595,0.13543732126068364,3.0,0.0541759820161081
2009-12-02 14:30:00+00:00,0.024807953930269466,0.015334836376522443,1.5111021980090362,-1.4453238713630479,0.0,3.0,0.014631328332302686
2009-12-03 14:30:00+00:00,-0.027957615979411155,-0.004027549552814813,1.5249127287014277,-1.4944398909360221,0.0,3.0,-0.036761018906117396
2009-12-04 14:30:00+00:00,-0.04805354451750987,-0.04170174452827147,1.4682143858576118,-1.4484753656607166,0.0,3.0,-0.011292028609617097
2009-12-07 14:30:00+00:00,-0.018054361306345523,-0.005626368260645553,1.4691704069110465,-1.4677630965646797,0.0,3.0,-0.018693334634084565
2009-12-08 14:30:00+00:00,-0.04390252701617969,-0.019096487052018274,1.4583467410471886,-1.4947504998694758,0.0,3.0,-0.03680649197212373
2009-12-09 14:30:00+00:00,0.02354785939246562,-0.0009914431129086632,1.4415312209642221,-1.4420921690021646,0.0,3.0,0.03548758663193458
2009-12-10 14:30:00+00:00,0.0023005493317471704,-0.00018040999392898716,1.4401796760364358,-1.4371738848103541,0.0,3.0,0.003241164066219184
2009-12-11 14:30:00+00:00,-0.02333578536714387,-0.013535462950105548,1.4272531752932942,-1.4385662226351796,0.0,3.0,-0.01449022739971671
2009-12-14 14:30:00+00:00,0.030160564094253273,0.008415643720394606,1.4266377137400337,-1.4075933145148312,0.0,3.0,0.030604982613950907
2009-12-15 14:30:00+00:00,-0.01558929524038366,-0.0002721224589820048,1.4362719839810731,-1.4391486644147078,0.0,3.0,-0.02219255622688439
2009-12-16 14:30:00+00:00,0.016222547773570906,0.012521524951290885,1.4523908642342649,-1.449999712363885,0.0,3.0,0.004944337505571247
2009-12-17 14:30:00+00:00,-0.05625257840057096,-0.038085851236441925,1.4084529759893862,-1.4332016321936154,0.0,3.0,-0.026811575080953963
2009-12-18 14:30:00+00:00,0.009665784458673388,0.014999074578720295,1.4338504670537147,-1.4667524137369323,0.0,3.0,-0.00821821274184266
2009-12-21 14:30:00+00:00,-0.01635425522609235,-0.018357045030025332,1.4059856009675649,-1.4353197440880012,0.0,3.0,0.0031403661523015823
2009-12-22 14:30:00+00:00,0.006488315118885923,-0.007293116424064494,1.3883747640064996,-1.3979344035451027,0.0,3.0,0.01925511417076855
2009-12-23 14:30:00+00:00,0.04512498265829912,0.0035792115415484993,1.3723723420838854,-1.3268916662152686,0.0,3.0,0.05731156673719962
2009-12-24 14:30:00+00:00,0.007324633268596115,0.01698730649228164,1.4003822806445072,-1.3669612208247592,0.0,3.0,-0.0128235087626417
2009-12-28 14:30:00+00:00,-0.0011480734680200388,0.0017534370647473985,1.4048715968810546,-1.3753269372329495,0.0,3.0,-0.004339939672477297
2009-12-29 14:30:00+00:00,-0.005747172227153929,-0.009949348693612858,1.3894691491110076,-1.3544993606550624,0.0,3.0,0.0052742507816195714
2009-12-30 14:30:00+00:00,-0.0157996579970483,-0.005024666505943243,1.3890216043700838,-1.3688873156209562,0.0,3.0,-0.015482547243916059
2009-12-31 14:30:00+00:00,0.007830916661159204,0.0035537010411810233,1.39199602821389,-1.3659966516256448,0.0,3.0,0.005677378685272629
2010-01-04 14:30:00+00:00,0.04040402768627738,0.02320385378635792,1.5220317603292743,-1.4968692174495788,0.24200732016046533,3.0,0.025343939729481492
2010-01-05 14:30:00+00:00,0.010829043389287474,-0.0009108023746452476,1.5120378495339826,-1.469769925706252,0.0,3.0,0.017510182549948294
2010-01-06 14:30:00+00:00,0.02807520402258712,0.01649959196299955,1.527205327168916,-1.4677985297799516,0.0,3.0,0.017864849601581665
2010-01-07 14:30:00+00:00,-0.0025151363795291592,-0.006187807624317809,1.5159270475781934,-1.4515945407132729,0.0,3.0,0.004906007795844123
2010-01-08 14:30:00+00:00,0.016210211782574646,0.0049630306196752905,1.5146993498964711,-1.43436604008327,0.0,3.0,0.017033872874944705
2010-01-11 14:30:00+00:00,0.009571094347295972,0.013288997854356888,1.5367255201347534,-1.4605831246834777,0.0,3.0,-0.0048992743036994245
2010-01-12 14:30:00+00:00,-0.04529481752813924,-0.020912721685971247,1.5272892905001854,-1.4886870449289717,0.0,3.0,-0.039396251099924166
2010-01-13 14:30:00+00:00,0.018021256411384634,0.00950315025847348,1.5347974573098797,-1.4834878916118241,0.0,3.0,0.013041137782345212
2010-01-14 14:30:00+00:00,-0.0021675694303241455,0.004393023666376061,1.5472199762713315,-1.5053277632268243,0.0,3.0,-0.010179094927154653
2010-01-15 14:30:00+00:00,-0.013034059081737381,-0.01044361493969348,1.5343890429762843,-1.496762437325406,0.0,3.0,-0.004780810526311273
2010-01-19 14:30:00+00:00,-0.0022010645793556494,0.005953418988644765,1.5505855089135487,-1.5249230981165436,0.0,3.0,-0.012623460749627268
2010-01-20 14:30:00+00:00,-0.05257371393734922,-0.023134812404252192,1.5408321084911425,-1.562416241234634,0.0,3.0,-0.04657654663550014
2010-01-21 14:30:00+00:00,-0.05781889129124107,-0.014411599592799917,1.555840462441162,-1.6503181584009716,0.0,3.0,-0.06690760437325957
2010-01-22 14:30:00+00:00,-0.007413412215150794,-0.001862760291706178,1.558009469468247,-1.6618605015010204,0.0,3.0,-0.008795257015253634
2010-01-25 14:30:00+00:00,-0.006224227274897243,0.002892648999578862,1.5716349727999064,-1.6917734318969972,0.0,3.0,-0.014839901611836459
2010-01-26 14:30:00+00:00,-0.0050106363964914635,0.0007442705541653716,1.5787094272135327,-1.7092177432583955,0.0,3.0,-0.009469346006707773
2010-01-27 14:30:00+00:00,-0.024338996112741818,-0.009576039444736839,1.5755652558825994,-1.7316247189390148,0.0,3.0,-0.022391983543330017
2010-01-28 14:30:00+00:00,-0.013763599235213642,-0.0004693083914030227,1.5875486990125087,-1.768314647149266,0.0,3.0,-0.021208100199853412
2010-01-29 14:30:00+00:00,-0.03314400296804054,-0.004883586176437471,1.6061094453167086,-1.8412795017567694,0.0,3.0,-0.04431731928588689
2010-02-01 14:30:00+00:00,0.07352264286608334,0.02255567582388429,1.4966974422163186,-1.4256396683384196,0.447388947073478,3.0,0.07589143862944438
2010-02-02 14:30:00+00:00,0.004621681722961624,0.007198881313165595,1.509170060577464,-1.441207864720451,0.0,3.0,-0.003681069014531935
2010-02-03 14:30:00+00:00,-0.011710632460899983,-0.003940257637661482,1.510116343004452,-1.4534500618646387,0.0,3.0,-0.012329923064311752
2010-02-04 14:30:00+00:00,-0.07151896694311222,-0.03983435439949368,1.4765938240040735,-1.4696837125615416,0.0,3.0,-0.050440033409624344
2010-02-05 14:30:00+00:00,0.04512272063153078,0.002970178695371306,1.4532271879381518,-1.3880882533409373,0.0,3.0,0.061927389894477575
2010-02-08 14:30:00+00:00,-0.030963729837641063,-0.006113864996012963,1.462102584137419,-1.4323792099505857,0.0,3.0,-0.036846067316871296
2010-02-09 14:30:00+00:00,0.053555649710715914,0.01316803858637372,1.4544390382136245,-1.3702496118822545,0.0,3.0,0.05910691166992988
2010-02-10 14:30:00+00:00,-0.0029902450178157514,-0.002751170718643836,1.451417456722081,-1.3677308243937611,0.0,3.0,-0.0009146559386089452
2010-02-11 14:30:00+00:00,0.05355574568058885,0.01912095181048934,1.454609052375897,-1.32593669183815,0.0,3.0,0.051244111545303415
2010-02-12 14:30:00+00:00,-0.011386354627934692,-0.0008400666498452614,1.4611086973921665,-1.3460693595311564,0.0,3.0,-0.015784136781054066
2010-02-16 14:30:00+00:00,0.038255789215830616,0.02410315591356138,1.4827297397149115,-1.3473680792502878,0.0,3.0,0.023116029245286933
2010-02-17 14:30:00+00:00,-0.0071315518256772625,-0.0033753214496574646,1.4815809210228499,-1.3514175664137433,0.0,3.0,-0.0063616810640900355
2010-02-18 14:30:00+00:00,-0.0011973089753340993,0.006681952923877299,1.4964767686612233,-1.3757728714597919,0.0,3.0,-0.011139336154019337
2010-02-19 14:30:00+00:00,-0.0123849378163563,-0.004637226047132237,1.496634948822825,-1.386712193146617,0.0,3.0,-0.012489319389337268
2010-02-22 14:30:00+00:00,-0.012136019913368434,-0.0036539830220012615,1.498600184972831,-1.4004553672645437,0.0,3.0,-0.013431486192114537
2010-02-23 14:30:00+00:00,-0.04545449518500222,-0.010818743086801086,1.5110230203315513,-1.4633014847302976,0.0,3.0,-0.05330226552944168
2010-02-24 14:30:00+00:00,0.0004290270701829968,-0.004912399502225995,1.5004162569472042,-1.445271783872687,0.0,3.0,0.007501273804270121
2010-02-25 14:30:00+00:00,0.0222982190794061,0.008848704758209536,1.5033068660149982,-1.4290053030878556,0.0,3.0,0.02033250963653355
2010-02-26 14:30:00+00:00,0.014261840573251305,0.010340714355349556,1.5151593608260148,-1.434703906240321,0.0,3.0,0.006327669743951272
2010-03-01 14:30:00+00:00,0.021091894974555103,0.0,1.4852068639667875,-1.4545281098365763,0.0804554545856937,3.0,0.03126229727422235
2010-03-02 14:30:00+00:00,0.019846230734404724,0.01452980291927708,1.5026517402834414,-1.4639411684526784,0.0,3.0,0.008006433873814995
2010-03-03 14:30:00+00:00,0.01787125454868388,0.005494511158316229,1.5017605161402852,-1.4452827579182386,0.0,3.0,0.018475313203129
2010-03-04 14:30:00+00:00,-0.010144464816336907,-0.007166491463286184,1.4943147277093112,-1.442443553215298,0.0,3.0,-0.005212267632210767
2010-03-05 14:30:00+00:00,0.018525798635650403,-0.00018049510178119732,1.481107089264894,-1.4034365472224366,0.0,3.0,0.027608410279463227
2010-03-08 14:30:00+00:00,-0.0038697916389047737,-0.0083927472761115,1.4669963311717518,-1.3837541390349481,0.0,3.0,0.0057117949682191005
2010-03-09 14:30:00+00:00,-0.009324062885357143,-0.0014560978951048131,1.4709678167315399,-1.3985198199805395,0.0,3.0,-0.011998802015559727
2010-03-10 14:30:00+00:00,-0.004313675484512669,-0.011392635673468599,1.4511957399532212,-1.3699122479078631,0.0,3.0,0.009252231521303748
2010-03-11 14:30:00+00:00,0.015360266957859414,0.0011984627266063974,1.4441505287934313,-1.3442474671451559,0.0,3.0,0.02031364774563319
2010-03-12 14:30:00+00:00,-0.0003880264507490905,-0.0059852811695368935,1.433341748074494,-1.3267157333679573,0.0,3.0,0.007150012987948968
2010-03-15 13:30:00+00:00,-0.0027161915217893684,0.003798088686430834,1.4428198971996342,-1.3442122476485237,0.0,3.0,-0.00926753218127878
2010-03-16 13:30:00+00:00,0.03929963465147934,0.01882614344810607,1.4543491691160695,-1.328261908934407,0.0,3.0,0.031060644768580968
2010-03-17 13:30:00+00:00,0.0007488297134337074,-0.0073370034129791595,1.4403160560689032,-1.304816907140235,0.0,3.0,0.010499204570406232
2010-03-18 13:30:00+00:00,-0.008604693809197372,0.006843690346403308,1.4595339802153893,-1.3428304423505748,0.0,3.0,-0.021658558982480574
2010-03-19 13:30:00+00:00,-0.015471742723957793,-0.018669545286964517,1.4338650734282226,-1.314929126792236,0.0,3.0,0.002153182057094585
2010-03-22 13:30:00+00:00,-0.006132481813102109,-0.004894706180937014,1.4289189679312182,-1.3120252708180342,0.0,3.0,-0.0026922772211542866
2010-03-23 13:30:00+00:00,0.019668413065212276,0.005290020369598247,1.427294965342477,-1.2920542170272753,0.0,3.0,0.020828610629615496
2010-03-24 13:30:00+00:00,-0.047655060584006814,-0.01864841810152762,1.422222393974503,-1.326675976991123,0.0,3.0,-0.04425837825599457
2010-03-25 13:30:00+00:00,-0.01032586638431432,0.004515481785126285,1.4377460270313087,-1.3612689660032564,0.0,3.0,-0.021011577078145847
2010-03-26 13:30:00+00:00,0.023274625670645754,0.016950717168810137,1.456565882555637,-1.3705648911580497,0.0,3.0,0.01005319789489456
2010-03-29 13:30:00+00:00,0.015686294860954186,0.0014734659499526792,1.4497047359653914,-1.345020432668845,0.0,3.0,0.02049332375853424
2010-03-30 13:30:00+00:00,-0.011582896036829382,-0.007172402568247138,1.4437120218243487,-1.3454373686058705,0.0,3.0,-0.007480068695484877
2010-03-31 13:30:00+00:00,0.004687262800354475,0.009076555677125953,1.4589118775250733,-1.365542409922709,0.0,3.0,-0.005780196992232659
2010-04-01 13:30:00+00:00,0.03343709744418133,0.012023912112733903,1.5025304090597351,-1.4713974429654253,0.17554571255221774,3.0,0.03169668768057757
2010-04-05 13:30:00+00:00,0.027464134949501506,0.0057137424379836155,1.495168452663171,-1.4331926265068125,0.0,3.0,0.03252319444681668
2010-04-06 13:30:00+00:00,0.002563224219620741,0.0012625069025071767,1.496475274979087,-1.4325842425220179,0.0,3.0,0.0016877189463744063
2010-04-07 13:30:00+00:00,0.015339630845129681,0.013149591106227154,1.5137055708335905,-1.4459533072633461,0.0,3.0,0.0037821638123369727
2010-04-08 13:30:00+00:00,0.003237611354517833,0.0014223812352025522,1.5148060520606106,-1.4443863622281004,0.0,3.0,0.0025087760319798167
