funding_time,basis_contribution,dispersion_contribution,trend_contribution,gross_return,spot_turnover,perp_turnover,trading_cost,financing_cost,net_return,equity,bankrupt
2020-07-10 16:00:00+00:00,0.00046413701932866296,-0.006745488063707228,0.0,-0.006281351044378565,1.2,1.6199999999999999,0.00141,7.305936073059361e-05,-0.007764410405109158,9922.35589594891,False
2020-07-11 00:00:00+00:00,-0.00031379725240010493,-0.04200930824099594,0.0,-0.042323105493396046,0.0,0.0,0.0,7.305936073059361e-05,-0.04239616485412664,9501.686059642943,False
2020-07-11 08:00:00+00:00,0.0002952743540451769,-0.012138300042826417,0.0,-0.01184302568878124,0.0,0.0,0.0,7.305936073059361e-05,-0.011916085049511834,9388.463160442478,False
2020-07-11 16:00:00+00:00,-0.0007243028854021446,-0.0031684570645336956,0.0,-0.00389275994993584,0.0,0.0,0.0,7.305936073059361e-05,-0.003965819310666433,9351.230211943315,False
2020-07-12 00:00:00+00:00,0.0012060895301799616,0.02405636164900199,0.0,0.025262451179181952,0.0,0.0,0.0,7.305936073059361e-05,0.025189391818451357,9586.782013736494,False
2020-07-12 08:00:00+00:00,-0.00020907123348350726,0.0004657953621985066,0.0,0.00025672412871499933,0.0,0.8999999999999999,0.00045,7.305936073059361e-05,-0.00026633523201559427,9584.228715924583,False
2020-07-12 16:00:00+00:00,-0.00010639692572702721,-0.007613955303410852,0.0,-0.0077203522291378794,0.0,0.8999999999999999,0.00045,7.305936073059361e-05,-0.008243411589868473,9505.22197384778,False
2020-07-13 00:00:00+00:00,0.0006728134447389134,-0.01575531822681298,0.0,-0.015082504782074065,0.0,0.0,0.0,7.305936073059361e-05,-0.015155564142804659,9361.164972531535,False
2020-07-13 08:00:00+00:00,-0.0002768095870538427,0.005913848243045205,0.0,0.005637038655991362,0.0,0.8999999999999999,0.00045,7.305936073059361e-05,0.005113979295260769,9409.03777638058,False
2020-07-13 16:00:00+00:00,0.002928624317082772,-0.027390958976638447,0.0,-0.024462334659555676,0.0,1.7999999999999998,0.0009,7.305936073059361e-05,-0.025435394020286273,9169.715193186583,False
2020-07-14 00:00:00+00:00,-0.00222020573422968,-0.0004574921560316081,0.0,-0.002677697890261288,0.0,0.0,0.0,7.305936073059361e-05,-0.0027507572509918817,9144.491532629396,False
2020-07-14 08:00:00+00:00,0.001431240303745613,0.0035785955550009076,0.0,0.005009835858746521,0.0,0.8999999999999999,0.00045,7.305936073059361e-05,0.004486776498015928,9185.520822324303,False
2020-07-14 16:00:00+00:00,-0.0007167609851796904,0.0011675817597342764,0.0,0.00045082077455458594,0.0,0.0,0.0,7.305936073059361e-05,0.00037776141382399233,9188.990757656855,False
2020-07-15 00:00:00+00:00,-7.7026046543615e-05,0.004539073091614117,0.0,0.004462047045070501,0.0,0.0,0.0,7.305936073059361e-05,0.004388987684339908,9229.321124923725,False
