funding_time,spot,perp_mark,funding_rate
2020-01-19 16:00:00+00:00,0.06102,0.06087052,0.0001
2020-01-20 00:00:00+00:00,0.06003,0.06010435,0.0001
2020-01-20 08:00:00+00:00,0.06391,0.06396417,0.0001
2020-01-20 16:00:00+00:00,0.06446,0.06449122,0.0001
2020-01-21 00:00:00+00:00,0.06274,0.06277668,0.0001
2020-01-21 08:00:00+00:00,0.06306,0.06308522,0.0001
2020-01-21 16:00:00+00:00,0.06378,0.06379946,0.0001
2020-01-22 00:00:00+00:00,0.06282,0.06277834,0.0001
2020-01-22 08:00:00+00:00,0.06322,0.06315939,0.0001
2020-01-22 16:00:00+00:00,0.0621,0.0621518,0.0001
2020-01-23 00:00:00+00:00,0.06137,0.06129911,0.0001
2020-01-23 08:00:00+00:00,0.05999,0.05997719,0.0001
2020-01-23 16:00:00+00:00,0.05868,0.05866134,0.0001
2020-01-24 00:00:00+00:00,0.05834,0.0582805,0.0001
2020-01-24 08:00:00+00:00,0.05611,0.05604433,0.0001
2020-01-24 16:00:00+00:00,0.05779,0.05775603,0.0001
2020-01-25 00:00:00+00:00,0.05717,0.05715572,0.0001
2020-01-25 08:00:00+00:00,0.05632,0.05628305,0.0001
2020-01-25 16:00:00+00:00,0.05609,0.05608996,0.0001
2020-01-26 00:00:00+00:00,0.05602,0.05606243,0.0001
2020-01-26 08:00:00+00:00,0.0566,0.05646619,0.0001
2020-01-26 16:00:00+00:00,0.05763,0.05752164,0.0001
2020-01-27 00:00:00+00:00,0.05841,0.05837159,0.0001
2020-01-27 08:00:00+00:00,0.05861,0.05854568,0.0001
2020-01-27 16:00:00+00:00,0.0604,0.06027236,0.0001
2020-01-28 00:00:00+00:00,0.0597,0.05968984,0.0001
2020-01-28 08:00:00+00:00,0.06016,0.05993733,0.0001
2020-01-28 16:00:00+00:00,0.06048,0.06046882,0.0001
2020-01-29 00:00:00+00:00,0.06073,0.06072974,0.0001
2020-01-29 08:00:00+00:00,0.06201,0.06204537,0.0001
2020-01-29 16:00:00+00:00,0.06037,0.06045791,0.0001
2020-01-30 00:00:00+00:00,0.06084,0.0608143,0.0001
2020-01-30 08:00:00+00:00,0.06114,0.06103075,0.0001
2020-01-30 16:00:00+00:00,0.06138,0.0613345,0.0001
2020-01-31 00:00:00+00:00,0.06282,0.06276488,0.0001
2020-01-31 08:00:00+00:00,0.0617,0.06170041,0.0001
2020-01-31 16:00:00+00:00,0.06081,0.0607546,0.0001
2020-02-01 00:00:00+00:00,0.0606,0.06065668,0.00028825
2020-02-01 08:00:00+00:00,0.06169,0.06172755,0.00172479
2020-02-01 16:00:00+00:00,0.06227,0.06232015,0.00138881
2020-02-02 00:00:00+00:00,0.06224,0.06216567,0.00017866
2020-02-02 08:00:00+00:00,0.063,0.06296169,0.0001
2020-02-02 16:00:00+00:00,0.06534,0.06543281,0.0001
2020-02-03 00:00:00+00:00,0.06345,0.06352905,0.0001
2020-02-03 08:00:00+00:00,0.06431,0.06435391,0.0001
2020-02-03 16:00:00+00:00,0.06264,0.06274668,0.0001
2020-02-04 00:00:00+00:00,0.06429,0.06429827,0.0001
2020-02-04 08:00:00+00:00,0.06331,0.06328384,0.0001
2020-02-04 16:00:00+00:00,0.06551,0.06557714,0.00023926
2020-02-05 00:00:00+00:00,0.06633,0.06628692,0.00011405
2020-02-05 08:00:00+00:00,0.06815,0.06819636,0.0001
2020-02-05 16:00:00+00:00,0.06848,0.0684836,0.00054619
2020-02-06 00:00:00+00:00,0.06907,0.06897259,0.00132826
2020-02-06 08:00:00+00:00,0.07008,0.07014169,0.00222648
2020-02-06 16:00:00+00:00,0.06976,0.06974657,0.00112521
2020-02-07 00:00:00+00:00,0.07115,0.07111377,0.00115874
2020-02-07 08:00:00+00:00,0.07294,0.07293561,0.00106528
2020-02-07 16:00:00+00:00,0.07199,0.07213356,0.00127669
2020-02-08 00:00:00+00:00,0.07189,0.07196539,0.00181912
2020-02-08 08:00:00+00:00,0.07042,0.07043014,0.00156856
2020-02-08 16:00:00+00:00,0.07126,0.07141088,0.001835
2020-02-09 00:00:00+00:00,0.07088,0.07089209,0.00169221
2020-02-09 08:00:00+00:00,0.07337,0.07343125,0.00173212
2020-02-09 16:00:00+00:00,0.07236,0.07241133,0.00125957
2020-02-10 00:00:00+00:00,0.07328,0.07322774,0.00163851
2020-02-10 08:00:00+00:00,0.07138,0.07137337,0.00089207
2020-02-10 16:00:00+00:00,0.07088,0.07093055,0.00110335
2020-02-11 00:00:00+00:00,0.07054,0.07057605,0.00036643
2020-02-11 08:00:00+00:00,0.06945,0.0695123,0.0005795
2020-02-11 16:00:00+00:00,0.07278,0.072752,0.00030573
2020-02-12 00:00:00+00:00,0.0741,0.07405738,0.000462
2020-02-12 08:00:00+00:00,0.07739,0.07743145,0.00185711
2020-02-12 16:00:00+00:00,0.07839,0.07842698,0.00138401
2020-02-13 00:00:00+00:00,0.08004,0.08005305,0.00207113
2020-02-13 08:00:00+00:00,0.08197,0.08192695,0.00182196
2020-02-13 16:00:00+00:00,0.08394,0.08410016,0.00176818
2020-02-14 00:00:00+00:00,0.08324,0.08329241,0.00078438
2020-02-14 08:00:00+00:00,0.08051,0.08042683,0.00053637
2020-02-14 16:00:00+00:00,0.0846,0.08452048,0.00141917
2020-02-15 00:00:00+00:00,0.0867,0.0866474,0.00144392
2020-02-15 08:00:00+00:00,0.0846,0.08461664,0.00214551
2020-02-15 16:00:00+00:00,0.08245,0.08234025,0.00189974
2020-02-16 00:00:00+00:00,0.07902,0.078917,0.00071869
2020-02-16 08:00:00+00:00,0.07928,0.07936895,0.00014895
2020-02-16 16:00:00+00:00,0.07234,0.07222305,0.0001
2020-02-17 00:00:00+00:00,0.07433,0.07454045,0.0001
2020-02-17 08:00:00+00:00,0.07028,0.07041097,0.0001
2020-02-17 16:00:00+00:00,0.0702,0.07011565,0.0001
2020-02-18 00:00:00+00:00,0.07277,0.07273094,0.0001
2020-02-18 08:00:00+00:00,0.074,0.07394712,0.0001
