funding_time,basis_contribution,dispersion_contribution,trend_contribution,gross_return,spot_turnover,perp_turnover,trading_cost,financing_cost,net_return,equity,bankrupt
2020-07-10 16:00:00+00:00,0.000309424679552442,-0.004496992042471485,0.0,-0.004187567362919043,0.8,1.08,0.0009400000000000001,3.6529680365296805e-05,-0.005164097043284339,9948.359029567157,False
2020-07-11 00:00:00+00:00,-0.00020919816826673576,-0.028006205493997297,0.0,-0.028215403662264032,0.0,0.0,0.0,3.6529680365296805e-05,-0.028251933342629328,9667.29865339528,False
2020-07-11 08:00:00+00:00,0.00019684956936344764,-0.008092200028550947,0.0,-0.0078953504591875,0.0,0.0,0.0,3.6529680365296805e-05,-0.007931880139552797,9590.618799203288,False
2020-07-11 16:00:00+00:00,-0.00048286859026809765,-0.002112304709689132,0.0,-0.0025951732999572293,0.0,0.0,0.0,3.6529680365296805e-05,-0.002631702980322526,9565.379139126288,False
2020-07-12 00:00:00+00:00,0.0008040596867866412,0.016037574432667994,0.0,0.016841634119454635,0.0,0.0,0.0,3.6529680365296805e-05,0.01680510443908934,9726.12633455879,False
2020-07-12 08:00:00+00:00,-0.00013938082232233824,0.0003105302414656711,0.0,0.00017114941914333283,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.0001653802612219639,9724.517825244904,False
2020-07-12 16:00:00+00:00,-7.093128381801706e-05,-0.005075970202273903,0.0,-0.005146901486091921,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.005483431166457217,9671.194101123188,False
2020-07-13 00:00:00+00:00,0.0004485422964926084,-0.010503545484541986,0.0,-0.010055003188049378,0.0,0.0,0.0,3.6529680365296805e-05,-0.010091532868414676,9573.596927974886,False
2020-07-13 08:00:00+00:00,-0.000184539724702563,0.003942565495363469,0.0,0.0037580257706609065,0.0,0.6,0.0003,3.6529680365296805e-05,0.00342149609029561,9606.352952434017,False
2020-07-13 16:00:00+00:00,0.0019524162113885141,-0.018260639317758967,0.0,-0.016308223106370454,0.0,1.1999999999999997,0.0005999999999999998,3.6529680365296805e-05,-0.01694475278673575,9443.575676472894,False
2020-07-14 00:00:00+00:00,-0.0014801371561531211,-0.000304994770687737,0.0,-0.001785131926840858,0.0,0.0,0.0,3.6529680365296805e-05,-0.001821661607206155,9426.372677228317,False
2020-07-14 08:00:00+00:00,0.0009541602024970752,0.002385730370000605,0.0,0.00333989057249768,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.0030033608921323836,9454.68347628177,False
2020-07-14 16:00:00+00:00,-0.0004778406567864611,0.0007783878398228508,0.0,0.00030054718303638967,0.0,0.0,0.0,3.6529680365296805e-05,0.00026401750267109286,9457.179678201725,False
2020-07-15 00:00:00+00:00,-5.135069769574387e-05,0.0030260487277427427,0.0,0.0029746980300469988,0.0,0.0,0.0,3.6529680365296805e-05,0.002938168349681702,9484.96646420947,False
2020-07-15 08:00:00+00:00,0.00016800375205741424,-0.008120729223422374,0.0,-0.00795272547136496,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.008289255151730257,9406.343157082032,False
2020-07-15 16:00:00+00:00,0.0003293438199939079,-0.007030031685915483,0.0,-0.006700687865921575,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.007037217546286872,9340.14867397062,False
2020-07-16 00:00:00+00:00,0.0004860224246264614,-0.0007874452047523953,0.0,-0.0003014227801259339,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.0006379524604912307,9334.190103142706,False
2020-07-16 08:00:00+00:00,-0.00010681059954308991,0.0008433922968381739,0.0,0.000736581697295084,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.0004000520169297873,9337.924264719875,False
2020-07-16 16:00:00+00:00,-0.00016263738439227445,-0.0028795128597280282,0.0,-0.0030421502441203025,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.003378679924485599,9306.374407470297,False
2020-07-17 00:00:00+00:00,0.0006624493845423204,-0.01874692617409171,0.0,-0.01808447678954939,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.018421006469914684,9134.941624298839,False
2020-07-17 08:00:00+00:00,-0.007605812574181891,-9.2163604470108e-05,0.0,-0.007697976178651999,0.0,1.1999999999999997,0.0005999999999999998,3.6529680365296805e-05,-0.008334505859017296,9058.806399809338,False
2020-07-17 16:00:00+00:00,0.007693758631225352,0.002272918626904108,0.0,0.009966677258129459,0.0,1.1999999999999997,0.0005999999999999998,3.6529680365296805e-05,0.009330147577764162,9143.326400397955,False
2020-07-18 00:00:00+00:00,-0.00028908163553338363,0.004183689006818391,0.0,0.0038946073712850075,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.003558077690919711,9175.859066084007,False
2020-07-18 08:00:00+00:00,0.00024531489399717913,0.03961757844864336,0.0,0.03986289334264054,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.039526363662275237,9538.547408443826,False
2020-07-18 16:00:00+00:00,0.0008110162967593221,0.011400321141775447,0.0,0.012211337438534768,0.0,0.0,0.0,3.6529680365296805e-05,0.012174807758169471,9654.677389433815,False
2020-07-19 00:00:00+00:00,-8.944789267226759e-05,-0.007171726335384886,0.0,-0.007261174228057154,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.007597703908422451,9581.324009297557,False
2020-07-19 08:00:00+00:00,0.0001292506474722836,0.004333681303439281,0.0,0.004462931950911565,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.004126402270546268,9620.860406444363,False
2020-07-19 16:00:00+00:00,-0.0007030179948389406,-0.00515964012908639,0.0,-0.005862658123925331,0.0,0.0,0.0,3.6529680365296805e-05,-0.005899187804290627,9564.105144067882,False
2020-07-20 00:00:00+00:00,0.000907749488236014,-0.008116267323336753,0.0,-0.007208517835100739,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.007545047515466035,9491.943516312976,False
2020-07-20 08:00:00+00:00,-0.0001483135684377993,-0.005984867258954049,0.0,-0.006133180827391848,0.0,0.0,0.0,3.6529680365296805e-05,-0.006169710507757145,9433.380972661344,False
2020-07-20 16:00:00+00:00,0.00044907873583457025,-0.006064184232933063,0.0,-0.005615105497098493,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.00595163517746379,9377.236930622035,False
2020-07-21 00:00:00+00:00,-0.0007066499405977908,0.013617790917486028,0.0,0.012911140976888237,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.01257461129652294,9495.152040060007,False
2020-07-21 08:00:00+00:00,0.0006958684068588837,-0.005788263972704044,0.0,-0.00509239556584516,0.0,0.0,0.0,3.6529680365296805e-05,-0.005128925246210457,9446.452115045138,False
2020-07-21 16:00:00+00:00,0.0005010903508132681,-0.01228068232172823,0.0,-0.011779591970914962,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.01211612165128026,9331.997752046258,False
2020-07-22 00:00:00+00:00,-0.0005187385056420895,0.005471023437527539,0.0,0.004952284931885449,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.004615755251520153,9375.07196967744,False
2020-07-22 08:00:00+00:00,0.0006374766524972536,-0.0006254124960025677,0.0,1.2064156494685915e-05,0.0,0.0,0.0,3.6529680365296805e-05,-2.446552387061089e-05,9374.842603630377,False
2020-07-22 16:00:00+00:00,0.0004045916009387754,-0.008541075838797423,0.0,-0.008136484237858647,0.0,0.0,0.0,3.6529680365296805e-05,-0.008173013918223945,9298.221884549748,False
2020-07-23 00:00:00+00:00,3.0752738185437886e-05,0.005683222580107947,0.0,0.005713975318293384,0.0,0.0,0.0,3.6529680365296805e-05,0.005677445637928088,9351.012033828672,False
2020-07-23 08:00:00+00:00,0.00026876350174588165,-0.004375013157840542,0.0,-0.0041062496560946606,0.0,0.0,0.0,3.6529680365296805e-05,-0.004142779336459957,9312.272854399938,False
2020-07-23 16:00:00+00:00,0.000189812125413885,0.00020651572158858532,0.0,0.00039632784700247036,0.0,0.0,0.0,3.6529680365296805e-05,0.00035979816663717356,9315.623393100177,False
2020-07-24 00:00:00+00:00,0.0011848036579728133,-0.0024983496965535934,0.0,-0.0013135460385807801,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.001650075718946077,9300.251909132376,False
2020-07-24 08:00:00+00:00,-0.00010898457542210904,-0.0032302325323363213,0.0,-0.0033392171077584304,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.003675746788123727,9266.066538048643,False
2020-07-24 16:00:00+00:00,-0.0004540712084583041,-0.0018414598939704972,0.0,-0.0022955311024288015,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,-0.002632060782794098,9241.677687703084,False
2020-07-25 00:00:00+00:00,0.000638297023496957,0.008122580920829237,0.0,0.008760877944326194,0.0,0.5999999999999999,0.0002999999999999999,3.6529680365296805e-05,0.008424348263960896,9319.532799087572,False
