leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__solvent,strict_oos_passed
1.0,10000.0,14849.70058654511,0.4849700586545109,0.06613867485640812,0.2998100243082964,0.3530919698929748,0.6174451518380686,0.16124272185998167,-0.4101808385115264,-0.29731818007034094,1955.0,1.0748277399163382,0.5022163120567376,,,,,,,0.7662686040357591,-0.13048044922546576,0.527027027027027,2255.0,0.6666666666666666,6,-0.531307431133819,True,True,True,False,False,False,False,False,True,False
2.0,10000.0,11609.850802008685,0.16098508020086855,0.024472229890633246,0.6210271037751368,0.30738381849495844,0.5619168503807765,0.03262687794638049,-0.7500634884787714,-0.5822499188837567,1955.0,1.0669805180628473,0.4977836879432624,,,,,,,1.4386919615720695,-0.2763076458512066,0.527027027027027,2255.0,0.5,6,-0.6049134095497463,True,True,True,False,False,False,False,False,True,False
3.0,10000.0,6183.378417862883,-0.38166215821371174,-0.07490967541082738,0.9670415108250678,0.3067583155464036,0.5869727418656645,-0.08133610397595432,-0.9209892255593308,-0.7526788500541686,1955.0,1.0692144860090467,0.4973404255319149,,,,,,,1.7676900953956078,-0.40720974951636624,0.4864864864864865,2255.0,0.5,6,-0.6313480129760392,True,True,True,False,False,False,False,False,True,False
