regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
2020_2022,905,10000.0,15886.134567874074,0.5886134567874075,0.20564355305832893,0.4213657728525606,0.6361629587626895,1.1900014581786595,0.5211300475132089,-0.3946108155529384,-0.24088811704839386,604.0,1.1457821949412954,0.5038674033149171,,,,,,,0.7662686040357591,-0.12083120960557436,0.5862068965517241,904.0,1.0,2,0.5484047904090356,period
2023_plus,1351,10000.0,9347.585797601821,-0.06524142023981783,-0.018087980691727568,0.17630161419839638,-0.01583039397956522,-0.024567625727135178,-0.09560054452022673,-0.1892037412809986,-0.07771383769765068,543.0,0.9975316338591255,0.5011102886750555,,,,,,,0.0846097161813757,-0.13048044922546576,0.5,1350.0,0.5,4,-0.15238757486260204,period
2021,365,10000.0,17662.686040357592,0.7662686040357591,0.76972244283385,0.611970254308526,1.2066487534864059,2.4665369400890844,2.010615274078203,-0.3828293024316852,-0.2169806851192641,239.0,1.299186895289003,0.5178082191780822,,,,,,,0.7662686040357591,0.7662686040357591,0.7272727272727273,364.0,1.0,1,,event
2022,365,10000.0,10230.320155735826,0.023032015573582587,0.023112016088992382,0.22494141035244325,0.2133001632444645,0.3332956057229578,0.14316739596796418,-0.16143351586952126,-0.08383868358129533,196.0,1.0319390084662654,0.5013698630136987,,,,,,,0.023032015573582587,0.023032015573582587,0.45454545454545453,364.0,1.0,1,,event
2024,366,10000.0,10846.097161813757,0.0846097161813757,0.08467005500552993,0.22430048206042244,0.4726209964868504,0.7190367435352557,0.6929484729741974,-0.1221880966735065,-0.05626933537917246,219.0,1.0823224280225405,0.5027322404371585,,,,,,,0.0846097161813757,0.0846097161813757,0.5454545454545454,365.0,1.0,1,,event
other_days,1160,10000.0,7577.016484528146,-0.24229835154718538,-0.043947107314419975,0.1572892992204461,-0.4769315934770576,-0.7236166842756891,-0.16315941255613492,-0.2693507326725634,-0.1714730385218318,1099.0,0.9315415629067006,0.4974137931034483,,,,,,,0.08344739901207476,-0.13048044922546576,0.47368421052631576,2255.0,0.3333333333333333,3,-0.45266491560417665,event
