,spot,spot,spot,spot,spot,perp,perp,perp,perp,perp
,DOGEUSDT,TRXUSDT,XLMUSDT,ETCUSDT,NEOUSDT,DOGEUSDT,TRXUSDT,XLMUSDT,ETCUSDT,NEOUSDT
funding_time,,,,,,,,,,
2022-03-19 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1407121681016994,-0.01466728181433001,-0.2873131666574313,-0.1350376967017738,-0.12226968672476551
2022-03-19 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.00928783189830059,-0.16466728181433,-0.2873131666574313,-0.1350376967017738,-0.12226968672476551
2022-03-19 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.00928783189830059,-0.16466728181433,-0.2873131666574313,-0.1350376967017738,-0.12226968672476551
2022-03-20 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.00928783189830059,-0.16466728181433,-0.2873131666574313,-0.1350376967017738,-0.12226968672476551
2022-03-20 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.00928783189830059,-0.16466728181433,-0.2873131666574313,-0.1350376967017738,-0.12226968672476551
2022-03-20 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1407121681016994,-0.16466728181433,-0.2873131666574313,0.014962303298226218,-0.12226968672476551
2022-03-21 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1407121681016994,-0.16466728181433,-0.2873131666574313,0.014962303298226218,-0.12226968672476551
2022-03-21 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-21 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-22 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-22 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-22 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-23 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-23 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-23 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-24 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-24 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-24 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-25 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-25 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-25 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-26 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-26 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.31783866363771995,-0.13843563801339442,0.11849802044279054,-0.12320999687321885
2022-03-26 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.31783866363771995,0.011564361986605577,-0.031501979557209465,-0.12320999687321885
2022-03-27 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-27 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.007982318967123765,-0.16783866363772,-0.2884356380133944,-0.031501979557209465,-0.12320999687321885
2022-03-27 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-28 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14201768103287624,-0.16783866363772,-0.2884356380133944,0.11849802044279054,-0.12320999687321885
2022-03-28 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14390763962623274,-0.17097515446327088,-0.28977417757010676,0.1072215409183083,-0.1281214874220813
2022-03-28 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-29 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-29 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-29 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-30 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-30 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-30 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-31 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-31 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-03-31 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-01 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-01 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-01 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-02 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-02 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-02 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-03 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-03 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-03 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-04 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.006092360373767258,-0.17097515446327088,-0.28977417757010676,-0.0427784590816917,-0.1281214874220813
2022-04-04 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-04 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-05 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-05 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-05 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-06 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-06 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-06 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.16256438535142886,-0.29769932883042965,0.10886066308044579,-0.029831600025544684
2022-04-07 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-07 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.16256438535142886,0.0023006711695703064,-0.041139336919554216,-0.17983160002554466
2022-04-07 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,-0.1476993288304297,0.10886066308044579,-0.029831600025544684
2022-04-08 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.2907072227632403,-0.16256438535142886,-0.1476993288304297,0.10886066308044579,-0.029831600025544684
2022-04-08 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,0.0023006711695703064,-0.041139336919554216,-0.029831600025544684
2022-04-08 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-09 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.009292777236759663,-0.16256438535142886,-0.29769932883042965,-0.041139336919554216,-0.029831600025544684
2022-04-09 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,0.0023006711695703064,-0.041139336919554216,-0.029831600025544684
2022-04-09 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,-0.1476993288304297,-0.041139336919554216,0.1201683999744553
2022-04-10 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,0.0023006711695703064,-0.041139336919554216,-0.029831600025544684
2022-04-10 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.16256438535142886,-0.29769932883042965,0.10886066308044579,-0.029831600025544684
2022-04-10 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,0.0023006711695703064,-0.041139336919554216,-0.029831600025544684
2022-04-11 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.14070722276324032,-0.31256438535142883,0.0023006711695703064,-0.041139336919554216,-0.029831600025544684
2022-04-11 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.1558673473755166,0.10875762304214309,-0.13097889472011104
2022-04-11 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.005867347375516627,-0.041242376957856895,-0.13097889472011104
2022-04-12 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.005867347375516627,-0.041242376957856895,-0.280978894720111
2022-04-12 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.1558673473755166,0.10875762304214309,-0.280978894720111
2022-04-12 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.12058889726978939,-0.3138072375924398,-0.1558673473755166,-0.041242376957856895,-0.13097889472011104
2022-04-13 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.1558673473755166,0.10875762304214309,-0.13097889472011104
2022-04-13 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.1558673473755166,0.10875762304214309,-0.13097889472011104
2022-04-13 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.1558673473755166,0.10875762304214309,-0.13097889472011104
2022-04-14 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.1558673473755166,0.10875762304214309,-0.13097889472011104
2022-04-14 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.005867347375516627,-0.041242376957856895,-0.13097889472011104
2022-04-14 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.3138072375924398,-0.005867347375516627,-0.041242376957856895,-0.13097889472011104
2022-04-15 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.005867347375516627,-0.041242376957856895,-0.280978894720111
2022-04-15 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,0.10875762304214309,-0.13097889472011104
2022-04-15 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,0.10875762304214309,-0.13097889472011104
2022-04-16 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,0.10875762304214309,-0.13097889472011104
2022-04-16 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,0.10875762304214309,-0.13097889472011104
2022-04-16 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,-0.041242376957856895,0.019021105279888963
2022-04-17 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,-0.041242376957856895,0.019021105279888963
2022-04-17 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.12058889726978939,-0.1638072375924398,-0.3058673473755166,-0.041242376957856895,-0.13097889472011104
2022-04-17 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,0.10875762304214309,-0.13097889472011104
2022-04-18 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.029411102730210602,-0.1638072375924398,-0.3058673473755166,0.10875762304214309,-0.13097889472011104
2022-04-18 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-18 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-19 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.310112959037533,-0.1569274179482513,0.11006446342273402,-0.13131077453531897
2022-04-19 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-19 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-20 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-20 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-20 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-21 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-21 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-21 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-22 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-22 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.310112959037533,-0.1569274179482513,0.11006446342273402,-0.13131077453531897
2022-04-22 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-23 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-23 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-23 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-24 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-24 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.3069274179482513,-0.03993553657726597,-0.13131077453531897
2022-04-24 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1315843850561627,-0.16011295903753298,-0.3069274179482513,0.11006446342273402,-0.13131077453531897
2022-04-25 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.018415614943837276,-0.16011295903753298,-0.1569274179482513,-0.03993553657726597,-0.28131077453531894
2022-04-25 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.0158764592732914,-0.019501681255161947,-0.30675756098775797,-0.02396389869297228,-0.02741552176633237
2022-04-25 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.019501681255161947,-0.00675756098775801,-0.02396389869297228,-0.17741552176633235
2022-04-26 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.019501681255161947,-0.00675756098775801,-0.02396389869297228,-0.17741552176633235
2022-04-26 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.156757560987758,-0.02396389869297228,0.12258447823366762
2022-04-26 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.00675756098775801,-0.02396389869297228,-0.02741552176633237
2022-04-27 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,0.13049831874483805,-0.156757560987758,-0.02396389869297228,-0.17741552176633235
2022-04-27 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.019501681255161947,-0.00675756098775801,-0.02396389869297228,-0.17741552176633235
2022-04-27 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.00675756098775801,-0.02396389869297228,-0.02741552176633237
2022-04-28 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.0158764592732914,-0.019501681255161947,-0.156757560987758,-0.02396389869297228,-0.17741552176633235
2022-04-28 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.0158764592732914,-0.019501681255161947,-0.156757560987758,-0.02396389869297228,-0.17741552176633235
2022-04-28 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.00675756098775801,-0.02396389869297228,-0.02741552176633237
2022-04-29 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,0.13049831874483805,-0.30675756098775797,-0.02396389869297228,-0.02741552176633237
2022-04-29 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.019501681255161947,-0.00675756098775801,-0.02396389869297228,-0.17741552176633235
2022-04-29 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.00675756098775801,-0.02396389869297228,-0.02741552176633237
2022-04-30 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,0.13049831874483805,-0.156757560987758,-0.17396389869297227,-0.02741552176633237
2022-04-30 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.2841235407267086,-0.019501681255161947,-0.00675756098775801,-0.02396389869297228,-0.02741552176633237
2022-04-30 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.156757560987758,-0.02396389869297228,0.12258447823366762
2022-05-01 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,0.13049831874483805,-0.156757560987758,-0.17396389869297227,-0.02741552176633237
2022-05-01 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.0158764592732914,-0.019501681255161947,-0.156757560987758,-0.02396389869297228,-0.17741552176633235
2022-05-01 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.156757560987758,0.12603610130702772,-0.02741552176633237
2022-05-02 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.1341235407267086,-0.16950168125516193,-0.156757560987758,0.12603610130702772,-0.02741552176633237
2022-05-02 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.15670971923965843,0.12633155980860433,-0.13945739936260437
2022-05-02 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.15670971923965843,0.12633155980860433,-0.13945739936260437
2022-05-03 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.017422215725270807,-0.3067097192396584,0.12633155980860433,-0.13945739936260437
2022-05-03 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.15670971923965843,0.12633155980860433,-0.13945739936260437
2022-05-03 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.017422215725270807,-0.006709719239658421,-0.023668440191395662,-0.2894573993626044
2022-05-04 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.006709719239658421,-0.023668440191395662,-0.13945739936260437
2022-05-04 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.15670971923965843,0.12633155980860433,-0.13945739936260437
2022-05-04 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.006709719239658421,-0.023668440191395662,-0.13945739936260437
2022-05-05 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.025076462685596324,-0.16742221572527077,-0.15670971923965843,-0.023668440191395662,-0.13945739936260437
2022-05-05 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.025076462685596324,-0.017422215725270807,-0.3067097192396584,-0.023668440191395662,-0.13945739936260437
2022-05-05 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.025076462685596324,-0.017422215725270807,-0.3067097192396584,-0.023668440191395662,-0.13945739936260437
2022-05-06 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.025076462685596324,-0.017422215725270807,-0.3067097192396584,-0.023668440191395662,-0.13945739936260437
2022-05-06 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.017422215725270807,-0.006709719239658421,-0.023668440191395662,-0.2894573993626044
2022-05-06 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.017422215725270807,-0.006709719239658421,-0.023668440191395662,-0.2894573993626044
2022-05-07 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.006709719239658421,-0.023668440191395662,-0.13945739936260437
2022-05-07 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.15670971923965843,-0.023668440191395662,0.010542600637395608
2022-05-07 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.27492353731440367,-0.017422215725270807,-0.15670971923965843,-0.023668440191395662,0.010542600637395608
2022-05-08 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.27492353731440367,-0.017422215725270807,-0.15670971923965843,-0.023668440191395662,0.010542600637395608
2022-05-08 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.006709719239658421,-0.023668440191395662,-0.13945739936260437
2022-05-08 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.27492353731440367,-0.017422215725270807,-0.006709719239658421,-0.023668440191395662,-0.13945739936260437
2022-05-09 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.12492353731440367,-0.16742221572527077,-0.006709719239658421,-0.023668440191395662,-0.13945739936260437
2022-05-09 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.13402556364200832,-0.1834889035583729,-0.009766313994052242,-0.13752942017094505,-0.14216760575136728
2022-05-09 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.13402556364200832,-0.1834889035583729,-0.15976631399405222,-0.13752942017094505,0.007832394248632718
2022-05-10 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.13402556364200832,-0.03348890355837294,-0.009766313994052242,-0.13752942017094505,-0.29216760575136724
2022-05-10 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.13402556364200832,-0.03348890355837294,-0.009766313994052242,-0.13752942017094505,-0.29216760575136724
2022-05-10 16:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.13402556364200832,-0.1834889035583729,-0.15976631399405222,0.012470579829054931,-0.14216760575136728
2022-05-11 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.13402556364200832,-0.1834889035583729,-0.009766313994052242,-0.13752942017094505,-0.14216760575136728
2022-05-11 08:00:00+00:00,0.08,0.08,0.08,0.08,0.08,-0.2840255636420083,0.11651109644162705,-0.15976631399405222,-0.13752942017094505,-0.14216760575136728
