date,miners_return,bullion_return,weight_miners,weight_bullion,turnover,leverage,net_return
2006-05-23 13:30:00+00:00,0.01960771529554406,0.016538960967645622,1.0176760446448962,-1.0146131041438062,2.0,2.0,0.001898119407263517
2006-05-24 13:30:00+00:00,-0.037934571490892854,-0.03495028307951242,0.9823270835122904,-0.9824085023563702,0.0,2.0,-0.0033147243847769605
2006-05-25 13:30:00+00:00,0.04928811553216805,0.009990624633774647,0.9925970979526065,-0.955501963778447,0.0,2.0,0.03843154127782534
2006-05-26 13:30:00+00:00,0.0060020274995760126,0.006182404091902738,0.9986748726593037,-0.9615249720725614,0.0,2.0,-0.00012033909340900385
2006-05-30 13:30:00+00:00,-0.009857447896163607,0.00015364264923056759,0.9989829023127117,-0.9715462869837039,0.0,2.0,-0.010162751687092407
2006-05-31 13:30:00+00:00,0.017815287558080817,-0.013515546692808078,0.9864396409335043,-0.9298164666870866,0.0,2.0,0.030757511955624765
2006-06-01 13:30:00+00:00,-0.008236669778351469,-0.026000340905513952,0.9746569657188348,-0.9571996901035345,0.08374389237940905,2.0,0.01755116426033786
2006-06-02 13:30:00+00:00,0.015572061149121463,0.01502555316615295,0.9892167877363282,-0.9709759373614375,0.0,2.0,0.0006243281146801714
2006-06-05 13:30:00+00:00,-0.025555828324036578,-0.0033070721964197913,0.9858619067392086,-0.9897773008296522,0.0,2.0,-0.022239801797438803
2006-06-06 13:30:00+00:00,-0.029373235635927863,-0.01169223681090592,0.9740034385971468,-0.9956847099512595,0.0,2.0,-0.017555878420411272
2006-06-07 13:30:00+00:00,-0.02350705222497884,-0.004316554133604211,0.969299947797072,-1.010349690466637,0.0,2.0,-0.018768657668540405
2006-06-08 13:30:00+00:00,-0.024073060369408927,-0.021997414237910684,0.9471779124709766,-0.9893906047457024,0.0,2.0,-0.0012795704136793055
2006-06-09 13:30:00+00:00,-0.005670653357249589,-0.007552111075767809,0.9399923884521961,-0.9800269345012487,0.0,2.0,0.0019302352144595085
2006-06-12 13:30:00+00:00,-0.03678371879342157,-0.006947923545768897,0.9314384042638727,-1.001188895933023,0.0,2.0,-0.027937898391708262
2006-06-13 13:30:00+00:00,-0.04677295556157035,-0.0684657786761278,0.8663771014362434,-0.910062685352633,0.0,2.0,0.024810415350338056
2006-06-14 13:30:00+00:00,0.02577634299774023,-0.0053647933992091446,0.8653080074635212,-0.8813455454476213,0.0,2.0,0.027043696698620022
2006-06-15 13:30:00+00:00,0.05782607722296662,0.030564559431605964,0.8948280467836062,-0.8879244466386824,0.0,2.0,0.022928794436987032
2006-06-16 13:30:00+00:00,-0.010589602797425934,0.0062805410374777715,0.8990383731928056,-0.9073132624781198,0.0,2.0,-0.015223154433363766
2006-06-19 13:30:00+00:00,-0.028059051964889115,-0.022884876696260603,0.8778794657756682,-0.8906760545561562,0.0,2.0,-0.00463304721578752
2006-06-20 13:30:00+00:00,0.022023987663013722,0.0166784708397667,0.8933646703593602,-0.9016462845844858,0.0,2.0,0.004308656999628167
2006-06-21 13:30:00+00:00,0.044263195077403505,0.01797561269997283,0.9117864083045413,-0.8970733194187342,0.0,2.0,0.023164895354681515
2006-06-22 13:30:00+00:00,-0.006134921645199132,-0.010286340990630971,0.9030651487525376,-0.8847815163868814,0.0,2.0,0.0034632289643974925
2006-06-23 13:30:00+00:00,0.017957239532653047,0.00450376127303187,0.9083263118628171,-0.8781746288231367,0.0,2.0,0.012061077540507703
2006-06-26 13:30:00+00:00,0.009647178920030752,0.005000812078571837,0.9132529198436616,-0.8788744456700895,0.0,2.0,0.004200565236763246
2006-06-27 13:30:00+00:00,-0.031394965346220216,-0.010295101007006813,0.9024444310818442,-0.8873914394045685,0.0,2.0,-0.019794077500810414
2006-06-28 13:30:00+00:00,-0.004791276513002263,-0.00242717387149316,0.9002276813664266,-0.8873144719749962,0.0,2.0,-0.002340642412057575
2006-06-29 13:30:00+00:00,0.07504927007972961,0.0344108361267339,0.9333867511629718,-0.8852206300893103,0.0,2.0,0.03685756258347178
2006-06-30 13:30:00+00:00,0.019494480442047823,0.028729823106874885,0.9586835884756627,-0.9174483815089567,0.0,2.0,-0.007406977268244022
2006-07-03 13:30:00+00:00,0.03953446746044964,0.015515282868557634,1.015381966870221,-0.9919208430143523,0.1238680300153806,2.0,0.023786615656249396
2006-07-05 13:30:00+00:00,-0.021376722853355345,0.005146344375260181,1.0212301782078628,-1.024672229272715,0.0,2.0,-0.026980940067864726
2006-07-06 13:30:00+00:00,0.009143821575080313,0.00832000732421867,1.0299068924240302,-1.0325345903407839,0.0,2.0,0.0006420311635127856
2006-07-07 13:30:00+00:00,-0.017618910447953717,-0.006188501853626849,1.0239736094885836,-1.0385309221685826,0.0,2.0,-0.01192663000172643
2006-07-10 13:30:00+00:00,-0.009223707647844526,-0.00973975091726631,1.0140222069124816,-1.0279023862606846,0.0,2.0,0.0004995643681351443
2006-07-11 13:30:00+00:00,0.02818748694442541,0.02886167207861212,1.043914931350683,-1.05889815671317,0.0,2.0,-0.0012548788030106784
2006-07-12 13:30:00+00:00,-0.00679096551844216,0.017395341980338985,1.0641528901357382,-1.1057124389694666,0.0,2.0,-0.0256797207820005
2006-07-13 13:30:00+00:00,-0.02937427796509695,0.00970432687279188,1.0783572255681289,-1.1655830957973252,0.0,2.0,-0.042159552647915016
2006-07-14 13:30:00+00:00,0.01669693909191161,0.004576588991558106,1.0828268995263655,-1.1564614503990085,0.0,2.0,0.012500235229026662
2006-07-17 13:30:00+00:00,-0.04028739286872296,-0.02885342073209518,1.05015260885878,-1.134927514890661,0.0,2.0,-0.010427038841863192
2006-07-18 13:30:00+00:00,-0.010695218338197088,-0.016419065278089007,1.031461260615949,-1.1082777765296075,0.0,2.0,0.007232202592082237
2006-07-19 13:30:00+00:00,0.03891887564223384,0.01796497974571687,1.0505283586641019,-1.1059988732213724,0.0,2.0,0.020062489803076424
2006-07-20 13:30:00+00:00,-0.041883388386175446,-0.02327030910785055,1.0254308343308003,-1.1005487785934105,0.0,2.0,-0.018433386524459174
2006-07-21 13:30:00+00:00,-0.0276950748634619,-0.013271535319863026,1.011151213328315,-1.1013217144130423,0.0,2.0,-0.013964046658394067
2006-07-24 13:30:00+00:00,0.02457458364356846,-0.009236747743975315,1.0011105152474922,-1.0544025066734712,0.0,2.0,0.03485061600859319
2006-07-25 13:30:00+00:00,0.027255121108993974,0.006705918408653533,1.0081877715224248,-1.0406151371483716,0.0,2.0,0.020044016236290776
2006-07-26 13:30:00+00:00,0.01777662673031566,0.007311141649348762,1.0158061619715648,-1.0376973819071145,0.0,2.0,0.01014345809763976
2006-07-27 13:30:00+00:00,-0.0224190982464314,0.01451615364320813,1.0322665410393366,-1.094354395887852,0.0,2.0,-0.038007467696124335
2006-07-28 13:30:00+00:00,0.03413342005532849,0.0033386181141228377,1.0349916998422801,-1.0645693492638555,0.0,2.0,0.031410521124340604
2006-07-31 13:30:00+00:00,-0.0005158152430938534,0.0007922553727934822,1.0360615656149161,-1.0670644800459679,0.0,2.0,-0.0015479102025547373
2006-08-01 13:30:00+00:00,0.025541740551360492,0.018366052093327312,1.0184598893711503,-1.0113337524386827,0.10312604566088401,2.0,0.006953490514567818
2006-08-02 13:30:00+00:00,0.02289303473472759,0.006685328159452553,1.024982314446765,-1.0016833656610364,0.0,2.0,0.0163839046888825
2006-08-03 13:30:00+00:00,-0.018445722768684725,-0.009729687311474389,1.0155520008432712,-1.001280355466697,0.0,2.0,-0.009331108602737632
2006-08-04 13:30:00+00:00,-0.008017907527408052,0.00249525929291039,1.0184202438616572,-1.0147499727919773,0.0,2.0,-0.010811691064457387
2006-08-07 13:30:00+00:00,0.013387395975662963,0.0034225455021941187,1.0218456613238058,-1.0081512350033563,0.0,2.0,0.009990332198341537
2006-08-08 13:30:00+00:00,-0.00997017328758587,-0.008217035337936052,1.0137608301236536,-1.0019458564642505,0.0,2.0,-0.0020745989131945954
2006-08-09 13:30:00+00:00,0.021651642356727674,0.010317274036587776,1.0239942819895538,-1.000832084023461,0.0,2.0,0.011441602037496472
2006-08-10 13:30:00+00:00,-0.020453602382217828,-0.021352271577653292,1.0027941658477488,-0.9792123154237928,0.0,2.0,0.00025503165558376833
2006-08-11 13:30:00+00:00,-0.02666679332183486,-0.008537563881855226,0.9945027285044256,-0.9892037900262992,0.0,2.0,-0.01855185198880863
2006-08-14 13:30:00+00:00,-0.016800091459419075,-0.007335338720911522,0.9872949678597893,-0.9914879673051818,0.0,2.0,-0.009622226852298745
2006-08-15 13:30:00+00:00,0.013669843979837726,-0.0038554486500690377,0.9839187359910417,-0.9710142249921,0.0,2.0,0.01714816419719376
2006-08-16 13:30:00+00:00,0.01633820332688396,0.007740741330852563,0.991675569999843,-0.9703905134145309,0.0,2.0,0.00838845950087526
2006-08-17 13:30:00+00:00,-0.02322027535322424,-0.02336378396470773,0.9691579994189682,-0.9482169212554126,0.0,2.0,-0.0005256204002779598
2006-08-18 13:30:00+00:00,0.0026124113671306404,0.00016388884860774056,0.9695512005501294,-0.9462850058170538,0.0,2.0,0.0022058022741378567
2006-08-21 13:30:00+00:00,0.049765440551764684,0.02293574197548076,0.9916459291584978,-0.9431134222269331,0.0,2.0,0.026375758983548367
2006-08-22 13:30:00+00:00,0.005212406775470635,-0.006245986518673807,0.9860774911752486,-0.9271273507913004,0.0,2.0,0.010888900760188449
2006-08-23 13:30:00+00:00,-0.0029632319717390887,-0.003545486038853407,0.9829643225556433,-0.9236605763648398,0.0,2.0,0.00019450580937201438
2006-08-24 13:30:00+00:00,-0.015601700935060081,-0.0012938998655261935,0.9816776137048385,-0.9358589278764748,0.0,2.0,-0.014311426015431686
2006-08-25 13:30:00+00:00,0.005786444911560773,0.0003238940528529355,0.9822438183337483,-0.9313130081034804,0.0,2.0,0.0052066693709320495
2006-08-28 13:30:00+00:00,-0.02226144432974886,-0.012465605505218913,0.9704974370657187,-0.929394818065134,0.0,2.0,-0.010427420439814877
2006-08-29 13:30:00+00:00,0.006651501216294875,-0.0009836290703445494,0.9699700719634169,-0.9218444554748197,0.0,2.0,0.007198809723295216
2006-08-30 13:30:00+00:00,0.004065948025137045,0.007876592600150722,0.9773226063350479,-0.9323573060787363,0.0,2.0,-0.0034877802385761656
2006-08-31 13:30:00+00:00,0.027334949121777585,0.014164812317137399,0.9908223172618832,-0.9331182625190573,0.0,2.0,0.01333776254597955
2006-09-01 13:30:00+00:00,0.007390879377100923,-0.002408115647362541,0.9978214420736772,-0.9881155299532213,0.07605942021905954,2.0,0.009590330393719013
2006-09-05 13:30:00+00:00,0.02959165904836536,0.01963310641593541,1.0172203946701883,-0.9975825972172768,0.0,2.0,0.009956779633547576
2006-09-06 13:30:00+00:00,-0.009501268298558019,-0.007891414065395619,1.0095374159299753,-0.9916570626482746,0.0,2.0,-0.0019631814700871463
2006-09-07 13:30:00+00:00,-0.03357321360986665,-0.02561248162136409,0.9841720998160439,-0.9747043228822858,0.0,2.0,-0.008665251941029935
2006-09-08 13:30:00+00:00,-0.0263026334311256,-0.009959193638392816,0.9742138705824228,-0.9810366935293331,0.0,2.0,-0.01634968380347424
2006-09-11 13:30:00+00:00,-0.07237510441663464,-0.03529022775705615,0.9375102117986129,-0.9818185472155286,0.0,2.0,-0.0360584571754921
2006-09-12 13:30:00+00:00,-0.009065955744976595,-0.003076928293603065,0.9342886530761129,-0.9843582764112481,0.0,2.0,-0.005649075744153063
2006-09-13 13:30:00+00:00,0.007762662750534499,0.0051440198667760395,0.9396446661797722,-0.9874288339842642,0.0,2.0,0.0020183742749611904
2006-09-14 13:30:00+00:00,-0.03851452541438183,-0.02439441029054623,0.914680442071054,-0.9753109437523056,0.0,2.0,-0.012272859187776286
2006-09-15 13:30:00+00:00,0.008011552800487154,0.0036720214060619316,0.9187230869583299,-0.9754042480722132,0.0,2.0,0.0035760130735653295
