date,miners_return,bullion_return,weight_miners,weight_bullion,turnover,leverage,net_return
2006-05-23 13:30:00+00:00,0.01960771529554406,0.016538960967645622,0.509280101370036,-0.5077473005764103,1.0,1.0,0.001028424782996838
2006-05-24 13:30:00+00:00,-0.037934571490892854,-0.03495028307951242,0.4907358289211865,-0.4907765028928298,0.0,1.0,-0.001579362907259352
2006-05-25 13:30:00+00:00,0.04928811553216805,0.009990624633774647,0.5051841670639946,-0.4863045284890339,0.0,1.0,0.019278328031210438
2006-05-26 13:30:00+00:00,0.0060020274995760126,0.006182404091902738,0.5082063122200601,-0.48930144688960825,0.0,1.0,1.9645775274682393e-05
2006-05-30 13:30:00+00:00,-0.009857447896163607,0.00015364264923056759,0.5057714495648993,-0.49188066457350293,0.0,1.0,-0.005090747194735547
2006-05-31 13:30:00+00:00,0.017815287558080817,-0.013515546692808078,0.5068484440215496,-0.47775455264549055,0.0,1.0,0.015652547521046316
2006-06-01 13:30:00+00:00,-0.008236669778351469,-0.026000340905513952,0.4915260871830673,-0.48272226524584194,0.029093891376059056,1.0,0.00886133623694083
2006-06-02 13:30:00+00:00,0.015572061149121463,0.01502555316615295,0.4989830866798216,-0.4897819935154446,0.0,1.0,0.00039495284411356584
2006-06-05 13:30:00+00:00,-0.025555828324036578,-0.0033070721964197913,0.4917078687442397,-0.49366070825487013,0.0,1.0,-0.01113813406767778
2006-06-06 13:30:00+00:00,-0.029373235635927863,-0.01169223681090592,0.48144229512728753,-0.4921591782802215,0.0,1.0,-0.008677005568461342
2006-06-07 13:30:00+00:00,-0.02350705222497884,-0.004316554133604211,0.47448974689585394,-0.4945843337713497,0.0,1.0,-0.009198809820426462
2006-06-08 13:30:00+00:00,-0.024073060369408927,-0.021997414237910684,0.4633215957224606,-0.48397035841736397,0.0,1.0,-0.0005487962370923761
2006-06-09 13:30:00+00:00,-0.005670653357249589,-0.007552111075767809,0.46022404434595987,-0.47982511869783645,0.0,1.0,0.0010217093609249017
2006-06-12 13:30:00+00:00,-0.03678371879342157,-0.006947923545768897,0.44940764817592493,-0.48306140807744063,0.0,1.0,-0.013600915970093294
2006-06-13 13:30:00+00:00,-0.04677295556157035,-0.0684657786761278,0.42328813016081107,-0.44463171034119353,0.0,1.0,0.012047099114293944
2006-06-14 13:30:00+00:00,0.02577634299774023,-0.0053647933992091446,0.4285040351866656,-0.4364458890483797,0.0,1.0,0.013290224913662305
