leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_10y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,strict_oos_passed
1.0,10000.0,8603.466123930142,-0.13965338760698576,-0.01157985149314611,0.03020352656157527,-0.36097553491063544,-0.7341257999541418,-0.04268136744915625,-0.271309289866134,-0.16016336557083155,4618.999999999999,0.7434072102885011,0.358974358974359,,,,,,,0.09444765653750253,-0.07948518987938491,0.3548387096774194,4717.0,0.16666666666666666,12,-3.952986905482988,True,True,True,False,False,False,False,False,False
2.0,10000.0,4339.553965030496,-0.5660446034969504,-0.0625968723416912,0.06040705312315054,-1.0111346060429363,-1.9161354980915182,-0.09419086742842438,-0.6645747517853422,-0.415408731471959,4680.999999999999,0.4522345318078599,0.2564102564102564,,,,,,,0.17082664527921088,-0.18703611456090286,0.25161290322580643,4717.0,0.16666666666666666,12,-5.211140304278647,True,True,True,False,False,False,False,False,False
3.0,10000.0,2156.485283303516,-0.7843514716696484,-0.11200565721658173,0.09061057968472581,-1.2278542964203696,-2.2860169928520615,-0.1319604056967331,-0.8487823042465428,-0.5687240177390906,4804.999999999999,0.3885695027208015,0.23076923076923078,,,,,,,0.24920796514047816,-0.2831185785286332,0.22580645161290322,4717.0,0.16666666666666666,12,-5.630524770543867,True,True,True,False,False,False,False,False,False
