date,net_return
2013-07-31,0.0064490196232382495
2013-08-31,-0.0043833086622953
2013-09-30,0.00320267347235995
2013-10-31,0.0037013818949004
2013-11-30,0.005851309183372299
2013-12-31,0.0016637024155659002
2014-01-31,0.0014590310608597998
2014-02-28,-0.0040716137852809
2014-03-31,-0.0021937382234429007
2014-04-30,-0.002622194850043649
2014-05-31,-0.003879204413986
2014-06-30,-0.0059468883402286
2014-07-31,-0.00458084829131205
2014-08-31,-0.0062011017888107
2014-09-30,-0.00223288630816385
2014-10-31,-0.00423142414972365
2014-11-30,-0.0014970533352
2014-12-31,-0.0009192320771092507
2015-01-31,0.0021784371769173996
2015-02-28,-0.00681884830357235
2015-03-31,-0.0015457876418180998
2015-04-30,-0.0019794443479352482
2015-05-31,-2.3765716081200223e-05
2015-06-30,-0.0050488325952945
2015-07-31,0.0003250532228854003
2015-08-31,-0.0006478294389901499
2015-09-30,0.0016187712867824495
2015-10-31,-0.00447200983676215
2015-11-30,-0.00250922398123575
2015-12-31,0.00019364541173205003
2016-01-31,-0.0008188291954721498
2016-02-29,-0.0052341137900498505
2016-03-31,-6.771069553274936e-05
2016-04-30,0.0008242956037827994
2016-05-31,-0.0071912963435118
2016-06-30,0.0198181176552472
2016-07-31,-0.0054119798918496
2016-08-31,-0.0080811394268985
2016-09-30,0.0125134224737132
2016-10-31,0.0011757947936269493
2016-11-30,-0.01068531758144415
2016-12-31,-0.0070786414094607
2017-01-31,0.0050047736086838
2017-02-28,-0.00453288860019005
2017-03-31,-0.01043064844953615
2017-04-30,-0.0126076849198086
2017-05-31,-0.009165721244346
2017-06-30,-0.00152091821291845
2017-07-31,0.01056086131726465
2017-08-31,0.0018373233350340496
2017-09-30,-0.0008197581930693
2017-10-31,0.00352866564420865
2017-11-30,-0.0050991341594342
2017-12-31,0.0010089651336130496
2018-01-31,0.0055734491951950505
2018-02-28,-0.01135148055919165
2018-03-31,-0.00015110976851940043
2018-04-30,0.0007761480667260998
2018-05-31,-0.003982904575429751
2018-06-30,-0.00790414783200665
2018-07-31,-0.00384555968840315
2018-08-31,-0.0030630427754385517
2018-09-30,0.002756952866707963
2018-10-31,-0.0035559974085449995
2018-11-30,-0.018371265758175048
2018-12-31,-0.0024603755754451003
2019-01-31,-0.006272468982128502
2019-02-28,-0.011075828573738301
2019-03-31,-0.0012457404422905496
2019-04-30,-0.00673421404231825
2019-05-31,-0.0015747848430212002
2019-06-30,-0.0016385587151967005
2019-07-31,-0.0088426337421295
2019-08-31,0.0013344315498345
2019-09-30,-0.0020603105515760007
2019-10-31,-0.00725678642258595
2019-11-30,-0.0100352724062807
2019-12-31,0.0007248809234962996
2020-01-31,-0.009537704994859
2020-02-29,-0.00913157683019555
2020-03-31,-0.013887440487382502
2020-04-30,-0.004288885627561
2020-05-31,-0.008074425090794899
2020-06-30,-0.00644382484476585
2020-07-31,0.0026703927480072006
2020-08-31,-0.01001203902826535
2020-09-30,-0.006528775981107201
2020-10-31,-0.007383929272293499
2020-11-30,-0.0090837402210609
2020-12-31,-0.00072774167989405
2021-01-31,0.0005760252144171502
2021-02-28,-0.0032239072009612488
2021-03-31,-0.003332832745209851
2021-04-30,-0.00499971620575675
2021-05-31,0.00532095529450145
2021-06-30,-0.0166066487309257
2021-07-31,-0.0132759368041636
2021-08-31,-0.0052083427135376
2021-09-30,0.00996399380141655
2021-10-31,0.0016246148341805496
2021-11-30,-0.01286856898601355
2021-12-31,0.00740812067531965
2022-01-31,0.022648367653156202
2022-02-28,0.00125577130126295
2022-03-31,0.005376992982216848
2022-04-30,0.015183440023492851
2022-05-31,0.0172477394625834
2022-06-30,-0.00347214940319265
2022-07-31,-0.0202110290395244
2022-08-31,0.008069557036028801
2022-09-30,-0.0010098577573167
2022-10-31,0.0022179579178178495
2022-11-30,-0.005771374674490149
2022-12-31,0.007809529629333749
2023-01-31,-0.0160132455189801
2023-02-28,0.0024751595453569504
2023-03-31,-0.00976853758734205
2023-04-30,-0.0007657748965799501
2023-05-31,-0.0075346249773294
2023-06-30,0.0015972048856772955
2023-07-31,-0.001544357282180249
2023-08-31,0.00221932002942535
2023-09-30,0.005016537146917249
2023-10-31,-0.00209522409803085
2023-11-30,-0.0029404535813211
2023-12-31,-0.008901178329516101
2024-01-31,0.0064280824601212
2024-02-29,-0.00045830724788864996
2024-03-31,0.007877570244289499
2024-04-30,0.0015687542701912
2024-05-31,-0.00023733174302780023
2024-06-30,-0.00787283818482755
2024-07-31,-0.004140246192689951
2024-08-31,-0.0057208059373932
2024-09-30,-0.0034033745656439005
2024-10-31,-0.0017724861220339999
2024-11-30,-0.00014682179385575077
2024-12-31,-0.0027854438294176503
2025-01-31,-0.0031013848516389495
2025-02-28,0.01150205327138255
2025-03-31,0.01841887031481745
2025-04-30,-0.01574294009625
2025-05-31,-0.006238463158983101
2025-06-30,-0.006811290037642749
2025-07-31,0.0033749164953742
2025-08-31,0.007586440662606697
2025-09-30,0.01566189683774155
2025-10-31,-0.0019427652959614
2025-11-30,0.0200230976562424
2025-12-31,0.009440294875702198
2026-01-31,0.04419260635156875
2026-02-28,0.030317847781060354
2026-03-31,0.004383808203074749
2026-04-30,0.024689653108282705
2026-05-31,-0.005541179638474499
2026-06-30,-0.00605054222054195
