date,net_return
2013-07-31,0.012680392203048084
2013-08-31,-0.019816592653552567
2013-09-30,0.0029413537504131846
2013-10-31,0.004437479018034534
2013-11-30,0.010887260883450232
2013-12-31,-0.001675559419968965
2014-01-31,-0.0022895734840872673
2014-02-28,-0.018881508022509368
2014-03-31,-0.013247881336995369
2014-04-30,-0.014533251216797615
2014-05-31,-0.018304279908624668
2014-06-30,-0.024507331687352467
2014-07-31,-0.020409211540602816
2014-08-31,-0.02526997203309877
2014-09-30,-0.013365325591158217
2014-10-31,-0.019360939115837618
2014-11-30,-0.011157826672266667
2014-12-31,-0.009424362897994419
2015-01-31,-0.00013135513591446771
2015-02-28,-0.02712321157738372
2015-03-31,-0.011304029592120967
2015-04-30,-0.012604999710472412
2015-05-31,-0.006737963814910267
2015-06-30,-0.021813164452550167
2015-07-31,-0.005691506998010466
2015-08-31,-0.008610154983637116
2015-09-30,-0.0018103528063193172
2015-10-31,-0.02008269617695312
2015-11-30,-0.014194338610373915
2015-12-31,-0.006085730431470516
2016-01-31,-0.009123154253083115
2016-02-29,-0.02236900803681622
2016-03-31,-0.006869798753264915
2016-04-30,-0.004193779855318268
2016-05-31,-0.028240555697202067
2016-06-30,0.052787686299074925
2016-07-31,-0.022902606342215467
2016-08-31,-0.030910084947362165
2016-09-30,0.030873600754472937
2016-10-31,-0.003139282285785818
2016-11-30,-0.038722619410999116
2016-12-31,-0.027902590895048766
2017-01-31,0.008347654159384734
2017-02-28,-0.020265332467236816
2017-03-31,-0.03795861201527512
2017-04-30,-0.04448972142609246
2017-05-31,-0.034163830399704664
2017-06-30,-0.011229421305422017
2017-07-31,0.02501591728512728
2017-08-31,-0.0011546966615645178
2017-09-30,-0.009125941245874566
2017-10-31,0.003919330265959282
2017-11-30,-0.021964069144969265
2017-12-31,-0.003639771265827519
2018-01-31,0.010053680918918485
2018-02-28,-0.04072110834424161
2018-03-31,-0.007119995972224868
2018-04-30,-0.004338222466488367
2018-05-31,-0.01861538039295592
2018-06-30,-0.03037911016268662
2018-07-31,-0.018203345731876118
2018-08-31,-0.01585579499298232
2018-09-30,0.00160419193345722
2018-10-31,-0.017334658892301666
2018-11-30,-0.06178046394119182
2018-12-31,-0.014047793393001967
2019-01-31,-0.02548407361305217
2019-02-28,-0.03989415238788157
2019-03-31,-0.010403887993538315
2019-04-30,-0.026869308793621417
2019-05-31,-0.011391021195730267
2019-06-30,-0.011582342812256768
2019-07-31,-0.033194567893055166
2019-08-31,-0.0026633720171631665
2019-09-30,-0.01284759832139467
2019-10-31,-0.028437025934424515
2019-11-30,-0.036772483885508765
2019-12-31,-0.004492023896177768
2020-01-31,-0.035279781651243666
2020-02-29,-0.034061397157253315
2020-03-31,-0.04832898812881417
2020-04-30,-0.019533323549349668
2020-05-31,-0.030889941939051365
2020-06-30,-0.025998141200964216
2020-07-31,0.0013445115773549352
2020-08-31,-0.036702783751462714
2020-09-30,-0.02625299460998827
2020-10-31,-0.028818454483547168
2020-11-30,-0.033917887329849364
2020-12-31,-0.008849891706348817
2021-01-31,-0.004938591023415216
2021-02-28,-0.016338388269550412
2021-03-31,-0.01666516490229622
2021-04-30,-0.021665815283936917
2021-05-31,0.009296199216837685
2021-06-30,-0.056486612859443765
2021-07-31,-0.04649447707915747
2021-08-31,-0.022291694807279466
2021-09-30,0.023225314737582985
2021-10-31,-0.0017928221641250177
2021-11-30,-0.04527237362470732
2021-12-31,0.015557695359292283
2022-01-31,0.06127843629280193
2022-02-28,-0.0028993527628778165
2022-03-31,0.009464312279983879
2022-04-30,0.038883653403811884
2022-05-31,0.045076551721083526
2022-06-30,-0.01708311487624462
2022-07-31,-0.06729975378523986
2022-08-31,0.01754200444141974
2022-09-30,-0.009696239938616767
2022-10-31,-1.2792913213118158e-05
2022-11-30,-0.023980790690137112
2022-12-31,0.01676192222133458
2023-01-31,-0.054706403223606974
2023-02-28,0.0007588119694041844
2023-03-31,-0.03597227942869282
2023-04-30,-0.008963991356406516
2023-05-31,-0.02927054159865487
2023-06-30,-0.0018750520096347803
2023-07-31,-0.011299738513207414
2023-08-31,-8.70657839061647e-06
2023-09-30,0.00838294477408508
2023-10-31,-0.012952338960759216
2023-11-30,-0.015488027410629969
2023-12-31,-0.03337020165521497
2024-01-31,0.012617580713696931
2024-02-29,-0.008041588410332617
2024-03-31,0.01696604406620183
2024-04-30,-0.0019604038560930665
2024-05-31,-0.007378661895750067
2024-06-30,-0.030285181221149315
2024-07-31,-0.019087405244736518
2024-08-31,-0.02382908447884627
2024-09-30,-0.01687679036359837
2024-10-31,-0.011984125032768666
2024-11-30,-0.007107132048233919
2024-12-31,-0.015022998154919618
2025-01-31,-0.015970821221583515
2025-02-28,0.027839493147480986
2025-03-31,0.04858994427778567
2025-04-30,-0.05389548695541667
2025-05-31,-0.025382056143615966
2025-06-30,-0.027100536779594918
2025-07-31,0.0034580828194559323
2025-08-31,0.016092655321153424
2025-09-30,0.04031902384655798
2025-10-31,-0.012494962554550867
2025-11-30,0.05340262630206053
2025-12-31,0.021654217960439932
2026-01-31,0.1259111523880396
2026-02-28,0.0842868766765144
2026-03-31,0.006484757942557582
2026-04-30,0.06740229265818144
2026-05-31,-0.023290205582090162
2026-06-30,-0.024818293328292516
