date,BDRY
2018-05-30 13:30:00+00:00,19.496000289916992
2018-05-31 13:30:00+00:00,20.23699951171875
2018-06-01 13:30:00+00:00,21.0
2018-06-04 13:30:00+00:00,21.246000289916992
2018-06-05 13:30:00+00:00,22.1299991607666
2018-06-06 13:30:00+00:00,22.0
2018-06-07 13:30:00+00:00,21.969999313354492
2018-06-08 13:30:00+00:00,21.969999313354492
2018-06-11 13:30:00+00:00,21.969999313354492
2018-06-12 13:30:00+00:00,22.190000534057617
2018-06-13 13:30:00+00:00,22.253999710083008
2018-06-14 13:30:00+00:00,22.531999588012695
2018-06-15 13:30:00+00:00,22.25
2018-06-18 13:30:00+00:00,22.25
2018-06-19 13:30:00+00:00,21.299999237060547
2018-06-20 13:30:00+00:00,20.79400062561035
2018-06-21 13:30:00+00:00,21.399999618530273
2018-06-22 13:30:00+00:00,21.399999618530273
2018-06-25 13:30:00+00:00,21.399999618530273
2018-06-26 13:30:00+00:00,21.399999618530273
2018-06-27 13:30:00+00:00,21.040000915527344
2018-06-28 13:30:00+00:00,21.579999923706055
2018-06-29 13:30:00+00:00,22.040000915527344
2018-07-02 13:30:00+00:00,21.841999053955078
2018-07-03 13:30:00+00:00,21.9950008392334
2018-07-05 13:30:00+00:00,22.25
2018-07-06 13:30:00+00:00,22.670000076293945
2018-07-09 13:30:00+00:00,22.020000457763672
2018-07-10 13:30:00+00:00,22.229999542236328
2018-07-11 13:30:00+00:00,22.229999542236328
2018-07-12 13:30:00+00:00,23.469999313354492
2018-07-13 13:30:00+00:00,23.469999313354492
2018-07-16 13:30:00+00:00,23.469999313354492
2018-07-17 13:30:00+00:00,23.469999313354492
2018-07-18 13:30:00+00:00,23.010000228881836
2018-07-19 13:30:00+00:00,23.010000228881836
2018-07-20 13:30:00+00:00,24.100000381469727
2018-07-23 13:30:00+00:00,24.5939998626709
2018-07-24 13:30:00+00:00,24.540000915527344
2018-07-25 13:30:00+00:00,24.639999389648438
2018-07-26 13:30:00+00:00,24.5
2018-07-27 13:30:00+00:00,24.302000045776367
2018-07-30 13:30:00+00:00,24.600000381469727
2018-07-31 13:30:00+00:00,24.600000381469727
2018-08-01 13:30:00+00:00,24.66900062561035
2018-08-02 13:30:00+00:00,24.850000381469727
2018-08-03 13:30:00+00:00,25.26099967956543
2018-08-06 13:30:00+00:00,24.802000045776367
2018-08-07 13:30:00+00:00,24.802000045776367
2018-08-08 13:30:00+00:00,24.802000045776367
2018-08-09 13:30:00+00:00,24.802000045776367
2018-08-10 13:30:00+00:00,24.829999923706055
2018-08-13 13:30:00+00:00,25.3700008392334
2018-08-14 13:30:00+00:00,25.200000762939453
2018-08-15 13:30:00+00:00,25.235000610351562
2018-08-16 13:30:00+00:00,25.235000610351562
2018-08-17 13:30:00+00:00,25.235000610351562
2018-08-20 13:30:00+00:00,25.469999313354492
2018-08-21 13:30:00+00:00,25.579999923706055
2018-08-22 13:30:00+00:00,25.569000244140625
2018-08-23 13:30:00+00:00,25.450000762939453
2018-08-24 13:30:00+00:00,25.434999465942383
2018-08-27 13:30:00+00:00,25.434999465942383
2018-08-28 13:30:00+00:00,25.434999465942383
2018-08-29 13:30:00+00:00,25.434999465942383
2018-08-30 13:30:00+00:00,25.434999465942383
2018-08-31 13:30:00+00:00,25.434999465942383
2018-09-04 13:30:00+00:00,24.559999465942383
2018-09-05 13:30:00+00:00,24.559999465942383
2018-09-06 13:30:00+00:00,24.559999465942383
2018-09-07 13:30:00+00:00,24.559999465942383
2018-09-10 13:30:00+00:00,24.559999465942383
2018-09-11 13:30:00+00:00,23.420000076293945
2018-09-12 13:30:00+00:00,22.799999237060547
2018-09-13 13:30:00+00:00,23.049999237060547
2018-09-14 13:30:00+00:00,22.700000762939453
2018-09-17 13:30:00+00:00,22.700000762939453
2018-09-18 13:30:00+00:00,22.700000762939453
2018-09-19 13:30:00+00:00,22.280000686645508
2018-09-20 13:30:00+00:00,22.139999389648438
2018-09-21 13:30:00+00:00,22.735000610351562
2018-09-24 13:30:00+00:00,22.950000762939453
2018-09-25 13:30:00+00:00,22.535999298095703
2018-09-26 13:30:00+00:00,22.8799991607666
2018-09-27 13:30:00+00:00,22.8799991607666
2018-09-28 13:30:00+00:00,22.940000534057617
2018-10-01 13:30:00+00:00,22.940000534057617
2018-10-02 13:30:00+00:00,22.940000534057617
2018-10-03 13:30:00+00:00,22.940000534057617
2018-10-04 13:30:00+00:00,22.940000534057617
2018-10-05 13:30:00+00:00,21.825000762939453
2018-10-08 13:30:00+00:00,21.825000762939453
2018-10-09 13:30:00+00:00,21.32699966430664
2018-10-10 13:30:00+00:00,21.32699966430664
2018-10-11 13:30:00+00:00,22.40999984741211
2018-10-12 13:30:00+00:00,23.149999618530273
2018-10-15 13:30:00+00:00,22.649999618530273
2018-10-16 13:30:00+00:00,22.649999618530273
2018-10-17 13:30:00+00:00,22.260000228881836
2018-10-18 13:30:00+00:00,22.260000228881836
2018-10-19 13:30:00+00:00,22.209999084472656
2018-10-22 13:30:00+00:00,22.3700008392334
2018-10-23 13:30:00+00:00,22.3700008392334
2018-10-24 13:30:00+00:00,21.375
2018-10-25 13:30:00+00:00,21.375
2018-10-26 13:30:00+00:00,21.375
2018-10-29 13:30:00+00:00,21.375
2018-10-30 13:30:00+00:00,21.375
2018-10-31 13:30:00+00:00,21.375
2018-11-01 13:30:00+00:00,21.375
2018-11-02 13:30:00+00:00,21.375
2018-11-05 14:30:00+00:00,18.829999923706055
2018-11-06 14:30:00+00:00,18.010000228881836
2018-11-07 14:30:00+00:00,17.360000610351562
2018-11-08 14:30:00+00:00,17.100000381469727
2018-11-09 14:30:00+00:00,16.06999969482422
2018-11-12 14:30:00+00:00,16.6299991607666
2018-11-13 14:30:00+00:00,16.6299991607666
2018-11-14 14:30:00+00:00,14.66100025177002
2018-11-15 14:30:00+00:00,16.020000457763672
2018-11-16 14:30:00+00:00,15.890000343322754
2018-11-19 14:30:00+00:00,15.902999877929688
2018-11-20 14:30:00+00:00,15.039999961853027
2018-11-21 14:30:00+00:00,15.553999900817871
2018-11-23 14:30:00+00:00,16.75
2018-11-26 14:30:00+00:00,17.979999542236328
2018-11-27 14:30:00+00:00,18.520000457763672
2018-11-28 14:30:00+00:00,17.059999465942383
2018-11-29 14:30:00+00:00,16.389999389648438
2018-11-30 14:30:00+00:00,16.402000427246094
2018-12-03 14:30:00+00:00,17.649999618530273
2018-12-04 14:30:00+00:00,18.540000915527344
2018-12-06 14:30:00+00:00,18.540000915527344
2018-12-07 14:30:00+00:00,18.540000915527344
2018-12-10 14:30:00+00:00,18.540000915527344
2018-12-11 14:30:00+00:00,18.049999237060547
2018-12-12 14:30:00+00:00,18.145000457763672
2018-12-13 14:30:00+00:00,18.209999084472656
2018-12-14 14:30:00+00:00,18.209999084472656
2018-12-17 14:30:00+00:00,18.614999771118164
2018-12-18 14:30:00+00:00,18.614999771118164
2018-12-19 14:30:00+00:00,18.614999771118164
2018-12-20 14:30:00+00:00,18.614999771118164
2018-12-21 14:30:00+00:00,18.614999771118164
2018-12-24 14:30:00+00:00,17.889999389648438
2018-12-26 14:30:00+00:00,17.889999389648438
2018-12-27 14:30:00+00:00,17.885000228881836
2018-12-28 14:30:00+00:00,18.170000076293945
2018-12-31 14:30:00+00:00,18.170000076293945
2019-01-02 14:30:00+00:00,18.489999771118164
2019-01-03 14:30:00+00:00,18.489999771118164
2019-01-04 14:30:00+00:00,17.920000076293945
2019-01-07 14:30:00+00:00,17.920000076293945
2019-01-08 14:30:00+00:00,17.920000076293945
2019-01-09 14:30:00+00:00,17.920000076293945
2019-01-10 14:30:00+00:00,17.110000610351562
2019-01-11 14:30:00+00:00,17.110000610351562
2019-01-14 14:30:00+00:00,17.135000228881836
2019-01-15 14:30:00+00:00,17.135000228881836
2019-01-16 14:30:00+00:00,16.665000915527344
2019-01-17 14:30:00+00:00,16.665000915527344
2019-01-18 14:30:00+00:00,17.270000457763672
2019-01-22 14:30:00+00:00,15.604999542236328
2019-01-23 14:30:00+00:00,15.604999542236328
2019-01-24 14:30:00+00:00,15.265000343322754
2019-01-25 14:30:00+00:00,15.095000267028809
2019-01-28 14:30:00+00:00,13.4350004196167
2019-01-29 14:30:00+00:00,12.555000305175781
2019-01-30 14:30:00+00:00,12.21500015258789
2019-01-31 14:30:00+00:00,12.175000190734863
2019-02-01 14:30:00+00:00,12.859999656677246
2019-02-04 14:30:00+00:00,12.520000457763672
2019-02-05 14:30:00+00:00,12.376999855041504
2019-02-06 14:30:00+00:00,11.75
2019-02-07 14:30:00+00:00,10.869999885559082
2019-02-08 14:30:00+00:00,11.020000457763672
2019-02-11 14:30:00+00:00,11.399999618530273
2019-02-12 14:30:00+00:00,11.670000076293945
2019-02-13 14:30:00+00:00,11.635000228881836
2019-02-14 14:30:00+00:00,11.085000038146973
2019-02-15 14:30:00+00:00,11.1899995803833
2019-02-19 14:30:00+00:00,10.989999771118164
2019-02-20 14:30:00+00:00,10.890000343322754
2019-02-21 14:30:00+00:00,10.694999694824219
2019-02-22 14:30:00+00:00,10.925000190734863
2019-02-25 14:30:00+00:00,11.09000015258789
2019-02-26 14:30:00+00:00,11.154999732971191
2019-02-27 14:30:00+00:00,11.100000381469727
2019-02-28 14:30:00+00:00,11.039999961853027
2019-03-01 14:30:00+00:00,10.710000038146973
2019-03-04 14:30:00+00:00,10.61400032043457
2019-03-05 14:30:00+00:00,10.25
2019-03-06 14:30:00+00:00,9.911999702453613
2019-03-07 14:30:00+00:00,9.555000305175781
2019-03-08 14:30:00+00:00,9.574000358581543
2019-03-11 13:30:00+00:00,9.600000381469727
2019-03-12 13:30:00+00:00,9.991999626159668
2019-03-13 13:30:00+00:00,10.09000015258789
2019-03-14 13:30:00+00:00,11.020000457763672
2019-03-15 13:30:00+00:00,10.96500015258789
2019-03-18 13:30:00+00:00,10.279999732971191
2019-03-19 13:30:00+00:00,9.982999801635742
2019-03-20 13:30:00+00:00,10.631999969482422
2019-03-21 13:30:00+00:00,10.354999542236328
2019-03-22 13:30:00+00:00,10.442999839782715
2019-03-25 13:30:00+00:00,10.4350004196167
2019-03-26 13:30:00+00:00,9.972999572753906
2019-03-27 13:30:00+00:00,9.973999977111816
2019-03-28 13:30:00+00:00,10.045000076293945
2019-03-29 13:30:00+00:00,9.359000205993652
2019-04-01 13:30:00+00:00,9.300000190734863
2019-04-02 13:30:00+00:00,9.4350004196167
2019-04-03 13:30:00+00:00,9.5600004196167
2019-04-04 13:30:00+00:00,9.430000305175781
2019-04-05 13:30:00+00:00,9.545000076293945
2019-04-08 13:30:00+00:00,9.654999732971191
2019-04-09 13:30:00+00:00,9.84000015258789
2019-04-10 13:30:00+00:00,9.704999923706055
2019-04-11 13:30:00+00:00,9.255000114440918
2019-04-12 13:30:00+00:00,9.664999961853027
2019-04-15 13:30:00+00:00,10.130999565124512
2019-04-16 13:30:00+00:00,10.074000358581543
2019-04-17 13:30:00+00:00,10.4350004196167
2019-04-18 13:30:00+00:00,10.725000381469727
2019-04-22 13:30:00+00:00,10.770000457763672
2019-04-23 13:30:00+00:00,11.088000297546387
2019-04-24 13:30:00+00:00,11.0
2019-04-25 13:30:00+00:00,11.055000305175781
2019-04-26 13:30:00+00:00,11.406000137329102
2019-04-29 13:30:00+00:00,12.010000228881836
2019-04-30 13:30:00+00:00,12.385000228881836
2019-05-01 13:30:00+00:00,12.25100040435791
2019-05-02 13:30:00+00:00,12.281999588012695
2019-05-03 13:30:00+00:00,12.25100040435791
2019-05-06 13:30:00+00:00,11.21500015258789
2019-05-07 13:30:00+00:00,11.104999542236328
2019-05-08 13:30:00+00:00,11.789999961853027
2019-05-09 13:30:00+00:00,11.845000267028809
2019-05-10 13:30:00+00:00,12.25
2019-05-13 13:30:00+00:00,12.114999771118164
2019-05-14 13:30:00+00:00,12.1850004196167
2019-05-15 13:30:00+00:00,11.800000190734863
2019-05-16 13:30:00+00:00,11.835000038146973
2019-05-17 13:30:00+00:00,12.024999618530273
2019-05-20 13:30:00+00:00,11.835000038146973
2019-05-21 13:30:00+00:00,11.96500015258789
2019-05-22 13:30:00+00:00,12.045000076293945
2019-05-23 13:30:00+00:00,12.234999656677246
2019-05-24 13:30:00+00:00,12.204999923706055
2019-05-28 13:30:00+00:00,12.364999771118164
2019-05-29 13:30:00+00:00,12.515999794006348
2019-05-30 13:30:00+00:00,12.180000305175781
2019-05-31 13:30:00+00:00,12.25
2019-06-03 13:30:00+00:00,12.444999694824219
2019-06-04 13:30:00+00:00,12.489999771118164
2019-06-05 13:30:00+00:00,12.5
2019-06-06 13:30:00+00:00,12.425000190734863
2019-06-07 13:30:00+00:00,12.295000076293945
2019-06-10 13:30:00+00:00,12.085000038146973
2019-06-11 13:30:00+00:00,12.010000228881836
2019-06-12 13:30:00+00:00,11.859999656677246
2019-06-13 13:30:00+00:00,12.085000038146973
2019-06-14 13:30:00+00:00,12.385000228881836
2019-06-17 13:30:00+00:00,12.369999885559082
2019-06-18 13:30:00+00:00,12.385000228881836
2019-06-19 13:30:00+00:00,12.444999694824219
2019-06-20 13:30:00+00:00,12.404999732971191
2019-06-21 13:30:00+00:00,12.6899995803833
2019-06-24 13:30:00+00:00,12.960000038146973
2019-06-25 13:30:00+00:00,13.005000114440918
2019-06-26 13:30:00+00:00,12.994999885559082
2019-06-27 13:30:00+00:00,12.930000305175781
2019-06-28 13:30:00+00:00,13.149999618530273
2019-07-01 13:30:00+00:00,13.420000076293945
2019-07-02 13:30:00+00:00,14.302000045776367
2019-07-03 13:30:00+00:00,15.020000457763672
2019-07-05 13:30:00+00:00,14.899999618530273
2019-07-08 13:30:00+00:00,15.065999984741211
2019-07-09 13:30:00+00:00,15.774999618530273
2019-07-10 13:30:00+00:00,15.779999732971191
2019-07-11 13:30:00+00:00,16.30500030517578
2019-07-12 13:30:00+00:00,16.604999542236328
2019-07-15 13:30:00+00:00,17.125
2019-07-16 13:30:00+00:00,16.575000762939453
2019-07-17 13:30:00+00:00,16.975000381469727
2019-07-18 13:30:00+00:00,17.19499969482422
2019-07-19 13:30:00+00:00,17.565000534057617
2019-07-22 13:30:00+00:00,17.988000869750977
2019-07-23 13:30:00+00:00,17.065000534057617
2019-07-24 13:30:00+00:00,16.350000381469727
2019-07-25 13:30:00+00:00,16.899999618530273
2019-07-26 13:30:00+00:00,16.594999313354492
2019-07-29 13:30:00+00:00,16.389999389648438
2019-07-30 13:30:00+00:00,16.190000534057617
2019-07-31 13:30:00+00:00,16.1200008392334
2019-08-01 13:30:00+00:00,15.9350004196167
2019-08-02 13:30:00+00:00,15.574999809265137
2019-08-05 13:30:00+00:00,14.680000305175781
2019-08-06 13:30:00+00:00,15.75
2019-08-07 13:30:00+00:00,15.579999923706055
2019-08-08 13:30:00+00:00,16.145000457763672
2019-08-09 13:30:00+00:00,17.079999923706055
2019-08-12 13:30:00+00:00,17.070999145507812
2019-08-13 13:30:00+00:00,17.920000076293945
2019-08-14 13:30:00+00:00,18.39900016784668
2019-08-15 13:30:00+00:00,18.320999145507812
2019-08-16 13:30:00+00:00,18.184999465942383
2019-08-19 13:30:00+00:00,17.75
2019-08-20 13:30:00+00:00,18.094999313354492
2019-08-21 13:30:00+00:00,18.924999237060547
2019-08-22 13:30:00+00:00,19.459999084472656
2019-08-23 13:30:00+00:00,19.5310001373291
2019-08-26 13:30:00+00:00,19.549999237060547
2019-08-27 13:30:00+00:00,20.440000534057617
2019-08-28 13:30:00+00:00,20.40999984741211
2019-08-29 13:30:00+00:00,20.405000686645508
2019-08-30 13:30:00+00:00,21.135000228881836
2019-09-03 13:30:00+00:00,21.59000015258789
2019-09-04 13:30:00+00:00,21.066999435424805
2019-09-05 13:30:00+00:00,20.59000015258789
2019-09-06 13:30:00+00:00,20.450000762939453
2019-09-09 13:30:00+00:00,20.190000534057617
2019-09-10 13:30:00+00:00,20.33799934387207
2019-09-11 13:30:00+00:00,20.80500030517578
2019-09-12 13:30:00+00:00,21.19499969482422
2019-09-13 13:30:00+00:00,21.114999771118164
2019-09-16 13:30:00+00:00,21.270000457763672
2019-09-17 13:30:00+00:00,20.40999984741211
2019-09-18 13:30:00+00:00,19.649999618530273
2019-09-19 13:30:00+00:00,19.514999389648438
2019-09-20 13:30:00+00:00,20.010000228881836
2019-09-23 13:30:00+00:00,20.860000610351562
2019-09-24 13:30:00+00:00,20.570999145507812
2019-09-25 13:30:00+00:00,19.520000457763672
2019-09-26 13:30:00+00:00,18.71500015258789
2019-09-27 13:30:00+00:00,18.924999237060547
2019-09-30 13:30:00+00:00,19.709999084472656
2019-10-01 13:30:00+00:00,19.875
2019-10-02 13:30:00+00:00,20.115999221801758
2019-10-03 13:30:00+00:00,19.374000549316406
2019-10-04 13:30:00+00:00,20.405000686645508
2019-10-07 13:30:00+00:00,20.639999389648438
2019-10-08 13:30:00+00:00,21.489999771118164
2019-10-09 13:30:00+00:00,21.91200065612793
2019-10-10 13:30:00+00:00,21.4950008392334
2019-10-11 13:30:00+00:00,21.19499969482422
2019-10-14 13:30:00+00:00,20.90999984741211
2019-10-15 13:30:00+00:00,20.885000228881836
2019-10-16 13:30:00+00:00,20.075000762939453
2019-10-17 13:30:00+00:00,20.200000762939453
2019-10-18 13:30:00+00:00,20.479999542236328
2019-10-21 13:30:00+00:00,19.489999771118164
2019-10-22 13:30:00+00:00,19.05500030517578
2019-10-23 13:30:00+00:00,19.295000076293945
2019-10-24 13:30:00+00:00,19.84000015258789
2019-10-25 13:30:00+00:00,19.815000534057617
2019-10-28 13:30:00+00:00,19.78499984741211
2019-10-29 13:30:00+00:00,19.420000076293945
2019-10-30 13:30:00+00:00,18.545000076293945
2019-10-31 13:30:00+00:00,18.030000686645508
2019-11-01 13:30:00+00:00,18.1200008392334
2019-11-04 14:30:00+00:00,18.049999237060547
2019-11-05 14:30:00+00:00,17.600000381469727
2019-11-06 14:30:00+00:00,16.774999618530273
2019-11-07 14:30:00+00:00,16.299999237060547
2019-11-08 14:30:00+00:00,16.2450008392334
2019-11-11 14:30:00+00:00,16.545000076293945
2019-11-12 14:30:00+00:00,16.975000381469727
2019-11-13 14:30:00+00:00,16.709999084472656
2019-11-14 14:30:00+00:00,16.584999084472656
2019-11-15 14:30:00+00:00,16.774999618530273
2019-11-18 14:30:00+00:00,16.584999084472656
2019-11-19 14:30:00+00:00,16.354999542236328
2019-11-20 14:30:00+00:00,16.530000686645508
2019-11-21 14:30:00+00:00,16.674999237060547
2019-11-22 14:30:00+00:00,17.094999313354492
2019-11-25 14:30:00+00:00,17.80500030517578
2019-11-26 14:30:00+00:00,18.36199951171875
2019-11-27 14:30:00+00:00,18.05500030517578
2019-11-29 14:30:00+00:00,18.329999923706055
2019-12-02 14:30:00+00:00,19.05500030517578
2019-12-03 14:30:00+00:00,18.315000534057617
2019-12-04 14:30:00+00:00,17.975000381469727
2019-12-05 14:30:00+00:00,17.889999389648438
2019-12-06 14:30:00+00:00,18.204999923706055
2019-12-09 14:30:00+00:00,17.899999618530273
2019-12-10 14:30:00+00:00,17.739999771118164
2019-12-11 14:30:00+00:00,17.334999084472656
2019-12-12 14:30:00+00:00,16.84000015258789
2019-12-13 14:30:00+00:00,16.9950008392334
2019-12-16 14:30:00+00:00,16.674999237060547
2019-12-17 14:30:00+00:00,16.1200008392334
2019-12-18 14:30:00+00:00,15.6850004196167
2019-12-19 14:30:00+00:00,15.324999809265137
2019-12-20 14:30:00+00:00,15.225000381469727
2019-12-23 14:30:00+00:00,15.335000038146973
2019-12-24 14:30:00+00:00,15.345000267028809
2019-12-26 14:30:00+00:00,15.37399959564209
2019-12-27 14:30:00+00:00,15.289999961853027
2019-12-30 14:30:00+00:00,15.100000381469727
2019-12-31 14:30:00+00:00,15.449999809265137
2020-01-02 14:30:00+00:00,13.961000442504883
2020-01-03 14:30:00+00:00,13.050000190734863
2020-01-06 14:30:00+00:00,11.920000076293945
2020-01-07 14:30:00+00:00,11.895000457763672
2020-01-08 14:30:00+00:00,13.654999732971191
2020-01-09 14:30:00+00:00,13.3100004196167
2020-01-10 14:30:00+00:00,13.845000267028809
2020-01-13 14:30:00+00:00,12.994999885559082
2020-01-14 14:30:00+00:00,13.664999961853027
2020-01-15 14:30:00+00:00,13.350000381469727
2020-01-16 14:30:00+00:00,12.630000114440918
2020-01-17 14:30:00+00:00,12.104999542236328
2020-01-21 14:30:00+00:00,11.369999885559082
2020-01-22 14:30:00+00:00,11.031999588012695
2020-01-23 14:30:00+00:00,11.045000076293945
2020-01-24 14:30:00+00:00,11.135000228881836
2020-01-27 14:30:00+00:00,10.4399995803833
2020-01-28 14:30:00+00:00,10.279999732971191
2020-01-29 14:30:00+00:00,10.085000038146973
2020-01-30 14:30:00+00:00,9.550000190734863
2020-01-31 14:30:00+00:00,9.819999694824219
2020-02-03 14:30:00+00:00,9.293000221252441
2020-02-04 14:30:00+00:00,9.350000381469727
2020-02-05 14:30:00+00:00,9.550000190734863
2020-02-06 14:30:00+00:00,9.449999809265137
2020-02-07 14:30:00+00:00,9.225000381469727
2020-02-10 14:30:00+00:00,8.800000190734863
2020-02-11 14:30:00+00:00,9.300000190734863
2020-02-12 14:30:00+00:00,9.399999618530273
2020-02-13 14:30:00+00:00,9.140000343322754
2020-02-14 14:30:00+00:00,9.225000381469727
2020-02-18 14:30:00+00:00,9.270000457763672
2020-02-19 14:30:00+00:00,9.100000381469727
2020-02-20 14:30:00+00:00,9.029999732971191
2020-02-21 14:30:00+00:00,9.010000228881836
2020-02-24 14:30:00+00:00,8.369999885559082
2020-02-25 14:30:00+00:00,8.220000267028809
2020-02-26 14:30:00+00:00,8.180000305175781
2020-02-27 14:30:00+00:00,8.300000190734863
2020-02-28 14:30:00+00:00,8.1899995803833
2020-03-02 14:30:00+00:00,7.909999847412109
2020-03-03 14:30:00+00:00,8.100000381469727
2020-03-04 14:30:00+00:00,8.3100004196167
2020-03-05 14:30:00+00:00,8.369999885559082
2020-03-06 14:30:00+00:00,8.25
2020-03-09 13:30:00+00:00,7.5
2020-03-10 13:30:00+00:00,7.809999942779541
2020-03-11 13:30:00+00:00,7.5
2020-03-12 13:30:00+00:00,6.909999847412109
2020-03-13 13:30:00+00:00,6.840000152587891
2020-03-16 13:30:00+00:00,6.099999904632568
2020-03-17 13:30:00+00:00,6.059999942779541
2020-03-18 13:30:00+00:00,5.389999866485596
2020-03-19 13:30:00+00:00,5.559999942779541
2020-03-20 13:30:00+00:00,5.820000171661377
2020-03-23 13:30:00+00:00,5.739999771118164
2020-03-24 13:30:00+00:00,5.369999885559082
2020-03-25 13:30:00+00:00,5.03000020980835
2020-03-26 13:30:00+00:00,5.389999866485596
2020-03-27 13:30:00+00:00,5.400000095367432
2020-03-30 13:30:00+00:00,5.804999828338623
2020-03-31 13:30:00+00:00,6.389999866485596
2020-04-01 13:30:00+00:00,6.289999961853027
2020-04-02 13:30:00+00:00,6.380000114440918
2020-04-03 13:30:00+00:00,6.239999771118164
2020-04-06 13:30:00+00:00,6.099999904632568
2020-04-07 13:30:00+00:00,6.289999961853027
2020-04-08 13:30:00+00:00,6.869999885559082
2020-04-09 13:30:00+00:00,7.349999904632568
2020-04-13 13:30:00+00:00,7.320000171661377
2020-04-14 13:30:00+00:00,7.230000019073486
2020-04-15 13:30:00+00:00,7.25
2020-04-16 13:30:00+00:00,7.230000019073486
2020-04-17 13:30:00+00:00,7.25
2020-04-20 13:30:00+00:00,6.809999942779541
2020-04-21 13:30:00+00:00,6.150000095367432
2020-04-22 13:30:00+00:00,6.150000095367432
2020-04-23 13:30:00+00:00,6.110000133514404
2020-04-24 13:30:00+00:00,6.019999980926514
2020-04-27 13:30:00+00:00,5.809999942779541
2020-04-28 13:30:00+00:00,5.550000190734863
2020-04-29 13:30:00+00:00,5.679999828338623
2020-04-30 13:30:00+00:00,5.539999961853027
2020-05-01 13:30:00+00:00,5.349999904632568
2020-05-04 13:30:00+00:00,5.099999904632568
2020-05-05 13:30:00+00:00,4.789999961853027
2020-05-06 13:30:00+00:00,4.449999809265137
2020-05-07 13:30:00+00:00,4.579999923706055
2020-05-08 13:30:00+00:00,4.599999904632568
2020-05-11 13:30:00+00:00,4.429999828338623
2020-05-12 13:30:00+00:00,4.130000114440918
2020-05-13 13:30:00+00:00,3.9100000858306885
2020-05-14 13:30:00+00:00,4.013000011444092
2020-05-15 13:30:00+00:00,4.170000076293945
2020-05-18 13:30:00+00:00,4.590000152587891
2020-05-19 13:30:00+00:00,4.619999885559082
2020-05-20 13:30:00+00:00,4.909999847412109
2020-05-21 13:30:00+00:00,4.940000057220459
2020-05-22 13:30:00+00:00,4.880000114440918
2020-05-26 13:30:00+00:00,4.800000190734863
2020-05-27 13:30:00+00:00,4.650000095367432
2020-05-28 13:30:00+00:00,4.550000190734863
2020-05-29 13:30:00+00:00,4.650000095367432
2020-06-01 13:30:00+00:00,4.639999866485596
2020-06-02 13:30:00+00:00,5.0
2020-06-03 13:30:00+00:00,5.03000020980835
2020-06-04 13:30:00+00:00,5.050000190734863
2020-06-05 13:30:00+00:00,5.449999809265137
2020-06-08 13:30:00+00:00,5.510000228881836
2020-06-09 13:30:00+00:00,5.269999980926514
2020-06-10 13:30:00+00:00,5.78000020980835
2020-06-11 13:30:00+00:00,5.78000020980835
2020-06-12 13:30:00+00:00,6.360000133514404
2020-06-15 13:30:00+00:00,6.420000076293945
2020-06-16 13:30:00+00:00,7.21999979019165
2020-06-17 13:30:00+00:00,7.820000171661377
2020-06-18 13:30:00+00:00,7.260000228881836
2020-06-19 13:30:00+00:00,7.275000095367432
2020-06-22 13:30:00+00:00,7.429999828338623
2020-06-23 13:30:00+00:00,8.180000305175781
