leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,strict_oos_passed
1.0,10000.0,34739.583674406764,2.473958367440676,0.14725664670276584,0.22723051436632982,0.9923084598984759,1.2352268134769957,0.5994288779718282,-0.24566158240658964,-0.09884247055781781,576.0,1.189699896731182,0.4231782265144864,,,,,,,0.81023775046091,-0.1333547259064385,0.44954128440366975,3311.0,0.625,8,0.1677452227853799,True,True,True,False,False,False,False,False,False
2.0,10000.0,71574.38661280619,6.15743866128062,0.24248691301735437,0.45440077065254963,0.9213647798954837,1.1468580814460585,0.542153430215539,-0.4472662156189827,-0.20969783166242217,582.0,1.1749737207489896,0.42098331870061456,,,,,,,1.9547421568162795,-0.260620415637562,0.43119266055045874,3311.0,0.625,8,0.09300309262610765,True,True,True,False,False,False,False,False,False
3.0,10000.0,106818.91524032736,9.681891524032736,0.2985970171857355,0.6815718980256099,0.8977115577870666,1.117291150024288,0.4959870461883789,-0.6020258381351486,-0.3162166944711629,634.0,1.1701061905373806,0.42054433713784023,,,,,,,3.475188119024337,-0.3759912936428049,0.43119266055045874,3311.0,0.625,8,0.06808590287331788,True,True,True,False,False,False,False,False,False
