year,return
2016,0.35778084764230234
2017,7.694316957454264
2018,-0.3304371008860596
2019,0.8593965788527307
2020,3.935328476570356
2021,1.5080535939881998
2022,-0.46725329005356264
2023,2.1696994280072484
2024,0.9712214922845042
2025,0.1166052239040456
2026,-0.15764465388620252
