leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__solvent,check__inception_covered,strict_oos_passed
1.0,10000.0,20973.420178767967,1.0973420178767967,0.05530154964157319,0.1357810191479616,0.6435472848068428,0.8697515209141081,0.3088112193395135,-0.17907882284799215,-0.06597312325120523,759.0,1.107950452208572,0.5063583815028901,,,,,,,0.18806881449717183,-0.14089560366432352,0.6060606060606061,5025.958333333333,0.6923076923076923,13,-0.2702484378189444,True,True,True,False,False,True,False,False,True,True,False
2.0,10000.0,21361.776658969666,1.1361776658969664,0.05670956902019575,0.27156201366832416,0.4301175133899154,0.5852744264803582,0.14706889096838072,-0.3855986717978862,-0.16136065145008477,1079.0,1.07089604275516,0.5057803468208093,,,,,,,0.29259233324727374,-0.3032080935403457,0.5575757575757576,5025.958333333333,0.6923076923076923,13,-0.5045320628481486,True,True,True,False,False,False,False,False,True,True,False
3.0,10000.0,18293.684781650747,0.8293684781650745,0.04486970588196337,0.4073430114524385,0.3589742447722157,0.4884675327600632,0.08195287317751647,-0.5475061964547845,-0.26269012040483064,1332.0,1.0588286948889751,0.5057803468208093,,,,,,,0.4145830535685462,-0.444780141692118,0.5575757575757576,5025.958333333333,0.6153846153846154,13,-0.5826266045245507,True,True,True,False,False,False,False,False,True,True,False
