simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,0.01223179344484715,0.05521544203440332,0.16560832668214698,0.5351853261097057,-0.3469045416738395,1.031681238144293,0.0
