year,return
2016,0.0005247252597000429
2017,0.8752802294873667
2018,-0.014963506415468286
2019,0.11502335234140437
2020,0.12150456413735022
2021,0.19049708750307803
2022,-0.12641457374255372
2023,0.5681512906719692
2024,0.14899086325745392
2025,0.02302402941968662
2026,-0.06895317497427522
