year,return
2016,0.4675316021016367
2017,1.8633088893253302
2018,-0.0813529394060809
2019,0.23178429913682508
2020,0.7127799514040676
2021,0.531763763203315
2022,-0.21532487898236063
2023,0.7848184100650655
2024,0.2887859649860185
2025,0.11309401549861775
2026,-0.10013471565042453
