year,return
2016,0.5705931622467382
2017,19.927659281397734
2018,-0.5150818314600079
2019,1.297356962908942
2020,7.762299770973398
2021,2.126161170543818
2022,-0.7073608893810923
2023,5.000998010213447
2024,1.2470450887941644
2025,0.06601934780373986
2026,-0.269304798624485
