date,QMNNX
2015-01-30 14:30:00+00:00,5.599633693695068
2015-02-02 14:30:00+00:00,5.577888011932373
2015-02-03 14:30:00+00:00,5.572451114654541
2015-02-04 14:30:00+00:00,5.567014217376709
2015-02-05 14:30:00+00:00,5.5452680587768555
2015-02-06 14:30:00+00:00,5.534395694732666
2015-02-09 14:30:00+00:00,5.518085956573486
2015-02-10 14:30:00+00:00,5.5452680587768555
2015-02-11 14:30:00+00:00,5.567014217376709
2015-02-12 14:30:00+00:00,5.5452680587768555
2015-02-13 14:30:00+00:00,5.52352237701416
2015-02-17 14:30:00+00:00,5.528958797454834
2015-02-18 14:30:00+00:00,5.528958797454834
2015-02-19 14:30:00+00:00,5.53983211517334
2015-02-20 14:30:00+00:00,5.5507049560546875
2015-02-23 14:30:00+00:00,5.583324432373047
2015-02-24 14:30:00+00:00,5.583324432373047
2015-02-25 14:30:00+00:00,5.561577320098877
2015-02-26 14:30:00+00:00,5.5561418533325195
2015-02-27 14:30:00+00:00,5.5561418533325195
2015-03-02 14:30:00+00:00,5.577888011932373
2015-03-03 14:30:00+00:00,5.5507049560546875
2015-03-04 14:30:00+00:00,5.577888011932373
2015-03-05 14:30:00+00:00,5.528958797454834
2015-03-06 14:30:00+00:00,5.528958797454834
2015-03-09 13:30:00+00:00,5.561577320098877
2015-03-10 13:30:00+00:00,5.567014217376709
2015-03-11 13:30:00+00:00,5.5507049560546875
2015-03-12 13:30:00+00:00,5.572451114654541
2015-03-13 13:30:00+00:00,5.583324432373047
2015-03-16 13:30:00+00:00,5.62138032913208
2015-03-17 13:30:00+00:00,5.610506534576416
2015-03-18 13:30:00+00:00,5.615943908691406
2015-03-19 13:30:00+00:00,5.637689590454102
2015-03-20 13:30:00+00:00,5.6322526931762695
2015-03-23 13:30:00+00:00,5.62138032913208
2015-03-24 13:30:00+00:00,5.605071067810059
2015-03-25 13:30:00+00:00,5.583324432373047
2015-03-26 13:30:00+00:00,5.572451114654541
2015-03-27 13:30:00+00:00,5.594197750091553
2015-03-30 13:30:00+00:00,5.599633693695068
2015-03-31 13:30:00+00:00,5.577888011932373
2015-04-01 13:30:00+00:00,5.567014217376709
2015-04-02 13:30:00+00:00,5.5452680587768555
2015-04-06 13:30:00+00:00,5.528958797454834
2015-04-07 13:30:00+00:00,5.518085956573486
2015-04-08 13:30:00+00:00,5.512649059295654
2015-04-09 13:30:00+00:00,5.512649059295654
2015-04-10 13:30:00+00:00,5.512649059295654
2015-04-13 13:30:00+00:00,5.518085956573486
2015-04-14 13:30:00+00:00,5.5072126388549805
2015-04-15 13:30:00+00:00,5.480029106140137
2015-04-16 13:30:00+00:00,5.490903854370117
2015-04-17 13:30:00+00:00,5.496338844299316
2015-04-20 13:30:00+00:00,5.52352237701416
2015-04-21 13:30:00+00:00,5.53983211517334
2015-04-22 13:30:00+00:00,5.534395694732666
2015-04-23 13:30:00+00:00,5.496338844299316
2015-04-24 13:30:00+00:00,5.501775741577148
2015-04-27 13:30:00+00:00,5.485466003417969
2015-04-28 13:30:00+00:00,5.463720321655273
2015-04-29 13:30:00+00:00,5.420228004455566
2015-04-30 13:30:00+00:00,5.447411060333252
2015-05-01 13:30:00+00:00,5.480029106140137
2015-05-04 13:30:00+00:00,5.490903854370117
2015-05-05 13:30:00+00:00,5.474593639373779
2015-05-06 13:30:00+00:00,5.496338844299316
2015-05-07 13:30:00+00:00,5.528958797454834
2015-05-08 13:30:00+00:00,5.53983211517334
2015-05-11 13:30:00+00:00,5.572451114654541
2015-05-12 13:30:00+00:00,5.561577320098877
2015-05-13 13:30:00+00:00,5.583324432373047
2015-05-14 13:30:00+00:00,5.62138032913208
2015-05-15 13:30:00+00:00,5.605071067810059
2015-05-18 13:30:00+00:00,5.615943908691406
2015-05-19 13:30:00+00:00,5.6322526931762695
2015-05-20 13:30:00+00:00,5.6322526931762695
2015-05-21 13:30:00+00:00,5.6322526931762695
2015-05-22 13:30:00+00:00,5.615943908691406
2015-05-26 13:30:00+00:00,5.62138032913208
2015-05-27 13:30:00+00:00,5.675745010375977
2015-05-28 13:30:00+00:00,5.681182861328125
2015-05-29 13:30:00+00:00,5.681182861328125
2015-06-01 13:30:00+00:00,5.697491645812988
2015-06-02 13:30:00+00:00,5.659435749053955
2015-06-03 13:30:00+00:00,5.659435749053955
2015-06-04 13:30:00+00:00,5.659435749053955
2015-06-05 13:30:00+00:00,5.6322526931762695
2015-06-08 13:30:00+00:00,5.6268157958984375
2015-06-09 13:30:00+00:00,5.6268157958984375
2015-06-10 13:30:00+00:00,5.653998851776123
2015-06-11 13:30:00+00:00,5.675745010375977
2015-06-12 13:30:00+00:00,5.670309543609619
2015-06-15 13:30:00+00:00,5.643126487731934
2015-06-16 13:30:00+00:00,5.653998851776123
2015-06-17 13:30:00+00:00,5.648561954498291
2015-06-18 13:30:00+00:00,5.670309543609619
2015-06-19 13:30:00+00:00,5.664872169494629
2015-06-22 13:30:00+00:00,5.6920552253723145
2015-06-23 13:30:00+00:00,5.6920552253723145
2015-06-24 13:30:00+00:00,5.70292854309082
2015-06-25 13:30:00+00:00,5.71923828125
2015-06-26 13:30:00+00:00,5.724674701690674
2015-06-29 13:30:00+00:00,5.686618328094482
2015-06-30 13:30:00+00:00,5.675745010375977
2015-07-01 13:30:00+00:00,5.71380090713501
2015-07-02 13:30:00+00:00,5.70292854309082
2015-07-06 13:30:00+00:00,5.708364963531494
2015-07-07 13:30:00+00:00,5.7355475425720215
2015-07-08 13:30:00+00:00,5.724674701690674
2015-07-09 13:30:00+00:00,5.71380090713501
2015-07-10 13:30:00+00:00,5.757294178009033
2015-07-13 13:30:00+00:00,5.7681660652160645
2015-07-14 13:30:00+00:00,5.773603439331055
2015-07-15 13:30:00+00:00,5.806221961975098
2015-07-16 13:30:00+00:00,5.8170952796936035
2015-07-17 13:30:00+00:00,5.806221961975098
2015-07-20 13:30:00+00:00,5.827968597412109
2015-07-21 13:30:00+00:00,5.80078649520874
2015-07-22 13:30:00+00:00,5.833405494689941
2015-07-23 13:30:00+00:00,5.827968597412109
2015-07-24 13:30:00+00:00,5.806221961975098
2015-07-27 13:30:00+00:00,5.833405494689941
2015-07-28 13:30:00+00:00,5.827968597412109
2015-07-29 13:30:00+00:00,5.887770175933838
2015-07-30 13:30:00+00:00,5.87689733505249
2015-07-31 13:30:00+00:00,5.871460437774658
2015-08-03 13:30:00+00:00,5.887770175933838
2015-08-04 13:30:00+00:00,5.8986430168151855
2015-08-05 13:30:00+00:00,5.942136287689209
2015-08-06 13:30:00+00:00,5.936699390411377
2015-08-07 13:30:00+00:00,5.958446025848389
2015-08-10 13:30:00+00:00,5.9203901290893555
2015-08-11 13:30:00+00:00,5.947571754455566
2015-08-12 13:30:00+00:00,5.9203901290893555
2015-08-13 13:30:00+00:00,5.953008651733398
2015-08-14 13:30:00+00:00,5.969318389892578
2015-08-17 13:30:00+00:00,5.958446025848389
2015-08-18 13:30:00+00:00,5.969318389892578
2015-08-19 13:30:00+00:00,6.001937389373779
2015-08-20 13:30:00+00:00,5.9856276512146
2015-08-21 13:30:00+00:00,5.925826072692871
2015-08-24 13:30:00+00:00,5.866024494171143
2015-08-25 13:30:00+00:00,5.860587120056152
2015-08-26 13:30:00+00:00,6.0073747634887695
2015-08-27 13:30:00+00:00,5.936699390411377
2015-08-28 13:30:00+00:00,5.882333278656006
2015-08-31 13:30:00+00:00,5.904079437255859
2015-09-01 13:30:00+00:00,5.882333278656006
2015-09-02 13:30:00+00:00,5.936699390411377
2015-09-03 13:30:00+00:00,5.931262493133545
2015-09-04 13:30:00+00:00,5.931262493133545
2015-09-08 13:30:00+00:00,5.936699390411377
2015-09-09 13:30:00+00:00,5.958446025848389
2015-09-10 13:30:00+00:00,6.001937389373779
2015-09-11 13:30:00+00:00,6.023682594299316
2015-09-14 13:30:00+00:00,6.029120922088623
2015-09-15 13:30:00+00:00,6.023682594299316
2015-09-16 13:30:00+00:00,6.012811183929443
2015-09-17 13:30:00+00:00,5.980191230773926
2015-09-18 13:30:00+00:00,5.980191230773926
2015-09-21 13:30:00+00:00,6.029120922088623
2015-09-22 13:30:00+00:00,6.0454301834106445
2015-09-23 13:30:00+00:00,6.105231761932373
2015-09-24 13:30:00+00:00,6.126977443695068
2015-09-25 13:30:00+00:00,6.175907135009766
2015-09-28 13:30:00+00:00,6.219398498535156
2015-09-29 13:30:00+00:00,6.252018451690674
2015-09-30 13:30:00+00:00,6.246581077575684
2015-10-01 13:30:00+00:00,6.246581077575684
2015-10-02 13:30:00+00:00,6.16503381729126
2015-10-05 13:30:00+00:00,6.132414817810059
2015-10-06 13:30:00+00:00,6.110669136047363
2015-10-07 13:30:00+00:00,6.0454301834106445
2015-10-08 13:30:00+00:00,6.029120922088623
2015-10-09 13:30:00+00:00,5.9965009689331055
2015-10-12 13:30:00+00:00,6.034557342529297
2015-10-13 13:30:00+00:00,6.083486080169678
2015-10-14 13:30:00+00:00,6.023682594299316
2015-10-15 13:30:00+00:00,6.034557342529297
2015-10-16 13:30:00+00:00,6.06717586517334
2015-10-19 13:30:00+00:00,6.132414817810059
2015-10-20 13:30:00+00:00,6.137850761413574
2015-10-21 13:30:00+00:00,6.1813435554504395
2015-10-22 13:30:00+00:00,6.186779975891113
2015-10-23 13:30:00+00:00,6.213963508605957
2015-10-26 13:30:00+00:00,6.2248358726501465
2015-10-27 13:30:00+00:00,6.2683281898498535
2015-10-28 13:30:00+00:00,6.257454872131348
2015-10-29 13:30:00+00:00,6.262892246246338
2015-10-30 13:30:00+00:00,6.252018451690674
2015-11-02 14:30:00+00:00,6.257454872131348
2015-11-03 14:30:00+00:00,6.24114465713501
2015-11-04 14:30:00+00:00,6.208525657653809
2015-11-05 14:30:00+00:00,6.262892246246338
2015-11-06 14:30:00+00:00,6.252018451690674
2015-11-09 14:30:00+00:00,6.246581077575684
2015-11-10 14:30:00+00:00,6.284637451171875
2015-11-11 14:30:00+00:00,6.306384086608887
2015-11-12 14:30:00+00:00,6.306384086608887
2015-11-13 14:30:00+00:00,6.262892246246338
2015-11-16 14:30:00+00:00,6.262892246246338
2015-11-17 14:30:00+00:00,6.284637451171875
2015-11-18 14:30:00+00:00,6.257454872131348
2015-11-19 14:30:00+00:00,6.262892246246338
2015-11-20 14:30:00+00:00,6.295511245727539
2015-11-23 14:30:00+00:00,6.306384086608887
2015-11-24 14:30:00+00:00,6.262892246246338
2015-11-25 14:30:00+00:00,6.252018451690674
2015-11-27 14:30:00+00:00,6.284637451171875
2015-11-30 14:30:00+00:00,6.273764133453369
2015-12-01 14:30:00+00:00,6.284637451171875
2015-12-02 14:30:00+00:00,6.322693824768066
2015-12-03 14:30:00+00:00,6.322693824768066
2015-12-04 14:30:00+00:00,6.398804664611816
2015-12-07 14:30:00+00:00,6.447733402252197
2015-12-08 14:30:00+00:00,6.436861038208008
2015-12-09 14:30:00+00:00,6.382494926452637
2015-12-10 14:30:00+00:00,6.377058982849121
2015-12-11 14:30:00+00:00,6.398804664611816
2015-12-14 14:30:00+00:00,6.442297458648682
2015-12-15 14:30:00+00:00,6.4531707763671875
2015-12-16 14:30:00+00:00,6.447733402252197
2015-12-17 14:30:00+00:00,6.469480037689209
2015-12-18 14:30:00+00:00,6.469480037689209
2015-12-21 14:30:00+00:00,6.467809200286865
2015-12-22 14:30:00+00:00,6.46223783493042
2015-12-23 14:30:00+00:00,6.406528949737549
2015-12-24 14:30:00+00:00,6.389816761016846
2015-12-28 14:30:00+00:00,6.406528949737549
2015-12-29 14:30:00+00:00,6.439953804016113
2015-12-30 14:30:00+00:00,6.445525169372559
2015-12-31 14:30:00+00:00,6.389816761016846
2016-01-04 14:30:00+00:00,6.37310266494751
2016-01-05 14:30:00+00:00,6.400957107543945
2016-01-06 14:30:00+00:00,6.439953804016113
2016-01-07 14:30:00+00:00,6.451096534729004
2016-01-08 14:30:00+00:00,6.434382915496826
2016-01-11 14:30:00+00:00,6.4900922775268555
2016-01-12 14:30:00+00:00,6.56251335144043
2016-01-13 14:30:00+00:00,6.551372528076172
2016-01-14 14:30:00+00:00,6.517946243286133
2016-01-15 14:30:00+00:00,6.529088973999023
2016-01-19 14:30:00+00:00,6.579227447509766
2016-01-20 14:30:00+00:00,6.5736565589904785
2016-01-21 14:30:00+00:00,6.545800685882568
2016-01-22 14:30:00+00:00,6.5235161781311035
2016-01-25 14:30:00+00:00,6.568085193634033
2016-01-26 14:30:00+00:00,6.556942939758301
2016-01-27 14:30:00+00:00,6.534659385681152
2016-01-28 14:30:00+00:00,6.540229797363281
2016-01-29 14:30:00+00:00,6.5235161781311035
2016-02-01 14:30:00+00:00,6.5235161781311035
2016-02-02 14:30:00+00:00,6.540229797363281
2016-02-03 14:30:00+00:00,6.495663166046143
2016-02-04 14:30:00+00:00,6.412099838256836
2016-02-05 14:30:00+00:00,6.400957107543945
2016-02-08 14:30:00+00:00,6.434382915496826
2016-02-09 14:30:00+00:00,6.46223783493042
2016-02-10 14:30:00+00:00,6.484521865844727
2016-02-11 14:30:00+00:00,6.4789509773254395
2016-02-12 14:30:00+00:00,6.456665992736816
2016-02-16 14:30:00+00:00,6.46223783493042
2016-02-17 14:30:00+00:00,6.417671203613281
2016-02-18 14:30:00+00:00,6.4789509773254395
2016-02-19 14:30:00+00:00,6.495663166046143
2016-02-22 14:30:00+00:00,6.456665992736816
2016-02-23 14:30:00+00:00,6.4789509773254395
2016-02-24 14:30:00+00:00,6.495663166046143
2016-02-25 14:30:00+00:00,6.540229797363281
2016-02-26 14:30:00+00:00,6.495663166046143
2016-02-29 14:30:00+00:00,6.495663166046143
2016-03-01 14:30:00+00:00,6.5235161781311035
2016-03-02 14:30:00+00:00,6.46223783493042
2016-03-03 14:30:00+00:00,6.42324161529541
2016-03-04 14:30:00+00:00,6.412099838256836
2016-03-07 14:30:00+00:00,6.395386219024658
2016-03-08 14:30:00+00:00,6.434382915496826
2016-03-09 14:30:00+00:00,6.445525169372559
2016-03-10 14:30:00+00:00,6.456665992736816
2016-03-11 14:30:00+00:00,6.451096534729004
2016-03-14 13:30:00+00:00,6.451096534729004
2016-03-15 13:30:00+00:00,6.501234531402588
2016-03-16 13:30:00+00:00,6.501234531402588
2016-03-17 13:30:00+00:00,6.4900922775268555
2016-03-18 13:30:00+00:00,6.4733805656433105
2016-03-21 13:30:00+00:00,6.46223783493042
2016-03-22 13:30:00+00:00,6.451096534729004
2016-03-23 13:30:00+00:00,6.506805896759033
2016-03-24 13:30:00+00:00,6.512375831604004
2016-03-28 13:30:00+00:00,6.529088973999023
2016-03-29 13:30:00+00:00,6.517946243286133
2016-03-30 13:30:00+00:00,6.5235161781311035
2016-03-31 13:30:00+00:00,6.506805896759033
2016-04-01 13:30:00+00:00,6.529088973999023
2016-04-04 13:30:00+00:00,6.534659385681152
2016-04-05 13:30:00+00:00,6.551372528076172
2016-04-06 13:30:00+00:00,6.5235161781311035
2016-04-07 13:30:00+00:00,6.512375831604004
2016-04-08 13:30:00+00:00,6.506805896759033
2016-04-11 13:30:00+00:00,6.501234531402588
2016-04-12 13:30:00+00:00,6.495663166046143
2016-04-13 13:30:00+00:00,6.467809200286865
2016-04-14 13:30:00+00:00,6.434382915496826
2016-04-15 13:30:00+00:00,6.445525169372559
2016-04-18 13:30:00+00:00,6.456665992736816
2016-04-19 13:30:00+00:00,6.434382915496826
2016-04-20 13:30:00+00:00,6.412099838256836
2016-04-21 13:30:00+00:00,6.378674507141113
2016-04-22 13:30:00+00:00,6.350820064544678
2016-04-25 13:30:00+00:00,6.3842453956604
2016-04-26 13:30:00+00:00,6.361961364746094
2016-04-27 13:30:00+00:00,6.37310266494751
2016-04-28 13:30:00+00:00,6.37310266494751
2016-04-29 13:30:00+00:00,6.361961364746094
2016-05-02 13:30:00+00:00,6.3842453956604
2016-05-03 13:30:00+00:00,6.406528949737549
2016-05-04 13:30:00+00:00,6.417671203613281
2016-05-05 13:30:00+00:00,6.412099838256836
2016-05-06 13:30:00+00:00,6.434382915496826
2016-05-09 13:30:00+00:00,6.456665992736816
2016-05-10 13:30:00+00:00,6.451096534729004
2016-05-11 13:30:00+00:00,6.434382915496826
2016-05-12 13:30:00+00:00,6.456665992736816
2016-05-13 13:30:00+00:00,6.456665992736816
2016-05-16 13:30:00+00:00,6.434382915496826
2016-05-17 13:30:00+00:00,6.400957107543945
2016-05-18 13:30:00+00:00,6.406528949737549
2016-05-19 13:30:00+00:00,6.406528949737549
2016-05-20 13:30:00+00:00,6.412099838256836
2016-05-23 13:30:00+00:00,6.406528949737549
2016-05-24 13:30:00+00:00,6.412099838256836
2016-05-25 13:30:00+00:00,6.395386219024658
2016-05-26 13:30:00+00:00,6.400957107543945
2016-05-27 13:30:00+00:00,6.412099838256836
2016-05-31 13:30:00+00:00,6.406528949737549
2016-06-01 13:30:00+00:00,6.42324161529541
2016-06-02 13:30:00+00:00,6.406528949737549
2016-06-03 13:30:00+00:00,6.400957107543945
2016-06-06 13:30:00+00:00,6.361961364746094
2016-06-07 13:30:00+00:00,6.356390953063965
2016-06-08 13:30:00+00:00,6.356390953063965
2016-06-09 13:30:00+00:00,6.3842453956604
2016-06-10 13:30:00+00:00,6.406528949737549
2016-06-13 13:30:00+00:00,6.389816761016846
2016-06-14 13:30:00+00:00,6.3842453956604
2016-06-15 13:30:00+00:00,6.378674507141113
2016-06-16 13:30:00+00:00,6.400957107543945
2016-06-17 13:30:00+00:00,6.389816761016846
2016-06-20 13:30:00+00:00,6.3842453956604
2016-06-21 13:30:00+00:00,6.3842453956604
2016-06-22 13:30:00+00:00,6.395386219024658
2016-06-23 13:30:00+00:00,6.378674507141113
2016-06-24 13:30:00+00:00,6.378674507141113
2016-06-27 13:30:00+00:00,6.395386219024658
2016-06-28 13:30:00+00:00,6.367533206939697
2016-06-29 13:30:00+00:00,6.356390953063965
2016-06-30 13:30:00+00:00,6.389816761016846
2016-07-01 13:30:00+00:00,6.395386219024658
2016-07-05 13:30:00+00:00,6.406528949737549
2016-07-06 13:30:00+00:00,6.428812026977539
2016-07-07 13:30:00+00:00,6.400957107543945
2016-07-08 13:30:00+00:00,6.417671203613281
2016-07-11 13:30:00+00:00,6.42324161529541
2016-07-12 13:30:00+00:00,6.3842453956604
2016-07-13 13:30:00+00:00,6.412099838256836
2016-07-14 13:30:00+00:00,6.412099838256836
2016-07-15 13:30:00+00:00,6.400957107543945
2016-07-18 13:30:00+00:00,6.389816761016846
2016-07-19 13:30:00+00:00,6.406528949737549
2016-07-20 13:30:00+00:00,6.3842453956604
2016-07-21 13:30:00+00:00,6.3842453956604
2016-07-22 13:30:00+00:00,6.378674507141113
2016-07-25 13:30:00+00:00,6.389816761016846
2016-07-26 13:30:00+00:00,6.406528949737549
2016-07-27 13:30:00+00:00,6.400957107543945
2016-07-28 13:30:00+00:00,6.417671203613281
2016-07-29 13:30:00+00:00,6.412099838256836
2016-08-01 13:30:00+00:00,6.445525169372559
2016-08-02 13:30:00+00:00,6.445525169372559
2016-08-03 13:30:00+00:00,6.428812026977539
2016-08-04 13:30:00+00:00,6.412099838256836
2016-08-05 13:30:00+00:00,6.412099838256836
2016-08-08 13:30:00+00:00,6.412099838256836
2016-08-09 13:30:00+00:00,6.406528949737549
2016-08-10 13:30:00+00:00,6.417671203613281
2016-08-11 13:30:00+00:00,6.417671203613281
2016-08-12 13:30:00+00:00,6.400957107543945
2016-08-15 13:30:00+00:00,6.361961364746094
2016-08-16 13:30:00+00:00,6.356390953063965
2016-08-17 13:30:00+00:00,6.378674507141113
2016-08-18 13:30:00+00:00,6.395386219024658
2016-08-19 13:30:00+00:00,6.400957107543945
2016-08-22 13:30:00+00:00,6.400957107543945
2016-08-23 13:30:00+00:00,6.406528949737549
2016-08-24 13:30:00+00:00,6.417671203613281
2016-08-25 13:30:00+00:00,6.412099838256836
2016-08-26 13:30:00+00:00,6.406528949737549
2016-08-29 13:30:00+00:00,6.406528949737549
2016-08-30 13:30:00+00:00,6.3842453956604
2016-08-31 13:30:00+00:00,6.395386219024658
2016-09-01 13:30:00+00:00,6.400957107543945
2016-09-02 13:30:00+00:00,6.395386219024658
2016-09-06 13:30:00+00:00,6.400957107543945
2016-09-07 13:30:00+00:00,6.378674507141113
2016-09-08 13:30:00+00:00,6.345249652862549
2016-09-09 13:30:00+00:00,6.317394733428955
2016-09-12 13:30:00+00:00,6.3396782875061035
2016-09-13 13:30:00+00:00,6.350820064544678
2016-09-14 13:30:00+00:00,6.356390953063965
2016-09-15 13:30:00+00:00,6.378674507141113
2016-09-16 13:30:00+00:00,6.361961364746094
2016-09-19 13:30:00+00:00,6.400957107543945
2016-09-20 13:30:00+00:00,6.42324161529541
2016-09-21 13:30:00+00:00,6.439953804016113
2016-09-22 13:30:00+00:00,6.434382915496826
2016-09-23 13:30:00+00:00,6.434382915496826
2016-09-26 13:30:00+00:00,6.445525169372559
2016-09-27 13:30:00+00:00,6.4789509773254395
2016-09-28 13:30:00+00:00,6.4733805656433105
2016-09-29 13:30:00+00:00,6.456665992736816
2016-09-30 13:30:00+00:00,6.4733805656433105
2016-10-03 13:30:00+00:00,6.467809200286865
2016-10-04 13:30:00+00:00,6.46223783493042
2016-10-05 13:30:00+00:00,6.456665992736816
2016-10-06 13:30:00+00:00,6.501234531402588
2016-10-07 13:30:00+00:00,6.501234531402588
2016-10-10 13:30:00+00:00,6.484521865844727
2016-10-11 13:30:00+00:00,6.4900922775268555
2016-10-12 13:30:00+00:00,6.501234531402588
2016-10-13 13:30:00+00:00,6.506805896759033
2016-10-14 13:30:00+00:00,6.512375831604004
2016-10-17 13:30:00+00:00,6.534659385681152
2016-10-18 13:30:00+00:00,6.517946243286133
2016-10-19 13:30:00+00:00,6.495663166046143
2016-10-20 13:30:00+00:00,6.467809200286865
2016-10-21 13:30:00+00:00,6.467809200286865
2016-10-24 13:30:00+00:00,6.4789509773254395
2016-10-25 13:30:00+00:00,6.4900922775268555
2016-10-26 13:30:00+00:00,6.517946243286133
2016-10-27 13:30:00+00:00,6.512375831604004
2016-10-28 13:30:00+00:00,6.517946243286133
2016-10-31 13:30:00+00:00,6.58479642868042
2016-11-01 13:30:00+00:00,6.5736565589904785
2016-11-02 13:30:00+00:00,6.618223667144775
2016-11-03 13:30:00+00:00,6.618223667144775
2016-11-04 13:30:00+00:00,6.607080459594727
2016-11-07 14:30:00+00:00,6.607080459594727
2016-11-08 14:30:00+00:00,6.61265230178833
2016-11-09 14:30:00+00:00,6.623793601989746
2016-11-10 14:30:00+00:00,6.590368270874023
2016-11-11 14:30:00+00:00,6.61265230178833
2016-11-14 14:30:00+00:00,6.595939636230469
2016-11-15 14:30:00+00:00,6.61265230178833
2016-11-16 14:30:00+00:00,6.623793601989746
2016-11-17 14:30:00+00:00,6.629364490509033
2016-11-18 14:30:00+00:00,6.618223667144775
2016-11-21 14:30:00+00:00,6.590368270874023
2016-11-22 14:30:00+00:00,6.662789821624756
2016-11-23 14:30:00+00:00,6.640506267547607
2016-11-25 14:30:00+00:00,6.646076679229736
2016-11-28 14:30:00+00:00,6.685072898864746
2016-11-29 14:30:00+00:00,6.724069595336914
2016-11-30 14:30:00+00:00,6.651648044586182
2016-12-01 14:30:00+00:00,6.662789821624756
2016-12-02 14:30:00+00:00,6.696215629577637
2016-12-05 14:30:00+00:00,6.696215629577637
2016-12-06 14:30:00+00:00,6.679502010345459
2016-12-07 14:30:00+00:00,6.690644264221191
2016-12-08 14:30:00+00:00,6.67393159866333
2016-12-09 14:30:00+00:00,6.662789821624756
2016-12-12 14:30:00+00:00,6.685072898864746
2016-12-13 14:30:00+00:00,6.690644264221191
2016-12-14 14:30:00+00:00,6.690644264221191
2016-12-15 14:30:00+00:00,6.701786518096924
2016-12-16 14:30:00+00:00,6.685072898864746
2016-12-19 14:30:00+00:00,6.690644264221191
2016-12-20 14:30:00+00:00,6.703047275543213
2016-12-21 14:30:00+00:00,6.703047275543213
