leverage,path__initial_capital,path__final_value,path__total_return,path__cagr,path__annualized_volatility,path__sharpe_ratio,path__sortino_ratio,path__calmar_ratio,path__max_drawdown,path__average_drawdown,path__longest_drawdown_days,path__profit_factor,path__win_rate,path__turnover_per_bar,path__annualized_turnover,path__total_fees,path__rebalance_count,path__exposure_pct,path__average_exposure,path__best_year,path__worst_year,path__monthly_hit_rate,path__elapsed_days,path__positive_complete_year_ratio,path__complete_year_count,path__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_10_5y,check__worst_rolling_3y_sharpe_at_least_1,check__account_executable_for_10000,check__same_strategy_for_full_sample,check__solvent,check__start_by_2015_12_31,check__end_by_2026_08_31,check__span_at_least_10_5y,check__weekday_coverage_at_least_94pct,ending_equity,total_external_cost_pct_initial,total_financing_cost_pct_initial,strict_gate_passed
1.0,10000.0,23345.828290339417,1.3345828290339417,0.07366108382988079,0.09782791116120185,1.104942717095091,1.5942991596751976,0.1878266209587437,-0.3921759517042077,-0.1147520295058757,1392.0,1.171602695078424,0.4853235490326885,,,,,,,0.2707962472299428,-0.1979280983126811,0.5594405594405595,4357.0,0.7272727272727273,11,-2.2408365733600424,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,23345.828290339417,0.002,0.0,False
2.0,10000.0,31302.727163367646,2.1302727163367647,0.10038575541686834,0.1956558223224037,0.808625491325767,1.153336709560681,0.1484205399003613,-0.6763602631028023,-0.24109673412795402,1542.0,1.1226776305593784,0.4853235490326885,,,,,,,0.5243178076667425,-0.38682377332138207,0.5314685314685315,4357.0,0.7272727272727273,11,-2.523969948411078,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,31302.727163367646,0.004,0.4758730158730159,False
3.0,10000.0,38787.0803036337,2.87870803036337,0.12034041298797504,0.2934837334836055,0.7098530827359928,1.0124583351582845,0.14477263945375451,-0.8312372658399726,-0.3411073848419435,1651.0,1.1068685295974283,0.4853235490326885,,,,,,,0.834119014678423,-0.5349208419780392,0.5104895104895105,4357.0,0.7272727272727273,11,-2.618347740094754,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,38787.0803036337,0.006,0.9517460317460318,False
5.0,10000.0,46944.895694265586,3.6944895694265583,0.13841253318113367,0.48913955580600915,0.630835155864173,0.8997556356363664,0.1447302837499313,-0.9563481090128061,-0.4907982299334271,1837.0,1.094394417780755,0.4853235490326885,,,,,,,1.62398552474315,-0.7387899860517108,0.5034965034965035,4357.0,0.7272727272727273,11,-2.6938499734416976,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,46944.895694265586,0.01,1.9034920634920636,False
7.5,10000.0,37984.57142558142,2.7984571425581417,0.11837855795376417,0.7337093337090137,0.5913261924282623,0.8434042858754063,0.11925255104320452,-0.9926710742722501,-0.6138147035600477,2014.0,1.0882141217988146,0.4853235490326885,,,,,,,3.0142216832522077,-0.8786905345587931,0.4755244755244755,4357.0,0.7272727272727273,11,-2.7316010901151713,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,37984.57142558142,0.015,3.093174603174603,False
10.0,10000.0,18467.945483931435,0.8467945483931434,0.05277129371815947,0.9782791116120183,0.571571710710307,0.8152286109949263,0.05282924545482496,-0.9989030368280569,-0.7152125357663394,2225.0,1.0851380133600879,0.4853235490326885,,,,,,,4.987234186297019,-0.9465418626050737,0.46153846153846156,4357.0,0.7272727272727273,11,-2.750476648451906,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,18467.945483931435,0.02,4.282857142857143,False
