open_time,adjusted_close
2016-01-04 14:30:00+00:00,86.62744140625
2016-01-05 14:30:00+00:00,86.82138061523438
2016-01-06 14:30:00+00:00,85.65780639648438
2016-01-07 14:30:00+00:00,83.55831909179688
2016-01-08 14:30:00+00:00,82.60552215576172
2016-01-11 14:30:00+00:00,82.55493927001953
2016-01-12 14:30:00+00:00,83.11986541748047
2016-01-13 14:30:00+00:00,80.97822570800781
2016-01-14 14:30:00+00:00,82.21765899658203
2016-01-15 14:30:00+00:00,80.48917388916016
2016-01-19 14:30:00+00:00,80.40486145019531
2016-01-20 14:30:00+00:00,79.61225891113281
2016-01-21 14:30:00+00:00,79.92424774169922
2016-01-22 14:30:00+00:00,81.62743377685547
2016-01-25 14:30:00+00:00,80.28681945800781
2016-01-26 14:30:00+00:00,81.5093765258789
2016-01-27 14:30:00+00:00,80.58191680908203
2016-01-28 14:30:00+00:00,80.9023208618164
2016-01-29 14:30:00+00:00,82.9090805053711
2016-02-01 14:30:00+00:00,82.9259262084961
2016-02-02 14:30:00+00:00,81.32389831542969
2016-02-03 14:30:00+00:00,81.81293487548828
2016-02-04 14:30:00+00:00,82.0068588256836
2016-02-05 14:30:00+00:00,80.32052612304688
2016-02-08 14:30:00+00:00,79.0726318359375
2016-02-09 14:30:00+00:00,78.97147369384766
2016-02-10 14:30:00+00:00,79.0220718383789
2016-02-11 14:30:00+00:00,78.0439682006836
2016-02-12 14:30:00+00:00,79.5616683959961
2016-02-16 14:30:00+00:00,81.01192474365234
2016-02-17 14:30:00+00:00,82.35258483886719
2016-02-18 14:30:00+00:00,82.02375793457031
2016-02-19 14:30:00+00:00,82.04060363769531
2016-02-22 14:30:00+00:00,83.23793029785156
2016-02-23 14:30:00+00:00,82.23451232910156
2016-02-24 14:30:00+00:00,82.65612030029297
2016-02-25 14:30:00+00:00,83.63420867919922
2016-02-26 14:30:00+00:00,83.56674194335938
2016-02-29 14:30:00+00:00,82.90061950683594
2016-03-01 14:30:00+00:00,84.87364196777344
2016-03-02 14:30:00+00:00,85.34583282470703
2016-03-03 14:30:00+00:00,85.76739501953125
2016-03-04 14:30:00+00:00,86.0625228881836
2016-03-07 14:30:00+00:00,86.23958587646484
2016-03-08 14:30:00+00:00,85.16876983642578
2016-03-09 14:30:00+00:00,85.58191680908203
2016-03-10 14:30:00+00:00,85.55663299560547
2016-03-11 14:30:00+00:00,87.0068588256836
2016-03-14 13:30:00+00:00,86.90569305419922
2016-03-15 13:30:00+00:00,86.60921478271484
2016-03-16 13:30:00+00:00,87.1513671875
2016-03-17 13:30:00+00:00,87.82059478759766
2016-03-18 13:30:00+00:00,88.21026611328125
2016-03-21 13:30:00+00:00,88.29497528076172
2016-03-22 13:30:00+00:00,88.26953887939453
2016-03-23 13:30:00+00:00,87.54950714111328
2016-03-24 13:30:00+00:00,87.52410888671875
2016-03-28 13:30:00+00:00,87.58338165283203
2016-03-29 13:30:00+00:00,88.55755615234375
2016-03-30 13:30:00+00:00,88.89643096923828
2016-03-31 13:30:00+00:00,88.79476928710938
2016-04-01 13:30:00+00:00,89.35388946533203
2016-04-04 13:30:00+00:00,88.98112487792969
2016-04-05 13:30:00+00:00,88.1170654296875
2016-04-06 13:30:00+00:00,89.0827865600586
2016-04-07 13:30:00+00:00,88.01541900634766
2016-04-08 13:30:00+00:00,88.26953887939453
2016-04-11 13:30:00+00:00,88.02388763427734
2016-04-12 13:30:00+00:00,88.87948608398438
2016-04-13 13:30:00+00:00,89.92144012451172
2016-04-14 13:30:00+00:00,89.88753509521484
2016-04-15 13:30:00+00:00,89.84518432617188
2016-04-18 13:30:00+00:00,90.44664001464844
2016-04-19 13:30:00+00:00,90.70076751708984
2016-04-20 13:30:00+00:00,90.79395294189453
2016-04-21 13:30:00+00:00,90.34500885009766
2016-04-22 13:30:00+00:00,90.47205352783203
2016-04-25 13:30:00+00:00,90.25181579589844
2016-04-26 13:30:00+00:00,90.49745178222656
2016-04-27 13:30:00+00:00,90.71773529052734
2016-04-28 13:30:00+00:00,89.90447235107422
2016-04-29 13:30:00+00:00,89.37928771972656
2016-05-02 13:30:00+00:00,90.07392120361328
2016-05-03 13:30:00+00:00,89.1675033569336
2016-05-04 13:30:00+00:00,88.64228820800781
2016-05-05 13:30:00+00:00,88.6084213256836
2016-05-06 13:30:00+00:00,88.93031311035156
2016-05-09 13:30:00+00:00,89.02349090576172
2016-05-10 13:30:00+00:00,90.08238983154297
2016-05-11 13:30:00+00:00,89.26068878173828
2016-05-12 13:30:00+00:00,89.2267837524414
2016-05-13 13:30:00+00:00,88.45591735839844
2016-05-16 13:30:00+00:00,89.33692169189453
2016-05-17 13:30:00+00:00,88.53215789794922
2016-05-18 13:30:00+00:00,88.52369689941406
2016-05-19 13:30:00+00:00,88.17637634277344
2016-05-20 13:30:00+00:00,88.85406494140625
2016-05-23 13:30:00+00:00,88.74396514892578
2016-05-24 13:30:00+00:00,89.92992401123047
2016-05-25 13:30:00+00:00,90.5821762084961
2016-05-26 13:30:00+00:00,90.56523895263672
2016-05-27 13:30:00+00:00,90.97186279296875
2016-05-31 13:30:00+00:00,90.92949676513672
