date,spy_return,in_window,position,turnover,trading_cost,leverage_financing,net_return
1993-04-21 13:30:00+00:00,-0.0007019764633979797,False,0.0,0.0,0.0,0.0,-0.0
1993-04-22 13:30:00+00:00,-0.012639943957898803,False,0.0,0.0,0.0,0.0,-0.0
1993-04-23 13:30:00+00:00,-0.0042673574551924665,False,0.0,0.0,0.0,0.0,-0.0
1993-04-26 13:30:00+00:00,-0.007857808020713786,False,0.0,0.0,0.0,0.0,-0.0
1993-04-27 13:30:00+00:00,0.01079944898233376,False,0.0,0.0,0.0,0.0,0.0
1993-04-28 13:30:00+00:00,-0.002136797621305808,False,0.0,0.0,0.0,0.0,-0.0
1993-04-29 13:30:00+00:00,0.0042827466053707575,False,0.0,0.0,0.0,0.0,0.0
1993-04-30 13:30:00+00:00,0.001421284510461307,True,1.0,1.0,0.0005,0.0,0.000921284510461307
1993-05-03 13:30:00+00:00,0.006387174335850787,True,1.0,0.0,0.0,0.0,0.006387174335850787
1993-05-04 13:30:00+00:00,0.003526664182228023,True,1.0,0.0,0.0,0.0,0.003526664182228023
1993-05-05 13:30:00+00:00,0.002810607437203849,True,1.0,0.0,0.0,0.0,0.002810607437203849
1993-05-06 13:30:00+00:00,-0.003503257440669705,False,0.0,1.0,0.0005,0.0,-0.0005
1993-05-07 13:30:00+00:00,-0.002110371552586865,False,0.0,0.0,0.0,0.0,-0.0
1993-05-10 13:30:00+00:00,0.002114834639448393,False,0.0,0.0,0.0,0.0,0.0
1993-05-11 13:30:00+00:00,0.004219264109212695,False,0.0,0.0,0.0,0.0,0.0
1993-05-12 13:30:00+00:00,-0.0014006155918304675,False,0.0,0.0,0.0,0.0,-0.0
1993-05-13 13:30:00+00:00,-0.011921736513508363,False,0.0,0.0,0.0,0.0,-0.0
1993-05-14 13:30:00+00:00,-0.0007100264645513166,False,0.0,0.0,0.0,0.0,-0.0
1993-05-17 13:30:00+00:00,0.003551554178378824,False,0.0,0.0,0.0,0.0,0.0
1993-05-18 13:30:00+00:00,-0.0007082514149164831,False,0.0,0.0,0.0,0.0,-0.0
1993-05-19 13:30:00+00:00,0.020539267179881193,False,0.0,0.0,0.0,0.0,0.0
1993-05-20 13:30:00+00:00,0.002775421461779226,False,0.0,0.0,0.0,0.0,0.0
1993-05-21 13:30:00+00:00,-0.008997012026810358,False,0.0,0.0,0.0,0.0,-0.0
1993-05-24 13:30:00+00:00,0.004190421742979122,False,0.0,0.0,0.0,0.0,0.0
1993-05-25 13:30:00+00:00,0.002086660131420892,False,0.0,0.0,0.0,0.0,0.0
1993-05-26 13:30:00+00:00,0.012490587218527693,False,0.0,0.0,0.0,0.0,0.0
1993-05-27 13:30:00+00:00,-0.003426876410004609,False,0.0,0.0,0.0,0.0,-0.0
1993-05-28 13:30:00+00:00,-0.004814307092330994,True,1.0,1.0,0.0005,0.0,-0.005314307092330994
1993-06-01 13:30:00+00:00,0.009675423028671082,True,1.0,0.0,0.0,0.0,0.009675423028671082
1993-06-02 13:30:00+00:00,-0.0013692827444993227,True,1.0,0.0,0.0,0.0,-0.0013692827444993227
1993-06-03 13:30:00+00:00,-0.003426876410004609,True,1.0,0.0,0.0,0.0,-0.003426876410004609
1993-06-04 13:30:00+00:00,-0.0034389647888465324,False,0.0,1.0,0.0005,0.0,-0.0005
1993-06-07 13:30:00+00:00,-0.0034503737300107806,False,0.0,0.0,0.0,0.0,-0.0
1993-06-08 13:30:00+00:00,-0.009002706645512726,False,0.0,0.0,0.0,0.0,-0.0
1993-06-09 13:30:00+00:00,0.0034939281501897845,False,0.0,0.0,0.0,0.0,0.0
1993-06-10 13:30:00+00:00,0.0006972930368978059,False,0.0,0.0,0.0,0.0,0.0
1993-06-11 13:30:00+00:00,0.004174603574421898,False,0.0,0.0,0.0,0.0,0.0
1993-06-14 13:30:00+00:00,-0.001385596151535995,False,0.0,0.0,0.0,0.0,-0.0
1993-06-15 13:30:00+00:00,-0.0020823150476297903,False,0.0,0.0,0.0,0.0,-0.0
1993-06-16 13:30:00+00:00,0.002086660131420892,False,0.0,0.0,0.0,0.0,0.0
1993-06-17 13:30:00+00:00,0.00346952647765586,False,0.0,0.0,0.0,0.0,0.0
1993-06-18 13:30:00+00:00,-0.008235317532918396,False,0.0,0.0,0.0,0.0,-0.0
1993-06-21 13:30:00+00:00,0.0021067802200236407,False,0.0,0.0,0.0,0.0,0.0
1993-06-22 13:30:00+00:00,0.0007012201415319552,False,0.0,0.0,0.0,0.0,0.0
1993-06-23 13:30:00+00:00,-0.0091043171481201,False,0.0,0.0,0.0,0.0,-0.0
1993-06-24 13:30:00+00:00,0.01342770719959585,False,0.0,0.0,0.0,0.0,0.0
1993-06-25 13:30:00+00:00,-0.000697720585248307,False,0.0,0.0,0.0,0.0,-0.0
1993-06-28 13:30:00+00:00,0.011166031468666793,False,0.0,0.0,0.0,0.0,0.0
1993-06-29 13:30:00+00:00,-0.004831738708357514,False,0.0,0.0,0.0,0.0,-0.0
1993-06-30 13:30:00+00:00,0.0,True,1.0,1.0,0.0005,0.0,-0.0005
1993-07-01 13:30:00+00:00,-0.0027732662741124514,True,1.0,0.0,0.0,0.0,-0.0027732662741124514
1993-07-02 13:30:00+00:00,-0.005563715321462048,True,1.0,0.0,0.0,0.0,-0.005563715321462048
1993-07-06 13:30:00+00:00,-0.010489322635100495,True,1.0,0.0,0.0,0.0,-0.010489322635100495
1993-07-07 13:30:00+00:00,0.002827192344077689,False,0.0,1.0,0.0005,0.0,-0.0005
1993-07-08 13:30:00+00:00,0.011275338295779314,False,0.0,0.0,0.0,0.0,0.0
1993-07-09 13:30:00+00:00,0.0027872524446479474,False,0.0,0.0,0.0,0.0,0.0
1993-07-12 13:30:00+00:00,-0.0006946089818883339,False,0.0,0.0,0.0,0.0,-0.0
1993-07-13 13:30:00+00:00,-0.0006941745895717721,False,0.0,0.0,0.0,0.0,-0.0
1993-07-14 13:30:00+00:00,0.003477567296885642,False,0.0,0.0,0.0,0.0,0.0
