leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_15y,strict_oos_passed
1.0,10000.0,12173.717542254126,0.21737175422541255,0.008189868304833814,0.08090962811080293,0.18678306463923594,0.27768831501061114,0.03012415881239861,-0.2718704397967454,-0.08082711508240319,1533.0,1.026675820727335,0.5219182597231378,,,,,,,0.15225039895789472,-0.15130984318296703,0.5206896551724138,8808.0,0.5217391304347826,23,-1.1258896419752855,True,True,False,False,False,False,False,True,False
2.0,10000.0,5159.205194066309,-0.48407948059336914,-0.02707046292535742,0.16203367988314943,-0.16482339502578772,-0.24495851162641274,-0.0450821618202831,-0.6004694946367465,-0.20566968203920552,1914.0,0.9770450149352106,0.512524719841793,,,,,,,0.2661501667036099,-0.313017027828838,0.4896551724137931,8808.0,0.391304347826087,23,-1.3580875192650563,True,True,False,False,False,False,False,True,False
3.0,10000.0,1985.2858582037823,-0.8014714141796218,-0.064848149314091,0.24361831524836805,-0.2776162962541376,-0.4130423564933504,-0.07749744046403764,-0.8367779493850962,-0.39371337064629425,5848.0,0.9616569776332958,0.5097231377719182,,,,,,,0.3814091321464217,-0.448498681992187,0.4689655172413793,8808.0,0.391304347826087,23,-1.4222522356927145,True,True,False,False,False,False,False,True,False
