year,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,fold_pass
2003,252,10000.0,9059.874966597477,-0.09401250334025224,-0.09456676311316048,0.20433016400108647,-0.5976475969627021,-0.8443390078586577,-0.41032741082623425,-0.2304665996423224,-0.11730669191334894,139.0,0.9233481987042383,0.5357142857142857,,,,,,,-0.09401250334025224,-0.09401250334025224,0.45454545454545453,363.0,0.0,1,,False
2004,252,10000.0,10309.085328415735,0.030908532841573466,0.031016304116115334,0.15399829906100243,0.3634777655310412,0.5950759979277042,0.20474057595100165,-0.15149075346714924,-0.06861575168405334,201.0,1.0508510601864915,0.5317460317460317,,,,,,,0.030908532841573466,0.030908532841573466,0.7272727272727273,364.0,1.0,1,,True
2005,252,10000.0,10154.398495444173,0.015439849544417239,0.015623033239628548,0.15480181995180606,0.2209378212820228,0.3526829190896512,0.11629060741361207,-0.13434475566940618,-0.06348334489044627,144.0,1.028844736524459,0.5119047619047619,,,,,,,0.015439849544417239,0.015439849544417239,0.45454545454545453,361.0,1.0,1,,True
2006,251,10000.0,8754.457222605914,-0.12455427773940864,-0.12625091395591592,0.11902931210891998,-1.5662513415605575,-2.3760526801447863,-0.767086647502765,-0.1645849453473388,-0.10353186819028219,241.0,0.8100918655995564,0.47410358565737054,,,,,,,-0.12455427773940864,-0.12455427773940864,0.5454545454545454,360.0,0.0,1,,False
2007,251,10000.0,9574.694134287813,-0.042530586571218665,-0.04290411160235286,0.15382547144461442,-0.33419385700689336,-0.5248944788295249,-0.2992734032004966,-0.1433609239696101,-0.06762621696656956,249.0,0.955143292684595,0.47808764940239046,,,,,,,-0.042530586571218665,-0.042530586571218665,0.5454545454545454,362.0,0.0,1,,False
2008,253,10000.0,12824.384677144475,0.2824384677144476,0.28353448403981774,0.2783739876833696,1.4288199053452257,2.609132421280559,2.3832707765453756,-0.11896864042062805,-0.06600087262023521,213.0,1.224326442892072,0.5177865612648221,,,,,,,0.2824384677144476,0.2824384677144476,0.5454545454545454,364.0,1.0,1,,True
2009,252,10000.0,6247.992511730918,-0.37520074882690824,-0.37701953424646995,0.31812446524549576,-1.9814181316174262,-3.1325209167332217,-1.034878321381527,-0.3643129114378991,-0.25495503432192074,251.0,0.7693063065109278,0.47619047619047616,,,,,,,-0.37520074882690824,-0.37520074882690824,0.45454545454545453,363.0,0.0,1,,False
2010,252,10000.0,10069.54558942441,0.006954558942440903,0.0070367213402307005,0.27791962904458417,0.17518244141712966,0.27949368428142213,0.029667528130051964,-0.23718596673724213,-0.06580266110891957,88.0,1.0234769097797591,0.5119047619047619,,,,,,,0.006954558942440903,0.006954558942440903,0.36363636363636365,361.0,1.0,1,,False
2011,252,10000.0,13814.091321464217,0.3814091321464217,0.3866738216542729,0.35360540139550745,1.5016365316301419,2.4822636491071863,2.339558462765165,-0.16527640912091435,-0.04538968637451991,82.0,1.229742284134218,0.5515873015873016,,,,,,,0.3814091321464217,0.3814091321464217,0.7272727272727273,361.0,1.0,1,,True
2012,250,10000.0,9450.320489949054,-0.05496795100509466,-0.05529906289652642,0.2532370898746738,-0.19926916137423686,-0.2983196391151477,-0.34796729873553145,-0.15892028675532477,-0.07591688445556447,108.0,0.9737165876360753,0.52,,,,,,,-0.05496795100509466,-0.05496795100509466,0.36363636363636365,363.0,0.0,1,,False
2013,252,10000.0,7349.517248068172,-0.26504827519318275,-0.266449801151477,0.2338664942256671,-1.7898391193613536,-2.5314356213337454,-0.963584053458231,-0.27651952125526424,-0.15174550311063525,169.0,0.7863921634207872,0.49206349206349204,,,,,,,-0.26504827519318275,-0.26504827519318275,0.2727272727272727,363.0,0.0,1,,False
2014,252,10000.0,13087.488160696257,0.3087488160696257,0.3109333672794934,0.18412188138144597,2.2113644403729023,3.6348699359332377,4.034004216886388,-0.07707809674018751,-0.02570216770626545,36.0,1.3299504513640834,0.5674603174603174,,,,,,,0.3087488160696257,0.3087488160696257,0.8181818181818182,363.0,1.0,1,,True
2015,252,10000.0,8839.621207191409,-0.11603787928085918,-0.11671341955998449,0.27294025962777535,-0.5180689602492881,-0.8338031057355197,-0.45733472334141045,-0.25520349451545,-0.1685551634453154,232.0,0.9348786224975667,0.5277777777777778,,,,,,,-0.11603787928085918,-0.11603787928085918,0.2727272727272727,363.0,0.0,1,,False
2016,252,10000.0,9192.97103364783,-0.08070289663521701,-0.08161313593321118,0.22252647550119706,-0.4362659489222555,-0.629616174092625,-0.29522466658050195,-0.2764441632825314,-0.08604025399303813,122.0,0.9420450755659097,0.5396825396825397,,,,,,,-0.08070289663521701,-0.08070289663521701,0.36363636363636365,361.0,0.0,1,,False
2017,251,10000.0,10438.073395074016,0.04380733950740168,0.044460193960616845,0.16616606354084917,0.4586216556337283,0.7270970372878759,0.5366861898729642,-0.08284206823197882,-0.03677719733004123,130.0,1.0627234103315089,0.5258964143426295,,,,,,,0.04380733950740168,0.04380733950740168,0.6363636363636364,360.0,1.0,1,,True
2018,251,10000.0,8761.489785736392,-0.12385102142636084,-0.12456876649459614,0.15904940597375794,-1.1298034102480798,-1.78155507352135,-0.6268934577568421,-0.19870803396214987,-0.10665820949377956,248.0,0.8607216790599019,0.4900398406374502,,,,,,,-0.12385102142636084,-0.12385102142636084,0.5454545454545454,363.0,0.0,1,,False
