date,SHY
2003-05-06 13:30:00+00:00,52.4968147277832
2003-05-07 13:30:00+00:00,52.509578704833984
2003-05-08 13:30:00+00:00,52.48415756225586
2003-05-09 13:30:00+00:00,52.471405029296875
2003-05-12 13:30:00+00:00,52.509578704833984
2003-05-13 13:30:00+00:00,52.4968147277832
2003-05-14 13:30:00+00:00,52.5286979675293
2003-05-15 13:30:00+00:00,52.509578704833984
2003-05-16 13:30:00+00:00,52.566932678222656
2003-05-19 13:30:00+00:00,52.579612731933594
2003-05-20 13:30:00+00:00,52.649635314941406
2003-05-21 13:30:00+00:00,52.579612731933594
2003-05-22 13:30:00+00:00,52.59870147705078
2003-05-23 13:30:00+00:00,52.617794036865234
2003-05-27 13:30:00+00:00,52.59870147705078
2003-05-28 13:30:00+00:00,52.630523681640625
2003-05-29 13:30:00+00:00,52.649635314941406
2003-05-30 13:30:00+00:00,52.630523681640625
2003-06-02 13:30:00+00:00,52.603118896484375
2003-06-03 13:30:00+00:00,52.70511245727539
2003-06-04 13:30:00+00:00,52.7497673034668
2003-06-05 13:30:00+00:00,52.717811584472656
2003-06-06 13:30:00+00:00,52.70511245727539
2003-06-09 13:30:00+00:00,52.775238037109375
2003-06-10 13:30:00+00:00,52.83257293701172
2003-06-11 13:30:00+00:00,52.79432678222656
2003-06-12 13:30:00+00:00,52.82619857788086
2003-06-13 13:30:00+00:00,52.8708381652832
2003-06-16 13:30:00+00:00,52.807090759277344
2003-06-17 13:30:00+00:00,52.7305908203125
2003-06-18 13:30:00+00:00,52.736995697021484
2003-06-19 13:30:00+00:00,52.788002014160156
2003-06-20 13:30:00+00:00,52.775238037109375
2003-06-23 13:30:00+00:00,52.82619857788086
2003-06-24 13:30:00+00:00,52.864437103271484
2003-06-25 13:30:00+00:00,52.75617218017578
2003-06-26 13:30:00+00:00,52.660465240478516
2003-06-27 13:30:00+00:00,52.67326736450195
2003-06-30 13:30:00+00:00,52.717811584472656
2003-07-01 13:30:00+00:00,52.719085693359375
2003-07-02 13:30:00+00:00,52.74467468261719
2003-07-03 13:30:00+00:00,52.687198638916016
2003-07-07 13:30:00+00:00,52.674476623535156
2003-07-08 13:30:00+00:00,52.655277252197266
2003-07-09 13:30:00+00:00,52.6681022644043
2003-07-10 13:30:00+00:00,52.71272277832031
2003-07-11 13:30:00+00:00,52.73187255859375
2003-07-14 13:30:00+00:00,52.687198638916016
2003-07-15 13:30:00+00:00,52.62338638305664
2003-07-16 13:30:00+00:00,52.62978744506836
2003-07-17 13:30:00+00:00,52.59785079956055
2003-07-18 13:30:00+00:00,52.591461181640625
2003-07-21 13:30:00+00:00,52.50212478637695
2003-07-22 13:30:00+00:00,52.5532341003418
2003-07-23 13:30:00+00:00,52.578758239746094
2003-07-24 13:30:00+00:00,52.57233428955078
2003-07-25 13:30:00+00:00,52.59785079956055
2003-07-28 13:30:00+00:00,52.52770233154297
2003-07-29 13:30:00+00:00,52.48301315307617
2003-07-30 13:30:00+00:00,52.50849914550781
2003-07-31 13:30:00+00:00,52.45109176635742
2003-08-01 13:30:00+00:00,52.39486312866211
2003-08-04 13:30:00+00:00,52.47794723510742
2003-08-05 13:30:00+00:00,52.382083892822266
2003-08-06 13:30:00+00:00,52.43315505981445
2003-08-07 13:30:00+00:00,52.490684509277344
2003-08-08 13:30:00+00:00,52.50347137451172
2003-08-11 13:30:00+00:00,52.43315505981445
2003-08-12 13:30:00+00:00,52.52263641357422
2003-08-13 13:30:00+00:00,52.420406341552734
2003-08-14 13:30:00+00:00,52.40760803222656
2003-08-15 13:30:00+00:00,52.445960998535156
2003-08-18 13:30:00+00:00,52.43960189819336
2003-08-19 13:30:00+00:00,52.50347137451172
2003-08-20 13:30:00+00:00,52.465152740478516
2003-08-21 13:30:00+00:00,52.388450622558594
2003-08-22 13:30:00+00:00,52.375728607177734
2003-08-25 13:30:00+00:00,52.35017013549805
2003-08-26 13:30:00+00:00,52.40760803222656
2003-08-27 13:30:00+00:00,52.35654830932617
2003-08-28 13:30:00+00:00,52.43315505981445
2003-08-29 13:30:00+00:00,52.42679977416992
2003-09-02 13:30:00+00:00,52.35837173461914
2003-09-03 13:30:00+00:00,52.3967399597168
2003-09-04 13:30:00+00:00,52.46713638305664
2003-09-05 13:30:00+00:00,52.64628219604492
2003-09-08 13:30:00+00:00,52.58229446411133
2003-09-09 13:30:00+00:00,52.671844482421875
2003-09-10 13:30:00+00:00,52.70381546020508
2003-09-11 13:30:00+00:00,52.66545104980469
2003-09-12 13:30:00+00:00,52.710227966308594
2003-09-15 13:30:00+00:00,52.76142501831055
2003-09-16 13:30:00+00:00,52.76786422729492
2003-09-17 13:30:00+00:00,52.76142501831055
2003-09-18 13:30:00+00:00,52.710227966308594
2003-09-19 13:30:00+00:00,52.710227966308594
2003-09-22 13:30:00+00:00,52.72944259643555
2003-09-23 13:30:00+00:00,52.74219512939453
2003-09-24 13:30:00+00:00,52.77418518066406
2003-09-25 13:30:00+00:00,52.78059005737305
2003-09-26 13:30:00+00:00,52.84455490112305
2003-09-29 13:30:00+00:00,52.818992614746094
2003-09-30 13:30:00+00:00,52.927772521972656
2003-10-01 13:30:00+00:00,52.93608093261719
2003-10-02 13:30:00+00:00,52.93608093261719
2003-10-03 13:30:00+00:00,52.801551818847656
2003-10-06 13:30:00+00:00,52.8399772644043
2003-10-07 13:30:00+00:00,52.788787841796875
2003-10-08 13:30:00+00:00,52.788787841796875
2003-10-09 13:30:00+00:00,52.78236389160156
2003-10-10 13:30:00+00:00,52.814395904541016
2003-10-13 13:30:00+00:00,52.820804595947266
2003-10-14 13:30:00+00:00,52.769554138183594
2003-10-15 13:30:00+00:00,52.705528259277344
2003-10-16 13:30:00+00:00,52.58382034301758
2003-10-17 13:30:00+00:00,52.64781188964844
2003-10-20 13:30:00+00:00,52.6542854309082
2003-10-21 13:30:00+00:00,52.66709518432617
2003-10-22 13:30:00+00:00,52.72471618652344
2003-10-23 13:30:00+00:00,52.711875915527344
2003-10-24 13:30:00+00:00,52.77593994140625
2003-10-27 14:30:00+00:00,52.718326568603516
2003-10-28 14:30:00+00:00,52.807952880859375
2003-10-29 14:30:00+00:00,52.7503662109375
2003-10-30 14:30:00+00:00,52.705528259277344
2003-10-31 14:30:00+00:00,52.711875915527344
2003-11-03 14:30:00+00:00,52.68048858642578
2003-11-04 14:30:00+00:00,52.718902587890625
2003-11-05 14:30:00+00:00,52.667640686035156
2003-11-06 14:30:00+00:00,52.609954833984375
2003-11-07 14:30:00+00:00,52.56505584716797
2003-11-10 14:30:00+00:00,52.57785415649414
2003-11-11 14:30:00+00:00,52.57785415649414
2003-11-12 14:30:00+00:00,52.609954833984375
2003-11-13 14:30:00+00:00,52.72538375854492
2003-11-14 14:30:00+00:00,52.789520263671875
2003-11-17 14:30:00+00:00,52.82160949707031
2003-11-18 14:30:00+00:00,52.82798385620117
2003-11-19 14:30:00+00:00,52.73180389404297
2003-11-20 14:30:00+00:00,52.834381103515625
2003-11-21 14:30:00+00:00,52.815181732177734
2003-11-24 14:30:00+00:00,52.74459457397461
2003-11-25 14:30:00+00:00,52.80235290527344
2003-11-26 14:30:00+00:00,52.74459457397461
2003-11-28 14:30:00+00:00,52.68048858642578
2003-12-01 14:30:00+00:00,52.60855484008789
2003-12-02 14:30:00+00:00,52.66636657714844
2003-12-03 14:30:00+00:00,52.62141418457031
2003-12-04 14:30:00+00:00,52.67272186279297
2003-12-05 14:30:00+00:00,52.839744567871094
2003-12-08 14:30:00+00:00,52.78194046020508
2003-12-09 14:30:00+00:00,52.749855041503906
2003-12-10 14:30:00+00:00,52.814048767089844
2003-12-11 14:30:00+00:00,52.923213958740234
2003-12-12 14:30:00+00:00,52.91039276123047
2003-12-15 14:30:00+00:00,52.897544860839844
2003-12-16 14:30:00+00:00,53.14576721191406
2003-12-17 14:30:00+00:00,53.15227508544922
2003-12-18 14:30:00+00:00,53.16511535644531
2003-12-19 14:30:00+00:00,53.17802047729492
2003-12-22 14:30:00+00:00,53.14576721191406
2003-12-23 14:30:00+00:00,53.06196975708008
2003-12-24 14:30:00+00:00,53.18446350097656
2003-12-26 14:30:00+00:00,53.229610443115234
2003-12-29 14:30:00+00:00,53.15864944458008
2003-12-30 14:30:00+00:00,53.18446350097656
2003-12-31 14:30:00+00:00,53.252906799316406
2004-01-02 14:30:00+00:00,53.123748779296875
2004-01-05 14:30:00+00:00,53.13025665283203
2004-01-06 14:30:00+00:00,53.19481658935547
2004-01-07 14:30:00+00:00,53.233516693115234
2004-01-08 14:30:00+00:00,53.239994049072266
2004-01-09 14:30:00+00:00,53.369163513183594
2004-01-12 14:30:00+00:00,53.401432037353516
2004-01-13 14:30:00+00:00,53.466007232666016
2004-01-14 14:30:00+00:00,53.414390563964844
2004-01-15 14:30:00+00:00,53.40791320800781
2004-01-16 14:30:00+00:00,53.369163513183594
2004-01-20 14:30:00+00:00,53.3950309753418
2004-01-21 14:30:00+00:00,53.427276611328125
2004-01-22 14:30:00+00:00,53.466007232666016
2004-01-23 14:30:00+00:00,53.388545989990234
2004-01-26 14:30:00+00:00,53.34986114501953
2004-01-27 14:30:00+00:00,53.414390563964844
2004-01-28 14:30:00+00:00,53.278717041015625
2004-01-29 14:30:00+00:00,53.29167175292969
2004-01-30 14:30:00+00:00,53.31754684448242
2004-02-02 14:30:00+00:00,53.33626174926758
2004-02-03 14:30:00+00:00,53.38797378540039
2004-02-04 14:30:00+00:00,53.35563659667969
2004-02-05 14:30:00+00:00,53.31681442260742
2004-02-06 14:30:00+00:00,53.40092468261719
2004-02-09 14:30:00+00:00,53.420318603515625
2004-02-10 14:30:00+00:00,53.34918975830078
2004-02-11 14:30:00+00:00,53.43326187133789
2004-02-12 14:30:00+00:00,53.452640533447266
2004-02-13 14:30:00+00:00,53.530242919921875
2004-02-17 14:30:00+00:00,53.48497772216797
2004-02-18 14:30:00+00:00,53.49148178100586
2004-02-19 14:30:00+00:00,53.5173454284668
2004-02-20 14:30:00+00:00,53.459144592285156
2004-02-23 14:30:00+00:00,53.51084899902344
2004-02-24 14:30:00+00:00,53.5173454284668
2004-02-25 14:30:00+00:00,53.5561408996582
2004-02-26 14:30:00+00:00,53.5367431640625
2004-02-27 14:30:00+00:00,53.57551193237305
2004-03-01 14:30:00+00:00,53.55802536010742
2004-03-02 14:30:00+00:00,53.50624465942383
2004-03-03 14:30:00+00:00,53.4674072265625
2004-03-04 14:30:00+00:00,53.51272201538086
2004-03-05 14:30:00+00:00,53.62928009033203
2004-03-08 14:30:00+00:00,53.713436126708984
2004-03-09 14:30:00+00:00,53.74583053588867
2004-03-10 14:30:00+00:00,53.713436126708984
2004-03-11 14:30:00+00:00,53.758766174316406
2004-03-12 14:30:00+00:00,53.71989440917969
2004-03-15 14:30:00+00:00,53.69404220581055
2004-03-16 14:30:00+00:00,53.73289108276367
2004-03-17 14:30:00+00:00,53.73289108276367
2004-03-18 14:30:00+00:00,53.713436126708984
2004-03-19 14:30:00+00:00,53.73289108276367
2004-03-22 14:30:00+00:00,53.76523971557617
2004-03-23 14:30:00+00:00,53.77824020385742
2004-03-24 14:30:00+00:00,53.7911262512207
2004-03-25 14:30:00+00:00,53.784664154052734
2004-03-26 14:30:00+00:00,53.73289108276367
2004-03-29 14:30:00+00:00,53.69404220581055
2004-03-30 14:30:00+00:00,53.687530517578125
2004-03-31 14:30:00+00:00,53.72637939453125
2004-04-01 14:30:00+00:00,53.66154861450195
2004-04-02 14:30:00+00:00,53.47350311279297
2004-04-05 13:30:00+00:00,53.421634674072266
2004-04-06 13:30:00+00:00,53.48643112182617
2004-04-07 13:30:00+00:00,53.49945068359375
2004-04-08 13:30:00+00:00,53.49945068359375
2004-04-12 13:30:00+00:00,53.44755554199219
2004-04-13 13:30:00+00:00,53.37620544433594
2004-04-14 13:30:00+00:00,53.28544616699219
2004-04-15 13:30:00+00:00,53.317874908447266
2004-04-16 13:30:00+00:00,53.38921356201172
2004-04-19 13:30:00+00:00,53.324378967285156
2004-04-20 13:30:00+00:00,53.20115661621094
2004-04-21 13:30:00+00:00,53.20760726928711
2004-04-22 13:30:00+00:00,53.28544616699219
2004-04-23 13:30:00+00:00,53.1751594543457
2004-04-26 13:30:00+00:00,53.18169403076172
2004-04-27 13:30:00+00:00,53.246559143066406
2004-04-28 13:30:00+00:00,53.136253356933594
2004-04-29 13:30:00+00:00,53.12977981567383
2004-04-30 13:30:00+00:00,53.15571975708008
2004-05-03 13:30:00+00:00,53.17914581298828
2004-05-04 13:30:00+00:00,53.166133880615234
2004-05-05 13:30:00+00:00,53.14662170410156
2004-05-06 13:30:00+00:00,53.133670806884766
2004-05-07 13:30:00+00:00,52.91287612915039
2004-05-10 13:30:00+00:00,52.93885040283203
2004-05-11 13:30:00+00:00,52.9453239440918
2004-05-12 13:30:00+00:00,52.958370208740234
2004-05-13 13:30:00+00:00,52.932342529296875
2004-05-14 13:30:00+00:00,53.016761779785156
2004-05-17 13:30:00+00:00,53.08819580078125
2004-05-18 13:30:00+00:00,53.03620529174805
2004-05-19 13:30:00+00:00,53.0102653503418
2004-05-20 13:30:00+00:00,53.03620529174805
2004-05-21 13:30:00+00:00,53.03620529174805
2004-05-24 13:30:00+00:00,53.04924011230469
2004-05-25 13:30:00+00:00,53.04924011230469
2004-05-26 13:30:00+00:00,53.14662170410156
2004-05-27 13:30:00+00:00,53.172611236572266
2004-05-28 13:30:00+00:00,53.15312957763672
2004-06-01 13:30:00+00:00,53.07769012451172
2004-06-02 13:30:00+00:00,53.04518508911133
2004-06-03 13:30:00+00:00,53.05818176269531
2004-06-04 13:30:00+00:00,52.973670959472656
2004-06-07 13:30:00+00:00,52.99313735961914
2004-06-08 13:30:00+00:00,52.99962615966797
2004-06-09 13:30:00+00:00,52.91510009765625
2004-06-10 13:30:00+00:00,52.90860366821289
2004-06-14 13:30:00+00:00,52.772037506103516
2004-06-15 13:30:00+00:00,52.94761276245117
2004-06-16 13:30:00+00:00,52.90860366821289
2004-06-17 13:30:00+00:00,52.973670959472656
2004-06-18 13:30:00+00:00,52.94112014770508
2004-06-21 13:30:00+00:00,52.98011779785156
2004-06-22 13:30:00+00:00,52.99962615966797
2004-06-23 13:30:00+00:00,53.01264953613281
2004-06-24 13:30:00+00:00,53.064697265625
2004-06-25 13:30:00+00:00,53.071189880371094
2004-06-28 13:30:00+00:00,52.94761276245117
2004-06-29 13:30:00+00:00,52.99962615966797
2004-06-30 13:30:00+00:00,53.14272689819336
2004-07-01 13:30:00+00:00,53.15381622314453
2004-07-02 13:30:00+00:00,53.29715347290039
2004-07-06 13:30:00+00:00,53.28409194946289
2004-07-07 13:30:00+00:00,53.290645599365234
2004-07-08 13:30:00+00:00,53.310176849365234
2004-07-09 13:30:00+00:00,53.310176849365234
2004-07-12 13:30:00+00:00,53.3297119140625
2004-07-13 13:30:00+00:00,53.290645599365234
2004-07-14 13:30:00+00:00,53.27110290527344
2004-07-15 13:30:00+00:00,53.27110290527344
2004-07-16 13:30:00+00:00,53.37535858154297
2004-07-19 13:30:00+00:00,53.34927749633789
2004-07-20 13:30:00+00:00,53.2515754699707
2004-07-21 13:30:00+00:00,53.238521575927734
2004-07-22 13:30:00+00:00,53.2515754699707
2004-07-23 13:30:00+00:00,53.2515754699707
2004-07-26 13:30:00+00:00,53.21240997314453
2004-07-27 13:30:00+00:00,53.166839599609375
2004-07-28 13:30:00+00:00,53.1994743347168
2004-07-29 13:30:00+00:00,53.21240997314453
2004-07-30 13:30:00+00:00,53.290645599365234
2004-08-02 13:30:00+00:00,53.33175277709961
2004-08-03 13:30:00+00:00,53.344852447509766
2004-08-04 13:30:00+00:00,53.33830642700195
2004-08-05 13:30:00+00:00,53.3708610534668
2004-08-06 13:30:00+00:00,53.560176849365234
2004-08-09 13:30:00+00:00,53.55369567871094
2004-08-10 13:30:00+00:00,53.4231071472168
2004-08-11 13:30:00+00:00,53.50797653198242
2004-08-12 13:30:00+00:00,53.521053314208984
2004-08-13 13:30:00+00:00,53.57323455810547
2004-08-16 13:30:00+00:00,53.560176849365234
2004-08-17 13:30:00+00:00,53.6124382019043
2004-08-18 13:30:00+00:00,53.59937286376953
2004-08-19 13:30:00+00:00,53.63199996948242
2004-08-20 13:30:00+00:00,53.59937286376953
2004-08-23 13:30:00+00:00,53.55369567871094
2004-08-24 13:30:00+00:00,53.57976150512695
2004-08-25 13:30:00+00:00,53.560176849365234
2004-08-26 13:30:00+00:00,53.6124382019043
2004-08-27 13:30:00+00:00,53.592872619628906
2004-08-30 13:30:00+00:00,53.60592269897461
2004-08-31 13:30:00+00:00,53.68423080444336
2004-09-01 13:30:00+00:00,53.69861602783203
2004-09-02 13:30:00+00:00,53.61363220214844
2004-09-03 13:30:00+00:00,53.54170227050781
2004-09-07 13:30:00+00:00,53.54170227050781
2004-09-08 13:30:00+00:00,53.620121002197266
2004-09-09 13:30:00+00:00,53.626678466796875
2004-09-10 13:30:00+00:00,53.63977813720703
2004-09-13 13:30:00+00:00,53.646270751953125
2004-09-14 13:30:00+00:00,53.65935134887695
2004-09-15 13:30:00+00:00,53.626678466796875
2004-09-16 13:30:00+00:00,53.71820831298828
2004-09-17 13:30:00+00:00,53.652870178222656
2004-09-20 13:30:00+00:00,53.737831115722656
2004-09-21 13:30:00+00:00,53.65935134887695
2004-09-22 13:30:00+00:00,53.7116584777832
2004-09-23 13:30:00+00:00,53.646270751953125
2004-09-24 13:30:00+00:00,53.61363220214844
2004-09-27 13:30:00+00:00,53.646270751953125
2004-09-28 13:30:00+00:00,53.679019927978516
2004-09-29 13:30:00+00:00,53.61363220214844
2004-09-30 13:30:00+00:00,53.63319778442383
2004-10-01 13:30:00+00:00,53.59526443481445
2004-10-04 13:30:00+00:00,53.601802825927734
2004-10-05 13:30:00+00:00,53.608333587646484
2004-10-06 13:30:00+00:00,53.56251907348633
2004-10-07 13:30:00+00:00,53.54282760620117
2004-10-08 13:30:00+00:00,53.680381774902344
2004-10-11 13:30:00+00:00,53.71965789794922
2004-10-12 13:30:00+00:00,53.73277282714844
2004-10-13 13:30:00+00:00,53.77200698852539
2004-10-14 13:30:00+00:00,53.78512954711914
2004-10-15 13:30:00+00:00,53.7655143737793
