date,emerging_return,developed_return,weight_emerging,weight_developed,turnover,leverage,net_return
2003-05-06 13:30:00+00:00,0.005102116803214596,0.009458527836607056,1.5301907922058138,-1.5216405593284188,0.0,3.0,-0.006781348632171621
2003-05-07 13:30:00+00:00,-0.001845498708194171,-0.005536873395775799,1.5193660754450122,-1.5052888053392817,0.0,3.0,0.005265848540255024
2003-05-08 13:30:00+00:00,-0.008784414246096106,-0.01006553821797096,1.5038095111218441,-1.487950744212012,0.0,3.0,0.0014694835407346321
2003-05-09 13:30:00+00:00,0.011753782371934918,0.013845825813284973,1.526463942098813,-1.5134893119710289,0.0,3.0,-0.0032617745608527213
2003-05-12 13:30:00+00:00,0.013922154922260344,0.012269067927776822,1.544091246272672,-1.52847071707421,0.0,3.0,0.0023472468482896988
2003-05-13 13:30:00+00:00,-0.005638281894385311,-0.0017919029736663816,1.5451233147321808,-1.5354087100430267,0.0,3.0,-0.006302467954368254
2003-05-14 13:30:00+00:00,-0.005029430106815114,-0.002111568607721881,1.5448668999823332,-1.5396559164629025,0.0,3.0,-0.004864286346023852
2003-05-15 13:30:00+00:00,0.0020218920664776263,0.006348418834708047,1.558881021327905,-1.5603309940166064,0.0,3.0,-0.006986143950522065
2003-05-16 13:30:00+00:00,0.0007341292413542977,-0.002523090722670207,1.5526565963993482,-1.54904244490722,0.0,3.0,0.00474595933652969
2003-05-19 13:30:00+00:00,-0.023831641549585836,-0.023400651108567705,1.517306695831298,-1.514443179415522,0.0,3.0,-0.001089071109670132
2003-05-20 13:30:00+00:00,0.00497683565412288,-0.0020510668046381797,1.509278863644748,-1.495895880107839,0.0,3.0,0.010322292734545001
2003-05-21 13:30:00+00:00,0.0008403446431826112,0.00205528232599117,1.5137889440824106,-1.502187289657915,0.0,3.0,-0.0021414914160935057
2003-05-22 13:30:00+00:00,0.009055736733156516,0.00992895354866219,1.5298564433007555,-1.5194454088266405,0.0,3.0,-0.0015419911335483498
2003-05-23 13:30:00+00:00,0.010268884314432958,0.0020317746671019155,1.5268058411932204,-1.5040516491325722,0.0,3.0,0.01228743068392958
2003-05-27 13:30:00+00:00,0.03580608001928964,0.017491027387461333,1.5383603686068215,-1.488638177387304,0.0,3.0,0.02802620607623162
2003-05-28 13:30:00+00:00,0.004332203668101942,0.0028300090879647133,1.5417620074414837,-1.4896983683380476,0.0,3.0,0.0021163134007263686
2003-05-29 13:30:00+00:00,0.0013203777474597445,-0.0026129298299440995,1.5352114803872583,-1.4775421924533518,0.0,3.0,0.005592868090436677
2003-05-30 13:30:00+00:00,0.011604378894615186,0.016034517491489764,1.5627340755736332,-1.5106175496995802,0.0,3.0,-0.0062118178878480266
2003-06-02 13:30:00+00:00,0.007212849580780389,0.004125501979887147,1.5044119415952368,-1.4998005601969828,0.07335162527321337,3.0,0.0042590281283857966
2003-06-03 13:30:00+00:00,-0.007592704225423685,0.004108671955945997,1.5202320373308034,-1.5334421249130057,0.0,3.0,-0.017920060867238907
2003-06-04 13:30:00+00:00,0.012867567729474061,0.014424815752052567,1.5442616593423462,-1.5600754315165168,0.0,3.0,-0.0028932488737530926
2003-06-05 13:30:00+00:00,0.0010301457156618454,0.004941359003117762,1.5558932688163447,-1.5779675734601768,0.0,3.0,-0.006453395707152058
2003-06-06 13:30:00+00:00,0.009346208261228561,-0.003913236001068854,1.5390667221444367,-1.5403972468658653,0.0,3.0,0.020381344579267397
2003-06-09 13:30:00+00:00,-0.008580529401080339,-0.010175347927896983,1.5226133563552042,-1.5214782313436994,0.0,3.0,0.0021327532141326546
2003-06-10 13:30:00+00:00,0.010282889522681193,0.010177614684998337,1.538521726079317,-1.5372145416411915,0.0,3.0,-0.00016347172138701538
2003-06-11 13:30:00+00:00,0.000848034354413052,0.01057983299837506,1.563742433656408,-1.5776060339645877,0.0,3.0,-0.015294071314828803
2003-06-12 13:30:00+00:00,0.007542845402793041,0.0030901113065722186,1.5652308134816355,-1.5721289022658542,0.0,3.0,0.0065847717236696525
2003-06-13 13:30:00+00:00,-0.00033659155307119715,-0.010436357291624954,1.5407527557957215,-1.5319078838724831,0.0,3.0,0.015545138001794445
2003-06-16 13:30:00+00:00,0.01076982827037698,0.02109296422803575,1.5827562088293465,-1.589742328752853,0.0,3.0,-0.016054153068455687
2003-06-17 13:30:00+00:00,0.020561053679659436,0.0,1.5648974132647053,-1.5401378493430091,0.0,3.0,0.032207817911236995
2003-06-18 13:30:00+00:00,-0.003670458040075375,-0.0008850759715068879,1.5665414401027071,-1.5460660641896826,0.0,3.0,-0.004716068749466262
2003-06-19 13:30:00+00:00,0.0,-0.015260357178210837,1.530934651354365,-1.4878674214521168,0.0,3.0,0.02325820290032774
2003-06-20 13:30:00+00:00,0.0,-0.0022075709069909744,1.5264328111848515,-1.4802173097654112,0.0,3.0,0.0029492553727399114
2003-06-23 13:30:00+00:00,-0.024559902736094985,-0.0102568855505063,1.5234373457181616,-1.4989745817209261,0.0,3.0,-0.022641939300059297
2003-06-24 13:30:00+00:00,-0.007385712294986524,0.001015664568303487,1.5322729199299918,-1.5204290142352712,0.0,3.0,-0.013109442766671206
2003-06-25 13:30:00+00:00,0.008286274382483194,-0.010048781707756138,1.5034153890298716,-1.4646671895165737,0.0,3.0,0.027639975649260247
2003-06-26 13:30:00+00:00,0.010817287195132419,0.013021456153741173,1.5244720298857746,-1.4884196858494818,0.0,3.0,-0.0031445410117129863
2003-06-27 13:30:00+00:00,-0.004645448901893445,-0.011538238036343351,1.5027287008344017,-1.4570303322429425,0.0,3.0,0.009756566255793108
2003-06-30 13:30:00+00:00,-0.0006667328307096154,-0.0003076300218816108,1.5030630199502342,-1.4578781738776685,0.0,3.0,-0.0008890097478232966
2003-07-01 13:30:00+00:00,0.010842445978862525,0.009219241161635194,1.5131210718353376,-1.5106913109733737,0.045184846072565676,3.0,0.002076897342487253
2003-07-02 13:30:00+00:00,0.023514601331722007,0.01258473443203667,1.5239623105703133,-1.5052672457133935,0.0,3.0,0.016233472353133167
2003-07-03 13:30:00+00:00,0.0028216709766839543,-0.01032372058390807,1.4990243193940955,-1.461226414967106,0.0,3.0,0.01950476120983298
2003-07-07 13:30:00+00:00,0.02475862212118707,0.019849861309213734,1.524289311236124,-1.4787368654389466,0.0,3.0,0.007773317535573933
2003-07-08 13:30:00+00:00,0.00282414959082411,0.004468799194877526,1.5326382658409363,-1.489274754930665,0.0,3.0,-0.0026386745394016784
2003-07-09 13:30:00+00:00,-0.002347231375287362,-0.005635257674153515,1.5222520629340306,-1.474307379263451,0.0,3.0,0.004459672906780807
2003-07-10 13:30:00+00:00,-0.017562570946888956,-0.012725735900334989,1.508046754635788,-1.4677402043147787,0.0,3.0,-0.008308330970222757
2003-07-11 13:30:00+00:00,0.008379389275727123,0.009466221226807292,1.523109213074334,-1.4839978103446756,0.0,3.0,-0.0015927601347502764
2003-07-14 13:30:00+00:00,0.017570308128706857,0.004888263622349287,1.5207155404277848,-1.4631995098337418,0.0,3.0,0.019172008215116942
2003-07-15 13:30:00+00:00,-0.012600465469848277,-0.002185043333385206,1.5264345267379897,-1.484194558770627,0.0,3.0,-0.016299886782564704
2003-07-16 13:30:00+00:00,0.000788107024470186,-0.005869451873443232,1.5131429953738935,-1.461483476019094,0.0,3.0,0.00957908484612908
2003-07-17 13:30:00+00:00,-0.026131216632791165,-0.014211726861366403,1.502304834040491,-1.4687747735433756,0.0,3.0,-0.019105380895239492
2003-07-18 13:30:00+00:00,0.01333557672698249,0.01025436144866032,1.5153117732855994,-1.476986688966554,0.0,3.0,0.004637436506758221
2003-07-21 13:30:00+00:00,-0.013239791617313479,-0.012360240692416369,1.4984587880738065,-1.4618618208280973,0.0,3.0,-0.002141818598758842
2003-07-22 13:30:00+00:00,0.011962500433917667,0.009055377759140892,1.5098129650173076,-1.468707298481586,0.0,3.0,0.00435228542295923
2003-07-23 13:30:00+00:00,-0.006389666080558132,0.0007057409483040011,1.5168803370698158,-1.4861194424229098,0.0,3.0,-0.011019045032486853
2003-07-24 13:30:00+00:00,0.0048227715868824905,-0.0075571812662477145,1.4969350350079453,-1.4485095809074924,0.0,3.0,0.018211123939688496
2003-07-25 13:30:00+00:00,0.01639998223233574,0.017666214164879346,1.5235801074091249,-1.4761293672813074,0.0,3.0,-0.001375289959417659
2003-07-28 13:30:00+00:00,0.005509877436239874,-0.003690945281339064,1.511557133985034,-1.4510802472332325,0.0,3.0,0.013507734918612959
2003-07-29 13:30:00+00:00,-0.005636256449930266,-0.0046068275271882175,1.5063062416794732,-1.4475364738259808,0.0,3.0,-0.0021699646790655754
2003-07-30 13:30:00+00:00,-0.007320837592798002,-0.002414452385829713,1.5071365663086576,-1.4554928953118969,0.0,3.0,-0.00786773292786615
2003-07-31 13:30:00+00:00,0.004757966920861945,0.002319616446949002,1.5090869320609175,-1.4538396629747876,0.0,3.0,0.003459403209017689
2003-08-01 13:30:00+00:00,0.002210060150722004,-0.008853803378351066,1.4793017997940787,-1.4629710983952398,0.05524726908612987,3.0,0.01623285419874908
2003-08-04 13:30:00+00:00,-0.004410057016226321,0.0,1.4829497287217284,-1.473075101322831,0.0,3.0,-0.006859122741615561
2003-08-05 13:30:00+00:00,-0.010758124287222559,-0.02121650681110121,1.4453668755073719,-1.42056366368201,0.0,3.0,0.014964432966870658
2003-08-06 13:30:00+00:00,-0.004477657128545864,0.005808222407794661,1.460893331822725,-1.450658814356172,0.0,3.0,-0.015058124456893836
2003-08-07 13:30:00+00:00,0.007309591319920816,0.010517838669269919,1.4788397406856182,-1.4731565549060086,0.0,3.0,-0.004914579616248469
2003-08-08 13:30:00+00:00,0.006697523988997034,0.0028572587393480564,1.4808070938033038,-1.4694891974036763,0.0,3.0,0.005360057737873553
2003-08-11 13:30:00+00:00,0.004356500781084183,0.0037646483965034783,1.4863906105213793,-1.4741608256550889,0.0,3.0,0.0005837096497866984
2003-08-12 13:30:00+00:00,0.003943506582851475,0.009123322246486154,1.5041696938784492,-1.4994904889072522,0.0,3.0,-0.007922970558635249
2003-08-13 13:30:00+00:00,0.01413966098445707,-0.005123648427146077,1.4830006067131491,-1.4503056877329792,0.0,3.0,0.028615994159228532
2003-08-14 13:30:00+00:00,0.013168055045873484,0.002726337466668838,1.4799756491430391,-1.4324310464093015,0.0,3.0,0.015238893427355724
2003-08-15 13:30:00+00:00,-0.009938808282009548,0.003121620068620823,1.4944318118493083,-1.4655033403076392,0.0,3.0,-0.019516017200579557
2003-08-18 13:30:00+00:00,0.021312494330602005,0.008632698041298292,1.4980239011530951,-1.4507876491493459,0.0,3.0,0.01886350424180235
2003-08-19 13:30:00+00:00,0.004914700349857748,0.0037816959208807344,1.503070634082421,-1.4540340262063178,0.0,3.0,0.0015405833959226938
2003-08-20 13:30:00+00:00,0.00015049281615753252,-0.004064972730217331,1.4946257751340437,-1.439770599154095,0.0,3.0,0.005801492537626085
2003-08-21 13:30:00+00:00,0.01835575053716343,0.0031860428253582818,1.4885497912737036,-1.4125575820289218,0.0,3.0,0.022512489626860872
2003-08-22 13:30:00+00:00,0.0050971061380535865,-0.00992382602850772,1.4649770914482187,-1.3694122696395181,0.0,3.0,0.021269954516886663
2003-08-25 13:30:00+00:00,-0.00779096649087907,0.001603703977237192,1.4741201639423105,-1.391006031836047,0.0,3.0,-0.01394503679299432
2003-08-26 13:30:00+00:00,-0.012222107700114115,0.0018011764926173512,1.487121116013328,-1.423195960052981,0.0,3.0,-0.020857620232562282
2003-08-27 13:30:00+00:00,0.011623655702526214,0.00029952090586271574,1.4799518943932188,-1.4004804330181488,0.0,3.0,0.016524189437002783
2003-08-28 13:30:00+00:00,0.006968027033846358,0.006191378794884406,1.48832031056777,-1.4073132144297706,0.0,3.0,0.0013061224929675234
2003-08-29 13:30:00+00:00,0.00721430312640825,0.006749151035856826,1.4977040188759942,-1.4155321575911237,0.0,3.0,0.0009037069703648143
2003-09-02 13:30:00+00:00,0.014836980670962063,0.013406435877471035,1.5195702114099265,-1.5174281794425468,0.08676382353288203,3.0,0.0017671178181526417
2003-09-03 13:30:00+00:00,0.007922721904290109,0.0054475812332324125,1.526362470379976,-1.5204678821423676,0.0,3.0,0.0034375014656174716
2003-09-04 13:30:00+00:00,0.0035722954610615254,0.00048395466523198927,1.525132775675198,-1.51456769773296,0.0,3.0,0.004381462739657384
2003-09-05 13:30:00+00:00,-0.0009257364644145172,-0.005608641065515951,1.5135085389278111,-1.4959789459677186,0.0,3.0,0.006747478102175314
2003-09-08 13:30:00+00:00,0.018957233451596833,0.008266240345758513,1.5179280516132594,-1.4846054897522276,0.0,3.0,0.01599049572355864
2003-09-09 13:30:00+00:00,-0.01734531296918751,-0.006559179404217019,1.5172813172759874,-1.500261818910726,0.0,3.0,-0.016926460828488123
2003-09-10 13:30:00+00:00,-0.016654942751520796,-0.010096566185823552,1.5077795298548995,-1.500809883246352,0.0,3.0,-0.01045805818680492
2003-09-11 13:30:00+00:00,-0.0011581933268696165,0.002941887547605271,1.5158816574539025,-1.5150682403078857,0.0,3.0,-0.006496831557031376
2003-09-12 13:30:00+00:00,0.007101384191603444,0.00185867352946123,1.5151111811450542,-1.5064151307765274,0.0,3.0,0.007613523344679637
2003-09-15 13:30:00+00:00,-0.01475021214964023,-0.003514423315805093,1.5191805292276435,-1.5276864216793162,0.0,3.0,-0.017389348353616392
2003-09-16 13:30:00+00:00,0.020594471988551577,0.014595198017513855,1.537163838646159,-1.5366840484290367,0.0,3.0,0.008654517561337413
2003-09-17 13:30:00+00:00,-0.0042932359418638155,-0.0019310330589269453,1.536660882878826,-1.5398256677712454,0.0,3.0,-0.0039673368022843354
2003-09-18 13:30:00+00:00,0.011498281223919271,0.011800855255658327,1.5556328684262999,-1.5593030283590497,0.0,3.0,-0.0008376183074965413
2003-09-19 13:30:00+00:00,-0.0046181510646708945,-0.005086394710807296,1.5478113853114652,-1.5507332590286171,0.0,3.0,0.000411765628113854
2003-09-22 13:30:00+00:00,-0.01634533513480685,-0.010803177464260183,1.536155975687005,-1.5477272745161903,0.0,3.0,-0.008881966681686311
2003-09-23 13:30:00+00:00,0.002467120033467163,0.0038028467159465507,1.5436989066991165,-1.5573994026552993,0.0,3.0,-0.002431205861244555
2003-09-24 13:30:00+00:00,0.0018096627234562845,-0.017777234922523366,1.501238382690135,-1.4849500529791488,0.0,3.0,0.03014451195657697
2003-09-25 13:30:00+00:00,-0.014812312826874785,-0.008209021278232975,1.4945178690134349,-1.4882108852626335,0.0,3.0,-0.010382143430416288
2003-09-26 13:30:00+00:00,-0.006967324469885239,-0.0032904208575275096,1.492840085879627,-1.4920443971226613,0.0,3.0,-0.005851268242507858
2003-09-29 13:30:00+00:00,0.00709031833360374,0.00980434856642054,1.5100374466515196,-1.513299856324505,0.0,3.0,-0.004379129376231922
2003-09-30 13:30:00+00:00,-0.003153977381826878,-0.009709156610723024,1.4909690877776047,-1.4843646254127352,0.0,3.0,0.009594923891271307
2003-10-01 13:30:00+00:00,0.026263938829978795,0.02131019021647851,1.5285690956565323,-1.5211907334713806,0.0246662868096601,3.0,0.007082972316528139
2003-10-02 13:30:00+00:00,0.014337103536220752,0.003624711735099151,1.5259680576865202,-1.5025643257331391,0.0,3.0,0.01606605802343977
2003-10-03 13:30:00+00:00,0.009894034362480486,0.009175001378696868,1.539562450316277,-1.5148708823288008,0.0,3.0,0.000976633178298293
2003-10-06 13:30:00+00:00,0.003848714177240975,0.004546296944331729,1.5474949404632876,-1.5237342711021478,0.0,3.0,-0.001297034494425889
2003-10-07 13:30:00+00:00,-0.0010458115448155336,0.0038510826996795977,1.5580633063608793,-1.541660755402971,0.0,3.0,-0.007821732224947977
2003-10-08 13:30:00+00:00,0.007466992524417959,-0.002493761709114639,1.5462816026457056,-1.5148760526067273,0.0,3.0,0.015143264161117833
2003-10-09 13:30:00+00:00,0.01683153268869697,0.0026920294687164947,1.5390447021312048,-1.4868196867638557,0.0,3.0,0.021612880905474245
2003-10-10 13:30:00+00:00,0.012261713738044522,0.002781282460878165,1.5357993762121023,-1.4697889006611033,0.0,3.0,0.014400742589984692
2003-10-13 13:30:00+00:00,0.015141256570334827,0.0031559844628796796,1.5310654565571276,-1.4479588666779324,0.0,3.0,0.018279984001270715
2003-10-14 13:30:00+00:00,-0.019091948405796533,0.003527158168729727,1.5557787599711534,-1.5052586631459353,0.0,3.0,-0.03467352010739116
2003-10-15 13:30:00+00:00,0.012097489522724603,-0.002660321517380826,1.5399656844127259,-1.4682333703941,0.0,3.0,0.022490171798902073
2003-10-16 13:30:00+00:00,-0.00026747799872850475,0.00400029950417502,1.5498144755064354,-1.4839312553600714,0.0,3.0,-0.0066205976232954844
2003-10-17 13:30:00+00:00,-0.006078039757114295,-0.010909433992520534,1.5305475597831106,-1.4583597581152945,0.0,3.0,0.006433698621192019
2003-10-20 13:30:00+00:00,0.005577646044022444,0.0074817293116442585,1.5432659189067333,-1.4732626425179582,0.0,3.0,-0.0027095178675186167
2003-10-21 13:30:00+00:00,0.005012127976370184,-0.0017141636519268921,1.535758345387155,-1.4562834094719197,0.0,3.0,0.009925142098359664
2003-10-22 13:30:00+00:00,-0.014695215856833754,-0.012588033203586035,1.520139933139356,-1.4445559934573324,0.0,3.0,-0.004571873937451545
2003-10-23 13:30:00+00:00,-0.014711954397455873,-0.0018350495013855772,1.5284185314230667,-1.4714049401117992,0.0,3.0,-0.02004871507889786
2003-10-24 13:30:00+00:00,-0.005273996836811512,0.002225913531941126,1.5383119294321101,-1.4920950161458257,0.0,3.0,-0.011671412127526688
2003-10-27 14:30:00+00:00,0.011499186308799203,0.0004818621541149426,1.530540668997665,-1.4683873272984964,0.0,3.0,0.01663503389864655
2003-10-28 14:30:00+00:00,0.013682642941135637,0.01360685959204111,1.5505112952730238,-1.4874357617766818,0.0,3.0,0.0006263838311813012
2003-10-29 14:30:00+00:00,0.008327202704640602,0.0013325770673737747,1.5470334729682282,-1.4738044275656619,0.0,3.0,0.010593981605920618
2003-10-30 14:30:00+00:00,-0.003596318104494456,0.002091750382179569,1.5554404615000654,-1.4902725481597872,0.0,3.0,-0.00898177292203045
2003-10-31 14:30:00+00:00,-0.008020493946242713,-0.0009488409103116657,1.5607524675909783,-1.5060221795486386,0.0,3.0,-0.01139668670431129
2003-11-03 14:30:00+00:00,0.023852242344450936,0.006552758457547547,1.497472243280927,-1.4721702554819804,0.0667746471396169,3.0,0.025580521046467814
2003-11-04 14:30:00+00:00,0.0027643442124960504,-0.002169923882806013,1.4911754693307349,-1.4587662778947257,0.0,3.0,0.006998708665696627
2003-11-05 14:30:00+00:00,0.0013126377538641432,0.0007560071699168613,1.4923579834323581,-1.4591115187056818,0.0,3.0,0.0005192179930407997
2003-11-06 14:30:00+00:00,-0.007143967080891489,0.0052914434232431695,1.5099592590810935,-1.4948114274781075,0.0,3.0,-0.018717479816297365
2003-11-07 14:30:00+00:00,0.0010558203399009258,-0.0074252623444347465,1.4931013178663546,-1.4655997461041899,0.0,3.0,0.01235829524232603
2003-11-10 14:30:00+00:00,-0.013782389838111198,-0.004071312539506655,1.4948664435435255,-1.4817808727749708,0.0,3.0,-0.014946907266737386
2003-11-11 14:30:00+00:00,-0.0128386337604528,-0.00028509358995132406,1.5044161417952169,-1.5102108754763208,0.0,3.0,-0.01910491402122275
2003-11-12 14:30:00+00:00,0.017814729424047382,0.011221907245269946,1.5167801903830942,-1.512759869348726,0.0,3.0,0.009518002681540435
2003-11-13 14:30:00+00:00,0.0077196555333665096,0.0002824457361745303,1.5119388770526516,-1.4968024973330893,0.0,3.0,0.010946430554320612
2003-11-14 14:30:00+00:00,-0.005084687356141093,-0.008462271213071082,1.4972987412023275,-1.477276717446789,0.0,3.0,0.004643294733109466
2003-11-17 14:30:00+00:00,-0.0195155153249158,-0.005025623786971911,1.5013045111073111,-1.5031189636761115,0.0,3.0,-0.02213163697908825
2003-11-18 14:30:00+00:00,0.0019631855162307588,-0.010388120409910884,1.477325230497023,-1.460877548374753,0.0,3.0,0.018226602596428224
2003-11-19 14:30:00+00:00,-0.006486411820615934,0.008474865402934961,1.5012177414217616,-1.5068591348947256,0.0,3.0,-0.022298597890953148
2003-11-20 14:30:00+00:00,-0.01292139810386439,-0.008976226984114821,1.4910753719014176,-1.5026606001149065,0.0,3.0,-0.006207239909910242
2003-11-21 14:30:00+00:00,0.008681216511521761,0.0041434376196825,1.4944806737456389,-1.4993168655925997,0.0,3.0,0.0063828502180257925
2003-11-24 14:30:00+00:00,0.010860322076446494,0.013242151887455478,1.5167158289608067,-1.5252092862533424,0.0,3.0,-0.003958957668015941
2003-11-25 14:30:00+00:00,0.003446478330545455,0.0037886454887894327,1.523293505867677,-1.5323461370582512,0.0,3.0,-0.0008864665040322298
2003-11-26 14:30:00+00:00,0.009158081415819419,0.003585044139627014,1.524859651746171,-1.5254505663562938,0.0,3.0,0.008121599948066946
2003-11-28 14:30:00+00:00,0.008941679412648007,0.0007524338180959766,1.520023605145604,-1.508270336252249,0.0,3.0,0.01215168810091875
2003-12-01 14:30:00+00:00,0.028637551255097815,0.010802951177408149,1.5032664316040232,-1.477202678064051,0.028293941397852906,3.0,0.026402435685518113
2003-12-02 14:30:00+00:00,-0.004436155202548808,-0.0025096411473548574,1.5015479998931318,-1.4783693055958775,0.0,3.0,-0.0032967920378422968
2003-12-03 14:30:00+00:00,-0.003487904791933283,-0.0015838523219244838,1.5011610778363442,-1.4808123735577667,0.0,3.0,-0.003231055267132634
2003-12-04 14:30:00+00:00,-0.006869467884171088,0.0041063114050592375,1.516212361207844,-1.5121892115410691,0.0,3.0,-0.01672817201177498
2003-12-05 14:30:00+00:00,-0.0018925141705010695,-0.006969946175707786,1.5023232069990387,-1.490714782331487,0.0,3.0,0.007335106572535056
2003-12-08 14:30:00+00:00,0.0019611837817274935,0.0067381212792483325,1.5165429161934179,-1.511998998938622,0.0,3.0,-0.007433602547955948
2003-12-09 14:30:00+00:00,-0.0041759022884960695,-0.007716037423927791,1.5026989084174984,-1.492870411978542,0.0,3.0,0.004998388366099707
2003-12-10 14:30:00+00:00,-0.003997121280144844,-9.328077937609258e-05,1.50603365928646,-1.5020476531895552,0.0,3.0,-0.006202531129266605
2003-12-11 14:30:00+00:00,0.01822387483489374,0.011243009661861425,1.5179614371923476,-1.5035643783797406,0.0,3.0,0.01022291516626954
2003-12-12 14:30:00+00:00,0.004587001708606708,0.001945450578411112,1.5192991783002507,-1.5009323405279167,0.0,3.0,0.003702464056085722
2003-12-15 14:30:00+00:00,0.0007717085850085237,-0.004993256176021643,1.5079082280493632,-1.4810977704899648,0.0,3.0,0.00833167843790488
2003-12-16 14:30:00+00:00,-0.00417706547801,0.005204783123814671,1.5234601924391173,-1.5104708562722031,0.0,3.0,-0.014342741544275391
2003-12-17 14:30:00+00:00,-0.01161668806312488,0.003143287115113136,1.5408646409774842,-1.5505411480489693,0.0,3.0,-0.022780722872745206
2003-12-18 14:30:00+00:00,0.01612797406860378,0.011243882513528147,1.5547058531889801,-1.556949548822364,0.0,3.0,0.007081605011542212
2003-12-19 14:30:00+00:00,0.0024420034917451705,-0.0027837255937298577,1.546447275269394,-1.5406057901860881,0.0,3.0,0.007795399969009653
2003-12-22 14:30:00+00:00,0.014120094474734168,0.006979428679178223,1.5516064113078325,-1.5348614694096459,0.0,3.0,0.010748115931348808
2003-12-23 14:30:00+00:00,0.0027303537789205024,0.0006378431611968605,1.5513097386094499,-1.5313656421393267,0.0,3.0,0.0029221160765466533
2003-12-24 14:30:00+00:00,0.003229128362217004,-0.0010025711692162043,1.5467150006619412,-1.5203896863293094,0.0,3.0,0.00620936385754691
2003-12-26 14:30:00+00:00,0.0025246642573164557,0.0007295303916159401,1.5468140809200357,-1.5177644760384026,0.0,3.0,0.0024604481348322834
2003-12-29 14:30:00+00:00,0.015109838275271681,0.013309370919406982,1.5657452639042881,-1.5336151694735891,0.0,3.0,0.0028363027644027925
2003-12-30 14:30:00+00:00,0.004775277928676269,0.0001801668627112729,1.5624952206621332,-1.5234327375697514,0.0,3.0,0.006865244706643614
2003-12-31 14:30:00+00:00,0.012607096728046496,0.0008994283064536202,1.5542285269777472,-1.4978521143915238,0.0,3.0,0.017992992396532046
2004-01-02 14:30:00+00:00,0.022265983166687153,-0.00044920647954971304,1.4833948056711197,-1.4504331353368658,0.05637641258622339,3.0,0.03370927880274473
2004-01-05 14:30:00+00:00,0.03508770954441731,0.010878106426487788,1.4821806187531217,-1.415349603816511,0.0,3.0,0.03593564261006937
2004-01-06 14:30:00+00:00,-0.011299431993662012,0.0009782024318449878,1.4930050623160906,-1.4433900744135197,0.0,3.0,-0.01846761498860639
2004-01-07 14:30:00+00:00,0.002332449578065221,0.0033762867889277626,1.499075210827977,-1.4507677716691212,0.0,3.0,-0.0017262572721808826
2004-01-08 14:30:00+00:00,0.003781120259662707,0.003984606053580864,1.5054176286646435,-1.4572011490965437,0.0,3.0,-0.0004478718552304532
2004-01-09 14:30:00+00:00,-0.0017968144841111755,-0.00873134235826123,1.4883013781013401,-1.4306250156281268,0.0,3.0,0.009683048457475198
2004-01-12 14:30:00+00:00,-0.0008708143880267194,0.007384637657027904,1.5053647712086542,-1.4589834234785721,0.0,3.0,-0.0121959990775817
2004-01-13 14:30:00+00:00,-0.0056947330718587486,-0.005829494042012162,1.497395320660834,-1.4510628240531072,0.0,3.0,-0.00040283283356761743
2004-01-14 14:30:00+00:00,0.0015779573223451138,0.008351671931420945,1.5150469278290841,-1.4780975388883397,0.0,3.0,-0.010091292208008133
2004-01-15 14:30:00+00:00,-0.020422335967428817,0.0024667796449104884,1.5378099218465924,-1.5353619836715084,0.0,3.0,-0.03492225574898594
