simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.02280066912959911,0.008366241461371993,-0.26141845525933494,0.14752369440505417,-0.41834535996544925,0.9521876230536489,0.0
