date,SPY
2011-07-20 13:30:00+00:00,101.88153839111328
2011-07-21 13:30:00+00:00,103.29478454589844
2011-07-22 13:30:00+00:00,103.36389923095703
2011-07-25 13:30:00+00:00,102.78784942626953
2011-07-26 13:30:00+00:00,102.40382385253906
2011-07-27 13:30:00+00:00,100.30705261230469
2011-07-28 13:30:00+00:00,100.01519775390625
2011-07-29 13:30:00+00:00,99.3316421508789
2011-08-01 13:30:00+00:00,98.90921783447266
2011-08-02 13:30:00+00:00,96.38233947753906
2011-08-03 13:30:00+00:00,96.90457153320312
2011-08-04 13:30:00+00:00,92.36542510986328
2011-08-05 13:30:00+00:00,92.22718811035156
2011-08-08 13:30:00+00:00,86.22105407714844
2011-08-09 13:30:00+00:00,90.23028564453125
2011-08-10 13:30:00+00:00,86.24410247802734
2011-08-11 13:30:00+00:00,90.11505889892578
2011-08-12 13:30:00+00:00,90.72180938720703
2011-08-15 13:30:00+00:00,92.64191436767578
2011-08-16 13:30:00+00:00,91.85082244873047
2011-08-17 13:30:00+00:00,91.91230773925781
2011-08-18 13:30:00+00:00,87.94918060302734
2011-08-19 13:30:00+00:00,86.51292419433594
2011-08-22 13:30:00+00:00,86.58202362060547
2011-08-23 13:30:00+00:00,89.43151092529297
2011-08-24 13:30:00+00:00,90.69108581542969
2011-08-25 13:30:00+00:00,89.30859375
2011-08-26 13:30:00+00:00,90.6065902709961
2011-08-29 13:30:00+00:00,93.21031951904297
2011-08-30 13:30:00+00:00,93.4560546875
2011-08-31 13:30:00+00:00,93.87080383300781
2011-09-01 13:30:00+00:00,92.88773345947266
2011-09-02 13:30:00+00:00,90.5144271850586
2011-09-06 13:30:00+00:00,89.85391235351562
2011-09-07 13:30:00+00:00,92.38845825195312
2011-09-08 13:30:00+00:00,91.42842864990234
2011-09-09 13:30:00+00:00,89.0321273803711
2011-09-12 13:30:00+00:00,89.60814666748047
2011-09-13 13:30:00+00:00,90.4299545288086
2011-09-14 13:30:00+00:00,91.68189239501953
2011-09-15 13:30:00+00:00,93.26404571533203
2011-09-16 13:30:00+00:00,93.8160400390625
2011-09-19 13:30:00+00:00,92.88190460205078
2011-09-20 13:30:00+00:00,92.77383422851562
2011-09-21 13:30:00+00:00,90.04084014892578
2011-09-22 13:30:00+00:00,87.13033294677734
2011-09-23 13:30:00+00:00,87.65530395507812
2011-09-26 13:30:00+00:00,89.73977661132812
2011-09-27 13:30:00+00:00,90.74342346191406
2011-09-28 13:30:00+00:00,88.89054107666016
2011-09-29 13:30:00+00:00,89.59310913085938
2011-09-30 13:30:00+00:00,87.3542251586914
2011-10-03 13:30:00+00:00,84.86829376220703
2011-10-04 13:30:00+00:00,86.72888946533203
2011-10-05 13:30:00+00:00,88.33470916748047
2011-10-06 13:30:00+00:00,89.93276977539062
2011-10-07 13:30:00+00:00,89.33061981201172
2011-10-10 13:30:00+00:00,92.31832122802734
2011-10-11 13:30:00+00:00,92.41097259521484
2011-10-12 13:30:00+00:00,93.22158813476562
2011-10-13 13:30:00+00:00,93.03632354736328
2011-10-14 13:30:00+00:00,94.62666320800781
2011-10-17 13:30:00+00:00,92.82013702392578
2011-10-18 13:30:00+00:00,94.63439178466797
2011-10-19 13:30:00+00:00,93.51493835449219
2011-10-20 13:30:00+00:00,93.92413330078125
2011-10-21 13:30:00+00:00,95.70753479003906
2011-10-24 13:30:00+00:00,96.8809814453125
2011-10-25 13:30:00+00:00,94.99724578857422
2011-10-26 13:30:00+00:00,95.96224212646484
2011-10-27 13:30:00+00:00,99.30514526367188
2011-10-28 13:30:00+00:00,99.281982421875
2011-10-31 13:30:00+00:00,96.88871002197266
2011-11-01 13:30:00+00:00,94.18661499023438
2011-11-02 13:30:00+00:00,95.72293853759766
2011-11-03 13:30:00+00:00,97.46772003173828
2011-11-04 13:30:00+00:00,96.87327575683594
2011-11-07 14:30:00+00:00,97.4754409790039
2011-11-08 14:30:00+00:00,98.72613525390625
2011-11-09 14:30:00+00:00,95.0821762084961
2011-11-10 14:30:00+00:00,95.97773742675781
2011-11-11 14:30:00+00:00,97.78424072265625
2011-11-14 14:30:00+00:00,96.85780334472656
2011-11-15 14:30:00+00:00,97.3364486694336
2011-11-16 14:30:00+00:00,95.79242706298828
2011-11-17 14:30:00+00:00,94.27154541015625
2011-11-18 14:30:00+00:00,94.17118072509766
2011-11-21 14:30:00+00:00,92.38008117675781
2011-11-22 14:30:00+00:00,92.01727294921875
2011-11-23 14:30:00+00:00,89.98680877685547
2011-11-25 14:30:00+00:00,89.81695556640625
2011-11-28 14:30:00+00:00,92.41869354248047
2011-11-29 14:30:00+00:00,92.68116760253906
2011-11-30 14:30:00+00:00,96.49494934082031
2011-12-01 14:30:00+00:00,96.47950744628906
2011-12-02 14:30:00+00:00,96.39459991455078
2011-12-05 14:30:00+00:00,97.444580078125
2011-12-06 14:30:00+00:00,97.4754409790039
2011-12-07 14:30:00+00:00,97.83826446533203
2011-12-08 14:30:00+00:00,95.69205474853516
2011-12-09 14:30:00+00:00,97.31332397460938
2011-12-12 14:30:00+00:00,95.89275360107422
2011-12-13 14:30:00+00:00,94.99724578857422
2011-12-14 14:30:00+00:00,93.98587799072266
2011-12-15 14:30:00+00:00,94.32559204101562
2011-12-16 14:30:00+00:00,94.46543884277344
2011-12-19 14:30:00+00:00,93.45545196533203
2011-12-20 14:30:00+00:00,96.28339385986328
2011-12-21 14:30:00+00:00,96.4698715209961
2011-12-22 14:30:00+00:00,97.32447814941406
2011-12-23 14:30:00+00:00,98.19466400146484
2011-12-27 14:30:00+00:00,98.2723159790039
2011-12-28 14:30:00+00:00,96.98262786865234
2011-12-29 14:30:00+00:00,97.98487854003906
2011-12-30 14:30:00+00:00,97.50313568115234
2012-01-03 14:30:00+00:00,99.05699920654297
2012-01-04 14:30:00+00:00,99.2123794555664
2012-01-05 14:30:00+00:00,99.47654724121094
2012-01-06 14:30:00+00:00,99.22016143798828
2012-01-09 14:30:00+00:00,99.46102905273438
2012-01-10 14:30:00+00:00,100.32341003417969
2012-01-11 14:30:00+00:00,100.37779235839844
2012-01-12 14:30:00+00:00,100.6186294555664
2012-01-13 14:30:00+00:00,100.09807586669922
2012-01-17 14:30:00+00:00,100.48651885986328
2012-01-18 14:30:00+00:00,101.59751892089844
2012-01-19 14:30:00+00:00,102.13362121582031
2012-01-20 14:30:00+00:00,102.51429748535156
2012-01-23 14:30:00+00:00,102.25011444091797
2012-01-24 14:30:00+00:00,102.13362121582031
2012-01-25 14:30:00+00:00,102.98818969726562
2012-01-26 14:30:00+00:00,102.45991516113281
2012-01-27 14:30:00+00:00,102.41334533691406
2012-01-30 14:30:00+00:00,102.06368255615234
2012-01-31 14:30:00+00:00,102.02485656738281
2012-02-01 14:30:00+00:00,102.91829681396484
2012-02-02 14:30:00+00:00,103.08146667480469
2012-02-03 14:30:00+00:00,104.52650451660156
2012-02-06 14:30:00+00:00,104.45658874511719
2012-02-07 14:30:00+00:00,104.72075653076172
2012-02-08 14:30:00+00:00,105.0315170288086
2012-02-09 14:30:00+00:00,105.1635971069336
2012-02-10 14:30:00+00:00,104.38661193847656
2012-02-13 14:30:00+00:00,105.1635971069336
2012-02-14 14:30:00+00:00,105.0315170288086
2012-02-15 14:30:00+00:00,104.54206085205078
2012-02-16 14:30:00+00:00,105.69966888427734
2012-02-17 14:30:00+00:00,105.97933197021484
2012-02-21 14:30:00+00:00,106.02591705322266
2012-02-22 14:30:00+00:00,105.68413543701172
2012-02-23 14:30:00+00:00,106.1502456665039
2012-02-24 14:30:00+00:00,106.3833236694336
2012-02-27 14:30:00+00:00,106.56204223632812
2012-02-28 14:30:00+00:00,106.87277221679688
2012-02-29 14:30:00+00:00,106.45325469970703
2012-03-01 14:30:00+00:00,107.00485229492188
2012-03-02 14:30:00+00:00,106.67855834960938
2012-03-05 14:30:00+00:00,106.24354553222656
2012-03-06 14:30:00+00:00,104.68965148925781
2012-03-07 14:30:00+00:00,105.41998291015625
2012-03-08 14:30:00+00:00,106.46879577636719
2012-03-09 14:30:00+00:00,106.88056182861328
2012-03-12 13:30:00+00:00,106.88833618164062
2012-03-13 13:30:00+00:00,108.81507110595703
2012-03-14 13:30:00+00:00,108.69857025146484
2012-03-15 13:30:00+00:00,109.3278579711914
2012-03-16 13:30:00+00:00,109.47925567626953
2012-03-19 13:30:00+00:00,109.90843200683594
2012-03-20 13:30:00+00:00,109.5885238647461
2012-03-21 13:30:00+00:00,109.40899658203125
2012-03-22 13:30:00+00:00,108.62088012695312
2012-03-23 13:30:00+00:00,108.97206115722656
2012-03-26 13:30:00+00:00,110.50143432617188
2012-03-27 13:30:00+00:00,110.15813446044922
2012-03-28 13:30:00+00:00,109.61190032958984
2012-03-29 13:30:00+00:00,109.4246597290039
2012-03-30 13:30:00+00:00,109.87721252441406
2012-04-02 13:30:00+00:00,110.68093872070312
2012-04-03 13:30:00+00:00,110.22837829589844
2012-04-04 13:30:00+00:00,109.13589477539062
2012-04-05 13:30:00+00:00,109.08129119873047
2012-04-09 13:30:00+00:00,107.85618591308594
2012-04-10 13:30:00+00:00,106.04582214355469
2012-04-11 13:30:00+00:00,106.9041976928711
2012-04-12 13:30:00+00:00,108.30096435546875
2012-04-13 13:30:00+00:00,107.0134506225586
2012-04-16 13:30:00+00:00,106.94319915771484
2012-04-17 13:30:00+00:00,108.52727508544922
2012-04-18 13:30:00+00:00,108.16050720214844
2012-04-19 13:30:00+00:00,107.46601104736328
2012-04-20 13:30:00+00:00,107.64551544189453
2012-04-23 13:30:00+00:00,106.74029541015625
2012-04-24 13:30:00+00:00,107.1460952758789
2012-04-25 13:30:00+00:00,108.61305236816406
2012-04-26 13:30:00+00:00,109.37001037597656
2012-04-27 13:30:00+00:00,109.54949188232422
2012-04-30 13:30:00+00:00,109.14369201660156
2012-05-01 13:30:00+00:00,109.8226089477539
2012-05-02 13:30:00+00:00,109.49485778808594
2012-05-03 13:30:00+00:00,108.65990447998047
2012-05-04 13:30:00+00:00,106.9041976928711
2012-05-07 13:30:00+00:00,106.98223876953125
2012-05-08 13:30:00+00:00,106.55303955078125
2012-05-09 13:30:00+00:00,105.92098999023438
2012-05-10 13:30:00+00:00,106.13948822021484
2012-05-11 13:30:00+00:00,105.81954193115234
2012-05-14 13:30:00+00:00,104.64904022216797
2012-05-15 13:30:00+00:00,104.04818725585938
2012-05-16 13:30:00+00:00,103.65023803710938
2012-05-17 13:30:00+00:00,102.11300659179688
2012-05-18 13:30:00+00:00,101.23905181884766
2012-05-21 13:30:00+00:00,102.97916412353516
2012-05-22 13:30:00+00:00,103.15866088867188
2012-05-23 13:30:00+00:00,103.2132797241211
2012-05-24 13:30:00+00:00,103.41612243652344
2012-05-25 13:30:00+00:00,103.08060455322266
2012-05-29 13:30:00+00:00,104.32910919189453
2012-05-30 13:30:00+00:00,102.8152847290039
2012-05-31 13:30:00+00:00,102.58899688720703
2012-06-01 13:30:00+00:00,100.00614929199219
2012-06-04 13:30:00+00:00,99.9593505859375
2012-06-05 13:30:00+00:00,100.71621704101562
2012-06-06 13:30:00+00:00,102.97916412353516
2012-06-07 13:30:00+00:00,103.04156494140625
2012-06-08 13:30:00+00:00,103.86090850830078
2012-06-11 13:30:00+00:00,102.54219055175781
2012-06-12 13:30:00+00:00,103.72045135498047
2012-06-13 13:30:00+00:00,103.05718994140625
2012-06-14 13:30:00+00:00,104.14964294433594
2012-06-15 13:30:00+00:00,105.21484375
2012-06-18 13:30:00+00:00,105.41873931884766
2012-06-19 13:30:00+00:00,106.43844604492188
2012-06-20 13:30:00+00:00,106.26586151123047
2012-06-21 13:30:00+00:00,103.88139343261719
2012-06-22 13:30:00+00:00,104.68144226074219
2012-06-25 13:30:00+00:00,103.0029296875
2012-06-26 13:30:00+00:00,103.52058410644531
2012-06-27 13:30:00+00:00,104.45397186279297
2012-06-28 13:30:00+00:00,104.15593719482422
2012-06-29 13:30:00+00:00,106.75216674804688
2012-07-02 13:30:00+00:00,107.07374572753906
2012-07-03 13:30:00+00:00,107.77969360351562
2012-07-05 13:30:00+00:00,107.2933578491211
2012-07-06 13:30:00+00:00,106.2737045288086
2012-07-09 13:30:00+00:00,106.14037322998047
2012-07-10 13:30:00+00:00,105.21484375
2012-07-11 13:30:00+00:00,105.23050689697266
2012-07-12 13:30:00+00:00,104.72064971923828
2012-07-13 13:30:00+00:00,106.47761535644531
2012-07-16 13:30:00+00:00,106.22663879394531
2012-07-17 13:30:00+00:00,106.95612335205078
2012-07-18 13:30:00+00:00,107.74832916259766
2012-07-19 13:30:00+00:00,108.03068542480469
2012-07-20 13:30:00+00:00,107.0423812866211
2012-07-23 13:30:00+00:00,105.9599609375
2012-07-24 13:30:00+00:00,105.05011749267578
2012-07-25 13:30:00+00:00,105.07367706298828
2012-07-26 13:30:00+00:00,106.80706024169922
2012-07-27 13:30:00+00:00,108.7758560180664
2012-07-30 13:30:00+00:00,108.7758560180664
2012-07-31 13:30:00+00:00,108.0150146484375
2012-08-01 13:30:00+00:00,107.9208755493164
2012-08-02 13:30:00+00:00,107.17576599121094
2012-08-03 13:30:00+00:00,109.30137634277344
2012-08-06 13:30:00+00:00,109.51313781738281
2012-08-07 13:30:00+00:00,110.06220245361328
2012-08-08 13:30:00+00:00,110.19551086425781
2012-08-09 13:30:00+00:00,110.2896499633789
2012-08-10 13:30:00+00:00,110.47003936767578
2012-08-13 13:30:00+00:00,110.41515350341797
2012-08-14 13:30:00+00:00,110.43083953857422
2012-08-15 13:30:00+00:00,110.55635833740234
2012-08-16 13:30:00+00:00,111.3720932006836
2012-08-17 13:30:00+00:00,111.52111053466797
2012-08-20 13:30:00+00:00,111.52897644042969
2012-08-21 13:30:00+00:00,111.1917495727539
2012-08-22 13:30:00+00:00,111.23873138427734
2012-08-23 13:30:00+00:00,110.32889556884766
2012-08-24 13:30:00+00:00,110.99559020996094
2012-08-27 13:30:00+00:00,111.0191421508789
2012-08-28 13:30:00+00:00,110.9093017578125
2012-08-29 13:30:00+00:00,110.99559020996094
2012-08-30 13:30:00+00:00,110.19551086425781
2012-08-31 13:30:00+00:00,110.7210922241211
2012-09-04 13:30:00+00:00,110.61907196044922
2012-09-05 13:30:00+00:00,110.52499389648438
2012-09-06 13:30:00+00:00,112.76823425292969
2012-09-07 13:30:00+00:00,113.20748901367188
2012-09-10 13:30:00+00:00,112.56432342529297
2012-09-11 13:30:00+00:00,112.8780746459961
2012-09-12 13:30:00+00:00,113.25457000732422
2012-09-13 13:30:00+00:00,114.98016357421875
2012-09-14 13:30:00+00:00,115.489990234375
2012-09-17 13:30:00+00:00,115.09784698486328
2012-09-18 13:30:00+00:00,115.00365447998047
2012-09-19 13:30:00+00:00,115.06644439697266
2012-09-20 13:30:00+00:00,115.07427215576172
2012-09-21 13:30:00+00:00,115.02616119384766
2012-09-24 13:30:00+00:00,114.85270690917969
2012-09-25 13:30:00+00:00,113.63043975830078
2012-09-26 13:30:00+00:00,112.99171447753906
2012-09-27 13:30:00+00:00,114.05625915527344
2012-09-28 13:30:00+00:00,113.5279312133789
2012-10-01 13:30:00+00:00,113.82762145996094
2012-10-02 13:30:00+00:00,113.94587707519531
2012-10-03 13:30:00+00:00,114.4111099243164
2012-10-04 13:30:00+00:00,115.23120880126953
2012-10-05 13:30:00+00:00,115.23910522460938
2012-10-08 13:30:00+00:00,114.8448257446289
2012-10-09 13:30:00+00:00,113.70929718017578
2012-10-10 13:30:00+00:00,112.9838638305664
2012-10-11 13:30:00+00:00,113.04691314697266
2012-10-12 13:30:00+00:00,112.67633056640625
2012-10-15 13:30:00+00:00,113.61470031738281
2012-10-16 13:30:00+00:00,114.76595306396484
2012-10-17 13:30:00+00:00,115.28639221191406
2012-10-18 13:30:00+00:00,114.98680877685547
2012-10-19 13:30:00+00:00,113.07051849365234
2012-10-22 13:30:00+00:00,113.08636474609375
2012-10-23 13:30:00+00:00,111.51715087890625
2012-10-24 13:30:00+00:00,111.2016830444336
2012-10-25 13:30:00+00:00,111.52499389648438
2012-10-26 13:30:00+00:00,111.46194458007812
2012-10-31 13:30:00+00:00,111.46194458007812
2012-11-01 13:30:00+00:00,112.6290054321289
2012-11-02 13:30:00+00:00,111.62752532958984
2012-11-05 14:30:00+00:00,111.85620880126953
2012-11-06 14:30:00+00:00,112.73151397705078
2012-11-07 14:30:00+00:00,110.17660522460938
2012-11-08 14:30:00+00:00,108.85184478759766
2012-11-09 14:30:00+00:00,108.9464340209961
2012-11-12 14:30:00+00:00,109.03321075439453
2012-11-13 14:30:00+00:00,108.65470123291016
2012-11-14 14:30:00+00:00,107.18795013427734
2012-11-15 14:30:00+00:00,107.0066146850586
2012-11-16 14:30:00+00:00,107.53495025634766
2012-11-19 14:30:00+00:00,109.71134948730469
2012-11-20 14:30:00+00:00,109.75868225097656
2012-11-21 14:30:00+00:00,109.96370697021484
2012-11-23 14:30:00+00:00,111.46194458007812
2012-11-26 14:30:00+00:00,111.22537231445312
2012-11-27 14:30:00+00:00,110.6575927734375
2012-11-28 14:30:00+00:00,111.54866027832031
2012-11-29 14:30:00+00:00,112.06912994384766
2012-11-30 14:30:00+00:00,112.09274291992188
2012-12-03 14:30:00+00:00,111.54076385498047
2012-12-04 14:30:00+00:00,111.3830795288086
2012-12-05 14:30:00+00:00,111.58021545410156
2012-12-06 14:30:00+00:00,111.95869445800781
2012-12-07 14:30:00+00:00,112.29778289794922
2012-12-10 14:30:00+00:00,112.34512329101562
2012-12-11 14:30:00+00:00,113.11003112792969
2012-12-12 14:30:00+00:00,113.16521453857422
2012-12-13 14:30:00+00:00,112.47125244140625
2012-12-14 14:30:00+00:00,112.0533447265625
2012-12-17 14:30:00+00:00,113.37022399902344
2012-12-18 14:30:00+00:00,114.63188934326172
2012-12-19 14:30:00+00:00,113.78031921386719
2012-12-20 14:30:00+00:00,114.4348373413086
2012-12-21 14:30:00+00:00,113.39604187011719
2012-12-24 14:30:00+00:00,113.04661560058594
2012-12-26 14:30:00+00:00,112.57012939453125
2012-12-27 14:30:00+00:00,112.41925811767578
2012-12-28 14:30:00+00:00,111.2042007446289
2012-12-31 14:30:00+00:00,113.09423828125
2013-01-02 14:30:00+00:00,115.9928207397461
2013-01-03 14:30:00+00:00,115.73079681396484
2013-01-04 14:30:00+00:00,116.23908996582031
2013-01-07 14:30:00+00:00,115.92137908935547
2013-01-08 14:30:00+00:00,115.5878677368164
2013-01-09 14:30:00+00:00,115.88170623779297
2013-01-10 14:30:00+00:00,116.80297088623047
2013-01-11 14:30:00+00:00,116.7950210571289
2013-01-14 14:30:00+00:00,116.7155532836914
2013-01-15 14:30:00+00:00,116.7950210571289
2013-01-16 14:30:00+00:00,116.77909851074219
2013-01-17 14:30:00+00:00,117.53358459472656
2013-01-18 14:30:00+00:00,117.79560089111328
2013-01-22 14:30:00+00:00,118.43092346191406
2013-01-23 14:30:00+00:00,118.6214828491211
2013-01-24 14:30:00+00:00,118.65325927734375
2013-01-25 14:30:00+00:00,119.32036590576172
2013-01-28 14:30:00+00:00,119.17745208740234
2013-01-29 14:30:00+00:00,119.64596557617188
2013-01-30 14:30:00+00:00,119.17745208740234
2013-01-31 14:30:00+00:00,118.88353729248047
2013-02-01 14:30:00+00:00,120.1065673828125
2013-02-04 14:30:00+00:00,118.75651550292969
2013-02-05 14:30:00+00:00,119.9556884765625
2013-02-06 14:30:00+00:00,120.04304504394531
2013-02-07 14:30:00+00:00,119.8841552734375
2013-02-08 14:30:00+00:00,120.5512924194336
2013-02-11 14:30:00+00:00,120.52745056152344
2013-02-12 14:30:00+00:00,120.72599792480469
2013-02-13 14:30:00+00:00,120.82923889160156
2013-02-14 14:30:00+00:00,120.94039154052734
2013-02-15 14:30:00+00:00,120.79741668701172
2013-02-19 14:30:00+00:00,121.70278930664062
2013-02-20 14:30:00+00:00,120.18596649169922
2013-02-21 14:30:00+00:00,119.45538330078125
2013-02-22 14:30:00+00:00,120.62275695800781
2013-02-25 14:30:00+00:00,118.32769775390625
2013-02-26 14:30:00+00:00,119.13775634765625
2013-02-27 14:30:00+00:00,120.63862609863281
2013-02-28 14:30:00+00:00,120.40039825439453
2013-03-01 14:30:00+00:00,120.79741668701172
2013-03-04 14:30:00+00:00,121.44073486328125
2013-03-05 14:30:00+00:00,122.52873992919922
2013-03-06 14:30:00+00:00,122.6954574584961
2013-03-07 14:30:00+00:00,122.91783142089844
2013-03-08 14:30:00+00:00,123.44200134277344
2013-03-11 13:30:00+00:00,123.9104995727539
2013-03-12 13:30:00+00:00,123.6325912475586
2013-03-13 13:30:00+00:00,123.80728912353516
2013-03-14 13:30:00+00:00,124.46638488769531
2013-03-15 13:30:00+00:00,124.30209350585938
2013-03-18 13:30:00+00:00,123.6161117553711
2013-03-19 13:30:00+00:00,123.32889556884766
2013-03-20 13:30:00+00:00,124.1904296875
2013-03-21 13:30:00+00:00,123.12953186035156
2013-03-22 13:30:00+00:00,124.1186294555664
2013-03-25 13:30:00+00:00,123.60015106201172
2013-03-26 13:30:00+00:00,124.58930206298828
2013-03-27 13:30:00+00:00,124.58930206298828
2013-03-28 13:30:00+00:00,124.97212982177734
2013-04-01 13:30:00+00:00,124.47759246826172
2013-04-02 13:30:00+00:00,125.09184265136719
2013-04-03 13:30:00+00:00,123.82353210449219
2013-04-04 13:30:00+00:00,124.3260498046875
2013-04-05 13:30:00+00:00,123.76764678955078
2013-04-08 13:30:00+00:00,124.60525512695312
2013-04-09 13:30:00+00:00,125.03596496582031
2013-04-10 13:30:00+00:00,126.56752014160156
2013-04-11 13:30:00+00:00,126.98233032226562
2013-04-12 13:30:00+00:00,126.67124938964844
2013-04-15 13:30:00+00:00,123.73573303222656
2013-04-16 13:30:00+00:00,125.56246185302734
2013-04-17 13:30:00+00:00,123.727783203125
2013-04-18 13:30:00+00:00,122.95401000976562
2013-04-19 13:30:00+00:00,124.02290344238281
2013-04-22 13:30:00+00:00,124.57332611083984
2013-04-23 13:30:00+00:00,125.85755920410156
2013-04-24 13:30:00+00:00,125.93730163574219
2013-04-25 13:30:00+00:00,126.44790649414062
2013-04-26 13:30:00+00:00,126.22447967529297
2013-04-29 13:30:00+00:00,127.07002258300781
2013-04-30 13:30:00+00:00,127.37318420410156
2013-05-01 13:30:00+00:00,126.25643920898438
2013-05-02 13:30:00+00:00,127.42897033691406
2013-05-03 13:30:00+00:00,128.72120666503906
2013-05-06 13:30:00+00:00,129.04832458496094
2013-05-07 13:30:00+00:00,129.70240783691406
2013-05-08 13:30:00+00:00,130.29261779785156
2013-05-09 13:30:00+00:00,129.92579650878906
2013-05-10 13:30:00+00:00,130.34854125976562
2013-05-13 13:30:00+00:00,130.45217895507812
2013-05-14 13:30:00+00:00,131.8002471923828
2013-05-15 13:30:00+00:00,132.51022338867188
2013-05-16 13:30:00+00:00,131.88800048828125
2013-05-17 13:30:00+00:00,133.164306640625
2013-05-20 13:30:00+00:00,133.15634155273438
2013-05-21 13:30:00+00:00,133.34774780273438
2013-05-22 13:30:00+00:00,132.35862731933594
2013-05-23 13:30:00+00:00,131.97572326660156
2013-05-24 13:30:00+00:00,131.86404418945312
2013-05-28 13:30:00+00:00,132.6538543701172
2013-05-29 13:30:00+00:00,131.79226684570312
2013-05-30 13:30:00+00:00,132.27890014648438
2013-05-31 13:30:00+00:00,130.38040161132812
2013-06-03 13:30:00+00:00,131.09828186035156
2013-06-04 13:30:00+00:00,130.4681396484375
2013-06-05 13:30:00+00:00,128.64146423339844
2013-06-06 13:30:00+00:00,129.80609130859375
2013-06-07 13:30:00+00:00,131.45726013183594
2013-06-10 13:30:00+00:00,131.45726013183594
2013-06-11 13:30:00+00:00,130.1012420654297
2013-06-12 13:30:00+00:00,129.0243682861328
2013-06-13 13:30:00+00:00,130.98666381835938
2013-06-14 13:30:00+00:00,130.16497802734375
2013-06-17 13:30:00+00:00,131.1700897216797
2013-06-18 13:30:00+00:00,132.20712280273438
2013-06-19 13:30:00+00:00,130.38040161132812
2013-06-20 13:30:00+00:00,127.14981079101562
2013-06-21 13:30:00+00:00,127.55795288085938
2013-06-24 13:30:00+00:00,125.94618225097656
2013-06-25 13:30:00+00:00,127.15703582763672
2013-06-26 13:30:00+00:00,128.41595458984375
2013-06-27 13:30:00+00:00,129.16981506347656
2013-06-28 13:30:00+00:00,128.64053344726562
2013-07-01 13:30:00+00:00,129.39427185058594
2013-07-02 13:30:00+00:00,129.2740936279297
2013-07-03 13:30:00+00:00,129.33013916015625
2013-07-05 13:30:00+00:00,130.7254638671875
2013-07-08 13:30:00+00:00,131.47120666503906
2013-07-09 13:30:00+00:00,132.41746520996094
2013-07-10 13:30:00+00:00,132.46560668945312
2013-07-11 13:30:00+00:00,134.26986694335938
2013-07-12 13:30:00+00:00,134.32603454589844
2013-07-15 13:30:00+00:00,134.8391876220703
2013-07-16 13:30:00+00:00,134.33399963378906
2013-07-17 13:30:00+00:00,134.67884826660156
2013-07-18 13:30:00+00:00,135.4165802001953
2013-07-19 13:30:00+00:00,135.65711975097656
2013-07-22 13:30:00+00:00,135.92173767089844
2013-07-23 13:30:00+00:00,135.63311767578125
