open_time,net_pnl,equity
2016-09-12 00:00:00+00:00,-0.00015873015873015873,0.9998412698412699
2016-09-13 00:00:00+00:00,-0.0485419800139212,0.9513069949035413
2016-09-14 00:00:00+00:00,-0.012938505988891702,0.9389985036527073
2016-09-15 00:00:00+00:00,0.026619453704075455,0.9639941308488866
2016-09-16 00:00:00+00:00,0.021202715206599086,0.9844334238661085
2016-09-19 00:00:00+00:00,0.006977999983661309,0.9913028002817618
2016-09-20 00:00:00+00:00,-0.0041930561185922425,0.9871462120096627
2016-09-21 00:00:00+00:00,0.056778577138289245,1.0431949693550233
2016-09-22 00:00:00+00:00,-0.00801989401070049,1.0348286562683
2016-09-23 00:00:00+00:00,-0.0045730029741665405,1.0300963817454323
2016-09-26 00:00:00+00:00,-0.013900058040219676,1.0157779822521504
2016-09-27 00:00:00+00:00,0.014217619733278486,1.0302199273372483
2016-09-28 00:00:00+00:00,0.005738405039795591,1.036131746560378
2016-09-29 00:00:00+00:00,-0.013388276144765366,1.0222597286150696
2016-09-30 00:00:00+00:00,0.0023299195806344205,1.0246415115732639
2016-10-03 00:00:00+00:00,0.005820041841807377,1.030604968043473
2016-10-04 00:00:00+00:00,0.002788257550991524,1.0334785601277094
2016-10-05 00:00:00+00:00,0.003787098298049329,1.0373924450238394
2016-10-06 00:00:00+00:00,0.0027781274036780875,1.0402744534037287
2016-10-07 00:00:00+00:00,-0.006956917308823441,1.0330373500529175
2016-10-10 00:00:00+00:00,0.01261462635835695,1.0460687302380622
2016-10-11 00:00:00+00:00,-0.022552988722706637,1.0224767539618271
2016-10-12 00:00:00+00:00,-0.009970558115719586,1.0122820900644784
2016-10-13 00:00:00+00:00,-0.0140710689174254,0.9980381990113057
2016-10-14 00:00:00+00:00,0.007866297044751924,1.005889063946738
2016-10-17 00:00:00+00:00,0.0018056402266931387,1.0077053377041907
2016-10-18 00:00:00+00:00,0.016691210629630502,1.0245251597484142
2016-10-19 00:00:00+00:00,0.02279120944669186,1.0478753272476455
2016-10-20 00:00:00+00:00,0.005812211259700195,1.0539658000234362
2016-10-21 00:00:00+00:00,0.002817854045529788,1.0569357218168822
2016-10-24 00:00:00+00:00,0.012720633138386983,1.070380613384971
2016-10-25 00:00:00+00:00,-0.006065017073023116,1.0638887366901582
2016-10-26 00:00:00+00:00,-0.00805710441003007,1.0553168740579906
2016-10-27 00:00:00+00:00,-0.009079631500169461,1.0457349857256333
2016-10-28 00:00:00+00:00,-0.010115253340834985,1.035157111417644
2016-10-31 00:00:00+00:00,-0.012166334975113902,1.0225630432482657
2016-11-01 00:00:00+00:00,-0.01270864459113188,1.0095676529595974
2016-11-02 00:00:00+00:00,-0.013868462042298546,0.9955665022853948
2016-11-03 00:00:00+00:00,-0.02463936665527924,0.9710363742058711
2016-11-04 00:00:00+00:00,0.009135270047803434,0.9799070537104815
2016-11-07 00:00:00+00:00,0.06672265132554286,1.0452890503866459
2016-11-08 00:00:00+00:00,0.0008358988446516052,1.046162806296191
2016-11-09 00:00:00+00:00,0.02071809656360832,1.0678373083382908
2016-11-10 00:00:00+00:00,-0.009013511740784708,1.0582123442223357
2016-11-11 00:00:00+00:00,0.007747189398538445,1.0664105156768975
2016-11-14 00:00:00+00:00,0.008700409520372076,1.0756887238801176
2016-11-15 00:00:00+00:00,0.02486413669087115,1.1024347953475016
2016-11-16 00:00:00+00:00,-0.027905140870135316,1.0716711970831907
2016-11-17 00:00:00+00:00,0.010768801331536437,1.0832118112973093
2016-11-18 00:00:00+00:00,-0.00015873015873015873,1.0830398729145636
2016-11-21 00:00:00+00:00,0.009733239124102155,1.093581358978578
2016-11-22 00:00:00+00:00,0.0008126466059380272,1.094470054158269
2016-11-23 00:00:00+00:00,-0.00015873015873015873,1.094296328752847
2016-11-25 00:00:00+00:00,0.0018478072696655795,1.0963183774642848
2016-11-28 00:00:00+00:00,-0.0020339322279187225,1.0940885401843008
2016-11-29 00:00:00+00:00,0.002818519768456795,1.0971722503632522
