year,return
2016,0.08318284618939575
2017,0.573462219031049
2018,-0.1706981311520409
2019,0.4297807600320045
2020,0.5952778276753736
2021,0.4997638370748856
2022,-0.21410182765639052
2023,0.6440118240446286
2024,0.23843468825666814
2025,0.10671450685441775
2026,0.0018043388612458688
