open_time,TQQQ_WTMF_SWITCH,BTC_TSMOM30_DD,VPN
2016-09-12 00:00:00+00:00,0.0,0.0,0.0
2016-09-13 00:00:00+00:00,-0.0235981316120951,0.0016408687091293,-0.024191624927595523
2016-09-14 00:00:00+00:00,0.0128498452949288,0.0023685095030407,-0.006389887915080772
2016-09-15 00:00:00+00:00,0.0463789146895547,-0.0057787523136146,0.013389091931402808
2016-09-16 00:00:00+00:00,-0.0011240829925556,-0.0002997699552095,0.010680722682664623
2016-09-19 00:00:00+00:00,-0.013103101821984,0.0037134554613607,0.0035683650711957338
2016-09-20 00:00:00+00:00,0.0055389261323275,-0.0015018671902981,-0.002017162979931042
2016-09-21 00:00:00+00:00,0.0290809279974546,-0.0183508211038004,0.0284686536485097
2016-09-22 00:00:00+00:00,0.0233781156382839,-0.001425127066079,-0.003930581925985166
2016-09-23 00:00:00+00:00,-0.0179986539446448,0.0109743897128951,-0.002207136407718191
2016-09-26 00:00:00+00:00,-0.0248295499318876,0.0086275507967379,-0.006870663940744759
2016-09-27 00:00:00+00:00,0.0283536235268553,-0.0030869758688287,0.007188174946004322
2016-09-28 00:00:00+00:00,0.0054672996900992,-0.0023722680654857,0.0029485675992628746
2016-09-29 00:00:00+00:00,-0.0212071433485998,0.0015957021614345,-0.006614772993017604
2016-09-30 00:00:00+00:00,0.0205552863258988,0.0066733348959266,0.0012443248696822895
2016-10-03 00:00:00+00:00,-0.0022549417804823,0.0039328729882925,0.0029893860002687678
2016-10-04 00:00:00+00:00,-0.005690005698166,-0.0031513022939945,0.0014734938548608412
2016-10-05 00:00:00+00:00,0.010426046977066,0.0037807141766879,0.001972914228389744
2016-10-06 00:00:00+00:00,-0.0015518357679379,0.0008326540699006,0.001468428781204123
2016-10-07 00:00:00+00:00,-0.0065268679047475,0.0066881487127896,-0.003399093575046641
2016-10-10 00:00:00+00:00,0.0179100499295936,0.0019657645800426,0.006386678258543554
2016-10-11 00:00:00+00:00,-0.0413366520416776,0.0,-0.011197129281988238
2016-10-12 00:00:00+00:00,-0.002084106345365,-0.0088622568436431,-0.004905913978494714
2016-10-13 00:00:00+00:00,-0.0117256413713581,0.0009336711639327,-0.006956169379347621
2016-10-14 00:00:00+00:00,0.0022753885133466,0.005640795997202,0.004012513601741041
2016-10-17 00:00:00+00:00,-0.0068919501347193,-0.0018504657807749,0.0009821851927116487
2016-10-18 00:00:00+00:00,0.0256367301774016,-0.0019289497923044,0.008424970394180331
2016-10-19 00:00:00+00:00,0.0003980409297201,-0.0116621766022277,0.01147496980271101
2016-10-20 00:00:00+00:00,-0.0042177466153648,0.0005344399657709,0.0029854707092151767
