simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.023601599233648046,0.00015672442088010552,-0.27810087576698367,0.0394125505237799,-0.5806981977231398,0.9533037233408714,0.0
