date,price,average_200d,position,gross_return,turnover,trading_cost,roll_haircut,financing_cost,raw_net_return,net_return,equity,bankrupt
2000-03-06 05:00:00+00:00,106.16000366210938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-07 05:00:00+00:00,106.08999633789062,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-08 05:00:00+00:00,105.93000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-09 05:00:00+00:00,105.37000274658205,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-10 05:00:00+00:00,105.70999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-13 05:00:00+00:00,105.5,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-14 05:00:00+00:00,105.3000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-15 05:00:00+00:00,105.37999725341795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-16 05:00:00+00:00,105.18000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-17 05:00:00+00:00,105.1999969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-20 05:00:00+00:00,105.1500015258789,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-21 05:00:00+00:00,105.80999755859376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-22 05:00:00+00:00,106.04000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-23 05:00:00+00:00,105.2300033569336,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-24 05:00:00+00:00,104.7699966430664,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-27 05:00:00+00:00,105.4499969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-28 05:00:00+00:00,105.52999877929688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-29 05:00:00+00:00,106.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-03-30 05:00:00+00:00,105.47000122070312,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-03-31 05:00:00+00:00,105.44000244140624,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-04-03 04:00:00+00:00,105.54000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-04 04:00:00+00:00,105.16999816894533,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-04-05 04:00:00+00:00,105.29000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-06 04:00:00+00:00,105.5199966430664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-07 04:00:00+00:00,105.97000122070312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-10 04:00:00+00:00,105.68000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-04-11 04:00:00+00:00,105.94000244140624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-12 04:00:00+00:00,105.95999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-13 04:00:00+00:00,106.13999938964844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-14 04:00:00+00:00,105.75,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-04-17 04:00:00+00:00,106.12999725341795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-18 04:00:00+00:00,106.62999725341795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-19 04:00:00+00:00,107.12999725341795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-20 04:00:00+00:00,107.4499969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-24 04:00:00+00:00,107.27999877929688,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-04-25 04:00:00+00:00,108.69000244140624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-26 04:00:00+00:00,108.5500030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-04-27 04:00:00+00:00,109.56999969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-04-28 04:00:00+00:00,110.13999938964844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-01 04:00:00+00:00,109.62999725341795,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-02 04:00:00+00:00,110.26000213623048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-03 04:00:00+00:00,111.26000213623048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-04 04:00:00+00:00,111.8000030517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-05 04:00:00+00:00,111.30999755859376,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-08 04:00:00+00:00,111.4499969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-09 04:00:00+00:00,110.75,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-10 04:00:00+00:00,110.8000030517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-11 04:00:00+00:00,111.5199966430664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-12 04:00:00+00:00,109.9000015258789,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-15 04:00:00+00:00,110.55999755859376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-16 04:00:00+00:00,111.30999755859376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-17 04:00:00+00:00,112.0999984741211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-18 04:00:00+00:00,112.20999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-19 04:00:00+00:00,111.47000122070312,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-22 04:00:00+00:00,111.05999755859376,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-23 04:00:00+00:00,111.13999938964844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-24 04:00:00+00:00,111.22000122070312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-05-25 04:00:00+00:00,110.75,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-26 04:00:00+00:00,109.12000274658205,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-30 04:00:00+00:00,108.93000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-05-31 04:00:00+00:00,108.73999786376952,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-01 04:00:00+00:00,109.0500030517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-02 04:00:00+00:00,108.12000274658205,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-05 04:00:00+00:00,107.45999908447266,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-06 04:00:00+00:00,106.58999633789062,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-07 04:00:00+00:00,106.18000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-08 04:00:00+00:00,106.70999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-09 04:00:00+00:00,106.98999786376952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-12 04:00:00+00:00,106.97000122070312,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-13 04:00:00+00:00,106.4000015258789,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-14 04:00:00+00:00,106.45999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-15 04:00:00+00:00,106.87999725341795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-16 04:00:00+00:00,105.95999908447266,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-19 04:00:00+00:00,106.33000183105467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-20 04:00:00+00:00,106.33000183105467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-21 04:00:00+00:00,107.43000030517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-22 04:00:00+00:00,107.70999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-23 04:00:00+00:00,108.01000213623048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-26 04:00:00+00:00,108.11000061035156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-27 04:00:00+00:00,107.36000061035156,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-28 04:00:00+00:00,107.5999984741211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-06-29 04:00:00+00:00,106.83999633789062,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-06-30 04:00:00+00:00,106.83999633789062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-03 04:00:00+00:00,107.05999755859376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-04 04:00:00+00:00,107.29000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-05 04:00:00+00:00,107.12000274658205,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-06 04:00:00+00:00,107.37000274658205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-07 04:00:00+00:00,107.6500015258789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-10 04:00:00+00:00,107.01000213623048,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-11 04:00:00+00:00,107.13999938964844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-12 04:00:00+00:00,108.12000274658205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-13 04:00:00+00:00,108.54000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-14 04:00:00+00:00,108.4499969482422,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-17 04:00:00+00:00,108.6999969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-18 04:00:00+00:00,109.37999725341795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-19 04:00:00+00:00,109.58999633789062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-20 04:00:00+00:00,108.61000061035156,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-21 04:00:00+00:00,108.41999816894533,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-24 04:00:00+00:00,108.69000244140624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-25 04:00:00+00:00,108.37999725341795,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-26 04:00:00+00:00,108.11000061035156,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-07-27 04:00:00+00:00,108.88999938964844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-28 04:00:00+00:00,109.73999786376952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-07-31 04:00:00+00:00,109.56999969482422,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-01 04:00:00+00:00,110.0500030517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-02 04:00:00+00:00,110.66999816894533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-03 04:00:00+00:00,110.9800033569336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-04 04:00:00+00:00,110.8499984741211,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-07 04:00:00+00:00,110.8000030517578,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-08 04:00:00+00:00,111.31999969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-09 04:00:00+00:00,111.44000244140624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-10 04:00:00+00:00,110.9000015258789,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-11 04:00:00+00:00,111.20999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-14 04:00:00+00:00,111.08000183105467,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-15 04:00:00+00:00,110.51000213623048,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-16 04:00:00+00:00,110.26000213623048,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-17 04:00:00+00:00,110.11000061035156,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-18 04:00:00+00:00,111.01000213623048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-21 04:00:00+00:00,111.45999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-22 04:00:00+00:00,111.79000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-23 04:00:00+00:00,111.41999816894533,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-24 04:00:00+00:00,111.2300033569336,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-25 04:00:00+00:00,111.3499984741211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-28 04:00:00+00:00,111.45999908447266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-29 04:00:00+00:00,112.1999969482422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-08-30 04:00:00+00:00,112.13999938964844,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-08-31 04:00:00+00:00,112.5999984741211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-01 04:00:00+00:00,111.41999816894533,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-05 04:00:00+00:00,112.41000366210938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-06 04:00:00+00:00,114.12000274658205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-07 04:00:00+00:00,113.6500015258789,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-08 04:00:00+00:00,114.33999633789062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-11 04:00:00+00:00,115.37000274658205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-12 04:00:00+00:00,115.16999816894533,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-13 04:00:00+00:00,115.33999633789062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-14 04:00:00+00:00,115.16000366210938,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-15 04:00:00+00:00,115.94000244140624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-18 04:00:00+00:00,116.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-19 04:00:00+00:00,116.11000061035156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-20 04:00:00+00:00,116.41000366210938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-21 04:00:00+00:00,115.2699966430664,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-22 04:00:00+00:00,113.55999755859376,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-25 04:00:00+00:00,114.05999755859376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-26 04:00:00+00:00,113.16000366210938,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-27 04:00:00+00:00,113.11000061035156,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-09-28 04:00:00+00:00,113.30999755859376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-09-29 04:00:00+00:00,113.25,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-02 04:00:00+00:00,113.79000091552734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-03 04:00:00+00:00,114.22000122070312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-04 04:00:00+00:00,114.16999816894533,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-05 04:00:00+00:00,114.73999786376952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-06 04:00:00+00:00,114.8499984741211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-09 04:00:00+00:00,114.80999755859376,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-10 04:00:00+00:00,114.36000061035156,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-11 04:00:00+00:00,114.48999786376952,108.0598999786377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-12 04:00:00+00:00,114.88999938964844,108.13324996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-13 04:00:00+00:00,115.86000061035156,108.21049995422364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-16 04:00:00+00:00,116.38999938964844,108.29054996490478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-17 04:00:00+00:00,115.88999938964844,108.36674995422364,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-18 04:00:00+00:00,117.33000183105467,108.44939994812012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-19 04:00:00+00:00,116.94000244140624,108.5291499710083,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-20 04:00:00+00:00,117.16000366210938,108.61215000152588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-23 04:00:00+00:00,117.54000091552734,108.6967499923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2000-10-24 04:00:00+00:00,117.41999816894533,108.77884998321534,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,10000.0,False
2000-10-25 04:00:00+00:00,118.48999786376952,108.86269996643067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
