leverage,path__initial_capital,path__final_value,path__total_return,path__cagr,path__annualized_volatility,path__sharpe_ratio,path__sortino_ratio,path__calmar_ratio,path__max_drawdown,path__average_drawdown,path__longest_drawdown_days,path__profit_factor,path__win_rate,path__turnover_per_bar,path__annualized_turnover,path__total_fees,path__rebalance_count,path__exposure_pct,path__average_exposure,path__best_year,path__worst_year,path__monthly_hit_rate,path__elapsed_days,path__positive_complete_year_ratio,path__complete_year_count,path__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_17_5y,check__worst_rolling_3y_sharpe_at_least_1,check__account_executable_for_10000,check__solvent,check__start_by_2009_02_28,check__end_by_2026_08_31,check__span_at_least_17_5y,check__weekday_coverage_at_least_94pct,ending_equity,total_external_cost_pct_initial,total_financing_cost_pct_initial,strict_gate_passed
1.0,10000.0,20463.277109049104,1.0463277109049103,0.041381810296027055,0.043187442296506826,1.3854671682516706,1.239079653844344,0.28086810669449286,-0.14733538379649158,-0.035479232044705156,1047.0,1.3021788946695492,0.40598964197252874,,,,,,,0.2484862830470842,-0.05231446196406453,0.660377358490566,6449.958333333333,0.8235294117647058,17,-1.5377512782165335,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,20463.277109049104,0.002,0.0,False
2.0,10000.0,20219.650712204348,1.0219650712204347,0.04067574744236513,0.08637488459301365,0.7142513310396605,0.8055307478315021,0.12543731892412924,-0.32427149903425356,-0.12405920254995731,2355.0,1.1433194127098443,0.40598964197252874,,,,,,,0.4815199826096632,-0.13785590615925392,0.5849056603773585,6449.958333333333,0.6470588235294118,17,-2.3144552935169,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,20219.650712204348,0.004,0.7049206349206348,False
3.0,10000.0,19510.507219690793,0.9510507219690794,0.038573906911281375,0.1295623268895205,0.4905127186356568,0.5531989369740549,0.07661405969501627,-0.5034833954085662,-0.23244438440643445,2444.0,1.0958681282357545,0.40598964197252874,,,,,,,0.7385373708417544,-0.2163669379828318,0.5566037735849056,6449.958333333333,0.6470588235294118,17,-2.5733566319503565,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,19510.507219690793,0.006,1.4098412698412697,False
4.0,10000.0,18372.608481630505,0.8372608481630504,0.035045728159160294,0.1727497691860273,0.37864341243365407,0.42703303154532996,0.05307585642240215,-0.66029510443035,-0.3255947843721312,2463.0,1.073055051486978,0.40598964197252874,,,,,,,1.0162528740147674,-0.28836336191205825,0.5377358490566038,6449.958333333333,0.5294117647058824,17,-2.7028073011670837,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,18372.608481630505,0.008,2.114761904761905,False
5.0,10000.0,16870.909691485565,0.6870909691485567,0.030059853666173586,0.21593721148253414,0.31152182871245415,0.3513334882880971,0.03899712257930489,-0.7708223499065503,-0.40430750577192426,2473.0,1.059645850795074,0.40598964197252874,,,,,,,1.3092498736986071,-0.3543283958152339,0.5235849056603774,6449.958333333333,0.5294117647058824,17,-2.780477702697119,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,16870.909691485565,0.01,2.8196825396825393,False
