open_time,GROWTH_BLEND,SVRPO
2016-11-28 00:00:00+00:00,1.0,401.99
2016-11-29 00:00:00+00:00,1.0,401.99
2016-11-30 00:00:00+00:00,1.0,402.0
2016-12-01 00:00:00+00:00,1.0,402.03
2016-12-02 00:00:00+00:00,1.0,402.27
2016-12-05 00:00:00+00:00,1.0,402.63
2016-12-06 00:00:00+00:00,1.0,402.66
2016-12-07 00:00:00+00:00,1.0177719381852863,402.01
2016-12-08 00:00:00+00:00,1.0224238581412015,401.63
2016-12-09 00:00:00+00:00,1.0338092179416483,401.38
2016-12-12 00:00:00+00:00,1.0336435382508289,401.71
2016-12-13 00:00:00+00:00,1.0506210789742996,400.24
2016-12-14 00:00:00+00:00,1.048195361108186,401.62
2016-12-15 00:00:00+00:00,1.048134124966651,401.77
2016-12-16 00:00:00+00:00,1.048305100745024,402.41
2016-12-19 00:00:00+00:00,1.0597134966232384,402.84
2016-12-20 00:00:00+00:00,1.0714000770312242,402.59
2016-12-21 00:00:00+00:00,1.0961665580630615,403.28
2016-12-22 00:00:00+00:00,1.115661206558195,403.48
2016-12-23 00:00:00+00:00,1.1607256084555422,403.4
2016-12-27 00:00:00+00:00,1.1760065869817748,403.41
2016-12-28 00:00:00+00:00,1.1965129964815628,403.55
2016-12-29 00:00:00+00:00,1.192372275089334,403.58
2016-12-30 00:00:00+00:00,1.1692019904690947,403.63
2017-01-03 00:00:00+00:00,1.239996460252018,404.54
2017-01-04 00:00:00+00:00,1.3262400048563674,404.57
2017-01-05 00:00:00+00:00,1.2403291951417759,404.72
2017-01-06 00:00:00+00:00,1.1731453650775927,404.57
2017-01-09 00:00:00+00:00,1.179921256980075,404.84
2017-01-10 00:00:00+00:00,1.1852406952705288,405.16
2017-01-11 00:00:00+00:00,1.156714229891997,405.27
2017-01-12 00:00:00+00:00,1.1528989036293695,405.32
2017-01-13 00:00:00+00:00,1.1660524727316686,405.18
2017-01-17 00:00:00+00:00,1.1831898954997933,405.49
2017-01-18 00:00:00+00:00,1.1824472332386347,405.37
2017-01-19 00:00:00+00:00,1.183879726476438,405.39
2017-01-20 00:00:00+00:00,1.1874183508139102,405.63
2017-01-23 00:00:00+00:00,1.1959259494884689,405.6
2017-01-24 00:00:00+00:00,1.2034984842565588,405.65
2017-01-25 00:00:00+00:00,1.224251815755024,405.55
2017-01-26 00:00:00+00:00,1.2272803067671205,405.69
2017-01-27 00:00:00+00:00,1.2307917046548615,405.68
2017-01-30 00:00:00+00:00,1.21404706019763,405.76
2017-01-31 00:00:00+00:00,1.2100182328485594,405.79
2017-02-01 00:00:00+00:00,1.22380542000148,405.68
2017-02-02 00:00:00+00:00,1.2219482248119962,405.88
2017-02-03 00:00:00+00:00,1.2283078962561986,406.21
2017-02-06 00:00:00+00:00,1.2281750375883664,406.41
2017-02-07 00:00:00+00:00,1.2467484510089197,406.71
2017-02-08 00:00:00+00:00,1.2518965700383577,406.54
2017-02-09 00:00:00+00:00,1.23084860717572,406.67
2017-02-10 00:00:00+00:00,1.2360501566645203,406.63
2017-02-13 00:00:00+00:00,1.2507798093924494,406.59
2017-02-14 00:00:00+00:00,1.2646274944140048,406.4
2017-02-15 00:00:00+00:00,1.2798491074625495,406.22
2017-02-16 00:00:00+00:00,1.288350071906425,406.29
2017-02-17 00:00:00+00:00,1.307198943878689,406.8
2017-02-21 00:00:00+00:00,1.351751984746424,406.58
2017-02-22 00:00:00+00:00,1.3527947996947012,406.69
2017-02-23 00:00:00+00:00,1.365134550309235,406.96
2017-02-24 00:00:00+00:00,1.372779144329734,407.19
2017-02-27 00:00:00+00:00,1.3780540594635793,407.24
2017-02-28 00:00:00+00:00,1.37116691089291,407.33
2017-03-01 00:00:00+00:00,1.4173482518783282,407.02
2017-03-02 00:00:00+00:00,1.4150856614733223,407.84
2017-03-03 00:00:00+00:00,1.4296010173861826,408.19
2017-03-06 00:00:00+00:00,1.4224194965995665,408.41
2017-03-07 00:00:00+00:00,1.39794534450653,408.45
2017-03-08 00:00:00+00:00,1.3720160502675076,408.14
2017-03-09 00:00:00+00:00,1.3913557257964886,408.19
2017-03-10 00:00:00+00:00,1.380456594428575,408.53
2017-03-13 00:00:00+00:00,1.4236777830060376,408.62
2017-03-14 00:00:00+00:00,1.4183378516283647,408.76
2017-03-15 00:00:00+00:00,1.4395300663368944,408.75
2017-03-16 00:00:00+00:00,1.4202790584319152,408.74
2017-03-17 00:00:00+00:00,1.3903328981802712,408.98
2017-03-20 00:00:00+00:00,1.3511685245937808,409.01
2017-03-21 00:00:00+00:00,1.3067013553851752,408.61
2017-03-22 00:00:00+00:00,1.303447587743086,409.01
2017-03-23 00:00:00+00:00,1.295323832378009,409.11
2017-03-24 00:00:00+00:00,1.3005399631237515,408.98
2017-03-27 00:00:00+00:00,1.3056354455267534,409.26
2017-03-28 00:00:00+00:00,1.3237277819804407,409.27
2017-03-29 00:00:00+00:00,1.3366687321966033,409.28
2017-03-30 00:00:00+00:00,1.3416032029067593,409.26
2017-03-31 00:00:00+00:00,1.339251253878579,409.29
2017-04-03 00:00:00+00:00,1.33712198632757,409.61
2017-04-04 00:00:00+00:00,1.3416072027533517,409.92
2017-04-05 00:00:00+00:00,1.330295102895163,409.43
2017-04-06 00:00:00+00:00,1.3310815729730945,409.77
2017-04-07 00:00:00+00:00,1.3299583086953493,409.78
2017-04-10 00:00:00+00:00,1.3291994972226464,410.03
2017-04-11 00:00:00+00:00,1.3224119536691936,409.78
2017-04-12 00:00:00+00:00,1.3092289185826484,410.07
2017-04-13 00:00:00+00:00,1.297907635962797,409.73
2017-04-17 00:00:00+00:00,1.323212375481643,410.52
2017-04-18 00:00:00+00:00,1.3257316647819266,410.57
2017-04-19 00:00:00+00:00,1.3286993280069237,410.46
2017-04-20 00:00:00+00:00,1.3577618227415535,410.34
2017-04-21 00:00:00+00:00,1.3552150453900202,410.2
2017-04-24 00:00:00+00:00,1.3995772503514305,411.0
2017-04-25 00:00:00+00:00,1.426867933293964,410.96
2017-04-26 00:00:00+00:00,1.4270552317043899,411.01
2017-04-27 00:00:00+00:00,1.4563089836080516,411.0
2017-04-28 00:00:00+00:00,1.461990174381631,411.06
2017-05-01 00:00:00+00:00,1.5203962706863634,411.63
2017-05-02 00:00:00+00:00,1.5360039474546547,411.48
2017-05-03 00:00:00+00:00,1.535591366910824,411.53
2017-05-04 00:00:00+00:00,1.5499927415026182,411.8
2017-05-05 00:00:00+00:00,1.5671410243720805,411.44
2017-05-08 00:00:00+00:00,1.6197023907620274,412.13
2017-05-09 00:00:00+00:00,1.6408346283955133,411.9
2017-05-10 00:00:00+00:00,1.6507175546519772,412.01
2017-05-11 00:00:00+00:00,1.6630567739499615,411.74
2017-05-12 00:00:00+00:00,1.6409440820470207,412.14
2017-05-15 00:00:00+00:00,1.6557694406793015,412.2
2017-05-16 00:00:00+00:00,1.6700016576101817,412.31
2017-05-17 00:00:00+00:00,1.6045971286655731,410.64
2017-05-18 00:00:00+00:00,1.645927246453589,411.57
2017-05-19 00:00:00+00:00,1.6836537701603453,412.28
2017-05-22 00:00:00+00:00,1.7577871606395412,412.59
2017-05-23 00:00:00+00:00,1.792866873609851,412.6
2017-05-24 00:00:00+00:00,1.8364927201602959,412.64
2017-05-25 00:00:00+00:00,1.8438906423692745,412.63
2017-05-26 00:00:00+00:00,1.8276197937429808,412.68
2017-05-30 00:00:00+00:00,1.810685699864287,412.68
2017-05-31 00:00:00+00:00,1.8338432456381248,412.73
2017-06-01 00:00:00+00:00,1.8760274771144765,412.98
2017-06-02 00:00:00+00:00,1.9397530082622514,413.03
2017-06-05 00:00:00+00:00,1.9800716106873022,413.14
2017-06-06 00:00:00+00:00,1.9985193690293308,413.08
2017-06-07 00:00:00+00:00,1.9899539103665669,413.27
2017-06-08 00:00:00+00:00,2.0082455814595166,413.34
2017-06-09 00:00:00+00:00,1.9094144020407295,413.3
2017-06-12 00:00:00+00:00,1.852403846554501,413.36
2017-06-13 00:00:00+00:00,1.8947246016667618,413.76
2017-06-14 00:00:00+00:00,1.8336801826289615,413.69
2017-06-15 00:00:00+00:00,1.8113950272000579,413.67
2017-06-16 00:00:00+00:00,1.8018849329872706,414.03
2017-06-19 00:00:00+00:00,1.8780965915398318,414.18
2017-06-20 00:00:00+00:00,1.8761750518764027,414.1
2017-06-21 00:00:00+00:00,1.908064001250339,414.2
2017-06-22 00:00:00+00:00,1.9099228338759024,414.28
2017-06-23 00:00:00+00:00,1.9332569616352089,414.32
2017-06-26 00:00:00+00:00,1.8600568034813814,414.37
2017-06-27 00:00:00+00:00,1.7955606891772362,414.12
2017-06-28 00:00:00+00:00,1.8530959628616586,414.36
2017-06-29 00:00:00+00:00,1.7789120863297012,414.32
2017-06-30 00:00:00+00:00,1.762528158407157,414.42
2017-07-03 00:00:00+00:00,1.736996585990475,414.46
2017-07-05 00:00:00+00:00,1.7792270491410778,414.7
2017-07-06 00:00:00+00:00,1.7453823611090011,414.21
2017-07-07 00:00:00+00:00,1.7823259623393477,414.85
2017-07-10 00:00:00+00:00,1.8086724796880056,415.22
2017-07-11 00:00:00+00:00,1.8176928290077417,415.22
2017-07-12 00:00:00+00:00,1.857750103128121,415.41
2017-07-13 00:00:00+00:00,1.8653485767888698,415.61
2017-07-14 00:00:00+00:00,1.8924794484020953,415.72
2017-07-17 00:00:00+00:00,1.8931327700382081,415.67
2017-07-18 00:00:00+00:00,1.916428972981818,415.75
2017-07-19 00:00:00+00:00,1.9381469735456993,415.79
2017-07-20 00:00:00+00:00,1.9426539717376914,415.78
2017-07-21 00:00:00+00:00,1.9005534940804414,415.91
2017-07-24 00:00:00+00:00,1.8926839651042802,415.91
2017-07-25 00:00:00+00:00,1.8372542855094796,415.94
2017-07-26 00:00:00+00:00,1.84656717511652,415.96
2017-07-27 00:00:00+00:00,1.864870889126138,415.98
2017-07-28 00:00:00+00:00,1.8976386513897576,415.96
2017-07-31 00:00:00+00:00,1.8994144539001625,416.06
2017-08-01 00:00:00+00:00,1.8675886937983759,416.19
2017-08-02 00:00:00+00:00,1.8740660241502725,416.25
2017-08-03 00:00:00+00:00,1.8867631410386903,416.18
2017-08-04 00:00:00+00:00,1.9146768313382747,416.36
2017-08-07 00:00:00+00:00,2.0573186980990643,416.62
2017-08-08 00:00:00+00:00,2.0620809793074444,416.43
2017-08-09 00:00:00+00:00,2.0402798125118116,416.5
2017-08-10 00:00:00+00:00,1.963053622594007,414.28
2017-08-11 00:00:00+00:00,2.0473596740795146,414.74
2017-08-14 00:00:00+00:00,2.2326223443580284,416.68
2017-08-15 00:00:00+00:00,2.2090738423869243,416.88
2017-08-16 00:00:00+00:00,2.252890434457713,417.21
2017-08-17 00:00:00+00:00,2.155186261705909,416.15
2017-08-18 00:00:00+00:00,2.1201738001469295,416.83
2017-08-21 00:00:00+00:00,2.08904893686403,417.37
2017-08-22 00:00:00+00:00,2.1673897618023625,417.56
2017-08-23 00:00:00+00:00,2.1612620293515037,417.47
2017-08-24 00:00:00+00:00,2.183336789715791,417.62
2017-08-25 00:00:00+00:00,2.180417943166177,417.65
2017-08-28 00:00:00+00:00,2.1947014037085038,417.69
2017-08-29 00:00:00+00:00,2.246947143272885,417.69
2017-08-30 00:00:00+00:00,2.294881254304716,417.71
2017-08-31 00:00:00+00:00,2.361572267990902,417.72
2017-09-01 00:00:00+00:00,2.3940124267678935,417.94
2017-09-05 00:00:00+00:00,2.2633540191646144,417.6
2017-09-06 00:00:00+00:00,2.3163390214035595,418.19
2017-09-07 00:00:00+00:00,2.3260828273076704,417.97
2017-09-08 00:00:00+00:00,2.224765126439167,417.71
2017-09-11 00:00:00+00:00,2.2559114188775253,418.64
2017-09-12 00:00:00+00:00,2.262517095093106,418.46
2017-09-13 00:00:00+00:00,2.2453510430232058,418.63
2017-09-14 00:00:00+00:00,2.2197602706842345,418.83
2017-09-15 00:00:00+00:00,2.231616107302275,419.04
2017-09-18 00:00:00+00:00,2.228017234039328,419.15
2017-09-19 00:00:00+00:00,2.2343200134074674,419.2
2017-09-20 00:00:00+00:00,2.221989557712979,419.19
2017-09-21 00:00:00+00:00,2.1936524820744,419.22
2017-09-22 00:00:00+00:00,2.190022409571341,419.33
2017-09-25 00:00:00+00:00,2.144474006297515,419.39
2017-09-26 00:00:00+00:00,2.154181467954412,419.39
2017-09-27 00:00:00+00:00,2.192922547927707,419.44
2017-09-28 00:00:00+00:00,2.1904587445517554,419.46
2017-09-29 00:00:00+00:00,2.2212193202945176,419.48
2017-10-02 00:00:00+00:00,2.2253436396907516,419.82
2017-10-03 00:00:00+00:00,2.2346141957393204,419.91
2017-10-04 00:00:00+00:00,2.2384692733251215,420.0
2017-10-05 00:00:00+00:00,2.2812197821927986,420.13
2017-10-06 00:00:00+00:00,2.2866882309836836,420.19
2017-10-09 00:00:00+00:00,2.306113030422018,420.19
2017-10-10 00:00:00+00:00,2.310948429067752,420.31
2017-10-11 00:00:00+00:00,2.3315069878193193,420.47
2017-10-12 00:00:00+00:00,2.4139032091126547,420.49
2017-10-13 00:00:00+00:00,2.459708154282217,420.63
2017-10-16 00:00:00+00:00,2.487769196296467,420.78
2017-10-17 00:00:00+00:00,2.4779865148618594,420.81
2017-10-18 00:00:00+00:00,2.4693900139640714,420.87
2017-10-19 00:00:00+00:00,2.4662432410978847,420.93
2017-10-20 00:00:00+00:00,2.518542769163671,421.06
2017-10-23 00:00:00+00:00,2.4755348550087906,421.03
2017-10-24 00:00:00+00:00,2.4330728528512693,421.15
2017-10-25 00:00:00+00:00,2.4425097936444655,421.17
2017-10-26 00:00:00+00:00,2.446651349466113,421.17
2017-10-27 00:00:00+00:00,2.5777447614266116,421.21
2017-10-30 00:00:00+00:00,2.6379485835095937,421.31
2017-10-31 00:00:00+00:00,2.7015827394584373,421.33
2017-11-01 00:00:00+00:00,2.7370956188051547,421.58
2017-11-02 00:00:00+00:00,2.7656931151237,421.94
2017-11-03 00:00:00+00:00,2.834710747851166,422.26
2017-11-06 00:00:00+00:00,2.832644048912592,422.33
2017-11-07 00:00:00+00:00,2.851705943855768,422.17
2017-11-08 00:00:00+00:00,2.916777124790476,422.29
2017-11-09 00:00:00+00:00,2.8449665939042696,422.21
2017-11-10 00:00:00+00:00,2.776184094967415,422.08
2017-11-13 00:00:00+00:00,2.7315880742581613,422.6
2017-11-14 00:00:00+00:00,2.722854132556197,422.52
2017-11-15 00:00:00+00:00,2.786827646173097,422.17
2017-11-16 00:00:00+00:00,2.9262286616856015,422.5
2017-11-17 00:00:00+00:00,2.8844293299893735,422.69
2017-11-20 00:00:00+00:00,2.9396118060724996,422.77
2017-11-21 00:00:00+00:00,2.9869413012320605,422.87
2017-11-22 00:00:00+00:00,3.0169474505338876,422.95
2017-11-24 00:00:00+00:00,3.0398410773986613,422.99
2017-11-27 00:00:00+00:00,3.2243187284306725,423.01
2017-11-28 00:00:00+00:00,3.2660469274566064,423.02
2017-11-29 00:00:00+00:00,3.1348641338942262,423.06
2017-11-30 00:00:00+00:00,3.2229513153218576,423.08
2017-12-01 00:00:00+00:00,3.270125474092421,423.32
2017-12-04 00:00:00+00:00,3.26022442300091,423.08
2017-12-05 00:00:00+00:00,3.287077344992982,423.51
2017-12-06 00:00:00+00:00,3.529906608913745,423.69
2017-12-07 00:00:00+00:00,3.8034403043162732,423.9
2017-12-08 00:00:00+00:00,3.760884019160745,424.19
2017-12-11 00:00:00+00:00,3.8354638005872457,424.35
2017-12-12 00:00:00+00:00,3.8553212766900504,424.37
2017-12-13 00:00:00+00:00,3.8070215905537457,424.41
2017-12-14 00:00:00+00:00,3.8131490552881107,424.28
2017-12-15 00:00:00+00:00,3.9759472889328182,424.72
2017-12-18 00:00:00+00:00,4.137757696463323,424.73
2017-12-19 00:00:00+00:00,4.008457106418652,424.58
2017-12-20 00:00:00+00:00,3.9240039485121603,424.77
2017-12-21 00:00:00+00:00,3.8685389872878893,424.83
2017-12-22 00:00:00+00:00,3.791270265695967,424.85
2017-12-26 00:00:00+00:00,3.8340768951104995,424.91
2017-12-27 00:00:00+00:00,3.825399990633999,424.92
2017-12-28 00:00:00+00:00,3.7913422604929723,424.99
2017-12-29 00:00:00+00:00,3.7415115093089257,425.02
2018-01-02 00:00:00+00:00,3.895895716086444,425.88
2018-01-03 00:00:00+00:00,3.986088660117673,425.94
2018-01-04 00:00:00+00:00,4.0175004159133305,425.81
2018-01-05 00:00:00+00:00,4.170723980649864,425.41
2018-01-08 00:00:00+00:00,4.208492241941447,425.39
2018-01-09 00:00:00+00:00,4.210769040243331,425.25
2018-01-10 00:00:00+00:00,4.18799830139283,425.65
2018-01-11 00:00:00+00:00,4.251745493183025,424.42
2018-01-12 00:00:00+00:00,4.320260358650205,421.73
2018-01-16 00:00:00+00:00,4.294846502265165,423.54
2018-01-17 00:00:00+00:00,4.397701425641748,418.13
2018-01-18 00:00:00+00:00,4.400910528180563,419.0
2018-01-19 00:00:00+00:00,4.432997785750094,417.5
2018-01-22 00:00:00+00:00,4.538244422701731,410.17
2018-01-23 00:00:00+00:00,4.625642784484597,407.77
2018-01-24 00:00:00+00:00,4.554362585567341,408.0
2018-01-25 00:00:00+00:00,4.549995875712969,408.92
2018-01-26 00:00:00+00:00,4.704425907247997,395.34
2018-01-29 00:00:00+00:00,4.657079032793029,404.02
2018-01-30 00:00:00+00:00,4.566614057038473,417.02
2018-01-31 00:00:00+00:00,4.609454172327138,419.14
2018-02-01 00:00:00+00:00,4.521849548488827,419.43
2018-02-02 00:00:00+00:00,4.3119360287075255,416.7
2018-02-05 00:00:00+00:00,3.933649170707314,395.33
2018-02-06 00:00:00+00:00,4.164145745289611,405.08
2018-02-07 00:00:00+00:00,4.038997055379234,410.5
2018-02-08 00:00:00+00:00,3.698268750830559,390.07
2018-02-09 00:00:00+00:00,3.816667875754983,401.89
2018-02-12 00:00:00+00:00,3.9619666581269377,410.54
2018-02-13 00:00:00+00:00,3.9947697348076483,412.87
2018-02-14 00:00:00+00:00,4.15385966066967,417.84
2018-02-15 00:00:00+00:00,4.301514109346092,419.08
2018-02-16 00:00:00+00:00,4.268842212904488,418.69
2018-02-20 00:00:00+00:00,4.28333483149427,419.4
2018-02-21 00:00:00+00:00,4.257108820942168,420.09
2018-02-22 00:00:00+00:00,4.25765325032887,420.29
2018-02-23 00:00:00+00:00,4.430151242272579,421.28
2018-02-26 00:00:00+00:00,4.551096839927252,421.43
2018-02-27 00:00:00+00:00,4.440263754040925,421.42
2018-02-28 00:00:00+00:00,4.37956125940274,421.46
2018-03-01 00:00:00+00:00,4.236215430086782,420.14
2018-03-02 00:00:00+00:00,4.3229507957408,421.65
2018-03-05 00:00:00+00:00,4.445450361408697,422.8
2018-03-06 00:00:00+00:00,4.434930324024023,423.31
2018-03-07 00:00:00+00:00,4.403903638213141,423.58
2018-03-08 00:00:00+00:00,4.408220545012101,424.08
2018-03-09 00:00:00+00:00,4.5784858497035215,424.65
2018-03-12 00:00:00+00:00,4.591980623147928,424.82
2018-03-13 00:00:00+00:00,4.5181375030324125,424.64
2018-03-14 00:00:00+00:00,4.382899749981706,424.72
2018-03-15 00:00:00+00:00,4.372848071605438,424.71
2018-03-16 00:00:00+00:00,4.360281119987665,425.01
2018-03-19 00:00:00+00:00,4.241404580827082,424.55
2018-03-20 00:00:00+00:00,4.2549409253215345,424.42
2018-03-21 00:00:00+00:00,4.228200715271485,424.74
2018-03-22 00:00:00+00:00,4.094057036187694,423.59
2018-03-23 00:00:00+00:00,3.950440822634388,422.17
2018-03-26 00:00:00+00:00,4.143468169307641,425.57
2018-03-27 00:00:00+00:00,3.970930143200557,425.55
2018-03-28 00:00:00+00:00,3.9114726386214187,425.34
2018-03-29 00:00:00+00:00,4.005512604973019,425.69
2018-04-02 00:00:00+00:00,3.8510540260437627,423.51
2018-04-03 00:00:00+00:00,3.9071640734628557,425.71
2018-04-04 00:00:00+00:00,3.9874050974145563,426.68
2018-04-05 00:00:00+00:00,4.01460764138376,427.41
2018-04-06 00:00:00+00:00,3.8845021382268707,425.97
2018-04-09 00:00:00+00:00,3.918259726049944,426.45
2018-04-10 00:00:00+00:00,4.03066084019331,427.85
2018-04-11 00:00:00+00:00,4.017799572854185,427.97
2018-04-12 00:00:00+00:00,4.042342916332238,428.56
2018-04-13 00:00:00+00:00,4.031893599998438,428.96
2018-04-16 00:00:00+00:00,4.047400100878472,428.94
2018-04-17 00:00:00+00:00,4.057963856029371,429.12
2018-04-18 00:00:00+00:00,4.060787669941675,429.03
2018-04-19 00:00:00+00:00,4.041548624444944,429.31
2018-04-20 00:00:00+00:00,4.00777432883355,429.46
2018-04-23 00:00:00+00:00,3.9808361588858965,429.52
2018-04-24 00:00:00+00:00,4.075637228480986,429.5
2018-04-25 00:00:00+00:00,3.930640423646668,429.57
2018-04-26 00:00:00+00:00,4.053061145719671,429.58
2018-04-27 00:00:00+00:00,4.0016165908119445,429.62
2018-04-30 00:00:00+00:00,4.033864375978704,429.68
2018-05-01 00:00:00+00:00,4.0348173971138275,429.89
2018-05-02 00:00:00+00:00,4.043914446841296,430.01
2018-05-03 00:00:00+00:00,4.135784400268414,430.28
2018-05-04 00:00:00+00:00,4.168778598157067,430.3
2018-05-07 00:00:00+00:00,4.128058218501721,430.48
2018-05-08 00:00:00+00:00,4.100551431095702,430.76
2018-05-09 00:00:00+00:00,4.141056312922157,430.45
2018-05-10 00:00:00+00:00,4.126286196911903,429.19
2018-05-11 00:00:00+00:00,4.020230395275818,429.03
2018-05-14 00:00:00+00:00,4.07369769843248,429.69
2018-05-15 00:00:00+00:00,4.004507266300122,430.76
2018-05-16 00:00:00+00:00,3.998057592107654,430.78
2018-05-17 00:00:00+00:00,3.937616540101374,431.1
2018-05-18 00:00:00+00:00,3.950338798114612,431.56
2018-05-21 00:00:00+00:00,3.9651154796933006,431.25
2018-05-22 00:00:00+00:00,3.959932740057621,431.78
2018-05-23 00:00:00+00:00,3.984907192240845,432.0
2018-05-24 00:00:00+00:00,3.984065802823179,432.17
2018-05-25 00:00:00+00:00,3.986591129853055,432.33
2018-05-29 00:00:00+00:00,3.9738085838560266,432.49
2018-05-30 00:00:00+00:00,3.995076906625756,432.56
2018-05-31 00:00:00+00:00,3.9929297535912536,432.58
2018-06-01 00:00:00+00:00,4.039527618446318,432.91
2018-06-04 00:00:00+00:00,4.065515684929937,433.02
2018-06-05 00:00:00+00:00,4.0760562235332145,433.11
2018-06-06 00:00:00+00:00,4.092926654368347,432.76
2018-06-07 00:00:00+00:00,4.069095065202941,432.69
2018-06-08 00:00:00+00:00,4.068416622231144,432.47
2018-06-11 00:00:00+00:00,4.0755266237003775,432.45
2018-06-12 00:00:00+00:00,4.090160961986446,432.48
2018-06-13 00:00:00+00:00,4.089106752742753,432.83
2018-06-14 00:00:00+00:00,4.1172946348109765,433.0
2018-06-15 00:00:00+00:00,4.108014803307607,433.61
2018-06-18 00:00:00+00:00,4.10593661213652,434.08
2018-06-19 00:00:00+00:00,4.097609769393108,434.29
2018-06-20 00:00:00+00:00,4.117075156386352,434.4
2018-06-21 00:00:00+00:00,4.092908308211443,434.42
2018-06-22 00:00:00+00:00,4.08358438953594,434.6
2018-06-25 00:00:00+00:00,4.024472576360167,434.61
2018-06-26 00:00:00+00:00,4.034525138242141,434.75
2018-06-27 00:00:00+00:00,3.997818673795089,434.75
2018-06-28 00:00:00+00:00,4.020031902954245,434.84
2018-06-29 00:00:00+00:00,4.024200034016228,434.86
2018-07-02 00:00:00+00:00,4.044647684445359,435.28
2018-07-03 00:00:00+00:00,4.01308286457563,435.34
2018-07-05 00:00:00+00:00,4.046486323118002,435.52
2018-07-06 00:00:00+00:00,4.087763788907604,435.61
2018-07-09 00:00:00+00:00,4.113556715317244,435.33
2018-07-10 00:00:00+00:00,4.11578499559554,435.08
2018-07-11 00:00:00+00:00,4.097278268389437,435.79
2018-07-12 00:00:00+00:00,4.1584185061856305,435.15
2018-07-13 00:00:00+00:00,4.162090311960927,435.28
2018-07-16 00:00:00+00:00,4.153604583540615,435.71
2018-07-17 00:00:00+00:00,4.299534044547806,435.22
2018-07-18 00:00:00+00:00,4.301452550157484,435.3
2018-07-19 00:00:00+00:00,4.301776592807474,436.01
2018-07-20 00:00:00+00:00,4.277312073284665,436.52
2018-07-23 00:00:00+00:00,4.360699033238813,436.57
2018-07-24 00:00:00+00:00,4.518182845186024,436.37
2018-07-25 00:00:00+00:00,4.5297348799761785,433.74
2018-07-26 00:00:00+00:00,4.425522082409967,435.42
2018-07-27 00:00:00+00:00,4.411126658876933,437.03
2018-07-30 00:00:00+00:00,4.356623715546642,437.22
2018-07-31 00:00:00+00:00,4.308560002361045,437.24
2018-08-01 00:00:00+00:00,4.29633385308661,437.42
2018-08-02 00:00:00+00:00,4.3367239253187995,437.72
2018-08-03 00:00:00+00:00,4.321932037522356,437.82
2018-08-06 00:00:00+00:00,4.2476730548661985,438.07
2018-08-07 00:00:00+00:00,4.21787852915646,438.21
2018-08-08 00:00:00+00:00,4.2194569863093925,438.22
2018-08-09 00:00:00+00:00,4.218165265133161,438.34
