open_time,net_pnl,equity,turnover
2016-09-12 00:00:00+00:00,-0.0005,0.9995,1.0
2016-09-13 00:00:00+00:00,-0.001132759401902994,0.9983678069777979,0.0
2016-09-14 00:00:00+00:00,0.000529220533756653,0.9988961637214921,0.0
2016-09-15 00:00:00+00:00,0.0006800664953906966,0.9995754795348135,0.0
2016-09-16 00:00:00+00:00,0.00035238742480308167,0.999927717363943,0.0
2016-09-19 00:00:00+00:00,0.00017613164582444947,1.0001038362785077,0.0
2016-09-20 00:00:00+00:00,-5.031446540882175e-05,1.0000535165886322,0.0
2016-09-21 00:00:00+00:00,0.0003270604810304855,1.000380594572824,0.0
2016-09-22 00:00:00+00:00,3.7725409320754065e-05,1.0004183343402306,0.0
2016-09-23 00:00:00+00:00,1.257466205594103e-05,1.0004309142626995,0.0
2016-09-26 00:00:00+00:00,1.2574503935828402e-05,1.0004434941851685,0.0
2016-09-27 00:00:00+00:00,1.2574345819595628e-05,1.0004560741076374,0.0
2016-09-28 00:00:00+00:00,1.2574187707466004e-05,1.0004686540301062,0.0
2016-09-29 00:00:00+00:00,-5.0296118397039996e-05,1.0004183343402306,0.0
2016-09-30 00:00:00+00:00,5.029864822376413e-05,1.0004686540301062,0.0
2016-10-03 00:00:00+00:00,0.00017603641438972337,1.000644772944671,0.0
2016-10-04 00:00:00+00:00,5.028726600699141e-05,1.0006950926345466,0.0
2016-10-05 00:00:00+00:00,0.0003519931612757091,1.001047330463676,0.0
2016-10-06 00:00:00+00:00,0.00022620169651268437,1.0012737690681164,0.0
2016-10-07 00:00:00+00:00,3.769175681280277e-05,1.0013115088355231,0.0
2016-10-10 00:00:00+00:00,0.00033921302578019606,1.0016511667421837,0.0
2016-10-11 00:00:00+00:00,-0.00027678376346055173,1.0013739259625782,0.002147620662371341
2016-10-12 00:00:00+00:00,0.0001629644486787561,1.001537114312344,0.0
2016-10-13 00:00:00+00:00,-5.013473710598536e-05,1.001486902512416,0.0
2016-10-14 00:00:00+00:00,0.0002005490028954047,1.0016877497121277,0.0
2016-10-17 00:00:00+00:00,0.0001253179944108813,1.0018132792119476,0.0
2016-10-18 00:00:00+00:00,0.0001628929793125473,1.0019764675617133,0.0
2016-10-19 00:00:00+00:00,2.5056376847840224e-05,1.0020015734616772,0.0
2016-10-20 00:00:00+00:00,-1.2527874520803701e-05,1.0019890205116952,0.0
2016-10-21 00:00:00+00:00,6.2640157352101e-05,1.002051785261605,0.0
2016-10-24 00:00:00+00:00,2.5054493523340207e-05,1.002076891161569,0.0
2016-10-25 00:00:00+00:00,0.0,1.002076891161569,0.0
2016-10-26 00:00:00+00:00,0.0,1.002076891161569,0.0
2016-10-27 00:00:00+00:00,-2.5053865811449942e-05,1.002051785261605,0.0
2016-10-28 00:00:00+00:00,3.758174028512137e-05,1.002089444111551,0.0
2016-10-31 00:00:00+00:00,1.2526775983598967e-05,1.002101997061533,0.0
2016-11-01 00:00:00+00:00,-0.0007140172867343144,1.0013864789125602,0.0
2016-11-02 00:00:00+00:00,-0.0005139583568374708,1.000871807963299,0.0
2016-11-03 00:00:00+00:00,-0.0017935082526463703,0.9990767361158758,0.0
2016-11-04 00:00:00+00:00,-0.0010177285805827736,0.9980599471673353,0.0
2016-11-07 00:00:00+00:00,0.004402072747396477,1.0024534796610287,0.0
2016-11-08 00:00:00+00:00,0.00021287785819825328,1.0026668798107223,0.0
2016-11-09 00:00:00+00:00,0.0021381692296961142,1.004810751280769,0.0010140845070422122
2016-11-10 00:00:00+00:00,-0.0002745641294445428,1.004534866291587,0.0
2016-11-11 00:00:00+00:00,0.00038699207290429595,1.0049236133217978,0.0
2016-11-14 00:00:00+00:00,0.0002246181491464406,1.0051493374038558,0.0
2016-11-15 00:00:00+00:00,2.4951967462607617e-05,1.0051744178574178,0.0
2016-11-16 00:00:00+00:00,0.0001621837417037573,1.0053374408055709,0.0
2016-11-17 00:00:00+00:00,1.2473649415593173e-05,1.0053499810323518,0.0
2016-11-18 00:00:00+00:00,4.98939753024631e-05,1.0054001419394758,0.0
2016-11-21 00:00:00+00:00,0.0,1.0054001419394758,0.0
