open_time,net_pnl,equity
2016-09-12 00:00:00+00:00,-0.00031746031746031746,0.9996825396825397
2016-09-13 00:00:00+00:00,-0.007114016728878281,0.9925707813716707
2016-09-14 00:00:00+00:00,0.002861467929587479,0.9954109908304113
2016-09-15 00:00:00+00:00,0.0037654067625338505,0.9991591181067847
2016-09-16 00:00:00+00:00,0.0017967045874025078,1.0009543118778323
2016-09-19 00:00:00+00:00,0.0007388777107088618,1.001693894708317
2016-09-20 00:00:00+00:00,-0.0006191649486265061,1.0010736809594605
2016-09-21 00:00:00+00:00,0.0016438170272718533,1.0027192629217754
2016-09-22 00:00:00+00:00,-9.130693521046786e-05,1.0026277076990016
2016-09-23 00:00:00+00:00,-0.00024208153909914933,1.0023849900403783
2016-09-26 00:00:00+00:00,-0.00024208343303815496,1.0021423292407634
2016-09-27 00:00:00+00:00,-0.00024208532688256958,1.0018997252874065
2016-09-28 00:00:00+00:00,-0.00024208722063106093,1.0016571781675607
2016-09-29 00:00:00+00:00,-0.0006189451301627413,1.0010372073350413
2016-09-30 00:00:00+00:00,-1.5945204015644938e-05,1.0010212455925431
2016-10-03 00:00:00+00:00,0.0007377365269986657,1.0017597355297185
2016-10-04 00:00:00+00:00,-1.608150941394661e-05,1.0017436257211012
2016-10-05 00:00:00+00:00,0.0017919794253888443,1.003538729687908
2016-10-06 00:00:00+00:00,0.001037655243783141,1.004580056913108
2016-10-07 00:00:00+00:00,-9.170969664600405e-05,1.004487927180832
2016-10-10 00:00:00+00:00,0.0017141423913433307,1.0062097625184052
2016-10-11 00:00:00+00:00,-0.001971720036236514,1.0042257985689909
2016-10-12 00:00:00+00:00,0.0006605961088721013,1.0048891862239546
2016-10-13 00:00:00+00:00,-0.0006183026760644872,1.004267860550964
2016-10-14 00:00:00+00:00,0.0008860298038914738,1.0051576718065025
2016-10-17 00:00:00+00:00,0.0004344193817881858,1.0055943317808884
2016-10-18 00:00:00+00:00,0.0006597383796078204,1.0062577609558805
2016-10-19 00:00:00+00:00,-0.0001671710105449098,1.0060895438291129
2016-10-20 00:00:00+00:00,-0.00039260120662747535,1.0056945518602303
2016-10-21 00:00:00+00:00,5.825353886685812e-05,1.0057531371268953
2016-10-24 00:00:00+00:00,-0.00016719359402666114,1.0055849816451956
2016-10-25 00:00:00+00:00,-0.00031746031746031746,1.0052657483176892
2016-10-26 00:00:00+00:00,-0.00031746031746031746,1.0049466163340963
2016-10-27 00:00:00+00:00,-0.00046771951457507234,1.0044765831905307
2016-10-28 00:00:00+00:00,-9.206023230916684e-05,1.004384110842933
2016-10-31 00:00:00+00:00,-0.00024233260034161154,1.0041407158296107
2016-11-01 00:00:00+00:00,-0.004599632956630951,0.9995220370999859
2016-11-02 00:00:00+00:00,-0.003402022460102173,0.9961216406804047
2016-11-03 00:00:00+00:00,-0.01108688419093844,0.9850777554100935
2016-11-04 00:00:00+00:00,-0.006439600799169654,0.9787342479091105
2016-11-07 00:00:00+00:00,0.026190327923179834,1.004367618811497
2016-11-08 00:00:00+00:00,0.0009587840207691645,1.0053305904353915
2016-11-09 00:00:00+00:00,0.012514597314237496,1.0179118979423751
2016-11-10 00:00:00+00:00,-0.0019613368772752227,1.0159154297991235
2016-11-11 00:00:00+00:00,0.002000181170814307,1.0179474447129475
2016-11-14 00:00:00+00:00,0.0010272281630416369,1.018993108996653
2016-11-15 00:00:00+00:00,-0.0001681174261821028,1.0188217984978714
2016-11-16 00:00:00+00:00,0.0006532201544402027,1.0194873134304332
