scenario,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,average_position,max_position,total_overlay_cost,bootstrap_p,bootstrap_bh_q,check__sharpe_1_5,check__cagr_40pct,check__max_drawdown_20pct,check__positive_years_80pct,check__worst_rolling_3y_sharpe_1,check__mean_fdr_5pct,passed
SVRPO_1x,10000.0,24038.161405628456,1.4038161405628458,0.09173243646243634,0.2420814239076162,0.6440609144697594,0.5471142041120914,0.2302119076829014,-0.3984695552273103,-0.01805897983560002,195.0,1.3302584353087636,0.7292993630573248,,,,,,,0.23128307452068886,-0.005115197632636459,0.9416666666666667,3650.0,0.8888888888888888,9,-0.29137641844924766,,,,0.0036,0.00504,False,False,False,True,False,True,False
SVRPO_2x,10000.0,26291.469533263215,1.6291469533263214,0.10156528388888453,0.4841628478152324,0.5243156867270569,0.4983465788256447,0.14409816046945784,-0.7048340073044284,-0.07383656105399038,513.0,1.2640402868074607,0.6683917197452229,,,,,,,0.4413103074366771,-0.21423743587936717,0.9333333333333333,3650.0,0.7777777777777778,9,-0.3683841757947613,,,,0.01,0.011666666666666667,False,False,False,False,False,True,False
SVRPO_3x,10000.0,18384.142190157872,0.8384142190157873,0.06282668411796788,0.7262442717228486,0.48440061081282265,0.47037166121852686,0.07049771923317971,-0.8911874710465603,-0.20080535747958306,833.0,1.2422874492431566,0.652468152866242,,,,,,,0.6688835734710621,-0.5963139114340554,0.9,3650.0,0.7777777777777778,9,-0.39405342824326567,,,,0.0158,0.0158,False,False,False,False,False,True,False
BLEND_1x,10000.0,121051.78111168322,11.105178111168321,0.28342736350995623,0.22539155488205312,1.721963698036735,2.0542219746870627,0.9368001625122911,-0.30254837141559265,-0.046885535240122844,308.0,1.3576026532564451,0.5867834394904459,,,,,,,0.8873450126657669,-0.04283435924736567,0.65,3650.0,0.7777777777777778,9,0.8055364456641512,,,,0.0002,0.00035,True,False,False,False,False,True,False
BLEND_2x,10000.0,691851.9819456472,68.18519819456472,0.5280140488391312,0.45078310976410624,1.5933515357342711,1.9211818339461528,0.9577907207791939,-0.551283320441416,-0.10517691402246551,344.0,1.3271967016315902,0.5696656050955414,,,,,,,2.305563608045061,-0.12820365841050663,0.6166666666666667,3650.0,0.7777777777777778,9,0.7247776074370744,,,,0.0002,0.00035,True,True,False,False,False,True,False
BLEND_3x,10000.0,2755619.474025175,274.5619474025175,0.7546441905670902,0.6761746646461594,1.5504808149667832,1.8732997047403679,1.0251149466928602,-0.7361556799085409,-0.17017491296299217,349.0,1.3171879228604713,0.5660828025477707,,,,,,,4.593880945280678,-0.23330099195053777,0.6083333333333333,3650.0,0.7777777777777778,9,0.6978579946947162,,,,0.0002,0.00035,True,True,False,False,False,True,False
BLEND_RISK_OVERLAY,10000.0,184662.9195019937,17.46629195019937,0.338827758137602,0.26979871897313573,1.7071013495002518,2.1595987987564156,1.2919970780135073,-0.2622511799009345,-0.10918079856254449,309.0,1.327474787282994,0.5632961783439491,,,,,,,1.8108666820300297,-0.1293665300520659,0.5916666666666667,3650.0,0.7777777777777778,9,0.4606312554991256,1.422841809269208,3.0,2692.05514996305,0.0002,0.00035,True,False,False,False,False,True,False
