year,return
2016,0.2282834741954436
2017,1.8108666820300297
2018,-0.11034763026306749
2019,0.25194708490251383
2020,0.3292436044962641
2021,0.6163192763835319
2022,-0.1293665300520659
2023,0.9592149098674416
2024,0.33783946535529474
2025,0.07574810979878754
2026,-0.08951925616680911
