year,return
2016,0.2650403979254943
2017,4.593880945280678
2018,-0.23330099195053777
2019,0.7003627043936018
2020,1.7372929048594683
2021,1.4882332324093812
2022,-0.2137929769807303
2023,1.3669736288480765
2024,0.9716465312141354
2025,0.2671924100104561
2026,-0.056762971392940065
