open_time,net_pnl,equity,turnover
2016-09-12 00:00:00+00:00,-0.0011587301587301588,0.9988412698412699,2.0
2016-09-13 00:00:00+00:00,-0.0024242489625361466,0.9964198299291189,0.0
2016-09-14 00:00:00+00:00,0.0008997109087831472,0.997316319719834,0.0
2016-09-15 00:00:00+00:00,0.0012014028320512344,0.9985144983707964,0.0
2016-09-16 00:00:00+00:00,0.0005460446908760046,0.9990597319113945,0.0
2016-09-19 00:00:00+00:00,0.00019353313291874022,0.9992530830712844,0.0
2016-09-20 00:00:00+00:00,-0.00025935908954780225,0.9989939177014312,0.0
2016-09-21 00:00:00+00:00,0.0004953908033308123,0.9994888101008438,0.0
2016-09-22 00:00:00+00:00,-8.32793400886506e-05,0.9994055733323126,0.0
2016-09-23 00:00:00+00:00,-0.00013358083461827668,0.9992720719017048,0.0
2016-09-26 00:00:00+00:00,-0.00013358115085850193,0.9991385879883193,0.0
2016-09-27 00:00:00+00:00,-0.0001335814670909675,0.9990051215899086,0.0
2016-09-28 00:00:00+00:00,-0.00013358178331522672,0.9988716727042256,0.0
2016-09-29 00:00:00+00:00,-0.0002593223955242387,0.9986126429092386,0.0
2016-09-30 00:00:00+00:00,-5.8132862282630476e-05,0.9985545906979947,0.0
2016-10-03 00:00:00+00:00,0.00019334267004928802,0.9987476539087502,0.0
2016-10-04 00:00:00+00:00,-5.8155626716175905e-05,0.9986895711130058,0.0
2016-10-05 00:00:00+00:00,0.0005452561638212594,0.9992341127573993,0.0
2016-10-06 00:00:00+00:00,0.00029367323429521,0.999527561071111,0.0
2016-10-07 00:00:00+00:00,-8.334664510455319e-05,0.9994442538022061,0.0
2016-10-10 00:00:00+00:00,0.0005196958928302334,0.9999636608760198,0.0
2016-10-11 00:00:00+00:00,-0.0007122976856512622,0.9992513890746425,0.004295241324742682
2016-10-12 00:00:00+00:00,0.00016719873862735347,0.9994184626464674,0.0
2016-10-13 00:00:00+00:00,-0.00025899963294212947,0.9991596136314863,0.0
2016-10-14 00:00:00+00:00,0.00024236784706065069,0.9994017777959121,0.0
2016-10-17 00:00:00+00:00,9.190583009160389e-05,0.9994936286458955,0.0
2016-10-18 00:00:00+00:00,0.00016705579989493587,0.9996605998535188,0.0
2016-10-19 00:00:00+00:00,-0.00010861740503447828,0.9995520193132476,0.0
2016-10-20 00:00:00+00:00,-0.00018378590777176613,0.999368315738013,0.0
2016-10-21 00:00:00+00:00,-3.344984402595672e-05,0.9993348870237271,0.0
2016-10-24 00:00:00+00:00,-0.00010862117168347832,0.9992263380973944,0.0
2016-10-25 00:00:00+00:00,-0.00015873015873015873,0.9990677307421408,0.0
2016-10-26 00:00:00+00:00,-0.00015873015873015873,0.998909148562658,0.0
2016-10-27 00:00:00+00:00,-0.0002088378903530586,0.9987005384834178,0.0
2016-10-28 00:00:00+00:00,-8.356667815991599e-05,0.9986170803969402,0.0
2016-10-31 00:00:00+00:00,-0.00013367660676296078,0.9984835886541772,0.0
2016-11-01 00:00:00+00:00,-0.0015867647321987876,0.9968992301100215,0.0
2016-11-02 00:00:00+00:00,-0.0011866468724051004,0.9957162627565084,0.0
2016-11-03 00:00:00+00:00,-0.0037457466640228995,0.9919865618869748,0.0
2016-11-04 00:00:00+00:00,-0.0021941873198957056,0.9898099575513754,0.0
2016-11-07 00:00:00+00:00,0.008645415336062796,0.9983672757381777,0.0
2016-11-08 00:00:00+00:00,0.00026702555766634783,0.9986338653167377,0.0
2016-11-09 00:00:00+00:00,0.00411760830066207,1.0027458484098881,0.0020281690140844244
2016-11-10 00:00:00+00:00,-0.0007078584176192443,1.0020360463203584,0.0
2016-11-11 00:00:00+00:00,0.0006152539870784332,1.0026525529930534,0.0
