open_time,base_return,raw_vol_target,drawdown_scalar,position,turnover,financing_cost,cost,net_pnl,equity,rebalanced
2016-09-12 00:00:00+00:00,-0.0005,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-13 00:00:00+00:00,-0.001132759401902994,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-14 00:00:00+00:00,0.000529220533756653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-15 00:00:00+00:00,0.0006800664953906966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-16 00:00:00+00:00,0.00035238742480308167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-19 00:00:00+00:00,0.00017613164582444947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-20 00:00:00+00:00,-5.031446540882175e-05,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-21 00:00:00+00:00,0.0003270604810304855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-22 00:00:00+00:00,3.7725409320754065e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-23 00:00:00+00:00,1.257466205594103e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-26 00:00:00+00:00,1.2574503935828402e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-27 00:00:00+00:00,1.2574345819595628e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-28 00:00:00+00:00,1.2574187707466004e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-29 00:00:00+00:00,-5.0296118397039996e-05,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-30 00:00:00+00:00,5.029864822376413e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-03 00:00:00+00:00,0.00017603641438972337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-04 00:00:00+00:00,5.028726600699141e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-05 00:00:00+00:00,0.0003519931612757091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-06 00:00:00+00:00,0.00022620169651268437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-07 00:00:00+00:00,3.769175681280277e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-10 00:00:00+00:00,0.00033921302578019606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-11 00:00:00+00:00,-0.00027678376346055173,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-12 00:00:00+00:00,0.0001629644486787561,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-13 00:00:00+00:00,-5.013473710598536e-05,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-14 00:00:00+00:00,0.0002005490028954047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-17 00:00:00+00:00,0.0001253179944108813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-18 00:00:00+00:00,0.0001628929793125473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-19 00:00:00+00:00,2.5056376847840224e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-20 00:00:00+00:00,-1.2527874520803701e-05,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
