simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.0044089025784920955,0.018216726627208635,-0.01771620632540509,0.2711702174380525,-0.42188334617083156,0.9967697642856299,0.0
