date,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
1998-12-23 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1998-12-24 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1998-12-28 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1998-12-29 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1998-12-30 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1998-12-31 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1999-01-04 14:30:00+00:00,0.0029130987455308066,1.0,0.0084763331102549,0.000201695266622051,9.92063492063492e-06,0.0,0.002701482843988121,10027.014828439882
1999-01-05 14:30:00+00:00,-0.006110234903113373,0.0,0.01324807049357096,2.6496140987141925e-06,9.92063492063492e-06,0.0,-0.0061228051521327225,9965.6213703878
1999-01-06 14:30:00+00:00,0.003982011033662618,0.0,0.02104454279786912,4.208908559573824e-06,9.92063492063492e-06,0.0,0.00396788149018241,10005.163774961527
1999-01-07 14:30:00+00:00,0.005809703760205564,0.0,0.008529262123802653,1.7058524247605308e-06,9.92063492063492e-06,0.0,0.005798077272860168,10063.174487656375
1999-01-08 14:30:00+00:00,-0.007383653640864907,1.0,0.010801661231507609,0.00020216033224630152,9.92063492063492e-06,0.0,-0.0075957346080318434,9986.737284933819
1999-01-11 14:30:00+00:00,-0.013328730168868819,0.0,0.013328730168868819,2.665746033773764e-06,9.92063492063492e-06,0.0,-0.013341316549823228,9853.501061515595
1999-01-12 14:30:00+00:00,0.005709573472951979,0.0,0.013358600731741294,2.671720146348259e-06,9.92063492063492e-06,0.0,0.0056969811178849954,9909.63627100811
1999-01-13 14:30:00+00:00,0.004269245800487727,0.0,0.009217644603006836,1.8435289206013672e-06,9.92063492063492e-06,0.0,0.00425748163664649,9951.826365457775
1999-01-14 14:30:00+00:00,-0.002675481976097923,0.0,0.015619418693852138,3.1238837387704277e-06,9.92063492063492e-06,0.0,-0.002688526494757328,9925.070616603016
1999-01-15 14:30:00+00:00,-0.0007933714783018297,0.6666666666666666,0.015194918423742949,0.00013637231701808193,9.92063492063492e-06,0.0,-0.0009396644302405466,9915.74438077697
1999-01-19 14:30:00+00:00,-0.018379886827692333,0.0,0.018379886827692333,3.675977365538467e-06,9.92063492063492e-06,0.0,-0.018393483439978504,9733.359300714088
1999-01-20 14:30:00+00:00,-0.003402097312269129,0.0,0.005775154506888239,1.1550309013776479e-06,9.92063492063492e-06,0.0,-0.0034131729780911414,9700.13766176284
1999-01-21 14:30:00+00:00,0.008195767215605054,0.0,0.016019343800356356,3.203868760071271e-06,9.92063492063492e-06,0.0,0.008182642711924348,9779.510422505524
1999-01-22 14:30:00+00:00,-0.004934743645837292,0.3333333333333333,0.012185322213879819,6.910373110944263e-05,9.92063492063492e-06,0.0,-0.00501376801186737,9730.478225977442
1999-01-25 14:30:00+00:00,0.007815480834542754,0.0,0.016855556350703495,3.371111270140699e-06,9.92063492063492e-06,0.0,0.007802189088351978,9806.39725701661
1999-01-26 14:30:00+00:00,-0.012858991105871038,0.0,0.012858991105871038,2.571798221174208e-06,9.92063492063492e-06,0.0,-0.012871483539012848,9680.1743761459
1999-01-27 14:30:00+00:00,0.004641121203831162,0.0,0.013374141127382184,2.674828225476437e-06,9.92063492063492e-06,0.0,0.00462852574068505,9724.979312420211
1999-01-28 14:30:00+00:00,-0.012054989512014704,0.0,0.012486939379731405,2.4973878759462812e-06,9.92063492063492e-06,0.0,-0.012067407534811284,9607.624023789627
1999-01-29 14:30:00+00:00,0.0006913844627539083,2.0,0.006448347407263577,0.00040128966948145274,9.92063492063492e-06,0.0,0.00028017415835182065,9610.315831764254
1999-02-01 14:30:00+00:00,-0.0021504293356097897,0.0,0.005422446190059345,1.0844892380118691e-06,9.92063492063492e-06,0.0,-0.0021614344597684363,9589.54376395622
1999-02-02 14:30:00+00:00,-0.0044617417538113276,0.0,0.011192592858022894,2.2385185716045786e-06,9.92063492063492e-06,0.0,-0.004473900907303568,9546.641095410028
1999-02-03 14:30:00+00:00,0.0015959641729350604,0.0,0.01019602760051937,2.039205520103874e-06,9.92063492063492e-06,0.0,0.0015840043324943215,9561.763016265928
1999-02-04 14:30:00+00:00,-0.0061245194577133075,0.0,0.009563680793598187,1.9127361587196375e-06,9.92063492063492e-06,0.0,-0.006136352828792662,9503.088664732819
1999-02-05 14:30:00+00:00,0.017135864809819785,1.3333333333333333,0.017135864809819785,0.0002700938396286306,9.92063492063492e-06,0.0,0.016855850335270522,9663.27130498836
1999-02-08 14:30:00+00:00,-0.0039716055274140825,0.0,0.008718513089440272,1.7437026178880545e-06,9.92063492063492e-06,0.0,-0.003983269864952605,9624.779887602339
1999-02-09 14:30:00+00:00,0.009087363444010805,0.0,0.021732447232838365,4.346489446567673e-06,9.92063492063492e-06,0.0,0.009073096319643602,9712.106442577924
1999-02-10 14:30:00+00:00,-0.0019549056127361646,0.0,0.0035903322661933,7.1806645323866e-07,9.92063492063492e-06,0.0,-0.001965544314110038,9693.016866981685
1999-02-11 14:30:00+00:00,-0.019304456604701408,0.0,0.020756892163353524,4.151378432670705e-06,9.92063492063492e-06,0.0,-0.019318528618054713,9505.762043241612
1999-02-12 14:30:00+00:00,-0.006777023344763803,1.9999999999999998,0.017289774323114643,0.0004034579548646229,9.92063492063492e-06,0.0,-0.0071904019345490604,9437.411793456524
1999-02-16 14:30:00+00:00,0.005784251412619457,0.0,0.008992448630910773,1.7984897261821547e-06,9.92063492063492e-06,0.0,0.005772532287972639,9491.889557749146
1999-02-17 14:30:00+00:00,-0.00029257740744483506,0.0,0.008381950383776296,1.6763900767552594e-06,9.92063492063492e-06,0.0,-0.00030417443244222525,9489.002367630113
1999-02-18 14:30:00+00:00,0.0010646658785521772,0.0,0.004500974924899648,9.001949849799297e-07,9.92063492063492e-06,0.0,0.0010538450486465623,9499.002305791835
1999-02-19 14:30:00+00:00,0.0012013911382232993,1.6666666666666665,0.005943429411490101,0.00033452201921563133,9.92063492063492e-06,0.0,0.0008569484840870331,9507.142461418121
1999-02-22 14:30:00+00:00,-0.0021923107535992315,0.0,0.022995130399014463,4.599026079802893e-06,9.92063492063492e-06,0.0,-0.002206830414599669,9486.161810278332
1999-02-23 14:30:00+00:00,-0.0016687273406038785,0.0,0.00832444482084214,1.664888964168428e-06,9.92063492063492e-06,0.0,-0.001680312864488682,9470.222090553902
1999-02-24 14:30:00+00:00,0.0026776107916365493,0.0,0.014334730750700297,2.86694615014006e-06,9.92063492063492e-06,0.0,0.002664823210565774,9495.458558190023
1999-02-25 14:30:00+00:00,0.006225359376668238,0.0,0.006225359376668238,1.2450718753336476e-06,9.92063492063492e-06,0.0,0.006214193669872269,9554.465176654861
1999-02-26 14:30:00+00:00,0.002868679379880038,1.3333333333333333,0.012111646589586928,0.00026908899598458404,9.92063492063492e-06,0.0,0.002589669748974819,9579.208086090479
1999-03-01 14:30:00+00:00,-0.003637441663977688,0.0,0.005929786336332268,1.1859572672664535e-06,9.92063492063492e-06,0.0,-0.0036485482561655893,9544.257883132526
1999-03-02 14:30:00+00:00,0.0003112960066324512,0.0,0.009552413348911954,1.910482669782391e-06,9.92063492063492e-06,0.0,0.0002994648890420339,9547.116053260486
