date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1999-02-08 14:30:00+00:00,6.051451206207275,5.676429748535156,10.76659107208252,15.092354774475098,13.34330940246582,13.750429153442385,5.588865756988525,18.02046012878418,10.003983497619627
1999-02-09 14:30:00+00:00,5.936066150665283,5.569327354431152,10.617471694946287,14.889448165893556,12.820720672607422,13.504741668701172,5.613152980804443,17.69699478149414,9.693869590759276
1999-02-10 14:30:00+00:00,5.948885917663574,5.584624290466309,10.706945419311523,14.947415351867676,12.913631439208984,13.603020668029783,5.573688507080078,17.738725662231445,9.693869590759276
1999-02-11 14:30:00+00:00,5.889057159423828,5.538724899291992,11.139396667480469,15.15032958984375,13.459444999694824,13.832332611083984,5.59797477722168,18.21871757507324,10.009720802307127
1999-02-12 14:30:00+00:00,5.8591413497924805,5.4239726066589355,10.975366592407228,15.063364028930664,12.925244331359863,13.71766471862793,5.506900310516357,17.947425842285156,9.831692695617676
1999-02-16 14:30:00+00:00,5.803583145141602,5.385723114013672,11.139396667480469,15.140669822692873,12.86717700958252,13.881468772888184,5.607080936431885,18.11437606811523,9.958035469055176
1999-02-17 14:30:00+00:00,5.743753910064697,5.332171440124512,11.184130668640137,15.140669822692873,12.576848030090332,13.742246627807615,5.567612171173096,17.926555633544922,9.923580169677734
1999-02-18 14:30:00+00:00,5.786486625671387,5.347469806671143,11.295971870422363,15.140669822692873,12.646519660949709,13.889654159545898,5.6677937507629395,18.15611267089844,9.935064315795898
1999-02-19 14:30:00+00:00,5.833497524261475,5.316869735717773,11.333259582519531,15.23728370666504,12.762656211853027,13.832332611083984,5.607080936431885,18.208288192749023,9.986754417419434
1999-02-22 14:30:00+00:00,5.931790828704834,5.370420932769775,11.66132354736328,15.46918773651123,13.215560913085938,14.127152442932127,5.78922700881958,18.594362258911133,10.239434242248535
1999-02-23 14:30:00+00:00,5.880506992340088,5.324524879455566,11.810446739196776,15.459518432617188,13.389753341674805,14.10258674621582,5.607080936431885,18.56306266784668,10.187751770019531
1999-02-24 14:30:00+00:00,5.863410949707031,5.301571369171143,11.422728538513184,15.420868873596191,13.018144607543944,14.020691871643066,5.658687114715576,18.34393310546875,10.061408042907717
1999-02-25 14:30:00+00:00,5.863410949707031,5.32834529876709,11.348169326782228,15.111687660217283,13.052983283996582,13.856892585754396,5.537257671356201,18.16654586791992,9.946548461914062
1999-02-26 14:30:00+00:00,5.863410949707031,5.293920993804932,11.55693531036377,15.15998363494873,12.658143043518066,13.897834777832031,5.570653438568115,18.21871757507324,10.03269386291504
1999-03-01 14:30:00+00:00,5.795032978057861,5.240368366241455,11.60167407989502,15.15032958984375,12.60008144378662,13.832332611083984,5.488683223724365,18.18741798400879,10.038434028625488
1999-03-02 14:30:00+00:00,5.743753910064697,5.186817169189453,11.631502151489258,15.024730682373049,12.263304710388184,13.79137897491455,5.406718730926514,18.176971435546875,10.061408042907717
1999-03-03 14:30:00+00:00,5.705288887023926,5.301571369171143,11.519659042358398,14.937759399414062,12.472332954406738,13.79137897491455,5.409755229949951,18.062196731567383,10.009720802307127
1999-03-04 14:30:00+00:00,5.722383975982666,5.492824554443359,11.780622482299805,15.227618217468262,12.60008144378662,13.979737281799316,5.494757175445557,18.38566780090332,10.222207069396973
1999-03-05 14:30:00+00:00,5.914695739746094,5.596103191375732,12.07886791229248,15.565802574157717,12.890400886535645,14.192672729492188,5.588865756988525,18.803058624267575,10.532318115234377
1999-03-08 14:30:00+00:00,5.953156471252441,5.676429748535156,11.99685001373291,15.652758598327637,13.26201629638672,14.25819206237793,5.525112628936768,18.82393264770508,10.578259468078612
1999-03-09 14:30:00+00:00,5.901876449584961,5.615228176116943,12.093777656555176,15.730060577392578,13.122660636901855,14.274560928344728,5.509937286376953,18.677845001220703,10.606977462768556
1999-03-10 14:30:00+00:00,5.983076572418213,5.936534404754639,12.317459106445312,15.701078414916992,13.122660636901855,14.118969917297363,5.491719722747803,18.84478759765625,10.578259468078612
1999-03-11 14:30:00+00:00,6.047178745269775,6.020684719085693,12.377107620239258,15.72040843963623,13.099431991577148,14.25819206237793,5.534223556518555,18.970014572143555,10.693116188049316
1999-03-12 14:30:00+00:00,6.021537780761719,5.997739315032959,12.399477005004885,15.768707275390623,12.983304977416992,14.381030082702637,5.594938278198242,18.86566162109375,10.739054679870604
1999-03-15 14:30:00+00:00,6.034356117248535,5.9518351554870605,12.436759948730469,15.730060577392578,13.192340850830078,14.503881454467772,5.610116958618164,18.92826461791992,10.762025833129885
1999-03-16 14:30:00+00:00,6.008717060089111,5.921233654022217,12.257814407348633,15.623774528503418,13.418790817260742,14.5693941116333,5.588865756988525,18.886533737182617,10.704602241516112
1999-03-17 14:30:00+00:00,5.991623401641846,6.0742363929748535,12.153422355651855,15.594789505004885,13.33169651031494,14.323701858520508,5.537257671356201,18.782182693481445,10.658661842346191
1999-03-18 14:30:00+00:00,6.119831085205078,6.150737762451172,12.436759948730469,15.63343906402588,13.517500877380373,14.5693941116333,5.619222640991211,19.043046951293945,10.842429161071776
1999-03-19 14:30:00+00:00,6.127551555633545,6.0883941650390625,12.200641632080078,15.73057746887207,13.192340850830078,14.504874229431152,5.515620708465576,18.959571838378903,10.693228721618652
1999-03-22 14:30:00+00:00,6.144700050354004,6.126786708831787,12.230544090270996,15.614195823669434,13.192340850830078,14.496671676635742,5.533952713012695,18.907413482666016,10.578248023986816
1999-03-23 14:30:00+00:00,5.990330696105957,6.019299507141113,11.8118896484375,15.245660781860352,12.809114456176758,14.086467742919922,5.359777927398682,18.38566780090332,10.256302833557127
1999-03-24 14:30:00+00:00,5.994618892669678,5.988584995269775,11.781996726989746,15.206866264343262,13.058791160583496,14.07825756072998,5.433114051818848,18.46915054321289,10.175813674926758
1999-03-25 14:30:00+00:00,6.016062259674072,6.003942012786865,12.051118850708008,15.371746063232422,13.366536140441896,14.184917449951172,5.414782524108887,18.782182693481445,10.486266136169434
1999-03-26 14:30:00+00:00,5.968892574310303,6.08071756362915,11.946457862854004,15.410541534423828,13.296857833862305,14.13569164276123,5.344500541687012,18.636110305786133,10.417277336120604
1999-03-29 14:30:00+00:00,6.067516326904297,6.249624729156494,12.21559238433838,15.662686347961426,13.796215057373049,14.316182136535645,5.316997528076172,18.86566162109375,10.670235633850098
1999-03-30 14:30:00+00:00,6.054652214050293,6.13446044921875,12.073551177978516,15.652995109558104,13.772990226745604,14.193120002746582,5.2314348220825195,18.803058624267575,10.681734085083008
1999-03-31 14:30:00+00:00,5.968892574310303,6.04232931137085,11.931509017944336,15.478418350219728,13.598799705505373,13.88136100769043,5.21921443939209,18.698711395263672,10.52075481414795
1999-04-01 14:30:00+00:00,6.037503719329834,6.0346527099609375,11.961410522460938,15.643298149108888,13.813632011413574,13.905978202819824,5.329221725463867,18.698711395263672,10.50926113128662
1999-04-05 13:30:00+00:00,6.110397815704346,6.180530548095703,12.200641632080078,15.982739448547363,14.289765357971191,13.97981071472168,5.372000694274902,19.11608505249023,10.64724063873291
1999-04-06 13:30:00+00:00,6.003199577331543,6.119108200073242,12.110928535461426,15.895451545715332,14.411705017089844,13.823936462402344,5.344500541687012,19.136960983276367,10.70472812652588
1999-04-07 13:30:00+00:00,6.067516326904297,6.0576887130737305,12.439868927001951,15.92454719543457,14.376864433288574,13.807538986206056,5.414782524108887,19.502161026000977,10.796713829040527
1999-04-08 13:30:00+00:00,6.153278827667236,6.119108200073242,12.664145469665527,16.011821746826172,14.516217231750488,14.12748908996582,5.558403491973877,19.700420379638672,11.03817367553711
1999-04-09 13:30:00+00:00,6.1232590675354,6.2342729568481445,12.63424301147461,16.02152442932129,14.49298858642578,14.160311698913574,5.518677711486816,19.763036727905273,11.141657829284668
1999-04-12 13:30:00+00:00,6.30335807800293,6.280338764190674,12.858521461486816,16.409452438354492,14.272348403930664,14.398225784301758,5.598125457763672,20.26388931274414,11.233642578125
1999-04-13 13:30:00+00:00,6.380541801452637,6.272658348083496,12.843560218811035,16.535539627075195,14.051701545715332,14.447450637817385,5.5064544677734375,20.05519676208496,11.176149368286133
1999-04-14 13:30:00+00:00,6.689272880554199,6.195882797241211,12.679096221923828,16.894372940063477,13.703309059143066,14.012625694274902,5.427005767822266,19.86737632751465,10.92319393157959
1999-04-15 13:30:00+00:00,6.946556091308594,6.464600563049316,12.55948257446289,17.330793380737305,13.819438934326172,13.668057441711426,5.482006072998047,19.366519927978516,10.900197982788086
1999-04-16 13:30:00+00:00,7.023740768432617,6.668060302734375,12.499678611755373,17.427778244018555,13.447821617126465,13.725486755371094,5.543124198913574,19.178699493408203,10.934688568115234
1999-04-19 13:30:00+00:00,7.0966386795043945,6.748680591583252,12.499678611755373,17.57325553894043,12.797503471374512,13.151192665100098,5.598125457763672,18.656980514526367,10.693228721618652
1999-04-20 13:30:00+00:00,7.010878562927246,6.641191005706787,12.664145469665527,17.456871032714844,13.122660636901855,13.397321701049805,5.65924072265625,19.011735916137695,10.831209182739258
1999-04-21 13:30:00+00:00,7.040889739990234,6.541378021240234,12.858521461486816,17.515058517456055,13.47104835510254,13.823936462402344,5.760082721710205,19.44999122619629,11.015180587768556
1999-04-22 13:30:00+00:00,6.9294023513793945,6.656541347503662,12.99307918548584,17.52475357055664,14.0923433303833,13.996217727661133,5.741745471954346,19.846511840820312,11.04392147064209
1999-04-23 13:30:00+00:00,7.032319068908691,6.572088718414307,12.94823169708252,17.660533905029297,14.121374130249023,13.971612930297852,5.7386908531188965,20.295190811157227,11.164657592773438
1999-04-26 13:30:00+00:00,6.9637064933776855,6.426213264465332,12.753853797912598,17.641138076782227,14.481377601623535,13.873162269592283,5.708137035369873,20.26388931274414,11.095664024353027
1999-04-27 13:30:00+00:00,7.100924015045166,6.629672527313232,12.97812843322754,17.728416442871094,14.121374130249023,13.889568328857422,5.741745471954346,20.284757614135746,11.124411582946776
1999-04-28 13:30:00+00:00,7.478268146514893,6.848489761352539,12.903377532958984,17.951480865478516,13.935566902160645,13.684465408325195,5.717300891876221,19.742164611816406,11.084165573120115
1999-04-29 13:30:00+00:00,7.53400993347168,7.055785655975342,12.94823169708252,18.01936912536621,13.790409088134766,13.577808380126951,5.799808025360107,19.512609481811523,10.831209182739258
1999-04-30 13:30:00+00:00,7.443961143493652,6.936782360076904,12.768804550170898,17.806005477905273,13.680083274841309,13.397321701049805,5.723411560058594,19.366519927978516,10.796713829040527
1999-05-03 13:30:00+00:00,7.61548376083374,7.109525680541992,12.918326377868652,18.15514755249023,13.796215057373049,13.709076881408691,5.808973789215088,19.742164611816406,11.061166763305664
1999-05-04 13:30:00+00:00,7.5683159828186035,7.11720609664917,12.514625549316406,18.23272705078125,13.587180137634276,13.59421730041504,5.760082721710205,19.366519927978516,10.934688568115234
1999-05-05 13:30:00+00:00,7.658362865447998,7.013554573059082,12.589387893676758,18.23272705078125,13.865889549255373,13.725486755371094,5.805915832519531,19.53346824645996,10.842708587646484
1999-05-06 13:30:00+00:00,7.722681522369385,6.994361877441406,12.380056381225586,18.27152442932129,13.517500877380373,13.544986724853516,5.683685779571533,19.6169490814209,10.60124683380127
1999-05-07 13:30:00+00:00,7.739834785461426,7.036590099334717,12.619284629821776,18.620662689208984,13.749767303466797,13.659849166870115,5.753966808319092,19.554340362548828,10.842708587646484
1999-05-10 13:30:00+00:00,7.69695520401001,6.955973148345947,12.574433326721191,18.368501663208008,13.865889549255373,13.44654941558838,5.7386908531188965,19.512609481811523,10.831209182739258
1999-05-11 13:30:00+00:00,7.68409252166748,6.979006290435791,12.72394561767578,18.67884826660156,14.074921607971191,13.50397491455078,5.760082721710205,19.82564926147461,11.04967212677002
1999-05-12 13:30:00+00:00,7.491133213043213,6.848489761352539,12.903377532958984,18.49458694458008,14.35363483428955,13.70087432861328,5.775357246398926,20.01346206665039,11.118659019470217
1999-05-13 13:30:00+00:00,7.461114883422852,6.883034706115723,13.022988319396973,18.310319900512695,14.312987327575684,13.76651096343994,5.851754188537598,19.888246536254883,11.061166763305664
1999-05-14 13:30:00+00:00,7.4396772384643555,6.833131313323975,12.619284629821776,18.077547073364254,13.935566902160645,13.520386695861816,5.741745471954346,19.53346824645996,10.842708587646484
1999-05-17 13:30:00+00:00,7.4311017990112305,6.806258201599121,12.380056381225586,18.03876495361328,14.132993698120115,13.61063003540039,5.860920429229736,19.408262252807617,10.624241828918455
1999-05-18 13:30:00+00:00,7.251001834869385,6.648869037628174,12.40996265411377,17.806005477905273,14.260732650756836,13.43013858795166,5.7325758934021,19.199567794799805,10.693228721618652
1999-05-19 13:30:00+00:00,7.32390022277832,6.7409987449646,12.499678611755373,18.077547073364254,14.307188987731934,13.618833541870115,5.851754188537598,19.429119110107425,10.566749572753906
1999-05-20 13:30:00+00:00,7.238142490386963,6.817774772644043,12.335205078125,18.126049041748047,14.121374130249023,13.651649475097656,5.839530944824219,19.68998908996582,10.65873908996582
1999-05-21 13:30:00+00:00,7.233851432800293,6.925262928009033,12.305305480957031,17.912687301635742,13.9588041305542,13.61063003540039,5.784526824951172,19.470869064331055,10.58974552154541
1999-05-24 13:30:00+00:00,7.203835964202881,6.76019287109375,12.036169052124023,17.75751304626465,13.65686321258545,13.257852554321287,5.842588424682617,19.011735916137695,10.359785079956056
1999-05-25 13:30:00+00:00,7.135225772857666,6.733322620391846,11.72217845916748,17.699325561523438,13.372343063354492,13.12658977508545,5.848699569702148,18.82393264770508,10.256302833557127
1999-05-26 13:30:00+00:00,7.066617488861084,6.925262928009033,12.103450775146484,17.57325553894043,13.65104866027832,13.12658977508545,5.879254341125488,18.84478759765625,10.371288299560549
1999-05-27 13:30:00+00:00,6.903677463531494,6.717966079711914,11.8118896484375,17.282304763793945,13.552340507507324,13.060946464538574,5.778419017791748,18.636110305786133,10.164316177368164
1999-05-28 13:30:00+00:00,6.7664642333984375,6.7870635986328125,11.998786926269531,17.456871032714844,13.726533889770508,13.257852554321287,5.790637493133545,18.77174949645996,10.308045387268066
1999-06-01 13:30:00+00:00,7.058047771453857,6.748680591583252,11.82684326171875,17.46656608581543,13.418790817260742,13.307079315185549,5.7875823974609375,18.82393264770508,10.371288299560549
1999-06-02 13:30:00+00:00,7.049468994140625,6.825453758239746,11.752090454101562,17.699325561523438,13.56395149230957,13.101974487304688,5.7875823974609375,18.76131820678711,10.348288536071776
1999-06-03 13:30:00+00:00,7.0709147453308105,6.848489761352539,11.74460792541504,17.883588790893555,13.47104835510254,13.225030899047852,5.7325758934021,18.907413482666016,10.58974552154541
1999-06-04 13:30:00+00:00,7.203835964202881,6.955973148345947,11.961410522460938,18.067861557006836,13.871698379516602,13.684465408325195,5.818138599395752,19.366519927978516,10.670235633850098
1999-06-07 13:30:00+00:00,7.225278377532959,7.036590099334717,12.18568229675293,18.242427825927734,14.121374130249023,13.569605827331545,5.867031574249268,19.199567794799805,10.698978424072266
1999-06-08 13:30:00+00:00,7.135225772857666,6.925262928009033,11.968887329101562,18.077547073364254,13.796215057373049,13.380911827087402,5.867031574249268,19.043046951293945,10.538007736206056
1999-06-09 13:30:00+00:00,7.066617488861084,6.94061803817749,11.938980102539062,18.096948623657227,14.005249977111816,13.307079315185549,5.912867546081543,19.053483963012695,10.434527397155762
1999-06-10 13:30:00+00:00,7.186681747436523,6.979006290435791,11.714701652526855,17.883588790893555,13.796215057373049,13.060946464538574,5.863974571228027,18.89696502685547,10.28505516052246
1999-06-11 13:30:00+00:00,7.1223649978637695,7.032749652862549,11.73713207244873,17.854490280151367,13.61040496826172,12.92968463897705,5.824253559112549,18.677845001220703,10.23331069946289
1999-06-14 13:30:00+00:00,7.293885231018066,7.094171524047852,11.67733097076416,18.067861557006836,13.54653549194336,12.970718383789062,5.986207008361816,18.782182693481445,10.244807243347168
1999-06-15 13:30:00+00:00,7.358201026916504,7.182466983795166,11.73713207244873,18.126049041748047,13.66847038269043,13.00352382659912,5.992316246032715,18.990875244140625,10.175813674926758
1999-06-16 13:30:00+00:00,7.388218879699707,7.109525680541992,12.043648719787598,18.37820816040039,14.231703758239746,13.101974487304688,6.050378322601318,19.366519927978516,10.45177173614502
1999-06-17 13:30:00+00:00,7.413950443267822,7.11720609664917,12.275402069091797,18.5236759185791,14.388479232788086,13.20863151550293,5.998429775238037,19.460426330566406,10.400030136108398
1999-06-18 13:30:00+00:00,7.432771682739258,7.1301069259643555,12.294468879699709,18.66382598876953,14.516217231750488,13.203680038452148,6.019852161407471,19.366519927978516,10.477354049682615
1999-06-21 13:30:00+00:00,7.252110958099365,6.964200019836426,12.369437217712402,18.411346435546875,14.882025718688965,13.055419921875,5.973733425140381,19.272602081298828,10.66157341003418
1999-06-22 13:30:00+00:00,7.1574811935424805,6.890893936157227,12.234498023986816,18.323944091796875,14.56847095489502,13.129558563232422,5.952215671539307,19.241313934326172,10.592489242553713
1999-06-23 13:30:00+00:00,7.191892623901367,6.94490909576416,12.114548683166504,18.38220977783203,14.67879867553711,12.989524841308594,5.933764934539795,19.283048629760746,10.442811965942385
1999-06-24 13:30:00+00:00,7.028440475463867,6.82916259765625,11.919641494750977,18.1879940032959,14.376864433288574,12.948334693908691,5.869200706481934,18.92826461791992,10.419785499572754
1999-06-25 13:30:00+00:00,7.0714569091796875,6.775145530700684,11.949625968933104,18.081178665161133,14.394283294677734,12.940109252929688,5.838457107543945,18.949140548706055,10.385250091552734
1999-06-28 13:30:00+00:00,7.204798221588135,6.732705593109131,12.22700309753418,18.110313415527344,14.632339477539062,12.948334693908691,5.89994478225708,19.15783309936523,10.586735725402832
1999-06-29 13:30:00+00:00,7.161784648895264,6.825302600860596,12.264483451843262,18.207420349121097,14.818154335021973,13.178977012634276,5.903019905090332,19.345640182495117,10.765192031860352
1999-06-30 13:30:00+00:00,7.1574811935424805,6.9256181716918945,12.519366264343262,18.52786445617676,15.044610977172852,13.491976737976074,6.029074668884277,19.59609031677246,10.972437858581545
1999-07-01 13:30:00+00:00,7.226305961608887,6.979630470275879,12.654304504394531,18.53758430480957,15.213003158569336,13.590815544128418,6.007554531097412,19.658681869506836,11.030009269714355
1999-07-02 13:30:00+00:00,7.37255334854126,7.002784729003906,12.654304504394531,18.624971389770508,15.410414695739746,13.640236854553224,6.010631084442139,19.658681869506836,11.087573051452637
1999-07-06 13:30:00+00:00,7.338141918182373,7.133966445922852,12.759254455566406,18.64440536499023,15.323322296142578,13.631999015808104,5.992183208465576,19.6169490814209,11.1796875
1999-07-07 13:30:00+00:00,7.295126438140869,7.114675521850586,12.71428108215332,18.508451461791992,15.50331687927246,13.574345588684082,6.047518730163574,19.742164611816406,11.076057434082031
1999-07-08 13:30:00+00:00,7.243510246276856,7.160974025726318,12.669303894042969,18.576425552368164,15.712352752685549,13.467267036437988,5.998331546783447,19.700420379638672,10.983952522277832
1999-07-09 13:30:00+00:00,7.359650611877441,7.157116413116455,12.684292793273926,18.59584617614746,15.880735397338867,13.533160209655762,5.998331546783447,19.78390312194824,10.983952522277832
1999-07-12 13:30:00+00:00,7.312328338623047,7.230422019958496,12.579336166381836,18.43077278137207,15.903969764709473,13.508445739746094,5.973733425140381,19.82564926147461,10.914872169494627
1999-07-13 13:30:00+00:00,7.30803108215332,7.160974025726318,12.444400787353516,18.362791061401367,15.8342924118042,13.557870864868164,5.946063041687012,19.78390312194824,10.834273338317873
1999-07-14 13:30:00+00:00,7.269319534301758,7.172549724578857,12.474390029907228,18.459896087646484,16.03170394897461,13.516681671142578,5.982955455780029,19.82564926147461,10.857304573059082
1999-07-15 13:30:00+00:00,7.1574811935424805,7.238141059875488,12.586836814880373,18.58613967895508,16.14784049987793,13.66495132446289,6.075191497802734,19.91955184936523,11.001220703125
1999-07-16 13:30:00+00:00,7.222004413604736,7.191837310791016,12.654304504394531,18.615278244018555,16.29300880432129,13.640236854553224,6.145904064178467,19.92998695373535,11.064546585083008
1999-07-19 13:30:00+00:00,7.1531805992126465,7.164828777313232,12.564339637756348,18.634689331054688,16.09557342529297,13.524924278259276,6.087492942810059,19.846511840820312,11.041522026062012
1999-07-20 13:30:00+00:00,7.140276908874512,6.975776195526123,12.406920433044434,18.615278244018555,15.42783546447754,13.409607887268066,6.115160942077637,19.763036727905273,10.753677368164062
1999-07-21 13:30:00+00:00,7.123071193695068,7.052945137023926,12.264483451843262,18.59584617614746,15.561383247375488,13.467267036437988,6.152054309844971,19.72130012512207,10.650053024291992
1999-07-22 13:30:00+00:00,7.1574811935424805,6.948765277862549,12.27947235107422,18.52786445617676,15.079442024230955,13.31900405883789,6.1428303718566895,19.408262252807617,10.511893272399902
1999-07-23 13:30:00+00:00,7.1574811935424805,6.983490943908691,12.144536018371582,18.43077278137207,15.120094299316406,13.22016143798828,6.102863311767578,19.241313934326172,10.43130111694336
1999-07-26 13:30:00+00:00,7.067154407501221,6.852309226989746,12.189516067504885,18.294818878173828,14.777507781982422,13.343709945678713,6.11208438873291,19.26217269897461,10.488868713378906
1999-07-27 13:30:00+00:00,7.166086673736572,6.852309226989746,12.354442596435549,18.53758430480957,15.143309593200684,13.384892463684082,6.148979187011719,19.6169490814209,10.54643440246582
1999-07-28 13:30:00+00:00,7.204798221588135,6.952628135681152,12.20451545715332,18.43077278137207,15.282665252685549,13.261345863342283,6.136679649353027,19.470869064331055,10.511893272399902
1999-07-29 13:30:00+00:00,7.0714569091796875,6.910184860229492,12.0245943069458,18.0617618560791,15.027186393737791,13.063657760620115,6.035224437713623,19.136960983276367,10.350707054138184
1999-07-30 13:30:00+00:00,7.075758934020996,7.056797504425049,11.754711151123049,17.84813117980957,14.87041187286377,12.989524841308594,6.047518730163574,19.011735916137695,10.154973030090332
1999-08-02 13:30:00+00:00,7.097264289855957,6.902466297149658,11.694738388061523,17.896678924560547,14.841378211975098,12.989524841308594,6.139758110046387,18.886533737182617,10.080130577087402
1999-08-03 13:30:00+00:00,7.0929694175720215,6.991209030151367,11.544806480407717,17.906389236450195,14.783323287963867,13.08836841583252,6.099789619445801,18.803058624267575,9.95348834991455
1999-08-04 13:30:00+00:00,7.265015602111816,7.087667942047119,11.394878387451172,17.77043914794922,14.603314399719238,12.849504470825195,6.007554531097412,18.53175163269043,9.752001762390137
1999-08-05 13:30:00+00:00,7.316635608673096,7.211129665374756,11.43985366821289,17.867551803588867,14.719446182250977,12.88244915008545,6.062892436981201,18.479585647583008,9.665647506713867
