alpha_name,fold,observations,pair_observations,fold_ic,fold_sharpe,fold_pnl_sum,fold_max_drawdown
A01_ts_momentum_72,5,252,1512,-0.013945856431721061,-1.8450633894713382,-0.13219426463634376,-0.1297343664567523
A01_ts_momentum_72,6,251,1506,-0.006337012593496352,-1.3794490151702263,-0.1542352084259292,-0.24755124697704056
A02_ema_distance_100,1,252,1512,-0.03568432544667434,-1.0306233591333613,-0.11681501402994772,-0.22117489712643423
A02_ema_distance_100,2,253,1518,0.012523595064343154,0.02016574664784939,0.0024840212211444668,-0.10149595059443561
A02_ema_distance_100,3,252,1512,0.0005860927242849357,-0.43435883228835187,-0.043667934791859694,-0.15112949115241692
A02_ema_distance_100,4,253,1518,-0.006122161636130264,-0.8779663613756189,-0.07556754326526287,-0.11811522253687301
A02_ema_distance_100,5,252,1512,-0.030328255985528095,-2.0172344027664635,-0.1618831680179439,-0.13966734680191184
A02_ema_distance_100,6,251,1506,-0.03285559384328458,-1.7773610825857122,-0.20062215145429577,-0.23976761948747372
A02_ema_distance_20,1,252,1512,-0.029777825303484214,-2.0842419100664897,-0.250597306012014,-0.284554811593034
A02_ema_distance_20,2,253,1518,0.02386287057553199,0.3789424900253514,0.04771588904714648,-0.1229680724846609
A02_ema_distance_20,3,252,1512,-0.0006628132011257095,-1.1579786132048664,-0.10663423969766396,-0.161610532362376
A02_ema_distance_20,4,253,1518,0.005305017534409057,-1.00353131289122,-0.08139599234255918,-0.10720609106409262
A02_ema_distance_20,5,252,1512,-0.01891106048625443,-2.183896479812584,-0.18440832211601416,-0.16374985921668528
A02_ema_distance_20,6,251,1506,-0.024978475012794477,-2.4782120709027655,-0.25607800263279906,-0.23011954278937363
A02_ema_distance_50,1,252,1512,-0.026413301784716462,-1.283354394067151,-0.14842389481420004,-0.24371855136979226
A02_ema_distance_50,2,253,1518,0.014530667899145405,0.29191512817581317,0.038953922432622794,-0.12448585239754018
A02_ema_distance_50,3,252,1512,0.0053333225868380804,-0.4351662596430861,-0.042214963678303685,-0.1522721534685495
A02_ema_distance_50,4,253,1518,-0.0013813568615600946,-0.8999733482450641,-0.07838639944826001,-0.12937302803263273
A02_ema_distance_50,5,252,1512,-0.02920629438678431,-1.7255301354223838,-0.14742515431498002,-0.12209192784490419
A02_ema_distance_50,6,251,1506,-0.0241548771766187,-1.56389225875493,-0.17256380799541365,-0.2084351175324557
A03_donchian_breakout_20,1,252,1512,-0.010437331943821664,-3.46346282984012,-0.1260862993273668,-0.12172473524589977
A03_donchian_breakout_20,2,253,1518,-0.014119470773018682,-2.681678190059359,-0.13155418441385971,-0.12938426369642986
A03_donchian_breakout_20,3,252,1512,-0.052503063829436994,-5.068241865440976,-0.16108797770796882,-0.14929952160776705
A03_donchian_breakout_20,4,253,1518,0.006190682737362481,-3.542167590377484,-0.12187399169385879,-0.1162545009055228
A03_donchian_breakout_20,5,252,1512,0.007103877043882682,-3.249083833983142,-0.09046284384188653,-0.09065680826716549
A03_donchian_breakout_20,6,251,1506,-0.017828648948869222,-3.083271427883418,-0.15228055437467422,-0.1584336023128493
A04_short_reversion_1,1,252,1512,0.05385616597565907,-1.7002019082524018,-0.18776518722904476,-0.2939824091109988
A04_short_reversion_1,2,253,1518,0.05358152549539882,-2.147430122306604,-0.249570867225898,-0.2556463071009001
A04_short_reversion_1,3,252,1512,-0.016182227868457365,-4.319110090414626,-0.3840151452911324,-0.3275488814972143
A04_short_reversion_1,4,253,1518,0.022538186763034367,-3.719888685417797,-0.3115184710468326,-0.29494427365860576
A04_short_reversion_1,5,252,1512,-0.0239514554302358,-6.433951134051813,-0.5141072963512425,-0.41785283613359847
A04_short_reversion_1,6,251,1506,0.03772827212760966,-2.3859123584232806,-0.25282654447796193,-0.23571650682452772
A04_short_reversion_2,1,252,1512,0.0973413522930391,-0.6838386344216905,-0.07706318786799939,-0.2450549969295851
A04_short_reversion_2,2,253,1518,0.03544473070264303,-1.8081207194915365,-0.21314052413582546,-0.2214067659637241
A04_short_reversion_2,3,252,1512,0.01155900349758857,-2.852470927414773,-0.24197734847422764,-0.2247207750639748
A04_short_reversion_2,4,253,1518,0.017422813757641747,-3.1255749776726036,-0.25722147445644206,-0.2596872539793287
A04_short_reversion_2,5,252,1512,-0.030396181296632522,-4.505246693103379,-0.36423095389563676,-0.33022991212175623
A04_short_reversion_2,6,251,1506,0.02872303584973351,-1.2885758619224044,-0.14397644596488804,-0.2032591722792877
A04_short_reversion_3,1,252,1512,0.09118626081735992,-0.23426695669352737,-0.02893000478099096,-0.2439697086404099
A04_short_reversion_3,2,253,1518,0.013957233518321073,-1.9266874378927001,-0.22766471704600916,-0.22326570027998371
A04_short_reversion_3,3,252,1512,0.0015311648596233129,-3.2106784617792,-0.2581700252064471,-0.2514734329176721
A04_short_reversion_3,4,253,1518,-0.03546238482125983,-4.640141069349528,-0.40884401482423743,-0.3440819877424237
A04_short_reversion_3,5,252,1512,-0.02489378345940985,-4.0645880239256265,-0.3345421057519823,-0.3041517175200149
A04_short_reversion_3,6,251,1506,-0.007170114864424147,-1.9518525120413324,-0.23039282138122222,-0.28589167397204274
A04_short_reversion_6,1,252,1512,-0.018350825669437965,-2.1864391773627316,-0.2667827215373876,-0.3284678344540153
A04_short_reversion_6,2,253,1518,-0.0048247871376848345,-1.5389559360798637,-0.1738284389835544,-0.1919519829615427
A04_short_reversion_6,3,252,1512,-0.021907017242678246,-2.8502802147263924,-0.24641162428820004,-0.227932832893596
A04_short_reversion_6,4,253,1518,-0.029948126816403173,-3.4759912795897314,-0.2925061009126741,-0.25768703208322075
A04_short_reversion_6,5,252,1512,0.004422908406543584,-1.8162418493944532,-0.16643316574867384,-0.1884343154558702
A04_short_reversion_6,6,251,1506,0.022212655650162554,-0.3855775896824854,-0.04360004125213615,-0.12385121294164392
A05_bollinger_reversion_20,1,252,1512,0.02332773589352434,-0.613250958726137,-0.07152583827615545,-0.20594213976244313
A05_bollinger_reversion_20,2,253,1518,-0.027544722924159354,-2.256154215288863,-0.27607330504445554,-0.2649973074183879
A05_bollinger_reversion_20,3,252,1512,-0.007767847772773522,-1.7743192135440586,-0.16112970518780984,-0.16128098274033198
A05_bollinger_reversion_20,4,253,1518,-0.008096348239984365,-1.9429180930856706,-0.17129327111845138,-0.23360401020547927
A05_bollinger_reversion_20,5,252,1512,0.024937204218621313,-0.6459145162796396,-0.058369191031623094,-0.12371228471482731
A05_bollinger_reversion_20,6,251,1506,0.016649865459160477,-0.391459677951219,-0.03786913452119118,-0.14204651852863093
A06_rsi_reversion_14,1,252,1512,0.028056017216401302,-0.03730291880393533,-0.0045567627181517245,-0.16816692354507223
A06_rsi_reversion_14,2,253,1518,-0.022941427683596572,-2.1815821032959684,-0.28849164076430295,-0.2856082667411184
A06_rsi_reversion_14,3,252,1512,0.0020545770865199914,-1.4211739771449505,-0.13977311526377825,-0.15759322713066148
A06_rsi_reversion_14,4,253,1518,-0.004399612579859526,-1.7134100572070252,-0.14389905166719133,-0.20116221281222524
A06_rsi_reversion_14,5,252,1512,0.022900426182556777,-0.7941568595796128,-0.07169273936331778,-0.15882887758891262
A06_rsi_reversion_14,6,251,1506,0.026510092921716175,-0.37457129283159396,-0.040031198830229486,-0.16240248633198762
A07_atr_percentile,1,252,1512,-0.03583472158274963,-1.563397653171925,-0.17657181366831382,-0.21293499960315043
A07_atr_percentile,2,253,1518,0.002566912327793197,-0.22721204892268357,-0.020351602106150845,-0.1337333804044023
A07_atr_percentile,3,252,1512,-0.056446888507924634,-2.1723673216704578,-0.18733208438266244,-0.22015235596980232
A07_atr_percentile,4,253,1518,-0.037232147826109445,-2.4249155809507243,-0.18016503884834678,-0.1764979716212327
A07_atr_percentile,5,252,1512,0.00618079711782559,-0.10921136678743269,-0.007236785669084783,-0.07070374643186983
A07_atr_percentile,6,251,1506,-0.011054272087409904,-1.0631826730824965,-0.09983924033483224,-0.15216921444241072
A07_volatility_compression,1,252,1512,0.0015138341438381076,-0.08098586510659414,-0.007646192739936577,-0.0840703247270177
A07_volatility_compression,2,253,1518,0.03575342314686491,0.28928553468486196,0.01841844561201364,-0.0756928179541555
A07_volatility_compression,3,252,1512,0.008602713842804834,-0.5186103738486779,-0.03072757665212369,-0.06026272256452547
A07_volatility_compression,4,253,1518,0.012727952439034393,-0.42103963270373207,-0.021762353814959248,-0.07294120382553426
A07_volatility_compression,5,252,1512,0.024151424693457973,0.18478689739786452,0.011100545027937263,-0.05783229670181478
A07_volatility_compression,6,251,1506,-0.016527175685467407,-1.7834061613232095,-0.13431701610896082,-0.14182981815423668
A08_trend_quality,1,252,1512,-0.01644317192097097,-0.9970491541449454,-0.07108748580816068,-0.13072351849814223
A08_trend_quality,2,253,1518,0.017409681111837348,0.049146742789669275,0.0038996365957839306,-0.060234596885114344
A08_trend_quality,3,252,1512,-0.004306828098560842,-0.5047541071399794,-0.029872778855165115,-0.09109460475360487
A08_trend_quality,4,253,1518,0.02746704620789081,0.4585961000936685,0.027796150238299705,-0.0577745318110342
A08_trend_quality,5,252,1512,-0.031045472612391028,-1.9563811093783885,-0.10212170812521457,-0.08896631361906349
A08_trend_quality,6,251,1506,-0.002747467994409573,-0.4372416518113373,-0.03734033770124558,-0.13409093244659542
A09_efficiency_ratio_20,1,252,1512,-0.02361582279923827,-1.8378884230642323,-0.1789212437383817,-0.24011832226963936
A09_efficiency_ratio_20,2,253,1518,0.024874460586668798,0.06978273739294615,0.007075467570602179,-0.12389023576034919
A09_efficiency_ratio_20,3,252,1512,-0.019036923628830082,-1.150135004226859,-0.09300135140026194,-0.13898207641627536
A09_efficiency_ratio_20,4,253,1518,0.023056156816447702,-0.11179754729676708,-0.008570361505636202,-0.07296666146895858
A09_efficiency_ratio_20,5,252,1512,-0.01802937054974988,-2.0803005908550025,-0.15910659285437947,-0.15254115008139935
A09_efficiency_ratio_20,6,251,1506,-0.015443518891417367,-1.2964409637263272,-0.13353946513847179,-0.16600059825853253
A10_volume_surprise_48,1,252,1512,0.04240089204420226,-2.7891950361405793,-0.2366001382264626,-0.22018624600160552
A10_volume_surprise_48,2,253,1518,0.015290043757231949,-4.037106651371644,-0.3642281022040674,-0.32670716664188915
A10_volume_surprise_48,3,252,1512,0.02040403369149858,-4.681090606060083,-0.35446904847930377,-0.29441058725419966
A10_volume_surprise_48,4,253,1518,-0.035175520282167284,-7.41159238215406,-0.4769019609796573,-0.3896540988697539
A10_volume_surprise_48,5,252,1512,0.03196120329712242,-3.4935727206664,-0.2607535740653564,-0.22849397382290493
A10_volume_surprise_48,6,251,1506,0.018345674680574225,-4.386056652762952,-0.38771439842561495,-0.32615562270360243
A11_signed_volume_pressure_6,1,252,1512,-0.0452474084721446,-3.307367411685347,-0.2691366471662433,-0.25042309470508894
A11_signed_volume_pressure_6,2,253,1518,-0.006614582683532225,-1.3166824712670244,-0.1179212543999883,-0.15699219053998636
A11_signed_volume_pressure_6,3,252,1512,-0.0019995183793366563,-1.9490650022296638,-0.13222699668258214,-0.1338145171331251
A11_signed_volume_pressure_6,4,253,1518,-0.010191133268227523,-1.7893515221823053,-0.13207678469793968,-0.15084025331723827
A11_signed_volume_pressure_6,5,252,1512,0.0002891573131456824,-2.106752039193429,-0.13614051006304112,-0.14958018793407812
A11_signed_volume_pressure_6,6,251,1506,-0.07849049676974806,-4.171498934053484,-0.41145261400816735,-0.3444889420359425
A12_close_location_value_10,1,252,1512,-0.06444744334980805,-3.465014871181531,-0.2418963736783745,-0.24122927775891645
A12_close_location_value_10,2,253,1518,-0.023070262920978184,-1.806715018112171,-0.12429322286435207,-0.14118584973152792
A12_close_location_value_10,3,252,1512,-0.052107749555963,-3.0041024114151944,-0.1651255589943174,-0.16330600545603546
A12_close_location_value_10,4,253,1518,-0.01945199674641249,-1.9664982949005219,-0.12947100106637605,-0.13041182071458124
A12_close_location_value_10,5,252,1512,-0.018255315787096528,-2.929794654036457,-0.15693611465289925,-0.16953260226591993
A12_close_location_value_10,6,251,1506,-0.054158737959111684,-3.090553817215137,-0.25727394166279777,-0.23194029494941637
A13_intraday_range_position_10,1,252,1512,-0.06444744334980808,-3.4650148711815314,-0.24189637367837452,-0.24122927775891645
A13_intraday_range_position_10,2,253,1518,-0.02307026292097814,-1.80671501811217,-0.124293222864352,-0.1411858497315278
A13_intraday_range_position_10,3,252,1512,-0.052107749555963014,-3.0041024114151944,-0.1651255589943174,-0.16330600545603535
A13_intraday_range_position_10,4,253,1518,-0.0194519967464125,-1.9664982949005223,-0.12947100106637605,-0.1304118207145809
A13_intraday_range_position_10,5,252,1512,-0.018255315787096528,-2.9297946540364563,-0.15693611465289925,-0.16953260226591915
A13_intraday_range_position_10,6,251,1506,-0.05415873795911167,-3.090553817215138,-0.2572739416627978,-0.23194029494941648
A14_gap_proxy,1,252,1512,-0.037550158596213905,-4.431339104362447,-0.5207735377260316,-0.4099879318083255
A14_gap_proxy,2,253,1518,0.03905071440447494,-1.751022464062082,-0.22126562888147688,-0.23267545172039117
A14_gap_proxy,3,252,1512,0.019090601077394433,-3.718314494059772,-0.3721148110271253,-0.3448482015504909
A14_gap_proxy,4,253,1518,-0.04187038195992895,-6.686948416601705,-0.5773027969626239,-0.442893857936146
A14_gap_proxy,5,252,1512,0.05289347236463416,-2.549497563469576,-0.2308411671575028,-0.21786187616047425
A14_gap_proxy,6,251,1506,-0.06023339346302425,-5.6742051271501435,-0.6059969535629927,-0.4711148793578923
A15_volatility_adjusted_breakout_20,1,252,1512,0.0006373679541153131,-3.062630820642522,-0.09498612165846679,-0.09374395300177041
A15_volatility_adjusted_breakout_20,2,253,1518,0.004730530672083215,-1.4686997808808104,-0.039525746883608215,-0.04061868385569034
A15_volatility_adjusted_breakout_20,3,252,1512,-0.05994157789515724,-4.69211734025658,-0.13334513142327759,-0.12526069912383253
A15_volatility_adjusted_breakout_20,4,253,1518,-0.002094342959842977,-3.5048405940451066,-0.08315531704019391,-0.08076484913010529
A15_volatility_adjusted_breakout_20,5,252,1512,-0.013960610509833719,-3.492065954991125,-0.06027442091231541,-0.0594658410308988
A15_volatility_adjusted_breakout_20,6,251,1506,-0.026794518683008403,-2.983293571041224,-0.07872152676065679,-0.08367650790196457
A16_momentum_ensemble,1,252,1512,-0.0199863689818729,-1.390011183568782,-0.15218732455004735,-0.248806658009468
A16_momentum_ensemble,2,253,1518,0.017723774996691997,0.04877874471620748,0.005858473146081256,-0.13211738734563283
A16_momentum_ensemble,3,252,1512,0.008703458614842535,-0.37412197810111936,-0.03728339278258472,-0.14625958537373018
A16_momentum_ensemble,4,253,1518,-0.013184512433915826,-1.331983966594649,-0.11548463598903247,-0.1481282946776895
A16_momentum_ensemble,5,252,1512,-0.047278788107176346,-2.8811655355214287,-0.2297746215966967,-0.1923996264913269
A16_momentum_ensemble,6,251,1506,-0.016687280910157858,-1.6571529927028694,-0.18617024599074228,-0.22781616916792002
A17_mean_reversion_ensemble,1,252,1512,0.05299082303920436,-0.3833186817567465,-0.04461997654345709,-0.24062990238267035
A17_mean_reversion_ensemble,2,253,1518,0.0052205624029958994,-2.0088937585870035,-0.24032722010497556,-0.24300540096652812
A17_mean_reversion_ensemble,3,252,1512,-0.006137932544368354,-2.562714315398733,-0.2177766743430267,-0.20356663214613957
A17_mean_reversion_ensemble,4,253,1518,-0.008049752008192239,-3.3291481456275527,-0.266241357968775,-0.2574921547189495
A17_mean_reversion_ensemble,5,252,1512,-0.0003771347017855692,-2.3215989614921835,-0.19228039288774285,-0.21966456362634268
A17_mean_reversion_ensemble,6,251,1506,0.025559741969563565,-0.8506764683879776,-0.09125410964091937,-0.1545223541270213
A20_market_breadth_24,1,252,1512,,0.0,0.0,0.0
A20_market_breadth_24,2,253,1518,,0.0,0.0,0.0
A20_market_breadth_24,3,252,1512,,0.0,0.0,0.0
A20_market_breadth_24,4,253,1518,,0.0,0.0,0.0
A20_market_breadth_24,5,252,1512,,0.0,0.0,0.0
A20_market_breadth_24,6,251,1506,,0.0,0.0,0.0
A23_cross_sectional_relative_strength_24,1,252,1512,-0.03989335857948738,-2.117674254866382,-0.24501883997888763,-0.31785936426830763
A23_cross_sectional_relative_strength_24,2,253,1518,0.026990888108186294,-0.25483084922805627,-0.029846703725181563,-0.16550247197446089
A23_cross_sectional_relative_strength_24,3,252,1512,-0.007975783611838315,-1.0228368634263236,-0.09032581895754935,-0.17801773448636093
A23_cross_sectional_relative_strength_24,4,253,1518,0.01703492696511775,-0.2949696514410641,-0.021809150270254173,-0.07508954589081251
A23_cross_sectional_relative_strength_24,5,252,1512,-0.044639363505391744,-2.083345433974602,-0.19349534645926925,-0.17709097495094284
A23_cross_sectional_relative_strength_24,6,251,1506,-0.02899287912759696,-2.0427111020900965,-0.20481648811855735,-0.19121283880709827
A24_skip_momentum_120_6,1,252,1512,-0.02086364658726059,-1.5999921619384445,-0.1624532305205716,-0.22090461819084428
A24_skip_momentum_120_6,2,253,1518,0.00018204943278547824,-0.8854735498082797,-0.09377402320586548,-0.14733271368059386
A24_skip_momentum_120_6,3,252,1512,-0.03215409860817555,-0.30340595723042424,-0.029555008351330625,-0.14630353580779654
A24_skip_momentum_120_6,4,253,1518,-0.018935161837385618,-0.6397713646337506,-0.05311855823256767,-0.14983592744451002
A24_skip_momentum_120_6,5,252,1512,-0.019202964066431162,-1.0530142748402922,-0.08696452693245457,-0.10188628105094344
A24_skip_momentum_120_6,6,251,1506,-0.024569619376696855,-1.385894536712697,-0.15316552911851217,-0.24426365544539164
A24_skip_momentum_168_6,1,252,1512,-0.05697034179908665,-2.006218783408788,-0.2201880109767789,-0.24351971976887588
A24_skip_momentum_168_6,2,253,1518,0.04162619418934042,1.0565513933357553,0.08625921389241405,-0.07150557565428128
A24_skip_momentum_168_6,3,252,1512,-0.01879826776088468,-1.577318901928774,-0.1423217436873985,-0.2143064757375014
A24_skip_momentum_168_6,4,253,1518,0.046479367315321776,1.3050979363546973,0.10702018625139215,-0.058188146675887675
A24_skip_momentum_168_6,5,252,1512,-0.00655309097456708,-0.4790465186692908,-0.034327880213632415,-0.07876115080868429
A24_skip_momentum_168_6,6,251,1506,-0.04233668848601317,-1.01977163956609,-0.10701155123100066,-0.15294778288192445
A24_skip_momentum_72_6,1,252,1512,-0.018211695641197706,-1.4022730215591557,-0.14470324244864663,-0.2238384946511759
A24_skip_momentum_72_6,2,253,1518,0.004140832036596897,-0.5857751911742184,-0.06445966278289059,-0.1439385758971642
A24_skip_momentum_72_6,3,252,1512,-0.013944440013739127,-1.0485467944682503,-0.09711047437085994,-0.10708469275040722
A24_skip_momentum_72_6,4,253,1518,-0.05494897670219476,-2.59420021180204,-0.22156618162920383,-0.2110712628061966
A24_skip_momentum_72_6,5,252,1512,-0.033482235755415236,-1.5496168933986731,-0.12427915255069699,-0.14125592946186205
A24_skip_momentum_72_6,6,251,1506,0.004267085493841702,-0.68992944656206,-0.0707223522563932,-0.19105435484359123
A25_sign_tsmom_168,1,252,1512,-0.06735845540254212,-2.297701443953326,-0.20580846643894482,-0.2353988394086708
A25_sign_tsmom_168,2,253,1518,0.02469496007715927,0.287364172842693,0.023113991458093296,-0.10363320102619578
A25_sign_tsmom_168,3,252,1512,0.012487151881865255,-0.2919518542604256,-0.022475699139902616,-0.11605573593724205
A25_sign_tsmom_168,4,253,1518,0.04542114748394763,0.8427223731774061,0.05970920924725273,-0.05678542650759766
A25_sign_tsmom_168,5,252,1512,0.032525077911315606,0.6925546300393867,0.048121854687802196,-0.05734013558211226
A25_sign_tsmom_168,6,251,1506,-0.019811904505975798,-0.9179153869170196,-0.080090307575371,-0.1222281283777068
A25_sign_tsmom_24,1,252,1512,-0.005376071038118047,-1.1191010606441607,-0.08576215064902253,-0.13933661019786248
A25_sign_tsmom_24,2,253,1518,0.002845220596398759,-0.902435457270402,-0.09425857556252465,-0.1338673939865851
A25_sign_tsmom_24,3,252,1512,-0.024285356400717127,-1.8391888554847988,-0.13492420178226572,-0.1847242234256925
A25_sign_tsmom_24,4,253,1518,-0.002081241250999415,-1.143616573514382,-0.08261802258695557,-0.09293652319269263
A25_sign_tsmom_24,5,252,1512,-0.050686708965184124,-3.5125039020404856,-0.22049957991410107,-0.20502720168950006
A25_sign_tsmom_24,6,251,1506,-0.023085572383366348,-1.837037153719622,-0.16680890401656923,-0.17359223877015406
A25_sign_tsmom_72,1,252,1512,-0.007412754216972666,-0.9633164527782994,-0.07920585148300963,-0.15320775450364132
A25_sign_tsmom_72,2,253,1518,0.006796718597179639,-0.6305506397878734,-0.06493076955722532,-0.1209257241485513
A25_sign_tsmom_72,3,252,1512,0.02261814241522294,-0.6403345359308881,-0.05056816103695316,-0.10310722052754817
A25_sign_tsmom_72,4,253,1518,-0.05306715383973579,-1.9463269704400858,-0.15574882566842851,-0.15888939241123434
A25_sign_tsmom_72,5,252,1512,-0.021367176778200346,-1.7068959678452376,-0.09597415096177503,-0.12633837163802508
A25_sign_tsmom_72,6,251,1506,0.006138720966501859,-0.5482407848430109,-0.05249776025340518,-0.1745080309596887
A26_chan_pivot_position,1,252,1512,-0.03341860289694611,-1.9376348995982298,-0.21398089264022024,-0.2647178592984798
A26_chan_pivot_position,2,253,1518,0.03773675575644394,0.23180279837385526,0.02724732428125899,-0.13652640397122429
A26_chan_pivot_position,3,252,1512,-0.0013757391504377469,-0.819856272335154,-0.07532253697619312,-0.15229352957293152
A26_chan_pivot_position,4,253,1518,0.009711251434925964,0.04953092335290676,0.004071379965522124,-0.08145883802444043
A26_chan_pivot_position,5,252,1512,-0.045641735263023404,-2.571219943629539,-0.20725143491333858,-0.1765433189078942
A26_chan_pivot_position,6,251,1506,-0.019800604860015558,-2.096017243990204,-0.20780587959628433,-0.19236497298223698
