symbol,alpha_name,direction,passed,median_fold_ic,positive_fold_ratio,max_fold_pnl_ratio,max_year_pnl_ratio,cost_drag_ratio,total_pnl,total_observations,min_fold_observations,check__折IC中位数为正,check__至少60%的折IC为正,check__单折PnL占比不超过50%,check__单一日历年PnL占比不超过60%,check__扣费后成本侵蚀比例不超过70%,check__总有效样本不少于1000根K线,check__每折样本不少于30根K线
MSFT,A06_rsi_reversion_14,mean_reversion,True,0.032265201565987243,0.8333333333333334,0.32393214742384757,0.19499211361748742,0.044439256594352314,0.6176454496245763,2497,251,True,True,True,True,True,True,True
MSFT,A17_mean_reversion_ensemble,mean_reversion,False,0.05152627163350497,0.8333333333333334,0.5115055604752057,0.2252523450885707,0.08013353726749743,0.4328277615839298,2497,251,True,True,False,True,True,True,True
MSFT,A07_volatility_compression,regime,False,-0.0062287128039560736,0.5,0.2906421565207499,0.19918843021188257,0.018976297599631108,0.4973079870898892,2411,251,False,False,True,True,True,True,True
MSFT,A07_atr_percentile,regime,False,-0.01355931012905023,0.3333333333333333,0.6890782317546628,0.2580871809155601,0.010410003691842683,0.2341854554656686,2249,251,False,False,False,True,True,True,True
MSFT,A15_volatility_adjusted_breakout_20,trend,False,-0.061655439955758895,0.16666666666666666,1.0,0.5444916952875597,0.22859414100942826,-0.12335334412964657,2312,251,False,False,False,True,True,True,True
MSFT,A10_volume_surprise_48,trend,True,0.028279664880779057,0.8333333333333334,0.42418412845814296,0.5663671305204476,0.159999298165843,-0.2731124781835481,2464,251,True,True,True,True,True,True,True
MSFT,A11_signed_volume_pressure_6,trend,False,-0.08118681415202608,0.0,inf,0.500946709908078,0.0679615076582791,-0.2989324731930589,2506,251,False,False,False,True,True,True,True
MSFT,A12_close_location_value_10,trend,False,-0.04718084874617501,0.0,1.0,0.2982464484605739,0.05147047393661843,-0.09024695141022386,2502,251,False,False,False,True,True,True,True
MSFT,A13_intraday_range_position_10,trend,False,-0.047180848746174966,0.0,1.0,0.29824644846057397,0.05147047393661842,-0.09024695141022389,2502,251,False,False,False,True,True,True,True
MSFT,A14_gap_proxy,trend,False,0.041098439435219784,0.6666666666666666,1.0,0.5224703566105352,0.13800167404844577,-0.7520752934886135,2510,251,True,True,False,True,True,True,True
MSFT,A26_chan_pivot_position,trend,False,-0.03446721416062706,0.16666666666666666,0.4897947436424781,0.23804721918718408,0.026381455618916597,0.19691780986302068,2489,251,False,False,True,True,True,True,True
MSFT,A20_market_breadth_24,regime,False,-0.07410660002081217,0.16666666666666666,0.35706912694923926,0.3096000467456327,0.02932640048468412,0.5402532919584925,2487,251,False,False,True,True,True,True,True
MSFT,A23_cross_sectional_relative_strength_24,relative_value,True,0.005386959883654517,0.6666666666666666,0.38018800044353335,0.37519168116685425,0.02855882111737554,0.3578094773486755,2463,251,True,True,True,True,True,True,True
JPM,A01_ts_momentum_12,trend,False,-0.04135975805590388,0.16666666666666666,0.4780216949777272,0.31987315275236095,0.038898776722886545,0.0718129128024671,2463,251,False,False,True,True,True,True,True
JPM,A01_ts_momentum_24,trend,False,-0.04858537118448465,0.0,0.47339870672975676,0.28286848432188355,0.02584784883785984,0.043155323720316545,2463,251,False,False,True,True,True,True,True
JPM,A01_ts_momentum_48,trend,False,-0.06254951600172119,0.16666666666666666,0.4761262535138601,0.16638244526135676,0.014739525646162986,0.5604045062578902,2463,251,False,False,True,True,True,True,True
JPM,A01_ts_momentum_72,trend,False,-0.04181760095487819,0.16666666666666666,0.3521381019914448,0.25982774484313237,0.01101989941946155,0.9597180425877618,2439,251,False,False,True,True,True,True,True
JPM,A01_ts_momentum_120,trend,False,-0.04962448326524797,0.0,0.4185228205132017,0.3559686604080206,0.009112645865653302,0.8336547935690306,2391,251,False,False,True,True,True,True,True
JPM,A16_momentum_ensemble,trend,False,-0.05594517695445031,0.0,0.4149419487090706,0.18417564811397208,0.020709788618930792,0.4506410680122805,2463,251,False,False,True,True,True,True,True
JPM,A24_skip_momentum_72_6,trend,False,-0.04889313732743866,0.0,0.3211830068047625,0.3698612551376783,0.010739376599274273,0.639973505632656,2433,251,False,False,True,True,True,True,True
JPM,A24_skip_momentum_120_6,trend,False,-0.046564766482225725,0.16666666666666666,0.35007756589575767,0.30192451869205383,0.008877228875214234,0.6309482860158687,2385,251,False,False,True,True,True,True,True
JPM,A24_skip_momentum_168_6,trend,False,-0.02914555694912118,0.16666666666666666,0.3139114318003534,0.2212979205717016,0.004267806105259293,1.2052712052310548,2337,251,False,False,True,True,True,True,True
JPM,A25_sign_tsmom_24,trend,False,-0.041733137777301914,0.16666666666666666,0.5048818092489636,0.24283317801018262,0.019925885690550916,0.6018731413653449,2487,251,False,False,False,True,True,True,True
JPM,A25_sign_tsmom_72,trend,False,-0.029965823552227544,0.16666666666666666,0.4416005137442061,0.34984285703432005,0.007898899099041984,0.9700445037810654,2439,251,False,False,True,True,True,True,True
JPM,A25_sign_tsmom_168,trend,False,-0.026749046095029698,0.3333333333333333,0.3570201291832475,0.2254094158800025,0.0037724548836905233,1.338074670760628,2343,251,False,False,True,True,True,True,True
JPM,A02_ema_distance_20,trend,False,-0.03930791300410563,0.0,0.4674696827643699,0.3568038240757553,0.045243122864594955,0.10861832570594031,2492,251,False,False,True,True,True,True,True
JPM,A02_ema_distance_50,trend,False,-0.06146560343742827,0.0,0.39849891580351016,0.20614492077115013,0.025526992420344785,0.2234996198108023,2462,251,False,False,True,True,True,True,True
JPM,A02_ema_distance_100,trend,False,-0.0764875332403546,0.0,0.3602469232655759,0.25798467565420985,0.01616803684185716,0.3420785542198103,2412,251,False,False,True,True,True,True,True
JPM,A03_donchian_breakout_20,trend,False,-0.05312055375223146,0.0,1.0,0.8306983547711564,0.2363428888902026,-0.13427363801954328,2512,251,False,False,False,False,True,True,True
JPM,A08_trend_quality,trend,False,-0.05830089805116906,0.0,0.5787422411750174,0.4767786137313569,0.024391933226694727,0.04155434730323507,2452,251,False,False,False,True,True,True,True
JPM,A09_efficiency_ratio_20,trend,False,-0.04744904723698096,0.0,0.42924330008034717,0.4638861348760738,0.03742089850947536,0.030347073839911698,2491,251,False,False,True,True,True,True,True
JPM,A04_short_reversion_1,mean_reversion,False,-0.0049860425686211775,0.3333333333333333,0.7207164363709193,0.8971800962584402,0.14201390929054325,-0.5875098809890478,2411,251,False,False,False,False,True,True,True
JPM,A04_short_reversion_2,mean_reversion,False,0.007101171580937357,0.6666666666666666,0.7968270310864589,0.5138141939973372,0.09675700717137871,-0.404787048731329,2410,251,True,True,False,True,True,True,True
JPM,A04_short_reversion_3,mean_reversion,False,-0.00027863302846213404,0.5,0.6377728320451123,0.32164412721632235,0.07648773527793731,-0.19559948623262102,2409,251,False,False,False,True,True,True,True
JPM,A04_short_reversion_6,mean_reversion,False,-0.0020813805597804332,0.3333333333333333,0.24041019091269825,0.3968376055930957,0.052170970098662096,-0.052582561272860345,2406,251,False,False,True,True,True,True,True
JPM,A05_bollinger_reversion_20,mean_reversion,True,0.04697346617846306,0.8333333333333334,0.2856679235212835,0.24678641975944873,0.04416979423989251,0.3099902219793137,2492,251,True,True,True,True,True,True,True
JPM,A06_rsi_reversion_14,mean_reversion,True,0.049269835316686626,1.0,0.21227874642500125,0.19804729916372762,0.04095612409295939,0.31626881084618486,2497,251,True,True,True,True,True,True,True
JPM,A17_mean_reversion_ensemble,mean_reversion,False,0.016153916466166103,0.8333333333333334,0.5000566965944186,0.328251430876379,0.07452971853177093,-0.05648950158270041,2497,251,True,True,False,True,True,True,True
JPM,A07_volatility_compression,regime,False,-0.04270242165869664,0.0,0.4282314730698384,0.3128226115908299,0.01825517262303138,0.20391423601527195,2411,251,False,False,True,True,True,True,True
JPM,A07_atr_percentile,regime,False,0.0020172407695294783,0.5,0.43524640452623076,0.36123643690291285,0.011597443159029103,0.2622525155667644,2249,251,True,False,True,True,True,True,True
JPM,A15_volatility_adjusted_breakout_20,trend,False,-0.035398422631696666,0.16666666666666666,0.5546588884096932,1.0,0.2443543800690948,-0.08290684997134229,2312,251,False,False,False,False,True,True,True
JPM,A10_volume_surprise_48,trend,False,-0.0013452885741119334,0.5,1.0,0.45771400934331985,0.16141088819178565,-0.31378822593416245,2464,251,False,False,False,True,True,True,True
JPM,A11_signed_volume_pressure_6,trend,False,-0.05511896821705296,0.3333333333333333,0.6990744250321047,0.2824683273367759,0.07506384054287026,-0.04683163773270459,2506,251,False,False,False,True,True,True,True
JPM,A12_close_location_value_10,trend,False,-0.07705524541468486,0.16666666666666666,1.0,0.5314072582889255,0.055147603083873946,-0.017104037869354938,2502,251,False,False,False,True,True,True,True
JPM,A13_intraday_range_position_10,trend,False,-0.07705524541468484,0.16666666666666666,1.0,0.5314072582889255,0.05514760308387396,-0.017104037869354997,2502,251,False,False,False,True,True,True,True
JPM,A14_gap_proxy,trend,False,0.04243286391047546,0.8333333333333334,0.5147182699401862,0.6351135248443869,0.14897469957021892,-0.4755648664623072,2510,251,True,True,False,False,True,True,True
JPM,A26_chan_pivot_position,trend,False,-0.040305476021314304,0.0,0.42761600204767264,0.30122022158312134,0.025108608020466668,0.14832790118884878,2488,251,False,False,True,True,True,True,True
JPM,A20_market_breadth_24,regime,False,-0.028719258536480895,0.16666666666666666,0.6267630363792739,0.3254882912128917,0.028244749995583313,0.30106584211815923,2487,251,False,False,False,True,True,True,True
JPM,A23_cross_sectional_relative_strength_24,relative_value,False,-0.033208803836391826,0.16666666666666666,0.5695493414084014,0.4283805752539034,0.03015234353366169,0.2948309715705927,2463,251,False,False,False,True,True,True,True
XOM,A01_ts_momentum_12,trend,False,-0.031644371795771495,0.0,0.3948379445512476,0.3955034783261123,0.03743829707749088,-0.19267205406719834,2463,251,False,False,True,True,True,True,True
XOM,A01_ts_momentum_24,trend,False,-0.03297021349867934,0.16666666666666666,0.38124310805597406,0.3938201529736323,0.023885046621035234,-0.11801835958056234,2463,251,False,False,True,True,True,True,True
XOM,A01_ts_momentum_48,trend,False,-0.06635591202396283,0.3333333333333333,0.46554739164326603,0.4624050107992764,0.018845973270067054,-0.1765317113986511,2463,251,False,False,True,True,True,True,True
XOM,A01_ts_momentum_72,trend,False,-0.06242851314618282,0.3333333333333333,0.3007392245306342,0.45306291412678384,0.013920805112251926,0.2547874812269163,2439,251,False,False,True,True,True,True,True
XOM,A01_ts_momentum_120,trend,False,-0.06479868210086204,0.0,0.4616528091452971,0.5180406770651611,0.00972490248654659,0.42286192098567377,2391,251,False,False,True,True,True,True,True
XOM,A16_momentum_ensemble,trend,False,-0.06160869388870187,0.16666666666666666,0.34866885278762216,0.38832163450825596,0.021608091313861374,-0.029710908837879524,2463,251,False,False,True,True,True,True,True
XOM,A24_skip_momentum_72_6,trend,False,-0.019082517744317667,0.3333333333333333,0.3858323809659028,0.4709441429821825,0.014040149858866268,0.5767428425604072,2433,251,False,False,True,True,True,True,True
XOM,A24_skip_momentum_120_6,trend,False,-0.06593934550698899,0.16666666666666666,0.42459848607428297,0.4985602229149026,0.009463176221370308,0.2912252403880906,2385,251,False,False,True,True,True,True,True
XOM,A24_skip_momentum_168_6,trend,False,-0.02963449212519002,0.3333333333333333,0.5185054244472382,0.4818749376132791,0.007908394211272323,0.7528466254375519,2337,251,False,False,False,True,True,True,True
XOM,A25_sign_tsmom_24,trend,False,-0.04026174388865363,0.3333333333333333,0.423882440452608,0.40045343802411476,0.018415585579371053,0.01693544255544578,2487,251,False,False,True,True,True,True,True
XOM,A25_sign_tsmom_72,trend,False,-0.05816644697334742,0.3333333333333333,0.3588911699663132,0.5615764740105272,0.011972216476569106,0.33463900734587776,2439,251,False,False,True,True,True,True,True
XOM,A25_sign_tsmom_168,trend,False,-0.011953166341395706,0.0,0.524180592345338,0.458560436204357,0.007716866158566803,0.7730174611463474,2343,251,False,False,False,True,True,True,True
XOM,A02_ema_distance_20,trend,False,-0.04203204497210511,0.0,0.47941211695314745,0.39634317795827334,0.043629433835836985,-0.32781840363189524,2492,251,False,False,True,True,True,True,True
XOM,A02_ema_distance_50,trend,False,-0.06214893745981352,0.16666666666666666,0.34367946549411005,0.35628310634574883,0.026540663921805544,-0.13242937421996798,2462,251,False,False,True,True,True,True,True
XOM,A02_ema_distance_100,trend,False,-0.07609811801327485,0.16666666666666666,0.3627305082832139,0.3642132938207418,0.017661424995786212,0.05433714927658756,2412,251,False,False,True,True,True,True,True
XOM,A03_donchian_breakout_20,trend,False,-0.07735713898570704,0.0,inf,1.0,0.17926507465241429,-0.20173014950079482,2512,251,False,False,False,False,True,True,True
XOM,A08_trend_quality,trend,False,-0.029337659199900626,0.3333333333333333,0.6470086449387445,0.6115322112221128,0.02257644026295584,-0.014694054701174256,2452,251,False,False,False,False,True,True,True
XOM,A09_efficiency_ratio_20,trend,False,-0.030560049023788033,0.16666666666666666,0.6642540708766907,0.6400907330220074,0.034072242401987134,-0.13133653303874476,2491,251,False,False,False,False,True,True,True
XOM,A04_short_reversion_1,mean_reversion,False,0.023561245040403883,0.6666666666666666,0.658668319280194,0.5622900288821836,0.1252917038415593,-0.6483242850977269,2411,251,True,True,False,True,True,True,True
XOM,A04_short_reversion_2,mean_reversion,False,0.05176941907333614,1.0,0.33706199083301863,0.6461244490712601,0.0878532730773461,-0.5153880052096275,2410,251,True,True,True,False,True,True,True
XOM,A04_short_reversion_3,mean_reversion,False,0.02685840557650038,0.6666666666666666,0.629236373244051,0.779004876609516,0.06844340574703622,-0.31562025208780786,2409,251,True,True,False,False,True,True,True
XOM,A04_short_reversion_6,mean_reversion,False,0.015124874250805217,0.5,0.46762475414124,0.4376009301240887,0.04963634060642569,-0.40908952277859145,2406,251,True,False,True,True,True,True,True
XOM,A05_bollinger_reversion_20,mean_reversion,True,0.04053933861551786,1.0,0.363326251091659,0.44874585739174055,0.040154981291076516,-0.2833490368598336,2492,251,True,True,True,True,True,True,True
XOM,A06_rsi_reversion_14,mean_reversion,True,0.04495025273991985,1.0,0.28998771830929615,0.29827299026608584,0.035060959456858054,-0.2152134758385441,2497,251,True,True,True,True,True,True,True
XOM,A17_mean_reversion_ensemble,mean_reversion,True,0.05030687717841972,1.0,0.3153267533000009,0.3525495039519789,0.06666000254701661,-0.4404259954911034,2497,251,True,True,True,True,True,True,True
XOM,A07_volatility_compression,regime,False,-0.03650520983223108,0.16666666666666666,0.3588747982248326,0.595237229805741,0.020083984555927685,-0.01635729894235881,2411,251,False,False,True,True,True,True,True
XOM,A07_atr_percentile,regime,False,0.02165881289690015,0.5,0.35493082429659706,0.4990196761874688,0.010339101372828627,0.36709003887885494,2249,251,True,False,True,True,True,True,True
XOM,A15_volatility_adjusted_breakout_20,trend,False,-0.0737526877155185,0.0,inf,1.0,0.1919936153729906,-0.11540644953671009,2312,251,False,False,False,False,True,True,True
XOM,A10_volume_surprise_48,trend,False,-0.028115201601296727,0.3333333333333333,0.6285735595605738,0.8983257417552882,0.14128335631222835,-0.6530769984462859,2464,251,False,False,False,False,True,True,True
XOM,A11_signed_volume_pressure_6,trend,False,-0.05472999892778978,0.0,0.9403080675948303,0.7054803832871759,0.06046000246220131,-0.3314912568703368,2506,251,False,False,False,False,True,True,True
XOM,A12_close_location_value_10,trend,False,-0.052701122845202,0.16666666666666666,0.5218669673729693,0.8005029230615474,0.048412231746829404,-0.19151009693715548,2502,251,False,False,False,False,True,True,True
XOM,A13_intraday_range_position_10,trend,False,-0.05270112284520198,0.16666666666666666,0.5218669673729697,0.8005029230615474,0.04841223174682939,-0.1915100969371556,2502,251,False,False,False,False,True,True,True
XOM,A14_gap_proxy,trend,False,-0.0061325094218107525,0.3333333333333333,0.849312237916586,0.7509838653921538,0.12780186259896734,-1.0276156722905427,2510,251,False,False,False,False,True,True,True
XOM,A26_chan_pivot_position,trend,False,-0.03442363372225024,0.16666666666666666,0.37448886133256887,0.3677528462370764,0.02519186116175499,0.09760979184909771,2482,251,False,False,True,True,True,True,True
XOM,A20_market_breadth_24,regime,False,0.022775766885289914,0.5,0.49882995971902583,0.496446209033598,0.025103623243770523,-0.04904134917939537,2487,251,True,False,True,True,True,True,True
XOM,A23_cross_sectional_relative_strength_24,relative_value,False,-0.01500598670224607,0.3333333333333333,0.43349779177984765,0.3436102046641677,0.023143403600933525,0.22326135321710874,2463,251,False,False,True,True,True,True,True
