date,DBMF,GLD
2019-05-09 13:30:00+00:00,5.951905745034977e-05,0.0023972233951769
2019-05-10 13:30:00+00:00,0.00015998923636,0.0018967686554753
2019-05-13 13:30:00+00:00,-0.0073170114414333,0.0102065211374689
2019-05-14 13:30:00+00:00,0.0057139238048469,-0.0017127585159455
2019-05-15 13:30:00+00:00,0.0124824904719768,-0.0005718985398923
2019-05-16 13:30:00+00:00,0.0107484416975169,-0.0071937025609556
2019-05-17 13:30:00+00:00,0.0031272231975948,-0.0070811504858017
2019-05-20 13:30:00+00:00,-0.0064367247358268,-8.294353230023577e-05
2019-05-21 13:30:00+00:00,0.0010982479480275,-0.0023221052727438
2019-05-22 13:30:00+00:00,0.0006268651373919,-0.0009975303036429
2019-05-23 13:30:00+00:00,-0.0054872590675099,0.007730666346787
2019-05-24 13:30:00+00:00,0.0020865689227148,0.0010723766801573
2019-05-28 13:30:00+00:00,0.0062473527838448,-0.0038766381655639
2019-05-29 13:30:00+00:00,-0.0040260284397204,0.000330885661373
2019-05-30 13:30:00+00:00,0.0020781052534651,0.0067807535066841
2019-05-31 13:30:00+00:00,-0.0078719656922672,0.0134701237329901
2019-06-03 13:30:00+00:00,-0.0035130096581319,0.0144255959903768
2019-06-04 13:30:00+00:00,0.0016619245047249,0.0003195661008275
2019-06-05 13:30:00+00:00,0.0037926417947065,0.0025556507477202
2019-06-06 13:30:00+00:00,-0.0013788086811902,0.0032660479055679
2019-06-07 13:30:00+00:00,0.0077246463838579,0.0056374650493659
2019-06-10 13:30:00+00:00,-0.0050500460772036,-0.0099583264124957
2019-06-11 13:30:00+00:00,-0.0020460127386637,-0.0011974509251515
2019-06-12 13:30:00+00:00,0.0043721073815272,0.0051899386765626
2019-06-13 13:30:00+00:00,0.0059219285191533,0.0061162809627722
2019-06-14 13:30:00+00:00,0.0047172466322972,-0.0003161209831554
2019-06-17 13:30:00+00:00,-0.0003107697970094,-0.0006323814815494
2019-06-18 13:30:00+00:00,0.0076078784750119,0.0050575535497766
2019-06-19 13:30:00+00:00,0.0035442426889594,0.006054213562905
2019-06-20 13:30:00+00:00,-0.0017290719344976,0.0251653079635033
2019-06-21 13:30:00+00:00,-0.0160893732127043,0.0066322943755691
2019-06-24 13:30:00+00:00,0.0025794157908103,0.0148433609177749
2019-06-25 13:30:00+00:00,0.001559151657545,0.0019401560761968
2019-06-26 13:30:00+00:00,-0.0105580245775249,-0.0091699758076555
2019-06-27 13:30:00+00:00,0.0061042719070016,-0.000978189697374
2019-06-28 13:30:00+00:00,0.0046972483466074,0.0027086767537327
2019-07-01 13:30:00+00:00,0.00409068269982,-0.0193790682515799
2019-07-02 13:30:00+00:00,0.0091181811364843,0.0213490556185335
2019-07-03 13:30:00+00:00,0.0091508490004793,0.0016482363695131
2019-07-05 13:30:00+00:00,-0.0098779677591135,-0.0111558066410157
2019-07-08 13:30:00+00:00,-0.0021185562264684,-0.0064358340434047
2019-07-09 13:30:00+00:00,-0.0011195824753596,0.0035019935564183
2019-07-10 13:30:00+00:00,-0.0015455630080852,0.0157795964336937
2019-07-11 13:30:00+00:00,-0.0083598313158913,-0.0084478059462415
2019-07-12 13:30:00+00:00,0.0025731621399217,0.0062515964522796
2019-07-15 13:30:00+00:00,0.0052502080532217,0.0
2019-07-16 13:30:00+00:00,-0.0003873259522943,-0.0084667857080007
2019-07-17 13:30:00+00:00,0.0038700986060428,0.0164570848266547
2019-07-18 13:30:00+00:00,0.0,0.0141108922105684
2019-07-19 13:30:00+00:00,-0.0006173681928466,-0.0147347564994359
2019-07-22 13:30:00+00:00,0.0021606912618166,-0.0001488382123558
2019-07-23 13:30:00+00:00,0.0061972016404471,-0.005655444561907
2019-07-24 13:30:00+00:00,0.0084932957431437,0.0050837958488423
2019-07-25 13:30:00+00:00,-0.0088097213147008,-0.0070735430621053
2019-07-26 13:30:00+00:00,0.0070802327454341,0.0016481128999442
2019-07-29 13:30:00+00:00,-0.0014074265427361,0.0066563483539085
2019-07-30 13:30:00+00:00,-0.006323834415264,0.0033432836828158
2019-07-31 13:30:00+00:00,0.0045192648895279,-0.0131195292949428
2019-08-01 13:30:00+00:00,0.008006403544301,0.024010185335687
2019-08-02 13:30:00+00:00,-0.0075343936158255,-0.003813974493292
2019-08-05 13:30:00+00:00,-0.0147249041365747,0.0139748613442173
2019-08-06 13:30:00+00:00,0.0156649089329931,0.0081243227036372
2019-08-07 13:30:00+00:00,0.0031991446539012,0.0151821003127772
2019-08-08 13:30:00+00:00,0.0100212396883869,0.0050321687551471
2019-08-09 13:30:00+00:00,-0.0086524961480968,-0.0033178313376756
2019-08-12 13:30:00+00:00,0.0142543440146439,0.0096936530089013
2019-08-13 13:30:00+00:00,0.0049342293847148,-0.0059624979138584
2019-08-14 13:30:00+00:00,0.0141709869029935,0.0068381734267185
2019-08-15 13:30:00+00:00,0.0172741329257948,0.0066516423801616
2019-08-16 13:30:00+00:00,-0.0028149367666661,-0.0064054153624047
2019-08-19 13:30:00+00:00,-0.008287344494617,-0.0117021514379789
2019-08-20 13:30:00+00:00,0.0044838347768594,0.0077914825009449
2019-08-21 13:30:00+00:00,-0.0016348484752455,-0.0031660023337223
2019-08-22 13:30:00+00:00,-0.0054219635476639,-0.0025407775438321
2019-08-23 13:30:00+00:00,0.0029242562990407,0.0195800522618944
2019-08-26 13:30:00+00:00,0.0056120987625249,0.0001386853754502
2019-08-27 13:30:00+00:00,0.0131189844669896,0.0095659536515481
2019-08-28 13:30:00+00:00,0.0036487900621303,-0.0028179476767271
2019-08-29 13:30:00+00:00,-0.0002498131227943,-0.0071681490971603
2019-08-30 13:30:00+00:00,0.005026635277843,-0.0025685548659996
2019-09-03 13:30:00+00:00,0.0046819048197197,0.0139060869565217
2019-09-04 13:30:00+00:00,0.0019773380216358,0.0062404710825271
2019-09-05 13:30:00+00:00,-0.0192230872820901,-0.0240131200508557
2019-09-06 13:30:00+00:00,0.0046706022600213,-0.0085273943448245
2019-09-09 13:30:00+00:00,-0.0173960928075936,-0.00373635700062
2019-09-10 13:30:00+00:00,-0.0143163515885144,-0.0085622160156311
2019-09-11 13:30:00+00:00,0.0042087724365772,0.0060606444917488
2019-09-12 13:30:00+00:00,-0.0076546929915236,0.0020553325048456
2019-09-13 13:30:00+00:00,-0.0193589317552023,-0.0082833171085438
2019-09-16 13:30:00+00:00,0.0141296034956101,0.0083441203849374
2019-09-17 13:30:00+00:00,0.0010432060641611,0.0019803195966807
2019-09-18 13:30:00+00:00,0.0057308932430535,-0.006288448806226
2019-09-19 13:30:00+00:00,0.000703127921293,0.0040488028016051
2019-09-20 13:30:00+00:00,0.0105750019049046,0.0118145752001905
2019-09-23 13:30:00+00:00,0.003110120974037,0.0055935856404491
2019-09-24 13:30:00+00:00,0.0071858739891667,0.0052842748492696
2019-09-25 13:30:00+00:00,-0.0044954227092438,-0.0185546520935775
2019-09-26 13:30:00+00:00,0.0058933339622758,-0.0002822290677399
2019-09-27 13:30:00+00:00,-0.0011602502517601,-0.0051510033146624
2019-09-30 13:30:00+00:00,0.0051499693437603,-0.0155330886186696
2019-10-01 13:30:00+00:00,-0.0004333267211777,0.0054700784003135
2019-10-02 13:30:00+00:00,0.001444128127354,0.0116677975523867
2019-10-03 13:30:00+00:00,0.0058393645838712,0.0045283832282937
2019-10-04 13:30:00+00:00,0.0037271222741332,0.0
2019-10-07 13:30:00+00:00,-0.0046105588997621,-0.0085313354677716
2019-10-08 13:30:00+00:00,-0.0003947858653496,0.0087382238136451
2019-10-09 13:30:00+00:00,-0.002262830285586,0.0009155854146531
2019-10-10 13:30:00+00:00,-0.0093605092458967,-0.0087337238244099
2019-10-11 13:30:00+00:00,-0.005887139830104,-0.0055421404177057
2019-10-14 13:30:00+00:00,0.0046013618291819,0.0039971260779386
2019-10-15 13:30:00+00:00,-0.0045120459141848,-0.0069740788885601
2019-10-16 13:30:00+00:00,-0.0018642260420883,0.0057274052484507
2019-10-17 13:30:00+00:00,-0.0039551423896562,0.0014236660106435
2019-10-18 13:30:00+00:00,-0.0031988388205878,-0.001067270413066
2019-10-21 13:30:00+00:00,-0.0027663723803795,-0.0047725217314976
2019-10-22 13:30:00+00:00,0.0026973336226415,0.0029315307243739
2019-10-23 13:30:00+00:00,0.0014004737395454,0.0023526165286645
2019-10-24 13:30:00+00:00,0.003017717012594,0.007112360411884
2019-10-25 13:30:00+00:00,-0.0007712290067449,0.0023305082525543
2019-10-28 13:30:00+00:00,-0.0050353748335315,-0.0086043367831792
2019-10-29 13:30:00+00:00,0.0,-0.002774419731489
2019-10-30 13:30:00+00:00,0.0050188130761575,0.0054874814283402
2019-10-31 13:30:00+00:00,0.0060951754155741,0.0099934999746264
2019-11-01 13:30:00+00:00,-0.0018996335184298,0.000912307007323
2019-11-04 14:30:00+00:00,-0.0010980476631135,-0.0028774457839888
2019-11-05 14:30:00+00:00,-0.0029314861337717,-0.0161880962762542
2019-11-06 14:30:00+00:00,0.0033042540070693,0.0042881002726615
2019-11-07 14:30:00+00:00,-0.0068859599935058,-0.0155292468459283
2019-11-08 14:30:00+00:00,-0.0006270336559719,-0.0063675769006196
2019-11-11 14:30:00+00:00,-0.0003692322500362,-0.0024031358427612
2019-11-12 14:30:00+00:00,0.0033194948641634,0.0026981623100556
2019-11-13 14:30:00+00:00,0.0015069820906688,0.0040000587901422
2019-11-14 14:30:00+00:00,0.0014315883179411,0.0042014193947642
2019-11-15 14:30:00+00:00,-0.0003669593632666,-0.0025271784520698
2019-11-18 14:30:00+00:00,0.000366727093979,0.0029649329948084
2019-11-19 14:30:00+00:00,0.0018325371610942,0.0005047779759153
2019-11-20 14:30:00+00:00,0.0012804071565184,0.0005044132105089
2019-11-21 14:30:00+00:00,-0.0018649979111802,-0.0054797818837611
2019-11-22 14:30:00+00:00,0.0040998942524584,-0.0018849601745605
2019-11-25 14:30:00+00:00,0.006525621273782,-0.0047940586438643
2019-11-26 14:30:00+00:00,0.0021730190881004,0.004812326024706
2019-11-27 14:30:00+00:00,0.0012651069667252,-0.0053025697886844
2019-11-29 14:30:00+00:00,-0.0037576934698627,0.0062008695316127
2019-12-02 14:30:00+00:00,-0.014180971322819,-0.000508068530181
2019-12-03 14:30:00+00:00,0.0052189251335658,0.0095750590379731
2019-12-04 14:30:00+00:00,0.0010238161104463,-0.0013665260714031
2019-12-05 14:30:00+00:00,-0.0043873755125952,0.0005755962510301
2019-12-06 14:30:00+00:00,0.0055027624577352,-0.0099330567284453
2019-12-09 14:30:00+00:00,-0.0012782853415504,-0.0002907519560788
2019-12-10 14:30:00+00:00,-0.0045710540704265,0.0028332925190122
2019-12-11 14:30:00+00:00,0.0030829518414353,0.0068820898845189
2019-12-12 14:30:00+00:00,0.0,-0.0035290131181432
2019-12-13 14:30:00+00:00,0.0096588147235175,0.0044766337035066
2019-12-16 14:30:00+00:00,0.0007971623144748,-7.202279962611263e-05
2019-12-17 14:30:00+00:00,-0.0018485285020536,-0.0002158643565578
2019-12-18 14:30:00+00:00,-0.0015974942025047,7.197152102402837e-05
2019-12-19 14:30:00+00:00,0.0016348524882742,0.0025882649905633
2019-12-20 14:30:00+00:00,0.0066741042929415,0.0010039416347506
2019-12-23 14:30:00+00:00,-0.0006852668697708,0.0030804018512218
2019-12-24 14:30:00+00:00,0.0009376258070167,0.0094272765225181
2019-12-26 14:30:00+00:00,0.0045749328201429,0.0078533699758841
2019-12-27 14:30:00+00:00,-0.00160350020177,-0.0003513699365642
2019-12-30 14:30:00+00:00,-0.0090875486149862,0.002106745214462
2019-12-31 14:30:00+00:00,0.0006317965267298,0.0018919863277488
2020-01-02 14:30:00+00:00,0.0131813940655158,0.0073441434223724
2020-01-03 14:30:00+00:00,-0.0021833084937776,0.0132618874661368
2020-01-06 14:30:00+00:00,0.0019906880371956,0.0104842573255735
2020-01-07 14:30:00+00:00,-0.0015599139951277,0.0039331829333046
2020-01-08 14:30:00+00:00,0.0003121368657166,-0.0075052754037644
2020-01-09 14:30:00+00:00,0.0036666971129249,-0.0056544792899291
2020-01-10 14:30:00+00:00,-7.788025908413759e-05,0.0060231793996
2020-01-13 14:30:00+00:00,0.0034983767625412,-0.00742319317184
2020-01-14 14:30:00+00:00,0.0003485555238203,-0.0008919892931064
2020-01-15 14:30:00+00:00,0.0016261630130084,0.0058313256576812
2020-01-16 14:30:00+00:00,0.0054504822021742,-0.0015702929981272
2020-01-17 14:30:00+00:00,0.0041139599069936,0.001844503279529
2020-01-21 14:30:00+00:00,-0.002989643997314,0.0010910332806697
2020-01-22 14:30:00+00:00,0.0015361405598852,0.0003404851928712
2020-01-23 14:30:00+00:00,0.0026459447972897,0.002246998059985
2020-01-24 14:30:00+00:00,-0.0050916625138735,0.0058426497999928
2020-01-27 14:30:00+00:00,-0.0128128834478467,0.0068219001884611
2020-01-28 14:30:00+00:00,0.0043610337155659,-0.0089312489624095
2020-01-29 14:30:00+00:00,0.0060866948095305,0.0054151634186713
2020-01-30 14:30:00+00:00,-0.0012728927838075,6.728754634760093e-05
2020-01-31 14:30:00+00:00,-0.0125521126967808,0.005789523829589
2020-02-03 14:30:00+00:00,0.0049232199850027,-0.0064989366464445
2020-02-04 14:30:00+00:00,0.0036937235740827,-0.0130154551805985
2020-02-05 14:30:00+00:00,0.0020917607122962,0.0012286958929336
2020-02-06 14:30:00+00:00,0.0057986780590253,0.0053857055194228
2020-02-07 14:30:00+00:00,0.0019218801411333,0.0026445346410757
2020-02-10 14:30:00+00:00,0.0094368613123378,0.0025699634456017
2020-02-11 14:30:00+00:00,0.0003799690399871,-0.0034436762529183
2020-02-12 14:30:00+00:00,0.003380955774845,-0.0008131543964965
2020-02-13 14:30:00+00:00,-0.0015538768390057,0.0056906034233922
2020-02-14 14:30:00+00:00,0.0036401214965113,0.0041763384501726
2020-02-18 14:30:00+00:00,0.0045337916749667,0.0128124071159618
2020-02-19 14:30:00+00:00,0.0071460800472472,0.0058283056647506
2020-02-20 14:30:00+00:00,0.0017924520306361,0.0040826167613064
2020-02-21 14:30:00+00:00,-0.0008580688297116,0.0150177037890773
2020-02-24 14:30:00+00:00,-0.0169552092698658,0.0089806361820319
2020-02-25 14:30:00+00:00,-0.01804526105179,-0.0178831978234742
2020-02-26 14:30:00+00:00,-0.000579972978355,0.0043683180465087
2020-02-27 14:30:00+00:00,-0.0260520111532031,0.0001947378039196
2020-02-28 14:30:00+00:00,-0.0053257599630993,-0.0365117215243252
2020-03-02 14:30:00+00:00,0.0204377932220631,0.0055235344549574
2020-03-03 14:30:00+00:00,0.0069629358484786,0.0314186161934822
2020-03-04 14:30:00+00:00,0.0141402832351515,0.0017536504736829
2020-03-05 14:30:00+00:00,-0.0044092413765485,0.021590144986207
2020-03-06 14:30:00+00:00,0.0087336980701737,0.0003807705741496
2020-03-09 13:30:00+00:00,-0.0302000998483659,0.0016494097400757
2020-03-10 13:30:00+00:00,0.0099499624560566,-0.0211118869749249
2020-03-11 13:30:00+00:00,-0.0152022063806142,-0.0035621314636376
2020-03-12 13:30:00+00:00,-0.0390668983818324,-0.0399082029600446
2020-03-13 13:30:00+00:00,0.0269524843714436,-0.0305314954264413
2020-03-16 13:30:00+00:00,-0.0026073561266451,-0.0114518383816481
2020-03-17 13:30:00+00:00,-0.0229213552321797,0.0135487021895673
2020-03-18 13:30:00+00:00,-0.0120584543532294,-0.0199319494240646
2020-03-19 13:30:00+00:00,0.0134836050663313,-0.0189149518241953
2020-03-20 13:30:00+00:00,0.0151108989545007,0.0149882093681938
2020-03-23 13:30:00+00:00,0.0116905704892566,0.0441575006297477
2020-03-24 13:30:00+00:00,0.0126745904312995,0.0485060881837002
2020-03-25 13:30:00+00:00,-0.006402470143266,-0.0136964858132049
2020-03-26 13:30:00+00:00,0.0051258523251725,0.0128158123005604
2020-03-27 13:30:00+00:00,0.0036395408934383,-0.0064637200496239
2020-03-30 13:30:00+00:00,0.005597159512546,0.0043984444654242
2020-03-31 13:30:00+00:00,-0.0059245173901066,-0.031862609031443
2020-04-01 13:30:00+00:00,0.001182703627935,0.0094514952427725
2020-04-02 13:30:00+00:00,0.0012211722421369,0.0163852258265093
2020-04-03 13:30:00+00:00,-0.006142691157358,0.0049349903233758
2020-04-06 13:30:00+00:00,0.0131402857659727,0.0276966665567113
2020-04-07 13:30:00+00:00,-0.0071171063041703,-0.0053571620112187
2020-04-08 13:30:00+00:00,-0.0008271365272908,-0.0089124227709566
2020-04-09 13:30:00+00:00,0.0042135339743325,0.0261104991918219
2020-04-13 13:30:00+00:00,0.000352952847452,0.0171317737618449
2020-04-14 13:30:00+00:00,0.0032142977582056,0.0078641595338928
2020-04-15 13:30:00+00:00,0.0036339618314981,-0.005104509484499
2020-04-16 13:30:00+00:00,0.0031922834927367,-0.0008654271489719
2020-04-17 13:30:00+00:00,-0.0015927554261284,-0.0194271798831968
2020-04-20 13:30:00+00:00,0.0052085182979813,0.007122561499932
2020-04-21 13:30:00+00:00,0.0037122667078888,-0.006828687269249
