alpha_name,fold,observations,pair_observations,fold_ic,fold_sharpe,fold_pnl_sum,fold_max_drawdown
A01_ts_momentum_72,3,1468,5872,-0.01091512130074123,-6.058761798495632,-0.6778786018042341,-0.5061666692174702
A01_ts_momentum_72,4,1468,5872,0.018398545195176856,-3.713367486287254,-0.4474588155064082,-0.3693623366336456
A01_ts_momentum_72,5,1468,5872,-0.003088271727230951,-6.780538357410347,-0.6379542601812711,-0.4757899965280371
A01_ts_momentum_72,6,1466,5864,0.027219725221329864,-5.982527938634019,-0.415400570054056,-0.34556605839682786
A02_ema_distance_100,1,1468,5872,0.01359170709805201,-1.7762458832849848,-0.23262739101386928,-0.26892374851004786
A02_ema_distance_100,2,1468,5872,0.031085520611018075,-0.8242895627898859,-0.10979405102468072,-0.2669082846509555
A02_ema_distance_100,3,1468,5872,0.00981981811071013,-2.634749397044062,-0.31608275243546297,-0.2868920414257762
A02_ema_distance_100,4,1468,5872,0.005016146245165177,-3.03554762140514,-0.40129855634442474,-0.3482364555326768
A02_ema_distance_100,5,1468,5872,-0.011327705616334742,-5.339236453409413,-0.5278673430675667,-0.42020872005627175
A02_ema_distance_100,6,1466,5864,0.03044766647243707,-3.282665373114787,-0.21727506639462138,-0.1981603328237821
A02_ema_distance_20,1,1468,5872,0.018356672374120957,-4.566246413236824,-0.4764888738444854,-0.3919087423317965
A02_ema_distance_20,2,1468,5872,0.058616705585603876,-2.086175272369761,-0.3000859984665376,-0.3443736774972277
A02_ema_distance_20,3,1468,5872,0.05036639937821237,-2.926165707898303,-0.3188004174171777,-0.30198526479628185
A02_ema_distance_20,4,1468,5872,0.0018678367953814984,-6.191188638174071,-0.7277036913260968,-0.5273611220505217
A02_ema_distance_20,5,1468,5872,-0.012755279579169316,-10.282589550727673,-0.7885192300049623,-0.5491397351733903
A02_ema_distance_20,6,1466,5864,0.029912340130476268,-7.867020026411067,-0.4418974658776977,-0.35832419552857875
A02_ema_distance_50,1,1468,5872,0.017044075438717714,-2.611157103516499,-0.326029621489544,-0.3055811235527761
A02_ema_distance_50,2,1468,5872,0.039115475336479535,-1.3485054522872193,-0.19868030255854016,-0.3104915935844801
A02_ema_distance_50,3,1468,5872,0.02712441377734851,-2.8211260980753248,-0.3424998049971622,-0.31620275325818314
A02_ema_distance_50,4,1468,5872,0.0010901564201974067,-4.6917000517753795,-0.6022269576949635,-0.46259823567306724
A02_ema_distance_50,5,1468,5872,-0.014958925894989594,-7.480911057700692,-0.7028776134294876,-0.5094832576992601
A02_ema_distance_50,6,1466,5864,0.0333330370730456,-4.655408422005234,-0.3124572090154487,-0.2709880497349163
A03_donchian_breakout_20,1,1468,5872,-0.01821554971924933,-9.135634074090213,-0.599794111935003,-0.4529277337237505
A03_donchian_breakout_20,2,1468,5872,0.034905941792354775,-7.888577344909251,-0.49710053621509803,-0.4029668665615681
A03_donchian_breakout_20,3,1468,5872,0.03258746834967758,-8.66689752409621,-0.486741638459366,-0.3880800003383653
A03_donchian_breakout_20,4,1468,5872,-0.02039463475089754,-9.941488136045221,-0.6163011417278798,-0.46169901489676857
A03_donchian_breakout_20,5,1468,5872,-0.005116509081044189,-11.984956668596277,-0.5361717133951655,-0.41281722763555717
A03_donchian_breakout_20,6,1466,5864,-0.005717948357916615,-12.381321038055471,-0.4592061326886911,-0.3696006072444685
A04_short_reversion_1,1,1468,5872,0.05043410742087766,-17.873185774821984,-2.4576201546338186,-0.9156057676104077
A04_short_reversion_1,2,1468,5872,-0.026379156176706303,-21.608162886605363,-3.2589282269898145,-0.9622871981418788
A04_short_reversion_1,3,1468,5872,-0.01137381351717787,-28.328992755835515,-3.030563351480891,-0.9521594815607239
A04_short_reversion_1,4,1468,5872,0.0002575833168404378,-22.762914604764624,-3.0737230023475393,-0.9548086516266567
A04_short_reversion_1,5,1468,5872,0.035586373665669656,-30.662404224252032,-2.7850572925807935,-0.9387498533096978
A04_short_reversion_1,6,1466,5864,-0.014577782271134236,-38.874549669312934,-2.5355081371333315,-0.9210674297806265
A04_short_reversion_2,1,1468,5872,0.0023246234540226112,-13.62612361325519,-1.8878891778831215,-0.8510219167946516
A04_short_reversion_2,2,1468,5872,-0.01925100071596568,-15.471006483932994,-2.2846799692136255,-0.9002569888180686
A04_short_reversion_2,3,1468,5872,-0.023399690969195554,-22.14386690678912,-2.318698680595573,-0.9027134053053277
A04_short_reversion_2,4,1468,5872,-0.023640868866170374,-18.304774574896552,-2.359601176959738,-0.9077585138728895
A04_short_reversion_2,5,1468,5872,0.030527955575983486,-23.221342903941633,-1.931807083073793,-0.8565964676878439
A04_short_reversion_2,6,1466,5864,-0.007376271259732839,-28.101653982606067,-1.7650721850969573,-0.8291329267780403
A04_short_reversion_3,1,1468,5872,0.015172874778946218,-10.61872349050968,-1.4620140464617095,-0.7716956301645601
A04_short_reversion_3,2,1468,5872,-0.025922881266283584,-13.625735574307416,-1.9601845516547836,-0.8618250708720564
A04_short_reversion_3,3,1468,5872,-0.04975652645163544,-19.037391850492654,-2.081892958568477,-0.8769699402172435
A04_short_reversion_3,4,1468,5872,-0.027280745343394232,-15.184239863518874,-1.9977465927576752,-0.8663741150161458
A04_short_reversion_3,5,1468,5872,0.02341906922765247,-19.464788966937483,-1.5898709334547874,-0.7983530272204444
A04_short_reversion_3,6,1466,5864,-0.027131188439966484,-24.280491367407155,-1.474083492209612,-0.7715412798962471
A04_short_reversion_6,1,1468,5872,-0.016994725622907103,-9.277994392554842,-1.1431447247886308,-0.6879202378454401
A04_short_reversion_6,2,1468,5872,-0.055095462069461774,-10.696078795935575,-1.7048818004580477,-0.8222814105979411
A04_short_reversion_6,3,1468,5872,-0.042182644737009875,-12.688993791037735,-1.5213027894714368,-0.7845309590995004
A04_short_reversion_6,4,1468,5872,-0.00816674102566942,-10.306215946752125,-1.3537975947367582,-0.7455421635508576
A04_short_reversion_6,5,1468,5872,0.019622086838074808,-12.684824643775222,-1.0399101051652906,-0.6574720165284709
A04_short_reversion_6,6,1466,5864,-0.031057325470970402,-16.970648445821336,-1.040621395307752,-0.6482662920601361
A05_bollinger_reversion_20,1,1468,5872,-0.026280135908359897,-11.903996529507753,-1.3452020373838867,-0.7427871857215892
A05_bollinger_reversion_20,2,1468,5872,-0.05406183071742901,-11.104687511571093,-1.7254878475599902,-0.8258350902554127
A05_bollinger_reversion_20,3,1468,5872,-0.04160616683918204,-12.698443955122015,-1.5322253024379202,-0.7872528492328553
A05_bollinger_reversion_20,4,1468,5872,-0.0031552556546011732,-9.00683397449061,-1.177753401132303,-0.6965430003217474
A05_bollinger_reversion_20,5,1468,5872,0.020078688366370466,-11.705392917263817,-0.995003611817123,-0.6400649782596466
A05_bollinger_reversion_20,6,1466,5864,-0.03431090586886073,-16.714847028453605,-1.0891344902294589,-0.6666284115191392
A06_rsi_reversion_14,1,1468,5872,-0.017342328254421897,-8.563128655363162,-1.1223185061056238,-0.6820142773335233
A06_rsi_reversion_14,2,1468,5872,-0.04880418126523488,-8.807116197900134,-1.4488147246154566,-0.7707534780591008
A06_rsi_reversion_14,3,1468,5872,-0.040209590978261885,-9.558002523854775,-1.2493040863622482,-0.7186204701087271
A06_rsi_reversion_14,4,1468,5872,-0.0012261379609611795,-7.5067322419768505,-1.0138595715109182,-0.6430227103848369
A06_rsi_reversion_14,5,1468,5872,0.0066550620608272605,-9.089916481742137,-0.8859492146516715,-0.5929776811503495
A06_rsi_reversion_14,6,1466,5864,-0.03409000594824958,-12.829495298961913,-0.9103725679618364,-0.6027068993374671
A07_atr_percentile,1,1468,5872,0.015086669279121768,-1.6396927245809092,-0.25583832992586875,-0.26278175668302683
A07_atr_percentile,2,1468,5872,0.0010683264850633847,-2.4528696572358477,-0.3828324505427423,-0.38280201413538584
A07_atr_percentile,3,1468,5872,-0.0032614052763944,-3.552542811660681,-0.3770352273236792,-0.33138092670269137
A07_atr_percentile,4,1468,5872,0.007726987569127011,-2.9041421231211046,-0.39840408900510366,-0.3578124623379202
A07_atr_percentile,5,1468,5872,0.00902123488109969,-3.760771588040942,-0.35523057141114,-0.3197599073100952
A07_atr_percentile,6,1466,5864,0.008749049314547246,-6.409584855790482,-0.38944453197770257,-0.3250837841465045
A07_volatility_compression,1,1468,5872,0.010594863650612211,-1.0060068022296267,-0.15234728301754574,-0.21119956651318317
A07_volatility_compression,2,1468,5872,0.0026682995427878566,-2.542250542093197,-0.31919556133821214,-0.3060755178732607
A07_volatility_compression,3,1468,5872,-0.014784261735050921,-3.796727841677944,-0.3257549319314139,-0.2856922311523139
A07_volatility_compression,4,1468,5872,0.020764710945055418,-1.388745025198454,-0.13420503696867944,-0.14762617637122
A07_volatility_compression,5,1468,5872,0.007226715075540599,-3.4453296892843217,-0.2099961450442861,-0.1956466708807847
A07_volatility_compression,6,1466,5864,-0.03338612001061977,-6.369751736752057,-0.3153051238554796,-0.27696849437952986
A08_trend_quality,1,1468,5872,-0.011675184307785455,-2.8989330524919263,-0.1450289290646595,-0.14271089923953006
A08_trend_quality,2,1468,5872,0.02222766024001824,-0.37877964760914473,-0.029465501715210014,-0.1102213713001442
A08_trend_quality,3,1468,5872,0.013524262475715261,-1.2027407468107842,-0.06596148022501565,-0.07779567782418662
A08_trend_quality,4,1468,5872,-0.00018469957259598262,-1.3299409829474438,-0.10031514854082538,-0.12082886746409782
A08_trend_quality,5,1468,5872,0.012100446860246986,-1.3823793736900833,-0.05309544870736195,-0.06266168145910433
A08_trend_quality,6,1466,5864,-0.0015914211030625205,-2.843148620415865,-0.06867814978284782,-0.06709840503038811
A09_efficiency_ratio_20,1,1468,5872,0.008460742848668771,-3.8668762659653124,-0.35073930801207265,-0.3059724215779607
A09_efficiency_ratio_20,2,1468,5872,0.04294943138377207,-1.384606882896634,-0.16336279066483977,-0.2433752531261263
A09_efficiency_ratio_20,3,1468,5872,0.04278419801264283,-1.7183932796652646,-0.15133781550555223,-0.15809868392246018
A09_efficiency_ratio_20,4,1468,5872,-0.0014605103361352465,-3.6074389657611623,-0.36453399251372137,-0.31262171484975954
A09_efficiency_ratio_20,5,1468,5872,-0.006722426684146423,-6.044974360508071,-0.3699119487596858,-0.3174070984985141
A09_efficiency_ratio_20,6,1466,5864,0.018794537547848877,-5.052215240459408,-0.22938602855008203,-0.2065896788634719
A10_volume_surprise_48,1,1468,5872,-0.02985831526639488,-23.36076708099835,-3.2603139675000756,-0.9622043600528334
A10_volume_surprise_48,2,1468,5872,0.02796836094353704,-22.146280590963006,-2.7569265721398715,-0.937178833172273
A10_volume_surprise_48,3,1468,5872,0.004347751172778021,-31.652217281713188,-3.055683076712053,-0.9532512760600904
A10_volume_surprise_48,4,1468,5872,0.0005339118883232924,-24.688574090033605,-2.983595057981348,-0.9500651627493127
A10_volume_surprise_48,5,1468,5872,-0.0004822046066461821,-33.86815977138569,-2.9603093595360495,-0.9485189161396248
A10_volume_surprise_48,6,1466,5864,0.03204520733422328,-39.47265020900222,-2.7926951731034984,-0.9391216973842298
A11_signed_volume_pressure_6,1,1468,5872,-0.01669965652542823,-9.143665301018471,-0.7982057861391458,-0.5541116514926854
A11_signed_volume_pressure_6,2,1468,5872,0.0733566348080199,-3.0366223446192433,-0.34214667553129663,-0.3902356854536172
A11_signed_volume_pressure_6,3,1468,5872,0.011323049198080592,-8.513925366642871,-0.6776380996166406,-0.49575750718837797
A11_signed_volume_pressure_6,4,1468,5872,-0.017760100543170218,-9.711024994400487,-0.8670968292785242,-0.5953111526515595
A11_signed_volume_pressure_6,5,1468,5872,-0.010809356478462703,-13.498132998522305,-0.8301576277925998,-0.5634242039694236
A11_signed_volume_pressure_6,6,1466,5864,0.052431927588321776,-9.679364161348573,-0.46096870172683113,-0.3712859747681234
A12_close_location_value_10,1,1468,5872,-0.01263947925045844,-6.319496445271389,-0.32368019968987916,-0.2779960994520161
A12_close_location_value_10,2,1468,5872,0.04026469438117374,-3.239823880741366,-0.22445967083394738,-0.26169904588722726
A12_close_location_value_10,3,1468,5872,0.021541736342183586,-4.510482264833398,-0.2518232390600183,-0.22866810074866195
A12_close_location_value_10,4,1468,5872,-0.01822749307578249,-8.246258790728392,-0.45162315801390573,-0.3657918543474672
A12_close_location_value_10,5,1468,5872,-0.018667168269009604,-9.791491437889123,-0.39342242138711114,-0.3296560222859707
A12_close_location_value_10,6,1466,5864,0.024580785463896845,-7.762001344179571,-0.2277491363316766,-0.20653625439461887
A13_intraday_range_position_10,1,1468,5872,-0.012639479250458446,-6.319496445271389,-0.32368019968987904,-0.2779960994520161
A13_intraday_range_position_10,2,1468,5872,0.04026469438117378,-3.2398238807413664,-0.2244596708339474,-0.26169904588722703
A13_intraday_range_position_10,3,1468,5872,0.021541736342183555,-4.5104822648334,-0.25182323906001836,-0.2286681007486625
A13_intraday_range_position_10,4,1468,5872,-0.0182274930757825,-8.246258790728398,-0.45162315801390585,-0.3657918543474673
A13_intraday_range_position_10,5,1468,5872,-0.01866716826900957,-9.791491437889126,-0.3934224213871112,-0.329656022285971
A13_intraday_range_position_10,6,1466,5864,0.02458078546389684,-7.762001344179568,-0.22774913633167654,-0.2065362543946182
A14_gap_proxy,1,1468,5872,-0.015892901762057866,-5.54623601262044,-0.08870049662299123,-0.08714778573596427
A14_gap_proxy,2,1468,5872,-0.013958133672303474,-6.60710058586328,-0.0619783087362636,-0.061537855619529735
A14_gap_proxy,3,1468,5872,0.02293466759498777,-0.6576912165189369,-0.002695778107447604,-0.006695842829118948
A14_gap_proxy,4,1468,5872,-0.012232067927700686,-1.7018965599937472,-0.008612753973632217,-0.0123511887944463
A14_gap_proxy,5,1468,5872,-0.019500828964988205,2.406809277036825,0.009432065431200771,-0.002706167556399519
A14_gap_proxy,6,1466,5864,-0.015497929801241195,-0.019248444741732262,-5.1574981551952975e-05,-0.0037250451652348637
A15_volatility_adjusted_breakout_20,1,1468,5872,-0.031815865928259496,-8.426906471313442,-0.3378335455340794,-0.2875929909544491
A15_volatility_adjusted_breakout_20,2,1468,5872,0.01007788773222926,-9.246953585774055,-0.28422748805088993,-0.2492190088940125
A15_volatility_adjusted_breakout_20,3,1468,5872,-0.002982904476199847,-10.17374322947954,-0.3246026870767489,-0.2794434280893672
A15_volatility_adjusted_breakout_20,4,1468,5872,-0.017700871409676577,-10.437732883544,-0.3438792568097815,-0.2916210561836312
A15_volatility_adjusted_breakout_20,5,1468,5872,-0.011233314918940905,-10.449264440565178,-0.29123554690781306,-0.2527804890954338
A15_volatility_adjusted_breakout_20,6,1466,5864,0.015838693761512493,-11.359410161109167,-0.21568699552534024,-0.1942422927999784
A16_momentum_ensemble,1,1468,5872,0.015714216166520724,-3.3952083660651264,-0.44159183244747735,-0.3776680144877811
A16_momentum_ensemble,2,1468,5872,0.04275803775579883,-1.0903490096272377,-0.15837872031359462,-0.29766007908151837
A16_momentum_ensemble,3,1468,5872,0.02249836696346928,-2.9720063283653184,-0.36935539185171395,-0.3312615992710547
A16_momentum_ensemble,4,1468,5872,0.00980859033243413,-3.987775276566414,-0.5408527085912562,-0.4269763538498582
A16_momentum_ensemble,5,1468,5872,-0.0005320690376314313,-5.999714170790168,-0.6164227131765365,-0.465532879719595
A16_momentum_ensemble,6,1466,5864,0.03926723011714188,-4.879735231427303,-0.34292720865915,-0.2945128889036698
A17_mean_reversion_ensemble,1,1468,5872,-0.003040631928543746,-10.910167146349417,-1.2469589828224454,-0.7158462863373287
A17_mean_reversion_ensemble,2,1468,5872,-0.050698358013236085,-12.556638833453098,-1.8113788722171238,-0.8396969907290003
A17_mean_reversion_ensemble,3,1468,5872,-0.04532224407085232,-16.011835894834118,-1.6956517464863805,-0.8187165544232033
A17_mean_reversion_ensemble,4,1468,5872,-0.012241393940707015,-12.381604679220185,-1.4844994433486107,-0.7769345224530639
A17_mean_reversion_ensemble,5,1468,5872,0.027849665043780215,-16.377799359236015,-1.1998142789683914,-0.7014694549306537
A17_mean_reversion_ensemble,6,1466,5864,-0.033633651669626466,-20.40373408255312,-1.1587958909280305,-0.6870214841031563
A20_market_breadth_24,1,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,2,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,3,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,4,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,5,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,6,1466,5864,,0.0,0.0,0.0
A21_funding_rate_crowding_90,1,1468,5872,-0.007116034806056986,-11.668106768350341,-1.5934806692730912,-0.8015839949710248
A21_funding_rate_crowding_90,2,1468,5814,0.002631216417996033,-11.287546996369265,-1.6845320065683533,-0.8205006792056728
A21_funding_rate_crowding_90,3,1468,5735,-0.02163392500875008,-12.94127584628723,-1.6694716449413232,-0.8198078710739534
A21_funding_rate_crowding_90,4,1468,5872,-0.005548173689769573,-13.732355571486048,-1.8158399459704182,-0.8409658371619899
A21_funding_rate_crowding_90,5,1468,5872,-0.010101024235011195,-17.290427445551526,-1.9648232768294354,-0.8612850075341407
A21_funding_rate_crowding_90,6,1466,5864,-0.02129186871452351,-21.349613483804852,-1.9841144258398387,-0.8641072718504222
A22_funding_rate_trend_21,1,1468,5872,0.0019385416178972405,0.0750578222392521,0.014548254042762249,-0.26873728078677217
A22_funding_rate_trend_21,2,1468,5872,-0.01065694917636918,-1.4429669513820549,-0.12330287295741431,-0.16492973091479146
A22_funding_rate_trend_21,3,1468,5872,0.016704435216184282,-0.222399107385983,-0.020730995825462624,-0.14506183690891739
A22_funding_rate_trend_21,4,1468,5872,0.013399953282759584,-0.06793765981921733,-0.003132434046511843,-0.07607415458570188
A22_funding_rate_trend_21,5,1468,5872,-0.001275078133860828,-0.26130457060339063,-0.010057802804994673,-0.052506265824579734
A22_funding_rate_trend_21,6,1466,5864,0.010212258879144431,-0.5686765492899194,-0.013496161634114084,-0.03529692523345085
A23_cross_sectional_relative_strength_24,1,1468,5872,-0.0028978535042751058,-5.304301308713966,-0.9493878008395106,-0.6313131948175555
A23_cross_sectional_relative_strength_24,2,1468,5872,0.04493583511107083,-2.7620556341786515,-0.5204647579943296,-0.4840689308848436
A23_cross_sectional_relative_strength_24,3,1468,5872,0.04300480882989928,-3.319697077307251,-0.5423542257469129,-0.4602945487010992
A23_cross_sectional_relative_strength_24,4,1468,5872,0.010219394618723471,-5.997656264683202,-0.99877368556139,-0.6427142357305835
A23_cross_sectional_relative_strength_24,5,1468,5872,-0.006991843919302198,-9.726966774577836,-1.3218491672984287,-0.7466340940641608
A23_cross_sectional_relative_strength_24,6,1466,5864,0.026788022975758486,-9.74714487980409,-0.9509225133868622,-0.6213547693208172
