open_time,net_pnl,gross_exposure,turnover,cost,position,rebalanced
2020-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2020-01-09 04:00:00+00:00,-0.001533763927696783,0.3495469806160508,0.3495469806160508,0.0010486409418481522,0.1747734903080254,True
2020-01-09 08:00:00+00:00,0.0003196305057804566,0.35325383356607787,0.14294673771823155,0.0004288402131546946,0.17662691678303893,True
2020-01-09 12:00:00+00:00,0.0010622162675495254,0.35325383356607787,0.0,0.0,0.17662691678303893,False
2020-01-09 16:00:00+00:00,-0.0037829847666688856,0.44238432850745113,0.0891304949413732,0.0002673914848241196,0.22119216425372557,True
2020-01-09 20:00:00+00:00,0.0005120533337524896,0.30417856457903625,0.13820576392841488,0.00041461729178524467,0.15208928228951812,True
2020-01-10 00:00:00+00:00,-0.001203319332273124,0.36620209155384464,0.06202352697480845,0.00018607058092442536,0.18310104577692232,True
2020-01-10 04:00:00+00:00,-0.00025683529272496803,0.2638672601877871,0.10233483136605756,0.0003070044940981727,0.13193363009389356,True
2020-01-10 08:00:00+00:00,9.860590424041309e-05,0.2638672601877871,0.0,0.0,0.13193363009389356,False
2020-01-10 12:00:00+00:00,-0.0010897242853566448,0.18743711453780035,0.07643014564998676,0.00022929043694996029,0.09371855726890017,True
2020-01-10 16:00:00+00:00,-0.0007376753536717988,0.06272288668890416,0.12471422784889619,0.0003741426835466886,0.03136144334445208,True
2020-01-10 20:00:00+00:00,0.0006370534644668547,0.06272288668890416,0.0,0.0,0.03136144334445208,False
2020-01-11 00:00:00+00:00,-0.001338257538414942,0.1520760187140159,0.08935313202511175,0.00026805939607533525,0.07603800935700795,True
2020-01-11 04:00:00+00:00,-0.00022347758157199654,0.08908001006631658,0.06299600864769933,0.000188988025943098,0.04454000503315829,True
2020-01-11 08:00:00+00:00,2.1447893484259174e-05,0.08908001006631658,0.0,0.0,0.04454000503315829,False
2020-01-11 12:00:00+00:00,-0.0007652038062493534,0.08908001006631658,0.0,0.0,0.04454000503315829,False
2020-01-11 16:00:00+00:00,0.00018938395309246267,0.07122754528332387,0.13808571253852328,0.0004142571376155699,0.035613772641661934,True
2020-01-11 20:00:00+00:00,-0.000135112660034513,0.07122754528332387,0.0,0.0,0.035613772641661934,False
