date,GLD,CWB
2009-04-17 13:30:00+00:00,-0.0068790508431899,0.0024590100053133
2009-04-20 13:30:00+00:00,0.0202901983678361,-0.0065631644525409
2009-04-21 13:30:00+00:00,-0.000690368711672,-0.004623550244157
2009-04-22 13:30:00+00:00,0.0056364698846572,-0.0009957376119342
2009-04-23 13:30:00+00:00,0.0162427997259425,0.0003316834168466
2009-04-24 13:30:00+00:00,0.0103551592146328,0.0006638296573277
2009-04-27 13:30:00+00:00,-0.0079174551309633,0.0016570767590482
2009-04-28 13:30:00+00:00,-0.0141628143696612,-0.0013242953618852
2009-04-29 13:30:00+00:00,0.0066064026226684,0.0019878940151353
2009-04-30 13:30:00+00:00,-0.0120065115883357,0.0
2009-05-01 13:30:00+00:00,-0.0036686112866611,0.0026841760852211
2009-05-04 13:30:00+00:00,0.0194267682515392,0.0069408076086548
2009-05-05 13:30:00+00:00,-0.0044020125454652,0.008206632507547
2009-05-06 13:30:00+00:00,0.0146102653265674,0.0104176800903723
2009-05-07 13:30:00+00:00,-0.0011173606470312,0.0058006672249954
2009-05-08 13:30:00+00:00,0.0060345583669137,0.0
2009-05-11 13:30:00+00:00,-0.0032245599595517,-0.000962201090636
2009-05-12 13:30:00+00:00,0.0112553181191182,-0.0041728724360397
2009-05-13 13:30:00+00:00,0.0042977332201682,-0.0116039475004765
2009-05-14 13:30:00+00:00,-0.0006589917640393,0.001628936152805
2009-05-15 13:30:00+00:00,0.0057095932911613,-0.0013027194108894
2009-05-18 13:30:00+00:00,-0.0130048869791281,0.0048850963739495
2009-05-19 13:30:00+00:00,0.0066367692655296,0.0035654682928804
2009-05-20 13:30:00+00:00,0.0141749772212748,0.0016149066270905
2009-05-21 13:30:00+00:00,0.0173354848225912,-0.008068910534762
2009-05-22 13:30:00+00:00,0.0031950245616105,0.0065009736082912
2009-05-26 13:30:00+00:00,-0.0041443906852833,0.0016149066270905
2009-05-27 13:30:00+00:00,-0.0033080224351064,0.0025797427895271
2009-05-28 13:30:00+00:00,0.0084495017748037,0.0038589615840942
2009-05-29 13:30:00+00:00,0.020787554428453,0.0016008889477118
2009-06-01 13:30:00+00:00,-0.0048880312164379,0.023790711123598
2009-06-02 13:30:00+00:00,0.0065776896762811,-0.0009430001208369
2009-06-03 13:30:00+00:00,-0.0202466991942579,-0.0031460653752602
2009-06-04 13:30:00+00:00,0.019267976108626,0.0075666632748255
2009-06-05 13:30:00+00:00,-0.0262003968268126,0.0003129378493079
2009-06-08 13:30:00+00:00,-0.001601499606318,-0.0025056886601207
2009-06-09 13:30:00+00:00,0.0028844514468451,0.0131722649376266
2009-06-10 13:30:00+00:00,0.0003195542931056,0.0040243267001058
2009-06-11 13:30:00+00:00,-0.0017055578830112,0.007707270205082
2009-06-12 13:30:00+00:00,-0.01633686049672,-0.008268675928106
2009-06-15 13:30:00+00:00,-0.0116147848100133,-0.0098807969230042
2009-06-16 13:30:00+00:00,0.0091063319872043,-0.0071739048691403
2009-06-17 13:30:00+00:00,0.0045663893012868,-0.005654451036983
2009-06-18 13:30:00+00:00,-0.0080169775304207,0.0053657690144111
2009-06-19 13:30:00+00:00,0.0031640204468772,0.0028245855336373
2009-06-22 13:30:00+00:00,-0.0148060999789381,-0.0072059827112118
2009-06-23 13:30:00+00:00,0.0041949110995218,-0.0085232120914287
2009-06-24 13:30:00+00:00,0.005826372531628,0.0060431330146064
2009-06-25 13:30:00+00:00,0.009399350888255,0.0041094808268345
2009-06-26 13:30:00+00:00,-0.0002167332024381,0.0078693270792305
2009-06-29 13:30:00+00:00,-0.0027102069294477,0.0031238611648925
2009-06-30 13:30:00+00:00,-0.0093484420045413,-0.0015583323734168
2009-07-01 13:30:00+00:00,0.0132638087396647,0.0051013091731867
2009-07-02 13:30:00+00:00,-0.012345160697891,-0.0062336272414424
2009-07-06 13:30:00+00:00,-0.0053725245227552,-0.010350336411104
2009-07-07 13:30:00+00:00,-0.0005512125617692,0.0041167196576982
2009-07-08 13:30:00+00:00,-0.0158827302080037,-0.007575228177097
2009-07-09 13:30:00+00:00,0.0026871905392427,0.0038125195026485
2009-07-10 13:30:00+00:00,0.0007816410826393,-0.0025346720650108
2009-07-13 13:30:00+00:00,0.0068061575974987,0.0019039567894543
2009-07-14 13:30:00+00:00,0.0068708848304056,0.0076007609021892
2009-07-15 13:30:00+00:00,0.0157392946090652,0.0220008655647417
2009-07-16 13:30:00+00:00,-0.0028200835875293,0.0064586968948724
2009-07-17 13:30:00+00:00,-0.0005439014074565,0.0079447907076894
2009-07-20 13:30:00+00:00,0.014677727296908,0.0054566398668196
2009-07-21 13:30:00+00:00,-0.0016088821677295,0.0030154655666388
2009-07-22 13:30:00+00:00,0.0033270717763594,0.0036079415758326
2009-07-23 13:30:00+00:00,-0.0019273362652286,0.0131779878367887
2009-07-24 13:30:00+00:00,0.0016076187184401,-0.0002961969379145
2009-07-27 13:30:00+00:00,0.0032099926442218,0.0073925951611303
2009-07-28 13:30:00+00:00,-0.0170824724042004,-0.0044071788586365
2009-07-29 13:30:00+00:00,-0.0098844713701815,-0.0008859039618655
2009-07-30 13:30:00+00:00,0.0046030242268418,0.0082632313975539
2009-07-31 13:30:00+00:00,0.0188728517555059,-0.0035150707076139
2009-08-03 13:30:00+00:00,0.005567694470491,0.013416524187723
2009-08-04 13:30:00+00:00,0.0086246142124879,-0.0011650813587047
2009-08-05 13:30:00+00:00,0.0010556450629687,-0.0002915830302858
2009-08-06 13:30:00+00:00,-0.0019000876519076,-0.0020416762326332
2009-08-07 13:30:00+00:00,-0.0089896774532274,0.0099277052791644
2009-08-10 13:30:00+00:00,-0.008751036743164,-0.0020258369445442
2009-08-11 13:30:00+00:00,-0.0015072569555932,0.0020279182987327
2009-08-12 13:30:00+00:00,0.0017234188287601,0.0023130195427894
2009-08-13 13:30:00+00:00,0.0082799278708235,0.0072109388255968
2009-08-14 13:30:00+00:00,-0.0076863125472767,-0.0048730088257084
2009-08-17 13:30:00+00:00,-0.0149537031112178,-0.0109471146800078
2009-08-18 13:30:00+00:00,0.0049096381046987,-0.0037861652673886
2009-08-19 13:30:00+00:00,0.0051028267711366,0.0073015479790733
2009-08-20 13:30:00+00:00,-0.0028113275773304,0.0052195534773235
2009-08-21 13:30:00+00:00,0.01494868245966,0.0072109388255968
2009-08-24 13:30:00+00:00,-0.0139953034621157,-0.0048730088257084
2009-08-25 13:30:00+00:00,0.0045461967954227,0.0034534389389005
2009-08-26 13:30:00+00:00,0.0003232403969029,-0.0043062918039095
2009-08-27 13:30:00+00:00,0.0043086703434773,0.0037442299618088
2009-08-28 13:30:00+00:00,0.0072932748923419,0.004017622186149
2009-08-31 13:30:00+00:00,-0.0050094407963634,-0.0020029815598614
2009-09-01 13:30:00+00:00,0.0053506423108733,-0.0063403252227563
2009-09-02 13:30:00+00:00,0.0243754619582063,0.0017379850304722
2009-09-03 13:30:00+00:00,0.0131963989242862,0.0023143874788767
2009-09-04 13:30:00+00:00,0.0007178811372259,0.0144313725957528
2009-09-08 13:30:00+00:00,-0.0010258225634202,0.0
2009-09-09 13:30:00+00:00,-0.0035941031741899,0.0076818461713568
2009-09-10 13:30:00+00:00,0.0063832417381627,0.0098819680830504
2009-09-11 13:30:00+00:00,0.0110487396505346,-0.000560119782746
2009-09-14 13:30:00+00:00,-0.0083054232112785,0.0041961771169099
2009-09-15 13:30:00+00:00,0.0095909804916939,0.0200563602894568
2009-09-16 13:30:00+00:00,0.0102072509563935,-0.0046463402460231
2009-09-17 13:30:00+00:00,-0.0057080603240648,-0.0063168109385787
2009-09-18 13:30:00+00:00,-0.0067478678552568,0.0038658996495348
2009-09-21 13:30:00+00:00,-0.0031433319461706,-0.0057820338174472
2009-09-22 13:30:00+00:00,0.0133117380204311,0.0060866679161718
2009-09-23 13:30:00+00:00,-0.0084319890789505,-0.00110134428449
2009-09-24 13:30:00+00:00,-0.0129579961040142,-0.0057870142703234
2009-09-25 13:30:00+00:00,-0.0056409844804589,-0.0066511911176966
2009-09-28 13:30:00+00:00,0.0005152376312571,0.0094765929639923
2009-09-29 13:30:00+00:00,0.003913521307039,-0.0011053002462933
2009-09-30 13:30:00+00:00,0.0145672602423817,0.0022113403892074
2009-10-01 13:30:00+00:00,-0.0097165310960156,-0.014575637838688
2009-10-02 13:30:00+00:00,0.0049010456455867,-0.0036558497233468
2009-10-05 13:30:00+00:00,0.0147328647890926,0.0047928929428411
2009-10-06 13:30:00+00:00,0.0246320285759118,0.0075770833320508
2009-10-07 13:30:00+00:00,0.0007817934209375,-0.0039032256011457
2009-10-08 13:30:00+00:00,0.0124986202840824,0.0081078357977029
2009-10-09 13:30:00+00:00,-0.0077229164222056,0.004159903585389
2009-10-12 13:30:00+00:00,0.006997678390889,0.0071808696509252
2009-10-13 13:30:00+00:00,0.0067560312074363,0.0
2009-10-14 13:30:00+00:00,-0.0007677136996949,0.00575767448133
2009-10-15 13:30:00+00:00,-0.012676710412776,0.0051812434246252
2009-10-16 13:30:00+00:00,0.0031094661975398,0.0029829976707846
2009-10-19 13:30:00+00:00,0.0101713321101752,-0.0016237901699089
2009-10-20 13:30:00+00:00,-0.0077752102511888,-0.0018976501103256
2009-10-21 13:30:00+00:00,0.0031892944882898,-0.0108663494892096
2009-10-22 13:30:00+00:00,0.0016377172998634,0.0101509482211605
2009-10-23 13:30:00+00:00,-0.0041398702165964,0.0005441652285222
2009-10-26 13:30:00+00:00,-0.0157581629694438,-0.0067933480376522
2009-10-27 13:30:00+00:00,-9.824403336563742e-05,-0.0010951702871773
2009-10-28 13:30:00+00:00,-0.011002014055315,-0.0254710677050818
2009-10-29 13:30:00+00:00,0.0194482182035544,0.0084226357875199
2009-10-30 13:30:00+00:00,-0.001558902133942,-0.0044587742014693
2009-11-02 14:30:00+00:00,0.0138426625061799,0.007281400097228
2009-11-03 14:30:00+00:00,0.0241341722829629,0.0005581798416883
2009-11-04 14:30:00+00:00,0.006008636064763,0.0013942143829737
2009-11-05 14:30:00+00:00,-0.0011209628053832,0.0022296813295172
2009-11-06 14:30:00+00:00,0.004204261877497,-0.0008351673164614
2009-11-09 14:30:00+00:00,0.0070708566788095,0.0175256098957759
2009-11-10 14:30:00+00:00,0.0018476471509124,0.0062880300013145
2009-11-11 14:30:00+00:00,0.0111578013814983,0.0019007489110062
2009-11-12 14:30:00+00:00,-0.0126888175976721,-0.0048847097371877
2009-11-13 14:30:00+00:00,0.0141320930860877,0.0057217242305148
2009-11-16 14:30:00+00:00,0.0172139094835656,0.0027095863313111
2009-11-17 14:30:00+00:00,0.0030442889336459,-0.00162303756153
2009-11-18 14:30:00+00:00,0.0024994085635098,0.006765890717622
2009-11-19 14:30:00+00:00,0.00044523875485,-0.0086112838808491
2009-11-20 14:30:00+00:00,0.0056961653835288,-0.0016282694714018
