year,return
2016,-0.0049424012632498515
2017,0.3373794546588742
2018,-0.17663108210405543
2019,0.07204754993069429
2020,0.3578711447753289
2021,0.36107316730486216
2022,-0.1844643022682858
2023,0.02494134096543199
2024,0.19276573287925935
2025,-0.05491094460854751
2026,0.06642386967173008
