open_time,net_pnl,equity,turnover
2016-09-12 00:00:00+00:00,-0.0005,0.9995,1.0
2016-09-13 00:00:00+00:00,-0.002826173324370629,0.9966752397622917,0.0
2016-09-14 00:00:00+00:00,-0.001481610418698199,0.9951985553430013,0.0
2016-09-15 00:00:00+00:00,0.0022525008086845414,0.997440240893713,0.0
2016-09-16 00:00:00+00:00,-0.0024663409368457386,0.9949802131955395,0.0
2016-09-19 00:00:00+00:00,-0.00047726424075256884,0.9945053447195249,0.0
2016-09-20 00:00:00+00:00,-0.00020769789193339852,0.9942987880559101,0.0
2016-09-21 00:00:00+00:00,0.0038120642885274975,0.9980891189579842,0.0
2016-09-22 00:00:00+00:00,0.0026467469482909615,1.0007308082877087,0.0
2016-09-23 00:00:00+00:00,-0.0028236615451983946,0.9979050831872514,0.0
2016-09-26 00:00:00+00:00,-0.0032230695974933576,0.9946887656524463,0.0
2016-09-27 00:00:00+00:00,0.0018451446115281506,0.9965241102685376,0.0
2016-09-28 00:00:00+00:00,0.002364352758027998,0.9988802447970924,0.0
2016-09-29 00:00:00+00:00,-0.0032828931838727545,0.9956010276499428,0.0
2016-09-30 00:00:00+00:00,0.002718305996356603,0.9983073758933826,0.0
2016-10-03 00:00:00+00:00,-0.0016233540115679545,0.9966867696099482,0.0
2016-10-04 00:00:00+00:00,-0.0025882448194580036,0.994107100241883,0.0
2016-10-05 00:00:00+00:00,0.0024236402524177507,0.9965164582252436,0.0
2016-10-06 00:00:00+00:00,0.00022723017023086158,0.996742896829684,0.0
2016-10-07 00:00:00+00:00,-0.0016863595908926542,0.995062029885961,0.0
2016-10-10 00:00:00+00:00,0.0023825032953373433,0.9974327684512294,0.0
2016-10-11 00:00:00+00:00,-0.006006701146111334,0.9914414878978044,0.006385959269243291
2016-10-12 00:00:00+00:00,0.0005339654358462954,0.9919708833840059,0.0
2016-10-13 00:00:00+00:00,-0.0011864171051276303,0.9907939921601705,0.0
2016-10-14 00:00:00+00:00,-0.0003271461412205278,0.9904698577288908,0.0
2016-10-17 00:00:00+00:00,-0.0016200857188912808,0.988865211657392,0.0
2016-10-18 00:00:00+00:00,0.0029470258216455127,0.9917794229702733,0.0
2016-10-19 00:00:00+00:00,0.0007915029780641816,0.992564419337137,0.0
2016-10-20 00:00:00+00:00,-0.0012007327319625742,0.9913726147502575,0.0
2016-10-21 00:00:00+00:00,-0.0006771310697217188,0.9907013255511389,0.0
2016-10-24 00:00:00+00:00,0.0015330411021214254,0.992220111403135,0.0
2016-10-25 00:00:00+00:00,-0.0015847351021191676,0.9906477053635658,0.0
