open_time,net_pnl,equity,turnover
2016-09-12 00:00:00+00:00,-0.0005,0.9995,1.0
2016-09-13 00:00:00+00:00,-0.0014130866621853144,0.9980876198811458,0.0
2016-09-14 00:00:00+00:00,-0.0007397569060450737,0.9973492776715006,0.0
2016-09-15 00:00:00+00:00,0.0011238217146682223,0.9984701204468566,0.0
2016-09-16 00:00:00+00:00,-0.0012318985054217118,0.9972401065977698,0.0
2016-09-19 00:00:00+00:00,-0.00023809134473877177,0.9970026723597626,0.0
2016-09-20 00:00:00+00:00,-0.0001035888214451086,0.9968993940279552,0.0
2016-09-21 00:00:00+00:00,0.0019010598886811123,0.9987945594789922,0.0
2016-09-22 00:00:00+00:00,0.0013224387861616208,1.0001154041438545,0.0
2016-09-23 00:00:00+00:00,-0.001412699518850158,0.9987025415936258,0.0
2016-09-26 00:00:00+00:00,-0.0016102479972027722,0.9970943828262233,0.0
2016-09-27 00:00:00+00:00,0.0009203464825912412,0.9980120551342689,0.0
2016-09-28 00:00:00+00:00,0.001180413861953715,0.9991901223985464,0.0
2016-09-29 00:00:00+00:00,-0.0016409375321274156,0.9975505138249716,0.0
2016-09-30 00:00:00+00:00,0.001356496841980719,0.9989036879466915,0.0
2016-10-03 00:00:00+00:00,-0.000811192461790614,0.9980933848049742,0.0
2016-10-04 00:00:00+00:00,-0.0012922986001802541,0.9968035501209417,0.0
2016-10-05 00:00:00+00:00,0.0012085420357241846,0.998008229112622,0.0
2016-10-06 00:00:00+00:00,0.00011344525918474391,0.9981214484148421,0.0
2016-10-07 00:00:00+00:00,-0.0008420152409270026,0.9972810149429807,0.0
2016-10-10 00:00:00+00:00,0.0011886010711854942,0.9984663842256148,0.0
2016-10-11 00:00:00+00:00,-0.003003607721208668,0.9954673828845875,0.0037072759406241163
2016-10-12 00:00:00+00:00,0.000266178888561399,0.9957323552861628,0.0
2016-10-13 00:00:00+00:00,-0.0005915808580050092,0.9951432990850793,0.0
2016-10-14 00:00:00+00:00,-0.00016302715567610904,0.9949810637035393,0.0
2016-10-17 00:00:00+00:00,-0.0008072068705334532,0.9941779081528671,0.0
2016-10-18 00:00:00+00:00,0.0014671595313847487,0.9956365257467057,0.0
2016-10-19 00:00:00+00:00,0.00039462739804345165,0.9960294311982582,0.0
2016-10-20 00:00:00+00:00,-0.0005988985879351144,0.9954329105783717,0.0
2016-10-21 00:00:00+00:00,-0.00033753442456213253,0.9950969177037094,0.0
2016-10-24 00:00:00+00:00,0.000763926489773474,0.9958570985990352,0.0
2016-10-25 00:00:00+00:00,-0.0007902929137050516,0.9950700797909495,0.0
2016-10-26 00:00:00+00:00,-0.0002900032558766027,0.9947815062279848,0.0
2016-10-27 00:00:00+00:00,-0.0005268244831845427,0.9942574309750847,0.0
2016-10-28 00:00:00+00:00,0.00024315453546119606,0.9944991891788422,0.0
2016-10-31 00:00:00+00:00,0.0003887875846831791,0.9948858381165723,0.0
2016-11-01 00:00:00+00:00,-0.00117588773646193,0.9937159640603513,0.0
