open_time,GROWTH,SVRPO,VXTH
2016-09-12 00:00:00+00:00,0.5,0.25,0.25
2016-09-13 00:00:00+00:00,0.5,0.25,0.25
2016-09-14 00:00:00+00:00,0.5007075431508821,0.24978659039833315,0.24950586645078476
2016-09-15 00:00:00+00:00,0.5010782192240218,0.25023638904458967,0.2486853917313885
2016-09-16 00:00:00+00:00,0.5005157287794865,0.2502956619829149,0.24918860923759859
2016-09-19 00:00:00+00:00,0.5011330738641971,0.2507809874747078,0.24808593866109507
2016-09-20 00:00:00+00:00,0.5012524177263872,0.2509290346706103,0.24781854760300254
2016-09-21 00:00:00+00:00,0.5013043472529044,0.250929792708151,0.2477658600389446
2016-09-22 00:00:00+00:00,0.5003531459569502,0.2506174016576398,0.24902945238540997
2016-09-23 00:00:00+00:00,0.4996923334340694,0.2503052809034705,0.2500023856624601
2016-09-26 00:00:00+00:00,0.5003992472098356,0.25066568543210327,0.24893506735806095
2016-09-27 00:00:00+00:00,0.5012063136726124,0.2510762786397278,0.24771740768765968
2016-09-28 00:00:00+00:00,0.5007454543550232,0.2508517164355666,0.24840282920941006
2016-09-29 00:00:00+00:00,0.500155064383898,0.2505622517705319,0.24928268384556987
2016-09-30 00:00:00+00:00,0.5009771365700335,0.25094886294052726,0.24807400048943903
2016-10-03 00:00:00+00:00,0.500298483257447,0.2506341002000726,0.24906741654248013
2016-10-04 00:00:00+00:00,0.5007046510959996,0.25092580542578435,0.24836954347821577
2016-10-05 00:00:00+00:00,0.5013525482923545,0.2512757366151872,0.24737171509245792
2016-10-06 00:00:00+00:00,0.5007473740415468,0.2511488962918694,0.2481037296665835
2016-10-07 00:00:00+00:00,0.5006905730697135,0.2512338402629295,0.24807558666735663
2016-10-10 00:00:00+00:00,0.5011125174468231,0.2514644825882903,0.24742299996488631
2016-10-11 00:00:00+00:00,0.5,0.25,0.25
2016-10-12 00:00:00+00:00,0.5015053958698182,0.25061442790571975,0.24788017622446193
2016-10-13 00:00:00+00:00,0.5013719412437421,0.2506294206623353,0.24799863809392247
2016-10-14 00:00:00+00:00,0.5016687188548765,0.25075262780168805,0.24757865334343535
2016-10-17 00:00:00+00:00,0.5017505178146549,0.2508941231271114,0.24735535905823364
2016-10-18 00:00:00+00:00,0.502155861476117,0.2511597417288497,0.2466843967950332
2016-10-19 00:00:00+00:00,0.5014201980533143,0.25087348130037934,0.24770632064630635
2016-10-20 00:00:00+00:00,0.5012224019609873,0.250787081714069,0.24799051632494365
2016-10-21 00:00:00+00:00,0.5015227632357065,0.2509310825302949,0.2475461542339986
2016-10-24 00:00:00+00:00,0.5016921015905242,0.25104724571281106,0.24726065269666467
2016-10-25 00:00:00+00:00,0.5013091382602418,0.25086817555041374,0.24782268618934453
2016-10-26 00:00:00+00:00,0.501705632666504,0.2510665916987013,0.2472277756347947
2016-10-27 00:00:00+00:00,0.5018511711401001,0.2511394229490355,0.24700940591086437
2016-10-28 00:00:00+00:00,0.502115697983189,0.25125921378513116,0.2466250882316799
2016-10-31 00:00:00+00:00,0.5019936359538342,0.25121700717984446,0.24678935686632145
2016-11-01 00:00:00+00:00,0.5017985429103385,0.251125663759663,0.24707579332999857
2016-11-02 00:00:00+00:00,0.5023892963228143,0.25106243051067173,0.2465482731665141
2016-11-03 00:00:00+00:00,0.5029905381048355,0.2511044450134863,0.2459050168816783
2016-11-04 00:00:00+00:00,0.5028523628771335,0.25013429565279577,0.2470133414700707
2016-11-07 00:00:00+00:00,0.5034818812732301,0.24993634608008017,0.24658177264668973
2016-11-08 00:00:00+00:00,0.5014061596777939,0.25110524032990345,0.2474885999923026
2016-11-09 00:00:00+00:00,0.5,0.25,0.25
2016-11-10 00:00:00+00:00,0.4989629454988854,0.2505485929615633,0.25048846153955145
2016-11-11 00:00:00+00:00,0.49863499285002255,0.2502467151695039,0.25111829198047364
2016-11-14 00:00:00+00:00,0.4990274865767779,0.25063717301953886,0.25033534040368344
2016-11-15 00:00:00+00:00,0.4991036938984739,0.25078780837041736,0.250108497731109
2016-11-16 00:00:00+00:00,0.4982060665053335,0.25034923382924723,0.2514446996654195
2016-11-17 00:00:00+00:00,0.4984360533069723,0.25054584294437604,0.2510181037486518
2016-11-18 00:00:00+00:00,0.4980308447538575,0.25034838801774784,0.2516207672283948
2016-11-21 00:00:00+00:00,0.49844690651357887,0.2505824685354422,0.25097062495097905
2016-11-22 00:00:00+00:00,0.49773539172371123,0.2502247711957364,0.25203983708055255
2016-11-23 00:00:00+00:00,0.49746233484855956,0.25008127656758533,0.2524563885838552
2016-11-25 00:00:00+00:00,0.49735102596411856,0.2500377606518545,0.25261121338402714
2016-11-28 00:00:00+00:00,0.4969344635172242,0.24983455356027545,0.2532309829225007
2016-11-29 00:00:00+00:00,0.4975353945623751,0.25014289516750365,0.25232171027012157
2016-11-30 00:00:00+00:00,0.49737768273383903,0.250063603334554,0.25255871393160734
2016-12-01 00:00:00+00:00,0.49767695387349864,0.25022029048119776,0.252102755645304
2016-12-02 00:00:00+00:00,0.4977729135882047,0.2502872135297738,0.25193987288202185
2016-12-05 00:00:00+00:00,0.49772486270936167,0.25041245250149446,0.2518626847891442
2016-12-06 00:00:00+00:00,0.4972782247169298,0.2504116409247304,0.2523101343583401
