year,return
2016,0.22039684429732964
2017,1.8155444096315456
2018,-0.1050486875269312
2019,0.2854871231115155
2020,0.8949185030541396
2021,0.5343276224628895
2022,-0.1789515777798828
2023,0.7016283549267228
2024,0.33980081447939803
2025,0.13436199689783423
2026,-0.09013121535158763
