open_time,GROWTH,SVRPO,VXTH
2017-05-01 00:00:00+00:00,1.5203962706863634,411.63,207.88
2017-05-02 00:00:00+00:00,1.5360039474546547,411.48,208.12
2017-05-03 00:00:00+00:00,1.535591366910824,411.53,207.9
2017-05-04 00:00:00+00:00,1.5499927415026182,411.8,208.03
2017-05-05 00:00:00+00:00,1.5671410243720805,411.44,208.89
2017-05-08 00:00:00+00:00,1.6197023907620274,412.13,208.92
2017-05-09 00:00:00+00:00,1.6408346283955133,411.9,208.71
2017-05-10 00:00:00+00:00,1.6507175546519772,412.01,209.03
2017-05-11 00:00:00+00:00,1.6630567739499615,411.74,208.64
2017-05-12 00:00:00+00:00,1.6409440820470207,412.14,208.34
2017-05-15 00:00:00+00:00,1.6557694406793015,412.2,209.36
2017-05-16 00:00:00+00:00,1.6700016576101817,412.31,209.26
2017-05-17 00:00:00+00:00,1.6045971286655731,410.64,205.51
2017-05-18 00:00:00+00:00,1.645927246453589,411.57,206.28
2017-05-19 00:00:00+00:00,1.6836537701603453,412.28,207.68
2017-05-22 00:00:00+00:00,1.7577871606395412,412.59,208.75
2017-05-23 00:00:00+00:00,1.792866873609851,412.6,209.14
2017-05-24 00:00:00+00:00,1.8364927201602959,412.64,209.67
2017-05-25 00:00:00+00:00,1.8438906423692745,412.63,210.63
2017-05-26 00:00:00+00:00,1.8276197937429808,412.68,210.72
2017-05-30 00:00:00+00:00,1.810685699864287,412.68,210.5
2017-05-31 00:00:00+00:00,1.8338432456381248,412.73,210.44
2017-06-01 00:00:00+00:00,1.8760274771144765,412.98,212.06
2017-06-02 00:00:00+00:00,1.9397530082622514,413.03,212.85
2017-06-05 00:00:00+00:00,1.9800716106873022,413.14,212.59
2017-06-06 00:00:00+00:00,1.9985193690293308,413.08,212.0
2017-06-07 00:00:00+00:00,1.9899539103665669,413.27,212.38
2017-06-08 00:00:00+00:00,2.0082455814595166,413.34,212.44
2017-06-09 00:00:00+00:00,1.9094144020407295,413.3,212.27
2017-06-12 00:00:00+00:00,1.852403846554501,413.36,212.08
2017-06-13 00:00:00+00:00,1.8947246016667618,413.76,213.09
2017-06-14 00:00:00+00:00,1.8336801826289615,413.69,212.89
2017-06-15 00:00:00+00:00,1.8113950272000579,413.67,212.45
2017-06-16 00:00:00+00:00,1.8018849329872706,414.03,212.51
2017-06-19 00:00:00+00:00,1.8780965915398318,414.18,214.29
2017-06-20 00:00:00+00:00,1.8761750518764027,414.1,212.86
2017-06-21 00:00:00+00:00,1.908064001250339,414.2,212.75
2017-06-22 00:00:00+00:00,1.9099228338759024,414.28,212.66
2017-06-23 00:00:00+00:00,1.9332569616352089,414.32,212.99
2017-06-26 00:00:00+00:00,1.8600568034813814,414.37,213.06
2017-06-27 00:00:00+00:00,1.7955606891772362,414.12,211.34
2017-06-28 00:00:00+00:00,1.8530959628616586,414.36,213.24
2017-06-29 00:00:00+00:00,1.7789120863297012,414.32,211.42
2017-06-30 00:00:00+00:00,1.762528158407157,414.42,211.75
2017-07-03 00:00:00+00:00,1.736996585990475,414.46,212.26
2017-07-05 00:00:00+00:00,1.7792270491410778,414.7,212.61
2017-07-06 00:00:00+00:00,1.7453823611090011,414.21,210.69
2017-07-07 00:00:00+00:00,1.7823259623393477,414.85,212.05
2017-07-10 00:00:00+00:00,1.8086724796880056,415.22,212.24
2017-07-11 00:00:00+00:00,1.8176928290077417,415.22,212.08
2017-07-12 00:00:00+00:00,1.857750103128121,415.41,213.65
2017-07-13 00:00:00+00:00,1.8653485767888698,415.61,214.05
2017-07-14 00:00:00+00:00,1.8924794484020953,415.72,215.06
2017-07-17 00:00:00+00:00,1.8931327700382081,415.67,215.05
2017-07-18 00:00:00+00:00,1.916428972981818,415.75,215.19
2017-07-19 00:00:00+00:00,1.9381469735456993,415.79,216.36
2017-07-20 00:00:00+00:00,1.9426539717376914,415.78,216.34
2017-07-21 00:00:00+00:00,1.9005534940804414,415.91,216.26
2017-07-24 00:00:00+00:00,1.8926839651042802,415.91,216.04
2017-07-25 00:00:00+00:00,1.8372542855094796,415.94,216.67
2017-07-26 00:00:00+00:00,1.84656717511652,415.96,216.73
2017-07-27 00:00:00+00:00,1.864870889126138,415.98,216.54
2017-07-28 00:00:00+00:00,1.8976386513897576,415.96,216.26
2017-07-31 00:00:00+00:00,1.8994144539001625,416.06,216.1
2017-08-01 00:00:00+00:00,1.8675886937983759,416.19,216.63
2017-08-02 00:00:00+00:00,1.8740660241502725,416.25,216.78
2017-08-03 00:00:00+00:00,1.8867631410386903,416.18,216.35
2017-08-04 00:00:00+00:00,1.9146768313382747,416.36,216.76
2017-08-07 00:00:00+00:00,2.0573186980990643,416.62,217.13
2017-08-08 00:00:00+00:00,2.0620809793074444,416.43,216.63
2017-08-09 00:00:00+00:00,2.0402798125118116,416.5,216.57
2017-08-10 00:00:00+00:00,1.963053622594007,414.28,213.52
2017-08-11 00:00:00+00:00,2.0473596740795146,414.74,213.8
2017-08-14 00:00:00+00:00,2.2326223443580284,416.68,215.96
2017-08-15 00:00:00+00:00,2.2090738423869243,416.88,215.91
2017-08-16 00:00:00+00:00,2.252890434457713,417.21,216.27
2017-08-17 00:00:00+00:00,2.155186261705909,416.15,212.94
2017-08-18 00:00:00+00:00,2.1201738001469295,416.83,212.56
2017-08-21 00:00:00+00:00,2.08904893686403,417.37,212.81
2017-08-22 00:00:00+00:00,2.1673897618023625,417.56,214.94
2017-08-23 00:00:00+00:00,2.1612620293515037,417.47,214.21
2017-08-24 00:00:00+00:00,2.183336789715791,417.62,213.77
2017-08-25 00:00:00+00:00,2.180417943166177,417.65,214.15
2017-08-28 00:00:00+00:00,2.1947014037085038,417.69,214.27
2017-08-29 00:00:00+00:00,2.246947143272885,417.69,214.48
2017-08-30 00:00:00+00:00,2.294881254304716,417.71,215.52
2017-08-31 00:00:00+00:00,2.361572267990902,417.72,216.77
2017-09-01 00:00:00+00:00,2.3940124267678935,417.94,217.21
2017-09-05 00:00:00+00:00,2.2633540191646144,417.6,215.57
2017-09-06 00:00:00+00:00,2.3163390214035595,418.19,216.25
2017-09-07 00:00:00+00:00,2.3260828273076704,417.97,216.26
2017-09-08 00:00:00+00:00,2.224765126439167,417.71,215.94
2017-09-11 00:00:00+00:00,2.2559114188775253,418.64,218.29
2017-09-12 00:00:00+00:00,2.262517095093106,418.46,219.04
2017-09-13 00:00:00+00:00,2.2453510430232058,418.63,219.2
2017-09-14 00:00:00+00:00,2.2197602706842345,418.83,219.03
2017-09-15 00:00:00+00:00,2.231616107302275,419.04,219.47
2017-09-18 00:00:00+00:00,2.228017234039328,419.15,219.79
2017-09-19 00:00:00+00:00,2.2343200134074674,419.2,220.04
2017-09-20 00:00:00+00:00,2.221989557712979,419.19,220.18
2017-09-21 00:00:00+00:00,2.1936524820744,419.22,219.52
2017-09-22 00:00:00+00:00,2.190022409571341,419.33,219.66
2017-09-25 00:00:00+00:00,2.144474006297515,419.39,219.18
2017-09-26 00:00:00+00:00,2.154181467954412,419.39,219.21
2017-09-27 00:00:00+00:00,2.192922547927707,419.44,220.1
2017-09-28 00:00:00+00:00,2.1904587445517554,419.46,220.42
2017-09-29 00:00:00+00:00,2.2212193202945176,419.48,221.24
2017-10-02 00:00:00+00:00,2.2253436396907516,419.82,222.1
2017-10-03 00:00:00+00:00,2.2346141957393204,419.91,222.58
2017-10-04 00:00:00+00:00,2.2384692733251215,420.0,222.87
2017-10-05 00:00:00+00:00,2.2812197821927986,420.13,224.17
2017-10-06 00:00:00+00:00,2.2866882309836836,420.19,224.0
2017-10-09 00:00:00+00:00,2.306113030422018,420.19,223.59
2017-10-10 00:00:00+00:00,2.310948429067752,420.31,224.12
2017-10-11 00:00:00+00:00,2.3315069878193193,420.47,224.53
2017-10-12 00:00:00+00:00,2.4139032091126547,420.49,224.17
2017-10-13 00:00:00+00:00,2.459708154282217,420.63,224.37
2017-10-16 00:00:00+00:00,2.487769196296467,420.78,224.77
2017-10-17 00:00:00+00:00,2.4779865148618594,420.81,224.92
2017-10-18 00:00:00+00:00,2.4693900139640714,420.87,225.09
2017-10-19 00:00:00+00:00,2.4662432410978847,420.93,225.19
2017-10-20 00:00:00+00:00,2.518542769163671,421.06,226.35
2017-10-23 00:00:00+00:00,2.4755348550087906,421.03,225.46
2017-10-24 00:00:00+00:00,2.4330728528512693,421.15,225.83
2017-10-25 00:00:00+00:00,2.4425097936444655,421.17,224.78
2017-10-26 00:00:00+00:00,2.446651349466113,421.17,225.06
2017-10-27 00:00:00+00:00,2.5777447614266116,421.21,226.88
2017-10-30 00:00:00+00:00,2.6379485835095937,421.31,226.17
2017-10-31 00:00:00+00:00,2.7015827394584373,421.33,226.39
2017-11-01 00:00:00+00:00,2.7370956188051547,421.58,226.76
2017-11-02 00:00:00+00:00,2.7656931151237,421.94,226.82
2017-11-03 00:00:00+00:00,2.834710747851166,422.26,227.55
2017-11-06 00:00:00+00:00,2.832644048912592,422.33,227.86
2017-11-07 00:00:00+00:00,2.851705943855768,422.17,227.81
2017-11-08 00:00:00+00:00,2.916777124790476,422.29,228.15
2017-11-09 00:00:00+00:00,2.8449665939042696,422.21,227.34
2017-11-10 00:00:00+00:00,2.776184094967415,422.08,227.22
2017-11-13 00:00:00+00:00,2.7315880742581613,422.6,227.45
2017-11-14 00:00:00+00:00,2.722854132556197,422.52,226.96
2017-11-15 00:00:00+00:00,2.786827646173097,422.17,225.76
2017-11-16 00:00:00+00:00,2.9262286616856015,422.5,227.68
2017-11-17 00:00:00+00:00,2.8844293299893735,422.69,227.09
2017-11-20 00:00:00+00:00,2.9396118060724996,422.77,227.39
2017-11-21 00:00:00+00:00,2.9869413012320605,422.87,228.88
2017-11-22 00:00:00+00:00,3.0169474505338876,422.95,228.73
2017-11-24 00:00:00+00:00,3.0398410773986613,422.99,229.21
2017-11-27 00:00:00+00:00,3.2243187284306725,423.01,229.15
2017-11-28 00:00:00+00:00,3.2660469274566064,423.02,231.41
2017-11-29 00:00:00+00:00,3.1348641338942262,423.06,231.36
2017-11-30 00:00:00+00:00,3.2229513153218576,423.08,233.34
2017-12-01 00:00:00+00:00,3.270125474092421,423.32,232.88
2017-12-04 00:00:00+00:00,3.26022442300091,423.08,232.64
2017-12-05 00:00:00+00:00,3.287077344992982,423.51,231.78
2017-12-06 00:00:00+00:00,3.529906608913745,423.69,231.76
2017-12-07 00:00:00+00:00,3.8034403043162732,423.9,232.48
2017-12-08 00:00:00+00:00,3.760884019160745,424.19,233.78
2017-12-11 00:00:00+00:00,3.8354638005872457,424.35,234.53
2017-12-12 00:00:00+00:00,3.8553212766900504,424.37,234.9
2017-12-13 00:00:00+00:00,3.8070215905537457,424.41,234.79
2017-12-14 00:00:00+00:00,3.8131490552881107,424.28,233.88
2017-12-15 00:00:00+00:00,3.9759472889328182,424.72,235.99
2017-12-18 00:00:00+00:00,4.137757696463323,424.73,237.26
2017-12-19 00:00:00+00:00,4.008457106418652,424.58,236.5
2017-12-20 00:00:00+00:00,3.9240039485121603,424.77,236.34
2017-12-21 00:00:00+00:00,3.8685389872878893,424.83,236.84
2017-12-22 00:00:00+00:00,3.791270265695967,424.85,236.73
2017-12-26 00:00:00+00:00,3.8340768951104995,424.91,236.49
2017-12-27 00:00:00+00:00,3.825399990633999,424.92,236.68
2017-12-28 00:00:00+00:00,3.7913422604929723,424.99,237.16
2017-12-29 00:00:00+00:00,3.7415115093089257,425.02,235.95
2018-01-02 00:00:00+00:00,3.895895716086444,425.88,237.92
2018-01-03 00:00:00+00:00,3.986088660117673,425.94,239.44
2018-01-04 00:00:00+00:00,4.0175004159133305,425.81,240.45
2018-01-05 00:00:00+00:00,4.170723980649864,425.41,242.15
2018-01-08 00:00:00+00:00,4.208492241941447,425.39,242.55
2018-01-09 00:00:00+00:00,4.210769040243331,425.25,242.94
2018-01-10 00:00:00+00:00,4.18799830139283,425.65,242.67
2018-01-11 00:00:00+00:00,4.251745493183025,424.42,244.4
2018-01-12 00:00:00+00:00,4.320260358650205,421.73,246.05
2018-01-16 00:00:00+00:00,4.294846502265165,423.54,245.19
2018-01-17 00:00:00+00:00,4.397701425641748,418.13,247.49
2018-01-18 00:00:00+00:00,4.400910528180563,419.0,247.12
2018-01-19 00:00:00+00:00,4.432997785750094,417.5,248.21
2018-01-22 00:00:00+00:00,4.538244422701731,410.17,250.21
2018-01-23 00:00:00+00:00,4.625642784484597,407.77,250.77
2018-01-24 00:00:00+00:00,4.554362585567341,408.0,250.63
2018-01-25 00:00:00+00:00,4.549995875712969,408.92,250.78
2018-01-26 00:00:00+00:00,4.704425907247997,395.34,253.75
2018-01-29 00:00:00+00:00,4.657079032793029,404.02,252.05
2018-01-30 00:00:00+00:00,4.566614057038473,417.02,249.32
2018-01-31 00:00:00+00:00,4.609454172327138,419.14,249.45
2018-02-01 00:00:00+00:00,4.521849548488827,419.43,249.34
2018-02-02 00:00:00+00:00,4.3119360287075255,416.7,244.07
2018-02-05 00:00:00+00:00,3.933649170707314,395.33,234.06
2018-02-06 00:00:00+00:00,4.164145745289611,405.08,238.17
2018-02-07 00:00:00+00:00,4.038997055379234,410.5,236.99
2018-02-08 00:00:00+00:00,3.698268750830559,390.07,228.13
2018-02-09 00:00:00+00:00,3.816667875754983,401.89,231.61
2018-02-12 00:00:00+00:00,3.9619666581269377,410.54,234.84
2018-02-13 00:00:00+00:00,3.9947697348076483,412.87,235.47
2018-02-14 00:00:00+00:00,4.15385966066967,417.84,238.24
2018-02-15 00:00:00+00:00,4.301514109346092,419.08,240.94
2018-02-16 00:00:00+00:00,4.268842212904488,418.69,241.05
2018-02-20 00:00:00+00:00,4.28333483149427,419.4,239.93
2018-02-21 00:00:00+00:00,4.257108820942168,420.09,238.71
2018-02-22 00:00:00+00:00,4.25765325032887,420.29,238.75
2018-02-23 00:00:00+00:00,4.430151242272579,421.28,241.8
2018-02-26 00:00:00+00:00,4.551096839927252,421.43,244.4
2018-02-27 00:00:00+00:00,4.440263754040925,421.42,242.1
2018-02-28 00:00:00+00:00,4.37956125940274,421.46,239.76
2018-03-01 00:00:00+00:00,4.236215430086782,420.14,237.47
2018-03-02 00:00:00+00:00,4.3229507957408,421.65,237.71
2018-03-05 00:00:00+00:00,4.445450361408697,422.8,239.64
2018-03-06 00:00:00+00:00,4.434930324024023,423.31,240.11
2018-03-07 00:00:00+00:00,4.403903638213141,423.58,239.76
2018-03-08 00:00:00+00:00,4.408220545012101,424.08,240.72
2018-03-09 00:00:00+00:00,4.5784858497035215,424.65,244.77
2018-03-12 00:00:00+00:00,4.591980623147928,424.82,244.46
2018-03-13 00:00:00+00:00,4.5181375030324125,424.64,242.97
2018-03-14 00:00:00+00:00,4.382899749981706,424.72,241.6
2018-03-15 00:00:00+00:00,4.372848071605438,424.71,241.26
2018-03-16 00:00:00+00:00,4.360281119987665,425.01,241.68
2018-03-19 00:00:00+00:00,4.241404580827082,424.55,238.33
2018-03-20 00:00:00+00:00,4.2549409253215345,424.42,238.44
2018-03-21 00:00:00+00:00,4.228200715271485,424.74,238.1
2018-03-22 00:00:00+00:00,4.094057036187694,423.59,234.68
2018-03-23 00:00:00+00:00,3.950440822634388,422.17,230.77
2018-03-26 00:00:00+00:00,4.143468169307641,425.57,234.72
2018-03-27 00:00:00+00:00,3.970930143200557,425.55,232.44
2018-03-28 00:00:00+00:00,3.9114726386214187,425.34,231.87
2018-03-29 00:00:00+00:00,4.005512604973019,425.69,232.78
2018-04-02 00:00:00+00:00,3.8510540260437627,423.51,230.16
2018-04-03 00:00:00+00:00,3.9071640734628557,425.71,231.01
2018-04-04 00:00:00+00:00,3.9874050974145563,426.68,232.8
2018-04-05 00:00:00+00:00,4.01460764138376,427.41,233.5
2018-04-06 00:00:00+00:00,3.8845021382268707,425.97,230.03
2018-04-09 00:00:00+00:00,3.918259726049944,426.45,230.62
2018-04-10 00:00:00+00:00,4.03066084019331,427.85,233.24
2018-04-11 00:00:00+00:00,4.017799572854185,427.97,231.86
2018-04-12 00:00:00+00:00,4.042342916332238,428.56,232.64
2018-04-13 00:00:00+00:00,4.031893599998438,428.96,232.19
2018-04-16 00:00:00+00:00,4.047400100878472,428.94,233.06
2018-04-17 00:00:00+00:00,4.057963856029371,429.12,235.43
2018-04-18 00:00:00+00:00,4.060787669941675,429.03,235.31
2018-04-19 00:00:00+00:00,4.041548624444944,429.31,234.2
2018-04-20 00:00:00+00:00,4.00777432883355,429.46,232.69
2018-04-23 00:00:00+00:00,3.9808361588858965,429.52,232.38
2018-04-24 00:00:00+00:00,4.075637228480986,429.5,230.09
2018-04-25 00:00:00+00:00,3.930640423646668,429.57,230.38
2018-04-26 00:00:00+00:00,4.053061145719671,429.58,231.7
2018-04-27 00:00:00+00:00,4.0016165908119445,429.62,231.64
2018-04-30 00:00:00+00:00,4.033864375978704,429.68,229.77
2018-05-01 00:00:00+00:00,4.0348173971138275,429.89,230.02
2018-05-02 00:00:00+00:00,4.043914446841296,430.01,228.24
2018-05-03 00:00:00+00:00,4.135784400268414,430.28,227.89
2018-05-04 00:00:00+00:00,4.168778598157067,430.3,230.31
2018-05-07 00:00:00+00:00,4.128058218501721,430.48,230.97
2018-05-08 00:00:00+00:00,4.100551431095702,430.76,230.78
2018-05-09 00:00:00+00:00,4.141056312922157,430.45,232.78
2018-05-10 00:00:00+00:00,4.126286196911903,429.19,234.88
2018-05-11 00:00:00+00:00,4.020230395275818,429.03,235.36
2018-05-14 00:00:00+00:00,4.07369769843248,429.69,235.45
2018-05-15 00:00:00+00:00,4.004507266300122,430.76,233.85
2018-05-16 00:00:00+00:00,3.998057592107654,430.78,234.66
2018-05-17 00:00:00+00:00,3.937616540101374,431.1,234.21
2018-05-18 00:00:00+00:00,3.950338798114612,431.56,233.68
2018-05-21 00:00:00+00:00,3.9651154796933006,431.25,234.94
2018-05-22 00:00:00+00:00,3.959932740057621,431.78,234.28
2018-05-23 00:00:00+00:00,3.984907192240845,432.0,234.85
2018-05-24 00:00:00+00:00,3.984065802823179,432.17,234.38
2018-05-25 00:00:00+00:00,3.986591129853055,432.33,233.99
2018-05-29 00:00:00+00:00,3.9738085838560266,432.49,233.07
2018-05-30 00:00:00+00:00,3.995076906625756,432.56,234.79
2018-05-31 00:00:00+00:00,3.9929297535912536,432.58,233.44
2018-06-01 00:00:00+00:00,4.039527618446318,432.91,235.12
2018-06-04 00:00:00+00:00,4.065515684929937,433.02,235.78
2018-06-05 00:00:00+00:00,4.0760562235332145,433.11,235.77
2018-06-06 00:00:00+00:00,4.092926654368347,432.76,237.59
2018-06-07 00:00:00+00:00,4.069095065202941,432.69,237.53
2018-06-08 00:00:00+00:00,4.068416622231144,432.47,238.28
2018-06-11 00:00:00+00:00,4.0755266237003775,432.45,238.47
2018-06-12 00:00:00+00:00,4.090160961986446,432.48,238.76
2018-06-13 00:00:00+00:00,4.089106752742753,432.83,237.81
2018-06-14 00:00:00+00:00,4.1172946348109765,433.0,238.28
2018-06-15 00:00:00+00:00,4.108014803307607,433.61,238.3
2018-06-18 00:00:00+00:00,4.10593661213652,434.08,237.5
2018-06-19 00:00:00+00:00,4.097609769393108,434.29,236.42
2018-06-20 00:00:00+00:00,4.117075156386352,434.4,236.76
2018-06-21 00:00:00+00:00,4.092908308211443,434.42,235.28
2018-06-22 00:00:00+00:00,4.08358438953594,434.6,235.72
2018-06-25 00:00:00+00:00,4.024472576360167,434.61,232.49
2018-06-26 00:00:00+00:00,4.034525138242141,434.75,233.0
2018-06-27 00:00:00+00:00,3.997818673795089,434.75,230.99
2018-06-28 00:00:00+00:00,4.020031902954245,434.84,232.45
2018-06-29 00:00:00+00:00,4.024200034016228,434.86,232.64
2018-07-02 00:00:00+00:00,4.044647684445359,435.28,233.37
2018-07-03 00:00:00+00:00,4.01308286457563,435.34,232.21
2018-07-05 00:00:00+00:00,4.046486323118002,435.52,234.27
2018-07-06 00:00:00+00:00,4.087763788907604,435.61,236.27
2018-07-09 00:00:00+00:00,4.113556715317244,435.33,238.43
2018-07-10 00:00:00+00:00,4.11578499559554,435.08,239.26
2018-07-11 00:00:00+00:00,4.097278268389437,435.79,237.56
2018-07-12 00:00:00+00:00,4.1584185061856305,435.15,239.67
2018-07-13 00:00:00+00:00,4.162090311960927,435.28,239.93
2018-07-16 00:00:00+00:00,4.153604583540615,435.71,239.69
2018-07-17 00:00:00+00:00,4.299534044547806,435.22,240.65
2018-07-18 00:00:00+00:00,4.301452550157484,435.3,241.17
2018-07-19 00:00:00+00:00,4.301776592807474,436.01,240.24
2018-07-20 00:00:00+00:00,4.277312073284665,436.52,240.02
2018-07-23 00:00:00+00:00,4.360699033238813,436.57,240.46
2018-07-24 00:00:00+00:00,4.518182845186024,436.37,241.62
2018-07-25 00:00:00+00:00,4.5297348799761785,433.74,243.82
2018-07-26 00:00:00+00:00,4.425522082409967,435.42,243.09
2018-07-27 00:00:00+00:00,4.411126658876933,437.03,241.49
2018-07-30 00:00:00+00:00,4.356623715546642,437.22,240.12
2018-07-31 00:00:00+00:00,4.308560002361045,437.24,241.3
2018-08-01 00:00:00+00:00,4.29633385308661,437.42,241.05
2018-08-02 00:00:00+00:00,4.3367239253187995,437.72,242.26
2018-08-03 00:00:00+00:00,4.321932037522356,437.82,243.42
2018-08-06 00:00:00+00:00,4.2476730548661985,438.07,244.31
2018-08-07 00:00:00+00:00,4.21787852915646,438.21,245.0
2018-08-08 00:00:00+00:00,4.2194569863093925,438.22,244.94
2018-08-09 00:00:00+00:00,4.218165265133161,438.34,244.65
2018-08-10 00:00:00+00:00,4.101193181682877,438.15,242.98
2018-08-13 00:00:00+00:00,4.094323651434438,438.17,242.02
2018-08-14 00:00:00+00:00,4.097082491083067,438.49,243.58
2018-08-15 00:00:00+00:00,4.047336640651479,438.35,241.78
2018-08-16 00:00:00+00:00,4.05928669904923,438.57,243.76
2018-08-17 00:00:00+00:00,4.059085476648514,438.79,244.59
2018-08-20 00:00:00+00:00,4.056468262387438,439.03,245.2
2018-08-21 00:00:00+00:00,4.069974775544811,439.1,245.71
2018-08-22 00:00:00+00:00,4.085189222040903,439.31,245.62
2018-08-23 00:00:00+00:00,4.078634500772229,439.34,245.22
2018-08-24 00:00:00+00:00,4.115107592148287,439.38,246.74
2018-08-27 00:00:00+00:00,4.155020935055072,439.4,248.67
2018-08-28 00:00:00+00:00,4.160965890611551,439.54,248.73
2018-08-29 00:00:00+00:00,4.20780942694022,439.54,250.17
2018-08-30 00:00:00+00:00,4.200149606120678,439.67,249.11
2018-08-31 00:00:00+00:00,4.204088247891365,439.72,249.16
2018-09-04 00:00:00+00:00,4.20615831678372,440.14,248.78
2018-09-05 00:00:00+00:00,4.042140014108987,440.25,248.08
2018-09-06 00:00:00+00:00,4.004959630024793,439.97,247.25
2018-09-07 00:00:00+00:00,3.992209258536201,439.95,246.72
2018-09-10 00:00:00+00:00,3.9561184210788642,440.53,247.19
2018-09-11 00:00:00+00:00,3.984359665283336,440.81,248.13
2018-09-12 00:00:00+00:00,3.9709398849304742,440.99,248.22
2018-09-13 00:00:00+00:00,4.043522473692036,441.04,249.6
2018-09-14 00:00:00+00:00,4.032061983172918,441.15,249.7
2018-09-17 00:00:00+00:00,3.9732805819301067,441.17,248.32
2018-09-18 00:00:00+00:00,4.005499065369754,441.35,249.66
2018-09-19 00:00:00+00:00,4.002467890378334,441.45,249.97
2018-09-20 00:00:00+00:00,4.068674070632988,441.58,251.94
2018-09-21 00:00:00+00:00,4.09077620271066,441.72,251.86
2018-09-24 00:00:00+00:00,4.096252082603563,441.85,250.97
2018-09-25 00:00:00+00:00,4.101917239141374,441.87,250.66
2018-09-26 00:00:00+00:00,4.100504956346921,441.89,249.84
2018-09-27 00:00:00+00:00,4.139272170275499,441.95,250.57
2018-09-28 00:00:00+00:00,4.137090510780288,441.98,250.58
2018-10-01 00:00:00+00:00,4.145230489663414,442.36,251.5
2018-10-02 00:00:00+00:00,4.137121231244996,442.45,251.41
2018-10-03 00:00:00+00:00,4.141290243853519,442.68,251.59
2018-10-04 00:00:00+00:00,4.060642981064639,444.22,249.59
2018-10-05 00:00:00+00:00,4.00851377714079,443.1,248.21
2018-10-08 00:00:00+00:00,3.995137302134975,442.46,248.11
2018-10-09 00:00:00+00:00,4.004674828355527,442.66,247.84
2018-10-10 00:00:00+00:00,3.800393245427282,437.87,239.69
2018-10-11 00:00:00+00:00,3.6834017675947193,433.47,234.76
2018-10-12 00:00:00+00:00,3.7978734460653922,438.72,238.12
2018-10-15 00:00:00+00:00,3.7444757191964864,438.98,236.72
2018-10-16 00:00:00+00:00,3.8630966527119868,442.37,241.82
2018-10-17 00:00:00+00:00,3.8583471134861083,442.65,241.27
2018-10-18 00:00:00+00:00,3.746133558746675,441.23,238.57
2018-10-19 00:00:00+00:00,3.738414586211767,441.63,238.25
2018-10-22 00:00:00+00:00,3.7622498599195784,442.61,237.16
2018-10-23 00:00:00+00:00,3.746825654872619,441.73,235.88
2018-10-24 00:00:00+00:00,3.5569916260690646,433.45,230.39
2018-10-25 00:00:00+00:00,3.692976117849839,440.59,233.8
2018-10-26 00:00:00+00:00,3.584378892603068,436.09,230.65
2018-10-29 00:00:00+00:00,3.511574368105653,439.16,229.09
2018-10-30 00:00:00+00:00,3.562137727926742,443.96,231.67
2018-10-31 00:00:00+00:00,3.6516774333470066,444.58,233.56
2018-11-01 00:00:00+00:00,3.6311272516981727,445.9,235.49
2018-11-02 00:00:00+00:00,3.6287503918902737,445.84,234.15
2018-11-05 00:00:00+00:00,3.6335094538417914,446.35,235.26
2018-11-06 00:00:00+00:00,3.6352055426582974,446.44,236.46
2018-11-07 00:00:00+00:00,3.6333118282412933,447.53,240.6
2018-11-08 00:00:00+00:00,3.6345259638530245,447.43,240.11
2018-11-09 00:00:00+00:00,3.6417969135130877,447.7,238.1
2018-11-12 00:00:00+00:00,3.6278845646232294,446.99,234.23
2018-11-13 00:00:00+00:00,3.6267603814274434,447.23,233.65
2018-11-14 00:00:00+00:00,3.482380362292859,447.18,232.16
2018-11-15 00:00:00+00:00,3.4713269737418893,447.7,233.99
2018-11-16 00:00:00+00:00,3.4740128223205673,448.19,233.93
2018-11-19 00:00:00+00:00,3.477323464405866,448.15,230.21
2018-11-20 00:00:00+00:00,3.476183746367514,447.5,226.78
2018-11-21 00:00:00+00:00,3.4746612734591555,448.26,226.18
2018-11-23 00:00:00+00:00,3.4746612734591555,448.5,224.77
2018-11-26 00:00:00+00:00,3.4737708332512787,448.95,227.34
2018-11-27 00:00:00+00:00,3.4737708332512787,449.0,227.9
2018-11-28 00:00:00+00:00,3.4728790779271983,449.03,233.0
2018-11-29 00:00:00+00:00,3.4719861074100105,449.11,232.59
2018-11-30 00:00:00+00:00,3.4705807438711815,449.14,234.35
2018-12-04 00:00:00+00:00,3.4705807438711815,447.49,229.71
2018-12-06 00:00:00+00:00,3.471866762452199,447.52,229.52
2018-12-07 00:00:00+00:00,3.4700700254287287,443.9,225.06
2018-12-10 00:00:00+00:00,3.4722826137127107,446.03,224.8
2018-12-11 00:00:00+00:00,3.471436642825647,447.0,224.42
2018-12-12 00:00:00+00:00,3.470872043887824,448.44,225.33
2018-12-13 00:00:00+00:00,3.4714371157298283,449.35,224.97
2018-12-14 00:00:00+00:00,3.4727076459886828,446.9,221.02
2018-12-17 00:00:00+00:00,3.4728485593156178,441.5,217.46
2018-12-18 00:00:00+00:00,3.4741163228888414,441.11,218.11
2018-12-19 00:00:00+00:00,3.4751005474946832,437.44,216.36
2018-12-20 00:00:00+00:00,3.472433000437262,427.4,213.91
2018-12-21 00:00:00+00:00,3.4763798077231236,411.29,210.31
2018-12-24 00:00:00+00:00,3.474667032512489,386.88,205.94
2018-12-26 00:00:00+00:00,3.3765272129888855,432.67,214.51
2018-12-27 00:00:00+00:00,3.3008500780994483,438.41,216.37
