open_time,base_return,raw_vol_target,drawdown_scalar,position,turnover,financing_cost,cost,net_pnl,equity,rebalanced
2016-09-12 00:00:00+00:00,-0.0005,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-13 00:00:00+00:00,-0.002826173324370629,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-14 00:00:00+00:00,-0.001481610418698199,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-15 00:00:00+00:00,0.0022525008086845414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-16 00:00:00+00:00,-0.0024663409368457386,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-19 00:00:00+00:00,-0.00047726424075256884,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-20 00:00:00+00:00,-0.00020769789193339852,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-21 00:00:00+00:00,0.0038120642885274975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-22 00:00:00+00:00,0.0026467469482909615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-23 00:00:00+00:00,-0.0028236615451983946,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-26 00:00:00+00:00,-0.0032230695974933576,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-27 00:00:00+00:00,0.0018451446115281506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-28 00:00:00+00:00,0.002364352758027998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-09-29 00:00:00+00:00,-0.0032828931838727545,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-09-30 00:00:00+00:00,0.002718305996356603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-03 00:00:00+00:00,-0.0016233540115679545,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-04 00:00:00+00:00,-0.0025882448194580036,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-05 00:00:00+00:00,0.0024236402524177507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-06 00:00:00+00:00,0.00022723017023086158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-07 00:00:00+00:00,-0.0016863595908926542,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-10 00:00:00+00:00,0.0023825032953373433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-11 00:00:00+00:00,-0.006006701146111334,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-12 00:00:00+00:00,0.0005339654358462954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-13 00:00:00+00:00,-0.0011864171051276303,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-14 00:00:00+00:00,-0.0003271461412205278,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-17 00:00:00+00:00,-0.0016200857188912808,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-18 00:00:00+00:00,0.0029470258216455127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-19 00:00:00+00:00,0.0007915029780641816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-20 00:00:00+00:00,-0.0012007327319625742,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-21 00:00:00+00:00,-0.0006771310697217188,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-24 00:00:00+00:00,0.0015330411021214254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-25 00:00:00+00:00,-0.0015847351021191676,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-26 00:00:00+00:00,-0.0005819918403422587,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-27 00:00:00+00:00,-0.001057564431879268,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-10-28 00:00:00+00:00,0.000488375581387553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-10-31 00:00:00+00:00,0.0007806879846361523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-01 00:00:00+00:00,-0.002360265550669205,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-02 00:00:00+00:00,-0.0024021472415834805,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-03 00:00:00+00:00,0.0005528725616245765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-04 00:00:00+00:00,-0.0025150070100905773,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-07 00:00:00+00:00,0.008337663003544066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-08 00:00:00+00:00,0.0013504179723962154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-09 00:00:00+00:00,0.00415367813120313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-10 00:00:00+00:00,0.0013126790214202657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-11 00:00:00+00:00,-0.0015687517865465034,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-14 00:00:00+00:00,-0.0003047838959387474,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-15 00:00:00+00:00,0.0035969902210692653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-16 00:00:00+00:00,-0.0009195345643733903,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-17 00:00:00+00:00,0.0016221688287010006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-18 00:00:00+00:00,-0.0016628836565545937,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-21 00:00:00+00:00,0.002850155112175657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-22 00:00:00+00:00,0.0010928494423393382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-23 00:00:00+00:00,0.0004453466546961617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-25 00:00:00+00:00,0.0016676933546192325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-28 00:00:00+00:00,-0.002400911175260608,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
2016-11-29 00:00:00+00:00,0.000631062680418228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2016-11-30 00:00:00+00:00,-0.0011963976167693928,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,False
