date,BLNDX
2020-03-03 14:30:00+00:00,7.821689605712891
2020-03-04 14:30:00+00:00,7.969113349914551
2020-03-05 14:30:00+00:00,7.936352252960205
2020-03-06 14:30:00+00:00,8.214820861816406
2020-03-09 13:30:00+00:00,8.37043571472168
2020-03-10 13:30:00+00:00,8.263964653015137
2020-03-11 13:30:00+00:00,8.12472915649414
2020-03-12 13:30:00+00:00,7.838069438934326
2020-03-13 13:30:00+00:00,7.977304458618164
2020-03-16 13:30:00+00:00,7.813498497009277
2020-03-17 13:30:00+00:00,7.8298797607421875
2020-03-18 13:30:00+00:00,7.641504287719727
2020-03-19 13:30:00+00:00,7.649693489074707
2020-03-20 13:30:00+00:00,7.6988348960876465
2020-03-23 13:30:00+00:00,7.71521520614624
2020-03-24 13:30:00+00:00,7.805309295654297
2020-03-25 13:30:00+00:00,7.821689605712891
2020-03-26 13:30:00+00:00,7.960923671722412
2020-03-27 13:30:00+00:00,7.887211322784424
2020-03-30 13:30:00+00:00,7.993685722351074
2020-03-31 13:30:00+00:00,7.960923671722412
2020-04-01 13:30:00+00:00,7.9199724197387695
2020-04-02 13:30:00+00:00,7.895402908325195
2020-04-03 13:30:00+00:00,7.797119140625
2020-04-06 13:30:00+00:00,7.9199724197387695
2020-04-07 13:30:00+00:00,7.911782264709473
2020-04-08 13:30:00+00:00,7.969113349914551
2020-04-09 13:30:00+00:00,8.034636497497559
2020-04-13 13:30:00+00:00,8.018255233764648
2020-04-14 13:30:00+00:00,8.141107559204102
2020-04-15 13:30:00+00:00,8.132919311523438
2020-04-16 13:30:00+00:00,8.12472915649414
2020-04-17 13:30:00+00:00,8.182060241699219
2020-04-20 13:30:00+00:00,8.206631660461426
2020-04-21 13:30:00+00:00,8.321294784545898
2020-04-22 13:30:00+00:00,8.337676048278809
2020-04-23 13:30:00+00:00,8.304913520812988
2020-04-24 13:30:00+00:00,8.37043571472168
2020-04-27 13:30:00+00:00,8.452337265014648
2020-04-28 13:30:00+00:00,8.452337265014648
2020-04-29 13:30:00+00:00,8.493289947509766
2020-04-30 13:30:00+00:00,8.378625869750977
2020-05-01 13:30:00+00:00,8.313105583190918
2020-05-04 13:30:00+00:00,8.313105583190918
2020-05-05 13:30:00+00:00,8.231202125549316
2020-05-06 13:30:00+00:00,8.24758243560791
2020-05-07 13:30:00+00:00,8.313105583190918
2020-05-08 13:30:00+00:00,8.329484939575195
2020-05-11 13:30:00+00:00,8.345865249633789
2020-05-12 13:30:00+00:00,8.288533210754395
2020-05-13 13:30:00+00:00,8.263964653015137
2020-05-14 13:30:00+00:00,8.255772590637207
2020-05-15 13:30:00+00:00,8.239392280578613
2020-05-18 13:30:00+00:00,8.272153854370117
2020-05-19 13:30:00+00:00,8.239392280578613
2020-05-20 13:30:00+00:00,8.288533210754395
2020-05-21 13:30:00+00:00,8.24758243560791
2020-05-22 13:30:00+00:00,8.263964653015137
2020-05-26 13:30:00+00:00,8.288533210754395
2020-05-27 13:30:00+00:00,8.378625869750977
2020-05-28 13:30:00+00:00,8.37043571472168
2020-05-29 13:30:00+00:00,8.345865249633789
2020-06-01 13:30:00+00:00,8.395007133483887
2020-06-02 13:30:00+00:00,8.38681697845459
2020-06-03 13:30:00+00:00,8.427767753601074
2020-06-04 13:30:00+00:00,8.403196334838867
2020-06-05 13:30:00+00:00,8.403196334838867
2020-06-08 13:30:00+00:00,8.476910591125488
2020-06-09 13:30:00+00:00,8.435957908630371
2020-06-10 13:30:00+00:00,8.419577598571777
2020-06-11 13:30:00+00:00,8.280343055725098
2020-06-12 13:30:00+00:00,8.329484939575195
2020-06-15 13:30:00+00:00,8.337676048278809
2020-06-16 13:30:00+00:00,8.378625869750977
2020-06-17 13:30:00+00:00,8.378625869750977
2020-06-18 13:30:00+00:00,8.35405445098877
2020-06-19 13:30:00+00:00,8.321294784545898
2020-06-22 13:30:00+00:00,8.337676048278809
2020-06-23 13:30:00+00:00,8.37043571472168
2020-06-24 13:30:00+00:00,8.329484939575195
2020-06-25 13:30:00+00:00,8.37043571472168
2020-06-26 13:30:00+00:00,8.313105583190918
2020-06-29 13:30:00+00:00,8.329484939575195
2020-06-30 13:30:00+00:00,8.35405445098877
2020-07-01 13:30:00+00:00,8.345865249633789
2020-07-02 13:30:00+00:00,8.3622465133667
2020-07-06 13:30:00+00:00,8.403196334838867
2020-07-07 13:30:00+00:00,8.37043571472168
2020-07-08 13:30:00+00:00,8.395007133483887
2020-07-09 13:30:00+00:00,8.38681697845459
2020-07-10 13:30:00+00:00,8.395007133483887
2020-07-13 13:30:00+00:00,8.378625869750977
2020-07-14 13:30:00+00:00,8.435957908630371
2020-07-15 13:30:00+00:00,8.460529327392578
2020-07-16 13:30:00+00:00,8.444149017333984
2020-07-17 13:30:00+00:00,8.468718528747559
2020-07-20 13:30:00+00:00,8.493289947509766
2020-07-21 13:30:00+00:00,8.501480102539062
2020-07-22 13:30:00+00:00,8.534241676330566
2020-07-23 13:30:00+00:00,8.509669303894043
2020-07-24 13:30:00+00:00,8.476910591125488
2020-07-27 13:30:00+00:00,8.52605152130127
2020-07-28 13:30:00+00:00,8.52605152130127
2020-07-29 13:30:00+00:00,8.567002296447754
2020-07-30 13:30:00+00:00,8.57519245147705
2020-07-31 13:30:00+00:00,8.55881118774414
2020-08-03 13:30:00+00:00,8.567002296447754
2020-08-04 13:30:00+00:00,8.607954025268555
2020-08-05 13:30:00+00:00,8.624334335327148
2020-08-06 13:30:00+00:00,8.665285110473633
2020-08-07 13:30:00+00:00,8.632524490356445
2020-08-10 13:30:00+00:00,8.640714645385742
2020-08-11 13:30:00+00:00,8.57519245147705
2020-08-12 13:30:00+00:00,8.624334335327148
2020-08-13 13:30:00+00:00,8.616144180297852
2020-08-14 13:30:00+00:00,8.607954025268555
2020-08-17 13:30:00+00:00,8.648905754089355
2020-08-18 13:30:00+00:00,8.665285110473633
2020-08-19 13:30:00+00:00,8.624334335327148
2020-08-20 13:30:00+00:00,8.632524490356445
2020-08-21 13:30:00+00:00,8.632524490356445
2020-08-24 13:30:00+00:00,8.673474311828613
2020-08-25 13:30:00+00:00,8.673474311828613
2020-08-26 13:30:00+00:00,8.730807304382324
2020-08-27 13:30:00+00:00,8.706236839294434
2020-08-28 13:30:00+00:00,8.779949188232422
2020-08-31 13:30:00+00:00,8.771758079528809
2020-09-01 13:30:00+00:00,8.812710762023926
2020-09-02 13:30:00+00:00,8.870041847229004
2020-09-03 13:30:00+00:00,8.71442699432373
2020-09-04 13:30:00+00:00,8.65709400177002
2020-09-08 13:30:00+00:00,8.55881118774414
2020-09-09 13:30:00+00:00,8.648905754089355
2020-09-10 13:30:00+00:00,8.583382606506348
2020-09-11 13:30:00+00:00,8.607954025268555
2020-09-14 13:30:00+00:00,8.689855575561523
2020-09-15 13:30:00+00:00,8.706236839294434
2020-09-16 13:30:00+00:00,8.681665420532227
2020-09-17 13:30:00+00:00,8.648905754089355
2020-09-18 13:30:00+00:00,8.599763870239258
2020-09-21 13:30:00+00:00,8.485099792480469
2020-09-22 13:30:00+00:00,8.517860412597656
2020-09-23 13:30:00+00:00,8.38681697845459
2020-09-24 13:30:00+00:00,8.38681697845459
2020-09-25 13:30:00+00:00,8.435957908630371
2020-09-28 13:30:00+00:00,8.534241676330566
2020-09-29 13:30:00+00:00,8.542431831359863
2020-09-30 13:30:00+00:00,8.550622940063477
2020-10-01 13:30:00+00:00,8.591572761535645
2020-10-02 13:30:00+00:00,8.55881118774414
2020-10-05 13:30:00+00:00,8.632524490356445
2020-10-06 13:30:00+00:00,8.55881118774414
2020-10-07 13:30:00+00:00,8.632524490356445
2020-10-08 13:30:00+00:00,8.673474311828613
2020-10-09 13:30:00+00:00,8.747187614440918
2020-10-12 13:30:00+00:00,8.812710762023926
2020-10-13 13:30:00+00:00,8.763568878173828
2020-10-14 13:30:00+00:00,8.747187614440918
2020-10-15 13:30:00+00:00,8.722615242004395
2020-10-16 13:30:00+00:00,8.71442699432373
2020-10-19 13:30:00+00:00,8.673474311828613
2020-10-20 13:30:00+00:00,8.698046684265137
2020-10-21 13:30:00+00:00,8.698046684265137
2020-10-22 13:30:00+00:00,8.689855575561523
2020-10-23 13:30:00+00:00,8.722615242004395
2020-10-26 13:30:00+00:00,8.632524490356445
2020-10-27 13:30:00+00:00,8.607954025268555
2020-10-28 13:30:00+00:00,8.419577598571777
2020-10-29 13:30:00+00:00,8.444149017333984
2020-10-30 13:30:00+00:00,8.395007133483887
2020-11-02 14:30:00+00:00,8.452337265014648
2020-11-03 14:30:00+00:00,8.57519245147705
2020-11-04 14:30:00+00:00,8.698046684265137
2020-11-05 14:30:00+00:00,8.85366153717041
2020-11-06 14:30:00+00:00,8.86185073852539
2020-11-09 14:30:00+00:00,8.86185073852539
2020-11-10 14:30:00+00:00,8.886422157287598
2020-11-11 14:30:00+00:00,8.927372932434082
2020-11-12 14:30:00+00:00,8.8782320022583
2020-11-13 14:30:00+00:00,8.968324661254883
2020-11-16 14:30:00+00:00,9.066607475280762
2020-11-17 14:30:00+00:00,9.058417320251465
2020-11-18 14:30:00+00:00,9.001086235046387
2020-11-19 14:30:00+00:00,9.025656700134276
2020-11-20 14:30:00+00:00,9.017465591430664
2020-11-23 14:30:00+00:00,9.033845901489258
2020-11-24 14:30:00+00:00,9.14031982421875
2020-11-25 14:30:00+00:00,9.13213062286377
2020-11-27 14:30:00+00:00,9.181270599365234
2020-11-30 14:30:00+00:00,9.09936809539795
2020-12-01 14:30:00+00:00,9.181270599365234
2020-12-02 14:30:00+00:00,9.205842971801758
2020-12-03 14:30:00+00:00,9.246792793273926
2020-12-04 14:30:00+00:00,9.30412483215332
2020-12-07 14:30:00+00:00,9.287744522094728
2020-12-08 14:30:00+00:00,9.295934677124023
2020-12-09 14:30:00+00:00,9.271363258361816
2020-12-10 14:30:00+00:00,9.295934677124023
2020-12-11 14:30:00+00:00,9.271363258361816
2020-12-14 14:30:00+00:00,9.271363258361816
2020-12-15 14:30:00+00:00,9.353266716003418
2020-12-16 14:30:00+00:00,9.369647026062012
2020-12-17 14:30:00+00:00,9.451549530029297
2020-12-18 14:30:00+00:00,9.435169219970703
2020-12-21 14:30:00+00:00,9.36801815032959
2020-12-22 14:30:00+00:00,9.326565742492676
2020-12-23 14:30:00+00:00,9.392888069152832
2020-12-24 14:30:00+00:00,9.41775894165039
2020-12-28 14:30:00+00:00,9.475790977478027
2020-12-29 14:30:00+00:00,9.508952140808104
2020-12-30 14:30:00+00:00,9.53382396697998
2020-12-31 14:30:00+00:00,9.525531768798828
2021-01-04 14:30:00+00:00,9.492369651794434
2021-01-05 14:30:00+00:00,9.5918550491333
2021-01-06 14:30:00+00:00,9.67475700378418
2021-01-07 14:30:00+00:00,9.741080284118652
2021-01-08 14:30:00+00:00,9.807402610778809
2021-01-11 14:30:00+00:00,9.724499702453612
2021-01-12 14:30:00+00:00,9.79082202911377
2021-01-13 14:30:00+00:00,9.782530784606934
2021-01-14 14:30:00+00:00,9.84056282043457
2021-01-15 14:30:00+00:00,9.707918167114258
2021-01-19 14:30:00+00:00,9.77424144744873
2021-01-20 14:30:00+00:00,9.83227252960205
2021-01-21 14:30:00+00:00,9.857144355773926
2021-01-22 14:30:00+00:00,9.782530784606934
2021-01-25 14:30:00+00:00,9.79082202911377
2021-01-26 14:30:00+00:00,9.799111366271973
2021-01-27 14:30:00+00:00,9.625015258789062
2021-01-28 14:30:00+00:00,9.67475700378418
2021-01-29 14:30:00+00:00,9.550403594970703
2021-02-01 14:30:00+00:00,9.649887084960938
2021-02-02 14:30:00+00:00,9.749371528625488
2021-02-03 14:30:00+00:00,9.807402610778809
2021-02-04 14:30:00+00:00,9.848852157592772
2021-02-05 14:30:00+00:00,9.931756973266602
2021-02-08 14:30:00+00:00,10.02294921875
2021-02-09 14:30:00+00:00,10.056110382080078
2021-02-10 14:30:00+00:00,10.03952980041504
2021-02-11 14:30:00+00:00,10.064400672912598
2021-02-12 14:30:00+00:00,10.130722999572754
2021-02-16 14:30:00+00:00,10.213624954223633
2021-02-17 14:30:00+00:00,10.18875503540039
2021-02-18 14:30:00+00:00,10.155593872070312
2021-02-19 14:30:00+00:00,10.197046279907228
2021-02-22 14:30:00+00:00,10.221916198730469
2021-02-23 14:30:00+00:00,10.238496780395508
2021-02-24 14:30:00+00:00,10.35456085205078
2021-02-25 14:30:00+00:00,10.246787071228027
2021-02-26 14:30:00+00:00,10.080982208251951
2021-03-01 14:30:00+00:00,10.197046279907228
2021-03-02 14:30:00+00:00,10.163884162902832
2021-03-03 14:30:00+00:00,10.122432708740234
2021-03-04 14:30:00+00:00,10.089271545410156
2021-03-05 14:30:00+00:00,10.221916198730469
2021-03-08 14:30:00+00:00,10.197046279907228
2021-03-09 14:30:00+00:00,10.255077362060549
2021-03-10 14:30:00+00:00,10.279947280883787
2021-03-11 14:30:00+00:00,10.396011352539062
2021-03-12 14:30:00+00:00,10.46233367919922
2021-03-15 13:30:00+00:00,10.478915214538574
2021-03-16 13:30:00+00:00,10.46233367919922
2021-03-17 13:30:00+00:00,10.503785133361816
2021-03-18 13:30:00+00:00,10.3628511428833
2021-03-19 13:30:00+00:00,10.37943172454834
2021-03-22 13:30:00+00:00,10.37943172454834
2021-03-23 13:30:00+00:00,10.221916198730469
2021-03-24 13:30:00+00:00,10.213624954223633
2021-03-25 13:30:00+00:00,10.18875503540039
2021-03-26 13:30:00+00:00,10.3628511428833
2021-03-29 13:30:00+00:00,10.37114143371582
2021-03-30 13:30:00+00:00,10.346268653869627
2021-03-31 13:30:00+00:00,10.37114143371582
2021-04-01 13:30:00+00:00,10.445754051208496
2021-04-05 13:30:00+00:00,10.503785133361816
2021-04-06 13:30:00+00:00,10.478915214538574
2021-04-07 13:30:00+00:00,10.478915214538574
2021-04-08 13:30:00+00:00,10.51207447052002
2021-04-09 13:30:00+00:00,10.55352783203125
2021-04-12 13:30:00+00:00,10.54523754119873
2021-04-13 13:30:00+00:00,10.561817169189451
2021-04-14 13:30:00+00:00,10.636429786682127
2021-04-15 13:30:00+00:00,10.653010368347168
2021-04-16 13:30:00+00:00,10.694461822509766
2021-04-19 13:30:00+00:00,10.686172485351562
2021-04-20 13:30:00+00:00,10.578399658203123
2021-04-21 13:30:00+00:00,10.636429786682127
2021-04-22 13:30:00+00:00,10.61155891418457
2021-04-23 13:30:00+00:00,10.702752113342283
2021-04-26 13:30:00+00:00,10.7442045211792
2021-04-27 13:30:00+00:00,10.76907444000244
2021-04-28 13:30:00+00:00,10.7939453125
2021-04-29 13:30:00+00:00,10.843687057495115
2021-04-30 13:30:00+00:00,10.760784149169922
2021-05-03 13:30:00+00:00,10.802234649658203
2021-05-04 13:30:00+00:00,10.76907444000244
2021-05-05 13:30:00+00:00,10.810526847839355
2021-05-06 13:30:00+00:00,10.843687057495115
2021-05-07 13:30:00+00:00,10.943169593811035
2021-05-10 13:30:00+00:00,10.893428802490234
2021-05-11 13:30:00+00:00,10.860268592834473
2021-05-12 13:30:00+00:00,10.77736473083496
2021-05-13 13:30:00+00:00,10.735913276672363
2021-05-14 13:30:00+00:00,10.860268592834473
2021-05-17 13:30:00+00:00,10.868557929992676
2021-05-18 13:30:00+00:00,10.83539581298828
2021-05-19 13:30:00+00:00,10.735913276672363
2021-05-20 13:30:00+00:00,10.77736473083496
2021-05-21 13:30:00+00:00,10.78565502166748
2021-05-24 13:30:00+00:00,10.868557929992676
2021-05-25 13:30:00+00:00,10.81881618499756
2021-05-26 13:30:00+00:00,10.83539581298828
2021-05-27 13:30:00+00:00,10.901719093322754
2021-05-28 13:30:00+00:00,10.901719093322754
2021-06-01 13:30:00+00:00,10.959750175476074
2021-06-02 13:30:00+00:00,10.984621047973633
2021-06-03 13:30:00+00:00,10.943169593811035
2021-06-04 13:30:00+00:00,11.001203536987305
2021-06-07 13:30:00+00:00,11.009491920471191
2021-06-08 13:30:00+00:00,11.009491920471191
2021-06-09 13:30:00+00:00,10.959750175476074
2021-06-10 13:30:00+00:00,10.992912292480469
2021-06-11 13:30:00+00:00,10.992912292480469
2021-06-14 13:30:00+00:00,11.009491920471191
2021-06-15 13:30:00+00:00,11.001203536987305
2021-06-16 13:30:00+00:00,10.97633171081543
2021-06-17 13:30:00+00:00,10.83539581298828
2021-06-18 13:30:00+00:00,10.727622032165527
2021-06-21 13:30:00+00:00,10.868557929992676
2021-06-22 13:30:00+00:00,10.910009384155272
2021-06-23 13:30:00+00:00,10.91830062866211
2021-06-24 13:30:00+00:00,10.96804141998291
2021-06-25 13:30:00+00:00,11.017783164978027
2021-06-28 13:30:00+00:00,10.97633171081543
2021-06-29 13:30:00+00:00,10.984621047973633
2021-06-30 13:30:00+00:00,10.97633171081543
2021-07-01 13:30:00+00:00,11.04265308380127
2021-07-02 13:30:00+00:00,11.067524909973145
2021-07-06 13:30:00+00:00,10.91830062866211
2021-07-07 13:30:00+00:00,10.893428802490234
2021-07-08 13:30:00+00:00,10.810526847839355
2021-07-09 13:30:00+00:00,10.984621047973633
2021-07-12 13:30:00+00:00,11.009491920471191
2021-07-13 13:30:00+00:00,11.017783164978027
2021-07-14 13:30:00+00:00,10.992912292480469
2021-07-15 13:30:00+00:00,10.910009384155272
2021-07-16 13:30:00+00:00,10.860268592834473
2021-07-19 13:30:00+00:00,10.561817169189451
2021-07-20 13:30:00+00:00,10.702752113342283
2021-07-21 13:30:00+00:00,10.876848220825195
2021-07-22 13:30:00+00:00,10.934880256652832
2021-07-23 13:30:00+00:00,11.017783164978027
2021-07-26 13:30:00+00:00,11.075815200805664
2021-07-27 13:30:00+00:00,11.009491920471191
2021-07-28 13:30:00+00:00,11.04265308380127
2021-07-29 13:30:00+00:00,11.14213752746582
2021-07-30 13:30:00+00:00,11.067524909973145
2021-08-02 13:30:00+00:00,11.009491920471191
2021-08-03 13:30:00+00:00,11.04265308380127
2021-08-04 13:30:00+00:00,10.96804141998291
2021-08-05 13:30:00+00:00,11.059233665466309
2021-08-06 13:30:00+00:00,11.04265308380127
2021-08-09 13:30:00+00:00,10.96804141998291
2021-08-10 13:30:00+00:00,11.050944328308104
2021-08-11 13:30:00+00:00,11.108975410461426
2021-08-12 13:30:00+00:00,11.117265701293944
2021-08-13 13:30:00+00:00,11.10068702697754
2021-08-16 13:30:00+00:00,11.067524909973145
2021-08-17 13:30:00+00:00,10.97633171081543
2021-08-18 13:30:00+00:00,10.893428802490234
2021-08-19 13:30:00+00:00,10.76907444000244
2021-08-20 13:30:00+00:00,10.77736473083496
2021-08-23 13:30:00+00:00,10.959750175476074
2021-08-24 13:30:00+00:00,11.050944328308104
2021-08-25 13:30:00+00:00,11.084105491638184
2021-08-26 13:30:00+00:00,11.04265308380127
2021-08-27 13:30:00+00:00,11.16700839996338
2021-08-30 13:30:00+00:00,11.20016860961914
2021-08-31 13:30:00+00:00,11.175297737121582
2021-09-01 13:30:00+00:00,11.20016860961914
2021-09-02 13:30:00+00:00,11.274782180786133
2021-09-03 13:30:00+00:00,11.258201599121094
2021-09-07 13:30:00+00:00,11.216750144958496
2021-09-08 13:30:00+00:00,11.23332977294922
2021-09-09 13:30:00+00:00,11.191880226135254
2021-09-10 13:30:00+00:00,11.158717155456545
2021-09-13 13:30:00+00:00,11.2250394821167
2021-09-14 13:30:00+00:00,11.183588981628418
2021-09-15 13:30:00+00:00,11.299653053283691
2021-09-16 13:30:00+00:00,11.283071517944336
2021-09-17 13:30:00+00:00,11.175297737121582
2021-09-20 13:30:00+00:00,10.97633171081543
2021-09-21 13:30:00+00:00,10.97633171081543
2021-09-22 13:30:00+00:00,11.117265701293944
2021-09-23 13:30:00+00:00,11.258201599121094
2021-09-24 13:30:00+00:00,11.299653053283691
2021-09-27 13:30:00+00:00,11.374265670776367
2021-09-28 13:30:00+00:00,11.191880226135254
2021-09-29 13:30:00+00:00,11.183588981628418
2021-09-30 13:30:00+00:00,11.150426864624023
2021-10-01 13:30:00+00:00,11.208460807800291
2021-10-04 13:30:00+00:00,11.183588981628418
2021-10-05 13:30:00+00:00,11.341103553771973
2021-10-06 13:30:00+00:00,11.23332977294922
2021-10-07 13:30:00+00:00,11.341103553771973
2021-10-08 13:30:00+00:00,11.349393844604492
2021-10-11 13:30:00+00:00,11.349393844604492
2021-10-12 13:30:00+00:00,11.341103553771973
2021-10-13 13:30:00+00:00,11.374265670776367
2021-10-14 13:30:00+00:00,11.531780242919922
2021-10-15 13:30:00+00:00,11.60639190673828
2021-10-18 13:30:00+00:00,11.573232650756836
2021-10-19 13:30:00+00:00,11.614684104919434
2021-10-20 13:30:00+00:00,11.681005477905272
2021-10-21 13:30:00+00:00,11.647845268249512
2021-10-22 13:30:00+00:00,11.672714233398438
2021-10-25 13:30:00+00:00,11.755619049072266
2021-10-26 13:30:00+00:00,11.788778305053713
2021-10-27 13:30:00+00:00,11.664424896240234
2021-10-28 13:30:00+00:00,11.697586059570312
2021-10-29 13:30:00+00:00,11.705875396728516
2021-11-01 13:30:00+00:00,11.763908386230469
2021-11-02 13:30:00+00:00,11.797069549560549
2021-11-03 13:30:00+00:00,11.763908386230469
2021-11-04 13:30:00+00:00,11.722456932067873
2021-11-05 13:30:00+00:00,11.772197723388672
2021-11-08 14:30:00+00:00,11.797069549560549
2021-11-09 14:30:00+00:00,11.780488967895508
2021-11-10 14:30:00+00:00,11.697586059570312
2021-11-11 14:30:00+00:00,11.74732780456543
2021-11-12 14:30:00+00:00,11.755619049072266
2021-11-15 14:30:00+00:00,11.755619049072266
2021-11-16 14:30:00+00:00,11.805359840393066
2021-11-17 14:30:00+00:00,11.714166641235352
2021-11-18 14:30:00+00:00,11.755619049072266
2021-11-19 14:30:00+00:00,11.664424896240234
2021-11-22 14:30:00+00:00,11.697586059570312
2021-11-23 14:30:00+00:00,11.772197723388672
2021-11-24 14:30:00+00:00,11.805359840393066
2021-11-26 14:30:00+00:00,11.216750144958496
2021-11-29 14:30:00+00:00,11.349393844604492
2021-11-30 14:30:00+00:00,11.084105491638184
2021-12-01 14:30:00+00:00,11.04265308380127
2021-12-02 14:30:00+00:00,11.20016860961914
2021-12-03 14:30:00+00:00,11.125555038452148
2021-12-06 14:30:00+00:00,11.283071517944336
2021-12-07 14:30:00+00:00,11.490328788757324
2021-12-08 14:30:00+00:00,11.465457916259766
2021-12-09 14:30:00+00:00,11.365974426269531
2021-12-10 14:30:00+00:00,11.407427787780762
2021-12-13 14:30:00+00:00,11.365974426269531
2021-12-14 14:30:00+00:00,11.299653053283691
2021-12-15 14:30:00+00:00,11.39913558959961
2021-12-16 14:30:00+00:00,11.341103553771973
2021-12-17 14:30:00+00:00,11.241621971130373
2021-12-20 14:30:00+00:00,11.133848190307615
2021-12-21 14:30:00+00:00,11.287161827087402
2021-12-22 14:30:00+00:00,11.366462707519531
2021-12-23 14:30:00+00:00,11.384085655212402
2021-12-27 14:30:00+00:00,11.516252517700195
2021-12-28 14:30:00+00:00,11.507442474365234
2021-12-29 14:30:00+00:00,11.48982048034668
2021-12-30 14:30:00+00:00,11.48100757598877
2021-12-31 14:30:00+00:00,11.445764541625977
2022-01-03 14:30:00+00:00,11.516252517700195
2022-01-04 14:30:00+00:00,11.54268741607666
2022-01-05 14:30:00+00:00,11.40170669555664
2022-01-06 14:30:00+00:00,11.375273704528809
2022-01-07 14:30:00+00:00,11.3400297164917
2022-01-10 14:30:00+00:00,11.278350830078123
2022-01-11 14:30:00+00:00,11.357651710510254
2022-01-12 14:30:00+00:00,11.3400297164917
2022-01-13 14:30:00+00:00,11.20786190032959
2022-01-14 14:30:00+00:00,11.278350830078123
2022-01-18 14:30:00+00:00,11.225483894348145
2022-01-19 14:30:00+00:00,11.172615051269531
2022-01-20 14:30:00+00:00,11.11974811553955
2022-01-21 14:30:00+00:00,10.917092323303224
2022-01-24 14:30:00+00:00,10.811356544494627
2022-01-25 14:30:00+00:00,10.846601486206056
2022-01-26 14:30:00+00:00,10.96114730834961
2022-01-27 14:30:00+00:00,10.917092323303224
2022-01-28 14:30:00+00:00,11.005203247070312
2022-01-31 14:30:00+00:00,11.11974811553955
2022-02-01 14:30:00+00:00,11.199049949645996
2022-02-02 14:30:00+00:00,11.225483894348145
2022-02-03 14:30:00+00:00,11.234294891357422
2022-02-04 14:30:00+00:00,11.419330596923828
2022-02-07 14:30:00+00:00,11.410518646240234
2022-02-08 14:30:00+00:00,11.410518646240234
2022-02-09 14:30:00+00:00,11.48982048034668
2022-02-10 14:30:00+00:00,11.48100757598877
2022-02-11 14:30:00+00:00,11.454575538635254
2022-02-14 14:30:00+00:00,11.516252517700195
2022-02-15 14:30:00+00:00,11.525064468383787
2022-02-16 14:30:00+00:00,11.560309410095217
2022-02-17 14:30:00+00:00,11.3400297164917
2022-02-18 14:30:00+00:00,11.29597282409668
2022-02-22 14:30:00+00:00,11.366462707519531
2022-02-23 14:30:00+00:00,11.331218719482422
2022-02-24 14:30:00+00:00,11.366462707519531
2022-02-25 14:30:00+00:00,11.410518646240234
2022-02-28 14:30:00+00:00,11.39289665222168
2022-03-01 14:30:00+00:00,11.384085655212402
2022-03-02 14:30:00+00:00,11.78058910369873
2022-03-03 14:30:00+00:00,11.74534511566162
2022-03-04 14:30:00+00:00,11.851078987121582
2022-03-07 14:30:00+00:00,11.930380821228027
2022-03-08 14:30:00+00:00,12.097792625427246
2022-03-09 14:30:00+00:00,11.815834999084473
2022-03-10 14:30:00+00:00,11.754155158996582
2022-03-11 14:30:00+00:00,11.798213958740234
2022-03-14 13:30:00+00:00,11.666044235229492
2022-03-15 13:30:00+00:00,11.64842128753662
2022-03-16 13:30:00+00:00,11.692479133605955
2022-03-17 13:30:00+00:00,11.90394687652588
2022-03-18 13:30:00+00:00,11.930380821228027
2022-03-21 13:30:00+00:00,12.10660457611084
