date,QMJ_GLOBAL
09/30/1999,0.012070312739641405
10/31/1999,-0.003590023213295774
11/30/1999,0.009012265740329635
12/31/1999,0.0032023317078105646
01/31/2000,-0.016182864906967
02/29/2000,-0.029979170615275618
03/31/2000,0.02556644463525242
04/30/2000,0.03827896286456841
05/31/2000,0.016517662308029785
06/30/2000,-0.01869968747188979
07/31/2000,0.024071287356271707
08/31/2000,-0.01824521810783268
09/30/2000,0.02252978192401143
10/31/2000,0.054777827845148556
11/30/2000,0.07409294569123091
12/31/2000,-0.007401941578863837
01/31/2001,-0.0441959621955866
02/28/2001,0.042703649286877275
03/31/2001,0.0336774427718312
04/30/2001,-0.0161577051459971
05/31/2001,-0.00244191591120581
06/30/2001,0.013948946932666968
07/31/2001,0.03757786857698883
08/31/2001,0.026911317538460253
09/30/2001,0.056249918846068885
10/31/2001,-0.009501941104048988
11/30/2001,-0.013911643138030932
12/31/2001,0.012072016921746202
01/31/2002,0.033385218648288854
02/28/2002,0.032362562184333685
03/31/2002,-0.012680201699427405
04/30/2002,0.0183624565029593
05/31/2002,0.007985670687377556
06/30/2002,0.04110416340666885
07/31/2002,0.04489037451848701
08/31/2002,0.010059539487540736
09/30/2002,0.0575790173761403
10/31/2002,-0.013492760137316838
11/30/2002,-0.06165402577044231
12/31/2002,0.0408075498876592
01/31/2003,-0.003300991224158725
02/28/2003,0.020810672933197712
03/31/2003,0.016614166134291078
04/30/2003,-0.05279494137031981
05/31/2003,-0.05167350115518977
06/30/2003,-0.018305812735382572
07/31/2003,-0.021894963504783444
08/31/2003,-0.022235361608738666
09/30/2003,-0.0046049096891492254
10/31/2003,-0.022645107451064087
11/30/2003,0.009014236765608022
12/31/2003,-0.008452852546600885
01/31/2004,-0.03753114226383429
02/29/2004,0.004298513653640795
03/31/2004,0.0075716750514451545
04/30/2004,0.02927416084472835
05/31/2004,0.00947880636742603
06/30/2004,-0.0025145795162476014
07/31/2004,0.03418138690086792
08/31/2004,-0.00017666955995175235
09/30/2004,-0.007573593898959701
10/31/2004,0.0020123812711163487
11/30/2004,-0.019863193791805955
12/31/2004,-0.0028524169752200583
01/31/2005,0.005878900146493765
02/28/2005,0.006565825753617495
03/31/2005,0.01333110679341664
04/30/2005,0.015450719154166325
05/31/2005,0.0016414043392534306
06/30/2005,-0.0065297413356830685
07/31/2005,-0.004317342267433032
08/31/2005,-0.008882885743442938
09/30/2005,-0.012189623433971205
10/31/2005,0.01107752268247748
11/30/2005,-0.006701166016883078
12/31/2005,-0.017930384949912215
01/31/2006,-0.01466353880070316
02/28/2006,-0.004876716713335241
03/31/2006,-0.0060010667403198005
04/30/2006,0.002353104581776898
05/31/2006,0.020260637059158138
06/30/2006,0.011259852586415795
07/31/2006,0.00955414368728515
08/31/2006,-0.008369058331399299
09/30/2006,0.00583192722388126
10/31/2006,-0.008184675286874546
11/30/2006,-0.0018999805593320942
12/31/2006,-0.0036013924626790332
01/31/2007,-0.004682884465953694
02/28/2007,-0.002054260504823183
03/31/2007,0.0038495114969872273
04/30/2007,0.0010321458664358193
05/31/2007,0.0011418280404972205
06/30/2007,0.014422733257487422
07/31/2007,0.014505922074057362
08/31/2007,0.02378966575021106
09/30/2007,0.002157067782273215
10/31/2007,-0.0018104935485242564
11/30/2007,0.03528344434470524
12/31/2007,0.017823865991624898
01/31/2008,0.00855657213381799
02/29/2008,0.009607701356919476
03/31/2008,0.0186997811386048
04/30/2008,-0.01108195103728714
05/31/2008,0.011179343568593333
06/30/2008,0.03345861063512016
07/31/2008,0.009190441828049834
08/31/2008,0.022881216590724864
09/30/2008,0.038411613071590786
10/31/2008,0.08369280558260123
11/30/2008,0.05156390375285356
12/31/2008,-0.004123145076248521
01/31/2009,0.02544580708689035
02/28/2009,0.04511792863754182
03/31/2009,-0.035257596986047905
04/30/2009,-0.07503223681574314
05/31/2009,-0.04360088606651818
06/30/2009,0.014744056199996674
07/31/2009,-0.027033287036121605
08/31/2009,-0.042327909485164884
09/30/2009,-0.008587496947471967
10/31/2009,0.03725162065066612
11/30/2009,0.008987462013194109
12/31/2009,0.007125282738260319
01/31/2010,0.0036068690101047295
02/28/2010,0.004865237007047399
03/31/2010,-0.018803149705303075
04/30/2010,-0.016139742497539973
05/31/2010,0.026617203291633605
06/30/2010,0.024994710219229502
07/31/2010,-0.02483440570786794
08/31/2010,0.018638595034603272
09/30/2010,-0.007919883333284758
10/31/2010,-0.0003431454120496019
11/30/2010,0.003853579093597558
12/31/2010,-0.028879476279886664
01/31/2011,-0.01393058446090569
02/28/2011,-0.011500766661737171
03/31/2011,0.0220326669290939
04/30/2011,0.010396148069718638
05/31/2011,0.026007997583042793
06/30/2011,0.024324950926935644
07/31/2011,0.012436969416165056
08/31/2011,0.056281621544134235
09/30/2011,0.054687845100834236
10/31/2011,-0.035346297570841484
11/30/2011,0.03543048271205557
12/31/2011,0.011468035017122832
01/31/2012,-0.04233409095183022
02/29/2012,-0.014013562685779832
03/31/2012,0.013445972852987058
04/30/2012,0.020057917947525653
05/31/2012,0.0405329512877655
06/30/2012,-0.0069900268373574714
07/31/2012,0.014610432626041048
08/31/2012,-0.006693541054765941
09/30/2012,-0.013324413383374485
10/31/2012,-0.016068898672499048
11/30/2012,0.008131485466703345
12/31/2012,-0.025139408264245645
01/31/2013,-0.019121838068857065
02/28/2013,0.012551052390777289
03/31/2013,0.014459009632864228
04/30/2013,-0.007932571345089548
05/31/2013,-0.0038559133527673907
06/30/2013,0.024295226344606992
07/31/2013,-0.010666310769649419
08/31/2013,0.0028144591738187928
09/30/2013,-0.011023836292523898
10/31/2013,0.006453179285543289
11/30/2013,0.011120124223036319
12/31/2013,-0.002824469090169868
01/31/2014,-0.019242969032349046
02/28/2014,-0.0041980380257278455
03/31/2014,0.013906661156972644
04/30/2014,0.010879832325341619
05/31/2014,0.0032296120975588297
06/30/2014,-0.004645144200402047
07/31/2014,0.004353002148223551
08/31/2014,0.0032018872124840313
09/30/2014,0.023736512564774017
10/31/2014,0.03629661654141148
11/30/2014,0.014931176724466103
12/31/2014,0.011179475909595669
01/31/2015,0.0020048616932039883
02/28/2015,-0.0024032639551896055
03/31/2015,0.0034152825362127296
04/30/2015,-0.01672758000270702
05/31/2015,-0.0009987994242108102
06/30/2015,0.020173041846794953
07/31/2015,0.02318072961849641
08/31/2015,0.017480899324485565
09/30/2015,0.03907940928650579
10/31/2015,-0.0015810987001574216
11/30/2015,0.014147236170497715
12/31/2015,0.012206248959455343
01/31/2016,0.05958742628770733
02/29/2016,0.018097996479154357
03/31/2016,-0.017330452332078725
04/30/2016,-0.03669560580916409
05/31/2016,0.01013625970347131
06/30/2016,0.01899579285581417
07/31/2016,-0.0008882072374905468
08/31/2016,-0.004482185739960868
09/30/2016,-0.01690581502430372
10/31/2016,0.008900220026017803
11/30/2016,-0.0027714932397185687
12/31/2016,0.0063351480935023175
01/31/2017,-0.01515080852008792
02/28/2017,0.009259569535880533
03/31/2017,0.008220836134045163
04/30/2017,0.018243706912390984
05/31/2017,0.020802132190205026
06/30/2017,-0.006696412009469581
07/31/2017,-0.009193042071422713
08/31/2017,0.005070154434709179
09/30/2017,-0.004178901081127972
10/31/2017,0.013525147779762986
11/30/2017,0.015613325238750102
12/31/2017,-0.012689937609368785
01/31/2018,-0.0022769629375463353
02/28/2018,0.015875211392800827
03/31/2018,0.007641260727560628
04/30/2018,-0.007657110243635246
05/31/2018,0.010811233643732057
06/30/2018,0.006895503694424253
07/31/2018,0.00695256226925556
08/31/2018,0.007530201469727993
09/30/2018,-0.000818800448079178
10/31/2018,0.02327610076603713
11/30/2018,0.01928319039319033
12/31/2018,0.01727772867597148
01/31/2019,-0.01920811944567327
02/28/2019,-0.0013790413889264975
03/31/2019,0.00330086730122815
04/30/2019,0.015462478517309078
05/31/2019,0.006002966897420178
06/30/2019,0.00334740662575008
07/31/2019,0.013598945359571185
08/31/2019,0.011129433841703607
09/30/2019,0.008205170726094658
10/31/2019,0.001566945819118962
11/30/2019,-0.005619790850480113
12/31/2019,-0.018001531412897436
01/31/2020,-0.005668342390285663
02/29/2020,-0.0023466629714549254
03/31/2020,0.0514245607861868
04/30/2020,-0.02277979336534495
05/31/2020,-0.016033567351560682
06/30/2020,-0.013435548772886895
07/31/2020,0.00468097295819667
08/31/2020,-7.298253629566334e-05
09/30/2020,0.015377753379248918
10/31/2020,0.008526979122146333
11/30/2020,-0.08024956446281052
12/31/2020,-0.008888909891836161
01/31/2021,-0.026235717480466818
02/28/2021,-0.015217367708291981
03/31/2021,0.0286430225650167
04/30/2021,0.016295964735483455
05/31/2021,0.016175137978567157
06/30/2021,-0.00921930187379802
07/31/2021,0.04699104863916365
08/31/2021,0.000883260009909785
09/30/2021,-0.01707187026739818
10/31/2021,0.018293154553168604
11/30/2021,0.03922101794610474
12/31/2021,0.031503450943570814
01/31/2022,0.012414635765846954
02/28/2022,-0.013287044811889127
03/31/2022,-0.00333375665690178
04/30/2022,0.03367450014898866
05/31/2022,0.01852268222128002
06/30/2022,0.03709255492717063
07/31/2022,-0.02073551475665433
08/31/2022,-0.022270533841528876
09/30/2022,0.03474670251470868
10/31/2022,0.026099606182783872
11/30/2022,0.02495566731269621
12/31/2022,0.020743022060484912
01/31/2023,-0.05460235188673224
02/28/2023,0.01974846957676895
03/31/2023,0.03140131974932367
04/30/2023,0.0049479056413697245
05/31/2023,-0.02413779322577313
06/30/2023,-0.008422050502758014
07/31/2023,-0.004277887573003654
08/31/2023,0.029462330494187144
09/30/2023,0.038597462213495096
10/31/2023,0.03641968214685189
11/30/2023,-0.023532171538986353
12/31/2023,-0.03786949079884138
01/31/2024,0.008931175667308767
02/29/2024,-0.027069660663516956
03/31/2024,-0.012781975097529461
04/30/2024,0.01917881951043057
05/31/2024,-0.015041059644124785
06/30/2024,0.0207998288819608
07/31/2024,-0.015657056275692645
08/31/2024,0.010523764267925648
09/30/2024,-0.014840562607036733
10/31/2024,-0.013067154302695226
11/30/2024,-0.0111276494127763
12/31/2024,0.014873787343990509
01/31/2025,-0.003664247114706258
02/28/2025,0.014578698408237223
03/31/2025,0.022887508119733706
04/30/2025,-0.014071711817087064
05/31/2025,-0.014598381295865678
06/30/2025,-0.030965766779170078
07/31/2025,-0.010549103220822371
08/31/2025,-0.011142094925298994
09/30/2025,-0.05009911165785265
10/31/2025,-0.02417480037737651
11/30/2025,0.013556599306736392
12/31/2025,0.009053173265832519
01/31/2026,-0.011531938806293086
02/28/2026,0.0011358332014078086
03/31/2026,0.016854791745461208
04/30/2026,-0.04829200611788767
05/31/2026,-0.05594214247938095
06/30/2026,0.012104775673461797
