year,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,fold_pass
1994,252,10000.0,8644.84581375669,-0.13551541862433092,-0.13699620763275988,0.2169237711367076,-0.8637567909485538,-0.9409281293119052,-0.6063557431596579,-0.22593371824745423,-0.12683812028244787,229.0,0.8598176131187961,0.32142857142857145,,,,,,,-0.13551541862433092,-0.13551541862433092,0.2727272727272727,361.0,0.0,1,,False
1995,252,10000.0,18172.806099085323,0.8172806099085321,0.8331805053009154,0.20526354014063092,4.325294949498615,6.818279608462601,15.990767690582674,-0.05210384650835709,-0.01519356646252637,26.0,1.8550445804257443,0.5833333333333334,,,,,,,0.8172806099085321,0.8172806099085321,0.9090909090909091,360.0,1.0,1,,True
1996,254,10000.0,14165.979966706169,0.4165979966706168,0.41829317874034344,0.31309235767444965,1.758020833323795,2.364352796795111,2.706839931739224,-0.15453192256979076,-0.04437802015769519,78.0,1.2751005815316996,0.531496062992126,,,,,,,0.4165979966706168,0.4165979966706168,0.8181818181818182,364.0,1.0,1,,True
1997,253,10000.0,16426.282172505318,0.642628217250532,0.6476890903916241,0.4825668578202157,1.7295708295573953,2.361810406382396,2.953352587912563,-0.21930638862507523,-0.05865437525388705,59.0,1.2797978117385351,0.549407114624506,,,,,,,0.642628217250532,0.642628217250532,0.7272727272727273,363.0,1.0,1,,False
1998,252,10000.0,10697.54931313134,0.06975493131313404,0.07020213095212546,0.48218350976668134,0.4471609678470641,0.5092483876651512,0.18556136647864258,-0.37832298977063994,-0.15927651368853485,116.0,1.076338362842131,0.42063492063492064,,,,,,,0.06975493131313404,0.06975493131313404,0.5454545454545454,363.0,1.0,1,,False
1999,252,10000.0,13478.166466931292,0.3478166466931292,0.35256124853731197,0.4351672369710682,1.2119976512242971,2.095985787871594,1.4984292322831185,-0.2352872200711964,-0.07792338477300469,97.0,1.1703610163924696,0.5079365079365079,,,,,,,0.3478166466931292,0.3478166466931292,0.5454545454545454,361.0,1.0,1,,False
2000,252,10000.0,8834.420835247387,-0.11655791647526137,-0.11784592245380754,0.5190681585489878,-0.08732436754709354,-0.13438556780604236,-0.427607450066562,-0.2755937073487926,-0.12495848045734491,194.0,0.9870272851110664,0.4166666666666667,,,,,,,-0.11655791647526137,-0.11655791647526137,0.2727272727272727,361.0,0.0,1,,False
2001,248,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,363.0,0.0,1,,False
2002,252,10000.0,9560.835782668331,-0.04391642173316679,-0.04418252721897009,0.15962244798402717,-0.32886772117609603,-0.20696262243274824,-0.3224254358070889,-0.13703176707623355,-0.04799845082181571,177.0,0.8596490797346178,0.031746031746031744,,,,,,,-0.04391642173316679,-0.04391642173316679,0.09090909090909091,363.0,0.0,1,,False
2003,252,10000.0,13575.487834098101,0.3575487834098101,0.3601233899385454,0.24948277573438019,1.9015706285966685,2.450267733154488,3.5314114434504904,-0.10197718269459821,-0.03014052506137429,53.0,1.3750358964049285,0.373015873015873,,,,,,,0.3575487834098101,0.3575487834098101,0.6363636363636364,363.0,1.0,1,,True
2004,252,10000.0,11251.075689905168,0.12510756899051678,0.12556310816087413,0.2436336970551611,0.8235848745179498,1.06542228634837,0.7612821118140352,-0.16493637012128626,-0.06834196091242825,186.0,1.130570779319319,0.46825396825396826,,,,,,,0.12510756899051678,0.12510756899051678,0.5454545454545454,364.0,1.0,1,,True
2005,252,10000.0,10446.539768843364,0.044653976884336366,0.045191386277811274,0.24800193381875033,0.37945989102626637,0.5919597967754351,0.32256269251276,-0.14010109453691266,-0.04800701954077734,92.0,1.0514222799951831,0.5436507936507936,,,,,,,0.044653976884336366,0.044653976884336366,0.45454545454545453,361.0,1.0,1,,True
2006,251,10000.0,12042.839088055001,0.20428390880550018,0.2075529402807048,0.23441934588067997,1.2715038073930602,1.7720168123550721,1.3721447325771834,-0.15126169663667743,-0.050867826694886216,115.0,1.2079067326563873,0.50199203187251,,,,,,,0.20428390880550018,0.20428390880550018,0.6363636363636364,360.0,1.0,1,,True
2007,251,10000.0,10504.588414426657,0.05045884144266566,0.05092320027265229,0.38177127103030245,0.37991105957225313,0.476082172609753,0.2576979662139273,-0.1976080798029214,-0.06346951349877002,57.0,1.0570078497112936,0.549800796812749,,,,,,,0.05045884144266566,0.05045884144266566,0.5454545454545454,362.0,1.0,1,,True
2008,253,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,364.0,0.0,1,,False
2009,252,10000.0,14502.26392469984,0.4502263924699841,0.45357163540624934,0.3013642229353381,1.9401631701623792,1.9236405087610484,3.9962388238507978,-0.11349963187865364,-0.03143903900956602,17.0,1.4481023437419238,0.31746031746031744,,,,,,,0.4502263924699841,0.4502263924699841,0.5454545454545454,363.0,1.0,1,,True
2010,252,10000.0,10032.541871106261,0.0032541871106261944,0.003292561179778497,0.3756502873835628,0.20095104020819007,0.22171406096785215,0.010785353428055153,-0.30528078673933834,-0.1781955157330708,175.0,1.0364184554731155,0.44047619047619047,,,,,,,0.0032541871106261944,0.0032541871106261944,0.5454545454545454,361.0,1.0,1,,False
2011,252,10000.0,8771.012850451112,-0.1228987149548888,-0.12425174558798835,0.37071538863971454,-0.323342948429607,-0.28666901820002094,-0.37076844561567046,-0.33511952556174285,-0.14247398887192028,170.0,0.9363087235920758,0.3333333333333333,,,,,,,-0.1228987149548888,-0.1228987149548888,0.18181818181818182,361.0,0.0,1,,False
2012,250,10000.0,11591.047872309677,0.15910478723096766,0.16016605462505407,0.301082591914001,0.8670288968074997,1.3068037825638572,0.8299691830327152,-0.1929783152186516,-0.06292237450660965,108.0,1.1347644982529992,0.488,,,,,,,0.15910478723096766,0.15910478723096766,0.7272727272727273,363.0,1.0,1,,True
2013,252,10000.0,16610.94323219437,0.6610943232194373,0.666327548630615,0.2661119597860105,2.9000618986410274,4.112299863139539,5.877668433228564,-0.11336596410638389,-0.02779872057668611,34.0,1.4872066070258538,0.5753968253968254,,,,,,,0.6610943232194373,0.6610943232194373,0.8181818181818182,363.0,1.0,1,,True
2014,252,10000.0,12213.404247750948,0.22134042477509475,0.2228550351734826,0.27022145168084455,1.2084840080021437,1.5745051116365396,1.538791212926816,-0.1448247386008965,-0.03026115241352361,31.0,1.1874476718574172,0.5833333333333334,,,,,,,0.22134042477509475,0.22134042477509475,0.7272727272727273,363.0,1.0,1,,True
2015,252,10000.0,8760.139168075415,-0.12398608319245852,-0.12470455402653191,0.3164152317832979,-0.4469687756423575,-0.5177754949318658,-0.5280335884102345,-0.23616784379566347,-0.08522372611100093,155.0,0.9276280677517699,0.3531746031746032,,,,,,,-0.12398608319245852,-0.12398608319245852,0.36363636363636365,363.0,0.0,1,,False
2016,252,10000.0,9507.521083148145,-0.049247891685185397,-0.04981299488965307,0.24875126136774603,-0.1686359561025688,-0.17448688760737457,-0.2268507447574079,-0.2195848858372611,-0.11082997022849396,237.0,0.9706550748422775,0.376984126984127,,,,,,,-0.049247891685185397,-0.049247891685185397,0.45454545454545453,361.0,0.0,1,,False
2017,251,10000.0,14168.225636440364,0.41682256364403636,0.4240398690086673,0.16205597571343935,3.2118923064596467,4.36926458820241,7.483875027135757,-0.05666046900451205,-0.014119876358278705,48.0,1.611971620351078,0.5577689243027888,,,,,,,0.41682256364403636,0.41682256364403636,0.9090909090909091,360.0,1.0,1,,True
2018,251,10000.0,9533.868691617841,-0.046613130838215944,-0.04689517250441211,0.37199010284057155,0.0017857465186608239,0.002034487667435274,-0.23319172769562424,-0.20110135538608165,-0.10181881075800438,146.0,1.0002732041581635,0.5139442231075697,,,,,,,-0.046613130838215944,-0.046613130838215944,0.6363636363636364,363.0,0.0,1,,False
2019,252,10000.0,12918.82795842982,0.29188279584298193,0.2939351603469247,0.2561040177872174,1.5792700231598167,1.6495998168113946,2.2119072869004888,-0.13288764953562382,-0.039691667186888935,64.0,1.2993131444821082,0.44047619047619047,,,,,,,0.29188279584298193,0.29188279584298193,0.7272727272727273,363.0,1.0,1,,True
2020,253,10000.0,8112.678610117713,-0.18873213898822871,-0.18931463014290906,0.7084396742479858,-0.0611247586444318,-0.057738380931044844,-0.321307502441172,-0.589200777151385,-0.36156876312307945,220.0,0.9874990208580482,0.40711462450592883,,,,,,,-0.18873213898822871,-0.18873213898822871,0.36363636363636365,364.0,0.0,1,,False
2021,252,10000.0,15652.88336727545,0.565288336727545,0.5735671475696431,0.31212474579668836,2.2389252171718463,3.207754890517693,5.503108431080584,-0.10422603057032953,-0.02644405557578179,33.0,1.3606254177769115,0.5793650793650794,,,,,,,0.565288336727545,0.565288336727545,0.8181818181818182,361.0,1.0,1,,True
2022,251,10000.0,8252.987596119574,-0.17470124038804258,-0.17656472411017077,0.24015661089865983,-1.0426916847077616,-0.8529480493276134,-0.7002647750436478,-0.25213994820625585,-0.17604688122314535,250.0,0.7449340809354895,0.0796812749003984,,,,,,,-0.17470124038804258,-0.17470124038804258,0.0,361.0,0.0,1,,False
2023,250,10000.0,13477.535016401745,0.3477535016401745,0.353632027878074,0.29704168411129234,1.6171956852709624,2.5380756708485297,1.7618359390214628,-0.2007179102467872,-0.06165264666193767,92.0,1.250683465420055,0.52,,,,,,,0.3477535016401745,0.3477535016401745,0.6363636363636364,360.0,1.0,1,,False
2024,252,10000.0,14748.037211677589,0.47480372116775893,0.4767727472894103,0.30203805578495774,2.0175481737402796,2.654380196522706,2.884005739324895,-0.16531615758885976,-0.03221984860630802,45.0,1.3314450492699113,0.5833333333333334,,,,,,,0.47480372116775893,0.47480372116775893,0.7272727272727273,364.0,1.0,1,,True
2025,250,10000.0,9431.250586041338,-0.05687494139586624,-0.05721718917616514,0.4345222165524109,0.01588058771822521,0.01803081339453857,-0.16304275640973917,-0.3509336473211596,-0.18653363746346988,218.0,1.0031620980308236,0.44,,,,,,,-0.05687494139586624,-0.05687494139586624,0.45454545454545453,363.0,0.0,1,,False
